x, current_density, J_max, J_min
0.000000000000000000e+00,9.525833841283358765e+10,9.573297543699751282e+10,1.100059115401322784e+11
1.000000000000000000e+00,9.413358697284832764e+10,9.458819214797099304e+10,1.084956798440566406e+11
2.000000000000000000e+00,9.302204772759141541e+10,9.345709827758889771e+10,1.070061815771567841e+11
3.000000000000000000e+00,9.192356580639431763e+10,9.233953012658639526e+10,1.055371320976213989e+11
4.000000000000000000e+00,9.083798815564096069e+10,9.123532595322877502e+10,1.040882506713845825e+11
5.000000000000000000e+00,8.976516351774717712e+10,9.014432594990306091e+10,1.026592604184776306e+11
6.000000000000000000e+00,8.870494241067060852e+10,8.906637221998976135e+10,1.012498882601177216e+11
7.000000000000000000e+00,8.765717710532189941e+10,8.800130875501094055e+10,9.985986486652253723e+10
8.000000000000000000e+00,8.662172160677189636e+10,8.694898141205168152e+10,9.848892460544181824e+10
9.000000000000000000e+00,8.559843163272929382e+10,8.590923789145150757e+10,9.713680549139512634e+10
1.000000000000000000e+01,8.458716459337480164e+10,8.488192771476260376e+10,9.580324913560675049e+10
1.100000000000000000e+01,8.358777957164700317e+10,8.386690220297154236e+10,9.448800069662771606e+10
1.200000000000000000e+01,8.260013730405966187e+10,8.286401445498164368e+10,9.319080883163595581e+10
1.300000000000000000e+01,8.162410015973318481e+10,8.187311932635229492e+10,9.191142564840478516e+10
1.400000000000000000e+01,8.065953212311152649e+10,8.089407340829278564e+10,9.064960665793096924e+10
1.500000000000000000e+01,7.970629877273390198e+10,7.992673500690733337e+10,8.940511072771316528e+10
1.600000000000000000e+01,7.876426726527075195e+10,7.897096412268807983e+10,8.817770003567152405e+10
1.700000000000000000e+01,7.783330631351359558e+10,7.802662243025357056e+10,8.696714002470031738e+10
1.800000000000000000e+01,7.691328617124108887e+10,7.709357325832929993e+10,8.577319935784411621e+10
1.900000000000000000e+01,7.600407861375030518e+10,7.617168156996788025e+10,8.459564987408958435e+10
2.000000000000000000e+01,7.510555691884597778e+10,7.526081394300544739e+10,8.343426654476406860e+10
2.100000000000000000e+01,7.421759585057485962e+10,7.436083855075218201e+10,8.228882743053286743e+10
2.200000000000000000e+01,7.334007164212258911e+10,7.347162514291316223e+10,8.115911363898675537e+10
2.300000000000000000e+01,7.247286197715814209e+10,7.259304502673803711e+10,8.004490928281188965e+10
2.400000000000000000e+01,7.161584597363407898e+10,7.172497104839553833e+10,7.894600143853390503e+10
2.500000000000000000e+01,7.076890416592976379e+10,7.086727757457102966e+10,7.786218010582844543e+10
2.600000000000000000e+01,6.993191848915470886e+10,7.001984047428405762e+10,7.679323816739022827e+10
2.700000000000000000e+01,6.910477226401353455e+10,6.918253710092326355e+10,7.573897134935319519e+10
2.800000000000000000e+01,6.828735017644353485e+10,6.835524627449621582e+10,7.469917818225392151e+10
2.900000000000000000e+01,6.747953826585003662e+10,6.753784826409140015e+10,7.367365996253092957e+10
3.000000000000000000e+01,6.668122390637817383e+10,6.673022477055001068e+10,7.266222071455268860e+10
3.100000000000000000e+01,6.589229579191005707e+10,6.593225890934490967e+10,7.166466715316679382e+10
3.200000000000000000e+01,6.511264392201869965e+10,6.514383519366441345e+10,7.068080864676338196e+10
3.300000000000000000e+01,6.434215958423528290e+10,6.436483951769816589e+10,6.971045718084550476e+10
3.400000000000000000e+01,6.358073534157800293e+10,6.359515914012307739e+10,6.875342732209988403e+10
3.500000000000000000e+01,6.282826501388105774e+10,6.283468266778665924e+10,6.780953618296062469e+10
3.600000000000000000e+01,6.208464366781632996e+10,6.208330003958551788e+10,6.687860338665962982e+10
3.700000000000000000e+01,6.134976759685006714e+10,6.134090251053649902e+10,6.596045103275674438e+10
3.800000000000000000e+01,6.062353431171862793e+10,6.060738263603850555e+10,6.505490366314314270e+10
3.900000000000000000e+01,5.990584252339170074e+10,5.988263425632231903e+10,6.416178822851142120e+10
4.000000000000000000e+01,5.919659212862975311e+10,5.916655248108658600e+10,6.328093405528601074e+10
4.100000000000000000e+01,5.849568419847963715e+10,5.845903367431728363e+10,6.241217281300768280e+10
4.200000000000000000e+01,5.780302096219209290e+10,5.775997543928895569e+10,6.155533848216567230e+10
4.300000000000000000e+01,5.711850579447608185e+10,5.706927660374514008e+10,6.071026732247153473e+10
4.400000000000000000e+01,5.644204320151018524e+10,5.638683720525599670e+10,5.987679784156848907e+10
4.500000000000000000e+01,5.577353880875901794e+10,5.571255847675124359e+10,5.905477076417037201e+10
4.600000000000000000e+01,5.511289934668854523e+10,5.504634283222579193e+10,5.824402900162432861e+10
4.700000000000000000e+01,5.446003263876007843e+10,5.438809385261658478e+10,5.744441762189125061e+10
4.800000000000000000e+01,5.381484758783151245e+10,5.373771627184812164e+10,5.665578381993837738e+10
4.900000000000000000e+01,5.317725416313751221e+10,5.309511596304496002e+10,5.587797688853847504e+10
5.000000000000000000e+01,5.254716339017581940e+10,5.246019992490906525e+10,5.511084818946973419e+10
5.100000000000000000e+01,5.192448733487194061e+10,5.183287626826007080e+10,5.435425112511119080e+10
5.200000000000000000e+01,5.130913909280072021e+10,5.121305420273642731e+10,5.360804111042801666e+10
5.300000000000000000e+01,5.070103277790963745e+10,5.060064402365570831e+10,5.287207554534146881e+10
5.400000000000000000e+01,5.010008350997702789e+10,4.999555709903188324e+10,5.214621378747812653e+10
5.500000000000000000e+01,4.950620740338147736e+10,4.939770585674798584e+10,5.143031712529325104e+10
5.600000000000000000e+01,4.891932155378046417e+10,4.880700377188204956e+10,5.072424875156314087e+10
5.700000000000000000e+01,4.833934402711409760e+10,4.822336535418473816e+10,5.002787373724140167e+10
5.800000000000000000e+01,4.776619385011378479e+10,4.764670613570655060e+10,4.934105900567411041e+10
5.900000000000000000e+01,4.719979099742740631e+10,4.707694265857311249e+10,4.866367330716896820e+10
6.000000000000000000e+01,4.664005637960799408e+10,4.651399246290660095e+10,4.799558719391364288e+10
6.100000000000000000e+01,4.608691183447610474e+10,4.595777407489165497e+10,4.733667299523836517e+10
6.200000000000000000e+01,4.554028011378209686e+10,4.540820699498389435e+10,4.668680479321818542e+10
6.300000000000000000e+01,4.500008487453957367e+10,4.486521168625952911e+10,4.604585839861019897e+10
6.400000000000000000e+01,4.446625066726878357e+10,4.432870956290425110e+10,4.541371132712102509e+10
6.500000000000000000e+01,4.393870292609766388e+10,4.379862297883981323e+10,4.479024277600024414e+10
6.600000000000000000e+01,4.341736795738774109e+10,4.327487521648653412e+10,4.417533360095503998e+10
6.700000000000000000e+01,4.290217293051854706e+10,4.275739047566027832e+10,4.356886629338186646e+10
6.800000000000000000e+01,4.239304586761662292e+10,4.224609386260209656e+10,4.297072495791062164e+10
6.900000000000000000e+01,4.188991563330192566e+10,4.174091137913922882e+10,4.238079529025717163e+10
7.000000000000000000e+01,4.139271192489916992e+10,4.124176991197546387e+10,4.179896455537989807e+10
7.100000000000000000e+01,4.090136526245230103e+10,4.074859722210981750e+10,4.122512156593612671e+10
7.200000000000000000e+01,4.041580697976609039e+10,4.026132193438156891e+10,4.065915666103430939e+10
7.300000000000000000e+01,3.993596921369265747e+10,3.977987352714043427e+10,4.010096168527796173e+10
7.400000000000000000e+01,3.946178489597075653e+10,3.930418232204018402e+10,3.955042996809722900e+10
7.500000000000000000e+01,3.899318774302436066e+10,3.883417947395431519e+10,3.900745630336423492e+10
7.600000000000000000e+01,3.853011224701986694e+10,3.836979696101239777e+10,3.847193692928829193e+10
7.700000000000000000e+01,3.807249366685333252e+10,3.791096757475546265e+10,3.794376950858710480e+10
7.800000000000000000e+01,3.762026801957049561e+10,3.745762491040917206e+10,3.742285310893025208e+10
7.900000000000000000e+01,3.717337207042592621e+10,3.700970335727328491e+10,3.690908818365102386e+10
8.000000000000000000e+01,3.673174332541368866e+10,3.656713808922604370e+10,3.640237655272322083e+10
8.100000000000000000e+01,3.629532002112670898e+10,3.612986505534211731e+10,3.590262138399897766e+10
8.200000000000000000e+01,3.586404111739229584e+10,3.569782097062274933e+10,3.540972717470426178e+10
8.300000000000000000e+01,3.543784628833392334e+10,3.527094330683673859e+10,3.492359973318836212e+10
8.400000000000000000e+01,3.501667591404561615e+10,3.484917028347090912e+10,3.444414616092394257e+10
8.500000000000000000e+01,3.460047107226412201e+10,3.443244085878890991e+10,3.397127483475423813e+10
8.600000000000000000e+01,3.418917353026485825e+10,3.402069472099674606e+10,3.350489538938393784e+10
8.700000000000000000e+01,3.378272573678628159e+10,3.361387227951417160e+10,3.304491870011040497e+10
8.800000000000000000e+01,3.338107081385056686e+10,3.321191465635030365e+10,3.259125686579214859e+10
8.900000000000000000e+01,3.298415254929240036e+10,3.281476367758242798e+10,3.214382319205084991e+10
9.000000000000000000e+01,3.259191538877715683e+10,3.242236186493666077e+10,3.170253217470424271e+10
9.100000000000000000e+01,3.220430442761765671e+10,3.203465242746935654e+10,3.126729948342628098e+10
9.200000000000000000e+01,3.182126540386576462e+10,3.165157925334791946e+10,3.083804194563176346e+10
9.300000000000000000e+01,3.144274469043478775e+10,3.127308690172998428e+10,3.041467753058200455e+10
9.400000000000000000e+01,3.106868928765645599e+10,3.089912059473961258e+10,2.999712533370896530e+10
