x, current_density, J_max, J_min
0.000000000000000000e+00,3.562404164907800293e+10,8.875867269775495911e+10,2.923518477048280640e+11
4.000000000000000000e+00,5.282182007646826935e+10,8.488574442843487549e+10,2.523976873735579834e+11
8.000000000000000000e+00,1.001170151031840210e+11,8.118180892256423950e+10,2.179038480230143738e+11
1.200000000000000000e+01,1.717468469009396973e+11,7.763949228831951904e+10,1.881240968462666321e+11
1.600000000000000000e+01,2.072478859408134766e+11,7.425174238896014404e+10,1.624141846750941467e+11
2.000000000000000000e+01,1.961130952543391113e+11,7.101181480324996948e+10,1.402179084226076660e+11
2.400000000000000000e+01,1.699959438498892212e+11,6.791325939848686981e+10,1.210550782971468201e+11
2.800000000000000000e+01,1.467635092557087097e+11,6.494990748940946198e+10,1.045111294725717010e+11
3.200000000000000000e+01,1.267061269889501190e+11,6.211585955741712189e+10,9.022815347590487671e+10
3.600000000000000000e+01,1.093898796639429626e+11,5.940547350565362549e+10,7.789715526716250610e+10
4.000000000000000000e+01,9.444015105864195251e+10,5.681335342657305145e+10,6.725136850259112549e+10
4.400000000000000000e+01,8.153352174240457153e+10,5.433433885962569427e+10,5.806048436505438995e+10
4.800000000000000000e+01,7.039077228488659668e+10,5.196349451767797852e+10,5.012566910924414825e+10
5.200000000000000000e+01,6.077084267888060760e+10,4.969610046171364594e+10,4.327526253228630066e+10
5.600000000000000000e+01,5.246561729646189880e+10,4.752764270425542450e+10,3.736106431131771851e+10
6.000000000000000000e+01,4.529542255722929382e+10,4.545380422280062866e+10,3.225512786740505981e+10
6.400000000000000000e+01,3.910513990609835815e+10,4.347045636537961578e+10,2.784699239490045547e+10
6.800000000000000000e+01,3.376085000958798218e+10,4.157365063112733459e+10,2.404129317451157379e+10
7.200000000000000000e+01,2.914693557181592941e+10,3.975961080950433350e+10,2.075569847207849503e+10
7.600000000000000000e+01,2.516358009310549927e+10,3.802472546251796722e+10,1.791912839033850098e+10
8.000000000000000000e+01,2.172460845984863281e+10,3.636554073497701263e+10,1.547021714067522812e+10
8.400000000000000000e+01,1.875562264937958527e+10,3.477875347846629333e+10,1.335598546794722366e+10
8.800000000000000000e+01,1.619239221807229424e+10,3.326120467535228729e+10,1.153069450790085030e+10
9.200000000000000000e+01,1.397946475280367661e+10,3.180987314972807693e+10,9.954856281748403549e+09
9.600000000000000000e+01,1.206896622456850052e+10,3.042186955277721405e+10,8.594379421149587631e+09
1.000000000000000000e+02,1.041956529133650398e+10,2.909443061058245087e+10,7.419831642381752968e+09
1.040000000000000000e+02,8.995579144087459564e+09,2.782491362292760468e+10,6.405803014212914467e+09
1.080000000000000000e+02,7.766201552076622009e+09,2.661079120214075851e+10,5.530356244542406082e+09
1.120000000000000000e+02,6.704836407016658783e+09,2.544964624150468063e+10,4.774552093420431137e+09
1.160000000000000000e+02,5.788522348204504967e+09,2.433916710321747971e+10,4.122039645326980114e+09
1.200000000000000000e+02,4.997436021048583031e+09,2.327714301632348633e+10,3.558702576742664337e+09
1.240000000000000000e+02,4.314463222590907097e+09,2.226145967545254517e+10,3.072353766435037136e+09
