x, current_density, J_max, J_min
0.000000000000000000e+00,1.018879669589158783e+11,1.081310364185664825e+11,2.923518477048280640e+11
5.000000000000000000e-01,1.013230956375373077e+11,1.073988762126277466e+11,2.870306563037633667e+11
1.000000000000000000e+00,1.007608691806550293e+11,1.066716734970166321e+11,2.818063176441780396e+11
1.500000000000000000e+00,1.002012775038328552e+11,1.059493947043387909e+11,2.766770688777125244e+11
2.000000000000000000e+00,9.964431047791473389e+10,1.052320064944862671e+11,2.716411792421856384e+11
2.500000000000000000e+00,9.908995800598231506e+10,1.045194757530984955e+11,2.666969494775836792e+11
3.000000000000000000e+00,9.853821003342294312e+10,1.038117695900337524e+11,2.618427112526789551e+11
3.500000000000000000e+00,9.798905652684770203e+10,1.031088553378509979e+11,2.570768266020849915e+11
4.000000000000000000e+00,9.744248749499890137e+10,1.024107005503018799e+11,2.523976873735579834e+11
4.500000000000000000e+00,9.689849296759034729e+10,1.017172730008331604e+11,2.478037146853579407e+11
5.000000000000000000e+00,9.635706301639057922e+10,1.010285406810990143e+11,2.432933583934868469e+11
5.500000000000000000e+00,9.581818773395617676e+10,1.003444717994836121e+11,2.388650965686234436e+11
6.000000000000000000e+00,9.528185725459204102e+10,9.966503477963360596e+10,2.345174349825787964e+11
6.500000000000000000e+00,9.474806173354257202e+10,9.899019825900057983e+10,2.302489066040990601e+11
7.000000000000000000e+00,9.421679136705990601e+10,9.831993108739338684e+10,2.260580711038449097e+11
7.500000000000000000e+00,9.368803637208642578e+10,9.765420232554025269e+10,2.219435143683815918e+11
8.000000000000000000e+00,9.316178700707164001e+10,9.699298124366062927e+10,2.179038480230143738e+11
8.500000000000000000e+00,9.263803355087721252e+10,9.633623732004667664e+10,2.139377089633096313e+11
9.000000000000000000e+00,9.211676632319607544e+10,9.568394023965452576e+10,2.100437588951423340e+11
9.500000000000000000e+00,9.159797566409265137e+10,9.503605989270480347e+10,2.062206838831157532e+11
1.000000000000000000e+01,9.108165195449147034e+10,9.439256637329281616e+10,2.024671939072000122e+11
1.050000000000000000e+01,9.056778559546064758e+10,9.375342997800814819e+10,1.987820224274409790e+11
1.100000000000000000e+01,9.005636702863304138e+10,9.311862120456356812e+10,1.951639259565915527e+11
1.150000000000000000e+01,8.954738671602981567e+10,9.248811075043315125e+10,1.916116836405218506e+11
1.200000000000000000e+01,8.904083515932612610e+10,9.186186951149967957e+10,1.881240968462666321e+11
1.250000000000000000e+01,8.853670288055967712e+10,9.123986858071133423e+10,1.846999887575703125e+11
1.300000000000000000e+01,8.803498044167156982e+10,9.062207924674720764e+10,1.813382039777941589e+11
1.350000000000000000e+01,8.753565842451313782e+10,9.000847299269207764e+10,1.780376081400507202e+11
1.400000000000000000e+01,8.703872745078797913e+10,8.939902149472007751e+10,1.747970875244346008e+11
1.450000000000000000e+01,8.654417816145132446e+10,8.879369662078723145e+10,1.716155486822197876e+11
1.500000000000000000e+01,8.605200123797697449e+10,8.819247042933296204e+10,1.684919180668975525e+11
1.550000000000000000e+01,8.556218738133741760e+10,8.759531516799026489e+10,1.654251416719294739e+11
1.600000000000000000e+01,8.507472733116921997e+10,8.700220327230467224e+10,1.624141846750941467e+11
1.650000000000000000e+01,8.458961184676715088e+10,8.641310736446191406e+10,1.594580310893073120e+11
1.700000000000000000e+01,8.410683172693220520e+10,8.582800025202413940e+10,1.565556834197970276e+11
1.750000000000000000e+01,8.362637778978906250e+10,8.524685492667475891e+10,1.537061623275194397e+11
1.800000000000000000e+01,8.314824089211100769e+10,8.466964456297175598e+10,1.509085062987002258e+11
1.850000000000000000e+01,8.267241191037384033e+10,8.409634251710937500e+10,1.481617713203910217e+11
1.900000000000000000e+01,8.219888175912086487e+10,8.352692232568827820e+10,1.454650305619314880e+11
1.950000000000000000e+01,8.172764137247857666e+10,8.296135770449403381e+10,1.428173740622083130e+11
2.000000000000000000e+01,8.125868172278421021e+10,8.239962254728390503e+10,1.402179084226076660e+11
2.050000000000000000e+01,8.079199380144018555e+10,8.184169092458158875e+10,1.376657565055553589e+11
2.100000000000000000e+01,8.032756863828153992e+10,8.128753708248054504e+10,1.351600571385445557e+11
