x, current_density, J_max, J_min
0.000000000000000000e+00,1.041864441703633881e+11,1.403797172192856750e+11,2.923518477048280640e+11
5.000000000000000000e+00,9.886793656549758911e+10,1.285281362166182709e+11,2.432933583934868469e+11
1.000000000000000000e+01,9.845688338049697876e+10,1.176771269136599731e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.019545542406602631e+11,1.077422158780448303e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.081741982832167969e+11,9.864606136100109863e+10,1.402179084226076660e+11
2.500000000000000000e+01,1.152304905629465332e+11,9.031785120377626038e+10,1.166884564433803711e+11
3.000000000000000000e+01,1.203641025051737366e+11,8.269275157591236877e+10,9.710739534140209961e+10
3.500000000000000000e+01,1.207323935754776611e+11,7.571140225388410950e+10,8.081216015199342346e+10
4.000000000000000000e+01,1.150394208247449646e+11,6.931945451092219543e+10,6.725136850259112549e+10
4.500000000000000000e+01,1.043808958977308655e+11,6.346714802056513977e+10,5.596616347050759888e+10
5.000000000000000000e+01,9.123395869961576843e+10,5.810892348019918060e+10,4.657468722717367554e+10
5.500000000000000000e+01,7.785798717630337524e+10,5.320306793892038727e+10,3.875916010308897400e+10
6.000000000000000000e+01,6.508049243534365082e+10,4.871139006865106201e+10,3.225512786740505981e+10
6.500000000000000000e+01,5.415957416435514832e+10,4.459892285054616547e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.507125505509086609e+10,4.083365136214950562e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.750801337684854126e+10,3.738626354616442871e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.121393149044212341e+10,3.422992202061270905e+10,1.547021714067522812e+10
8.500000000000000000e+01,2.597603635524448776e+10,3.134005515395864487e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.161709315392060852e+10,2.869416577875069427e+10,1.071384182517637253e+10
9.500000000000000000e+01,1.798960819251144028e+10,2.627165605464568329e+10,8.915991396693733215e+09
1.000000000000000000e+02,1.497083815181598282e+10,2.405366711740143585e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.245863681795839310e+10,2.202293226552985382e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.036799875783576965e+10,2.016364254169126892e+10,5.138577038902958870e+09
1.150000000000000000e+02,8.628182987687364578e+09,1.846132366240195847e+10,4.276291307796353340e+09
1.200000000000000000e+02,7.180319308270976067e+09,1.690272333797162056e+10,3.558702576742664337e+09
1.250000000000000000e+02,5.975416312136878014e+09,1.547570810547386742e+10,2.961529773854685307e+09
1.300000000000000000e+02,4.972703659880748749e+09,1.416916887161036682e+10,2.464566344697368622e+09
1.350000000000000000e+02,4.138252532926605225e+09,1.297293443013442230e+10,2.050996522486080170e+09
1.400000000000000000e+02,3.443827583058538437e+09,1.187769228058043671e+10,1.706826332470483303e+09
1.450000000000000000e+02,2.865931532082543373e+09,1.087491613188537788e+10,1.420410077381987810e+09
1.500000000000000000e+02,2.385010093708103180e+09,9.956799526529031754e+09,1.182056281618326426e+09
1.550000000000000000e+02,1.984790314566979170e+09,9.116195068467285156e+09,9.836997604865504503e+08
1.600000000000000000e+02,1.651729945794108868e+09,8.346558781757240295e+09,8.186287183013732433e+08
1.650000000000000000e+02,1.374559213540006876e+09,7.641899166714710236e+09,6.812576411488422155e+08
1.700000000000000000e+02,1.143899483289528847e+09,6.996730557014066696e+09,5.669382996808384657e+08
1.750000000000000000e+02,9.519459147199307680e+08,6.406030414622711182e+09,4.718024668361498117e+08
1.800000000000000000e+02,7.922033690809879303e+08,5.865200230117809296e+09,3.926310285228374004e+08
1.850000000000000000e+02,6.592666329871358871e+08,5.370029724000311852e+09,3.267450583560395241e+08
1.900000000000000000e+02,5.486375220473997593e+08,4.916664070318984032e+09,2.719151707437758446e+08
1.950000000000000000e+02,4.565726756630567908e+08,4.501573887445439339e+09,2.262860850983400047e+08
2.000000000000000000e+02,3.799568928209634423e+08,4.121527762382988453e+09,1.883138486501869261e+08
2.050000000000000000e+02,3.161977229419260025e+08,3.773567094715295792e+09,1.567135936707477570e+08
2.100000000000000000e+02,2.631377450514375269e+08,3.454983064358846188e+09,1.304160613637156188e+08
2.150000000000000000e+02,2.189815670604068339e+08,3.163295543816758633e+09,1.085314213223816007e+08
2.200000000000000000e+02,1.822350750283192098e+08,2.896233790769070148e+09,9.031916231088910997e+07
2.250000000000000000e+02,1.516548767842918336e+08,2.651718770694314480e+09,7.516303556284913421e+07
2.300000000000000000e+02,1.262062292282903194e+08,2.427846971906706810e+09,6.255020275294347852e+07
2.350000000000000000e+02,1.050280256973151118e+08,2.222875587011509418e+09,5.205388307079210877e+07
2.400000000000000000e+02,8.740365867300000787e+07,2.035208945418506384e+09,4.331891222559129447e+07
2.450000000000000000e+02,7.273677191117170453e+07,1.863386091292774677e+09,3.604972474111963809e+07
2.500000000000000000e+02,6.053108151743943989e+07,1.706069410239037752e+09,3.000035289765995741e+07
2.550000000000000000e+02,5.037358317393434048e+07,1.562034216180083036e+09,2.496610391472797468e+07
2.600000000000000000e+02,4.192057729961770773e+07,1.430159217364705086e+09,2.077663375518538430e+07
2.650000000000000000e+02,3.488603927708186954e+07,1.309417787284516096e+09,1.729018318883384764e+07
2.700000000000000000e+02,2.903194122885319591e+07,1.198869972545051813e+09,1.438878108099784888e+07
2.750000000000000000e+02,2.416019786084724218e+07,1.097655175473702669e+09,1.197425259962473437e+07
