x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.119505807456435775e+01,9.119495596604265586e+01,8.674997630894159784e+01
8.000000000000000000e+00,8.316539689579150263e+01,8.316519993648459774e+01,7.525558389601928866e+01
1.200000000000000000e+01,7.584274897877513411e+01,7.584246746114845905e+01,6.528420120095239554e+01
1.600000000000000000e+01,6.916485878908802931e+01,6.916450480475458562e+01,5.663402907530797847e+01
2.000000000000000000e+01,6.307495310242805431e+01,6.307453970082740113e+01,4.913000680562875999e+01
2.400000000000000000e+01,5.752125817338686886e+01,5.752079870595364497e+01,4.262026926446434771e+01
2.800000000000000000e+01,5.245655942925261428e+01,5.245606705121046787e+01,3.697307348972993424e+01
3.200000000000000000e+01,4.783779994679699143e+01,4.783728724886919537e+01,3.207413249302828717e+01
3.600000000000000000e+01,4.362571429593884886e+01,4.362519304195559755e+01,2.782430233900057814e+01
4.000000000000000000e+01,3.978449463475588743e+01,3.978397558471251472e+01,2.413757568721128877e+01
4.400000000000000000e+01,3.628148621452739064e+01,3.628097901601973518e+01,2.093934119020863704e+01
4.800000000000000000e+01,3.308690970403678477e+01,3.308642283770838333e+01,1.816487352175444059e+01
5.200000000000000000e+01,3.017360797049530774e+01,3.017314873758684257e+01,1.575802347667118219e+01
5.600000000000000000e+01,2.751681516272978101e+01,2.751638970481088009e+01,1.367008163276970656e+01
6.000000000000000000e+01,2.509394613200947433e+01,2.509355947474697501e+01,1.185879257784069907e+01
6.400000000000000000e+01,2.288440439900327306e+01,2.288406051330823132e+01,1.028749975180333109e+01
6.800000000000000000e+01,2.086940703324583879e+01,2.086910890835399712e+01,8.924403597471815885e+00
7.200000000000000000e+01,1.903182495535801522e+01,1.903157467947891490e+01,7.741918006521131268e+00
7.600000000000000000e+01,1.735603730355103025e+01,1.735583614859532275e+01,6.716112036514765293e+00
8.000000000000000000e+01,1.582779862559557138e+01,1.582764713325001615e+01,5.826225600558534445e+00
8.400000000000000000e+01,1.443411776663389112e+01,1.443401583362796359e+01,5.054249328190018709e+00
8.800000000000000000e+01,1.316314742263604565e+01,1.316309438360864803e+01,4.384560094799681451e+00
9.200000000000000000e+01,1.200408342016094210e+01,1.200407812690054143e+01,3.803604843490029364e+00
9.600000000000000000e+01,1.094707286573226668e+01,1.094711376195630947e+01,3.299626300613355045e+00
1.000000000000000000e+02,9.983130383678400221e+00,9.983215574768653511e+00,2.862425034065692042e+00
1.040000000000000000e+02,9.104061730047124712e+00,9.104189047405384372e+00,2.483153038913201271e+00
1.080000000000000000e+02,8.302394132989462605e+00,8.302561192846619420e+00,2.154134672971965259e+00
1.120000000000000000e+02,7.571312767219582796e+00,7.571517023870222296e+00,1.868711318465876570e+00
1.160000000000000000e+02,6.904602822324726219e+00,6.904841615879869998e+00,1.621106626051658672e+00
1.200000000000000000e+02,6.296596672292887220e+00,6.296867271126636467e+00,1.406309614042496658e+00
1.240000000000000000e+02,5.742125697026184028e+00,5.742425335144090148e+00,1.219973257012233692e+00
1.280000000000000000e+02,5.236476346154721462e+00,5.236802255767528891e+00,1.058326511433536066e+00
1.320000000000000000e+02,4.775350071569088861e+00,4.775699511175926837e+00,9.180979979398404822e-01
1.360000000000000000e+02,4.354826787984459102e+00,4.355197066287401775e+00,7.964497957056788646e-01
1.400000000000000000e+02,3.971331550848308023e+00,3.971720046835178319e+00,6.909200090872901212e-01
1.440000000000000000e+02,3.621604168279678237e+00,3.622008347805828699e+00,5.993729441969612992e-01
1.480000000000000000e+02,3.302671488672675792e+00,3.303088917867915697e+00,5.199558870930697241e-01
1.520000000000000000e+02,3.011822128353018879e+00,3.012250484168880860e+00,4.510616088701850934e-01
1.560000000000000000e+02,2.746583424420685926e+00,2.747020502624716976e+00,3.912958388336164051e-01
1.600000000000000000e+02,2.504700416843491872e+00,2.505144137746774469e+00,3.394490474860364926e-01
1.640000000000000000e+02,2.284116681116758585e+00,2.284565093304070427e+00,2.944719682750646106e-01
1.680000000000000000e+02,2.082956848539545103e+00,2.083408130854227824e+00,2.554543627150925866e-01
1.720000000000000000e+02,1.899510665507109231e+00,1.899963127525465811e+00,2.216065991355005149e-01
1.760000000000000000e+02,1.732218456308888266e+00,1.732670537517895237e+00,1.922436722490978855e-01
1.800000000000000000e+02,1.579657865851570309e+00,1.580108133726039199e+00,1.667713401315316091e-01
1.840000000000000000e+02,1.440531769609580959e+00,1.440978916767320150e+00,1.446740980542080834e-01
1.880000000000000000e+02,1.313657248030107860e+00,1.314100088625916207e+00,1.255047457872004446e-01
1.920000000000000000e+02,1.197955531668745355e+00,1.198392997172132324e+00,1.088753372369937605e-01
1.960000000000000000e+02,1.092442831585496821e+00,1.092873966071264968e+00,9.444932925937236934e-02
2.000000000000000000e+02,9.962219770565540200e-01,9.966459321230340951e-01,8.193477075645977381e-02
2.040000000000000000e+02,9.084747895209049906e-01,9.088908189369557800e-01,7.107839422001445417e-02
2.080000000000000000e+02,8.284551279397111001e-01,8.288625821089613543e-01,6.166049014663865790e-02
2.120000000000000000e+02,7.554825464535500634e-01,7.558808667732717090e-01,5.349046059418630789e-02
2.160000000000000000e+02,6.889365104284252972e-01,6.893252236096267804e-01,4.640296189300036067e-02
2.200000000000000000e+02,6.282511217278631266e-01,6.286298341336242768e-01,4.025455844882500772e-02
2.240000000000000000e+02,5.729103083771394100e-01,5.732787004275657905e-01,3.492081991762474580e-02
2.280000000000000000e+02,5.224434377333447843e-01,5.228012584176198185e-01,3.029380300542762819e-02
2.320000000000000000e+02,4.764213158747882537e-01,4.767683774038654620e-01,2.627986693028593057e-02
2.360000000000000000e+02,4.344525392064251257e-01,4.347887118334711753e-01,2.279777833604440182e-02
2.400000000000000000e+02,3.961801672716119826e-01,3.965053743018582266e-01,1.977706730548355399e-02
2.440000000000000000e+02,3.612786884908929519e-01,3.615929014975722833e-01,1.715660120211040182e-02
2.480000000000000000e+02,3.294512530383444937e-01,3.297544872970470942e-01,1.488334747825037670e-02
2.520000000000000000e+02,3.004271493366332257e-01,3.007194594865919002e-01,1.291130041135964829e-02
2.560000000000000000e+02,2.739595027225434354e-01,2.742409786601187616e-01,1.120055004803078257e-02
2.600000000000000000e+02,2.498231767231703648e-01,2.500939397299398181e-01,9.716474513137842231e-03
2.640000000000000000e+02,2.278128591050243290e-01,2.280730582104598669e-01,8.429039338211435570e-03
2.680000000000000000e+02,2.077413164287819636e-01,2.079911250054357619e-01,7.312189628969780961e-03
2.720000000000000000e+02,1.894378022745954460e-01,1.896774148619839173e-01,6.343322770796175347e-03
2.760000000000000000e+02,1.727466056089616842e-01,1.729762349609143268e-01,5.502831000865374307e-03
2.800000000000000000e+02,1.575257269552537143e-01,1.577456013043243288e-01,4.773704589571810784e-03
2.840000000000000000e+02,1.436456711162262256e-01,1.438560316478476875e-01,4.141187600512399522e-03
2.880000000000000000e+02,1.309883461874396804e-01,1.311894447157510857e-01,3.592479262353337390e-03
2.920000000000000000e+02,1.194460595038713269e-01,1.196381563406251208e-01,3.116474908995157077e-03
2.960000000000000000e+02,1.089206019858559860e-01,1.091039639934183597e-01,2.703541245227410270e-03
3.000000000000000000e+02,9.932241310179173999e-02,9.949731192100493005e-02,2.345321389737241215e-03
3.040000000000000000e+02,9.056981935021814201e-02,9.073652979375657068e-02,2.034565749965598202e-03
3.080000000000000000e+02,8.258833978870501469e-02,8.274713839053149389e-02,1.764985306084994971e-03
3.120000000000000000e+02,7.531005270682054886e-02,7.546121641840553007e-02,1.531124334885034660e-03
3.160000000000000000e+02,6.867301806011230636e-02,6.881682308420508654e-02,1.328249997773206167e-03
3.200000000000000000e+02,6.262075075594306095e-02,6.275747150887030223e-02,1.152256558391774816e-03
3.240000000000000000e+02,5.710174031420896246e-02,5.723164850791605252e-02,9.995822914230895976e-04
3.280000000000000000e+02,5.206901282011177495e-02,5.219237665543436516e-02,8.671374009979064589e-04
3.320000000000000000e+02,4.747973144559232417e-02,4.759681490855451058e-02,7.522414899316550970e-04
3.360000000000000000e+02,4.329483214383236106e-02,4.340589439709507946e-02,6.525693143017406456e-04
3.400000000000000000e+02,3.947869142016464244e-02,3.958398628209783970e-02,5.661037255561821762e-04
3.440000000000000000e+02,3.599882335535608407e-02,3.609859885956349934e-02,4.910948478040242206e-04
3.480000000000000000e+02,3.282560330584576025e-02,3.292010133433734276e-02,4.260246641244234771e-04
3.520000000000000000e+02,2.993201593225223653e-02,3.002147191582551361e-02,3.695762951981857065e-04
3.560000000000000000e+02,2.729342541423618318e-02,2.737806809399494570e-02,3.206073485278898593e-04
3.600000000000000000e+02,2.488736589837309970e-02,2.496741714267186607e-02,2.781267988926700756e-04
3.640000000000000000e+02,2.269335039765785905e-02,2.276902506911780005e-02,2.412749321482091330e-04
3.680000000000000000e+02,2.069269651809107352e-02,2.076420238567919241e-02,2.093059464779861440e-04
3.720000000000000000e+02,1.886836753081994750e-02,1.893590522232012352e-02,1.815728589828591148e-04
3.760000000000000000e+02,1.720482743873622336e-02,1.726859042926641094e-02,1.575144121510980912e-04
3.800000000000000000e+02,1.568790880538293089e-02,1.574808343792576115e-02,1.366437152242463504e-04
3.840000000000000000e+02,1.430469222249820122e-02,1.436145775671205868e-02,1.185383905846912133e-04
3.880000000000000000e+02,1.304339639145129029e-02,1.309692507731538211e-02,1.028320257492203768e-04
3.920000000000000000e+02,1.189327788404412334e-02,1.194373505716336305e-02,8.920675797545333033e-05
3.960000000000000000e+02,1.084453973042704723e-02,1.089208392608093101e-02,7.738684140968069317e-05
4.000000000000000000e+02,9.888248056910103889e-03,9.933031140173916029e-03,6.713306658913615124e-05
4.040000000000000000e+02,9.016256064877905402e-03,9.058423374374893408e-03,5.823791936154164669e-05
4.080000000000000000e+02,8.221134704419159889e-03,8.260825207478901533e-03,5.052138124895785219e-05
4.120000000000000000e+02,7.496109453191046254e-03,7.533455910392137210e-03,4.382728626442104124e-05
4.160000000000000000e+02,6.835002662937893561e-03,6.870131800203348703e-03,3.802016045123722895e-05
4.200000000000000000e+02,6.232180983413661626e-03,6.265213670004539208e-03,3.298248018406991225e-05
4.240000000000000000e+02,5.682507416621140200e-03,5.713558847539124477e-03,2.861229374578198094e-05
4.280000000000000000e+02,5.181297593644170786e-03,5.210477475107239825e-03,2.482115804591066694e-05
4.320000000000000000e+02,4.724279902247125601e-03,4.751692639044619373e-03,2.153234872443243807e-05
4.360000000000000000e+02,4.307559126153496371e-03,4.333304009818432154e-03,1.867930741720384371e-05
4.400000000000000000e+02,3.927583286770839829e-03,3.951754683628680605e-03,1.620429475909869306e-05
4.440000000000000000e+02,3.581113405356396370e-03,3.603800943621204064e-03,1.405722186454919284e-05
4.480000000000000000e+02,3.265195928447600735e-03,3.286484683639187034e-03,1.219463663719177156e-05
4.520000000000000000e+02,2.977137582025762147e-03,2.997108260075493757e-03,1.057884439372536581e-05
4.560000000000000000e+02,2.714482440531486556e-03,2.733211558030469637e-03,9.177145005316558523e-06
4.600000000000000000e+02,2.474991015682824567e-03,2.492551076804675868e-03,7.961171117949339545e-06
4.640000000000000000e+02,2.256621187221377611e-03,2.273080856923146396e-03,6.906314058735358658e-06
4.680000000000000000e+02,2.057510813373902760e-03,2.072935086543608793e-03,5.991225809774010494e-06
4.720000000000000000e+02,1.875961873100229042e-03,1.890412239378092604e-03,5.197386970594154174e-06
4.760000000000000000e+02,1.710426005224124435e-03,1.723960609277532799e-03,4.508731965674449497e-06
4.800000000000000000e+02,1.559491321422648786e-03,1.572165118502566851e-03,3.911323912056265497e-06
4.840000000000000000e+02,1.421870380882627729e-03,1.433735287531898465e-03,3.393072567074769163e-06
4.880000000000000000e+02,1.296389224312139397e-03,1.307494264134330267e-03,2.943489648082561144e-06
4.920000000000000000e+02,1.181977374004357720e-03,1.192368818435836104e-03,2.553476572367772307e-06
4.960000000000000000e+02,1.077658714867285161e-03,1.087380218925383885e-03,2.215140321583418739e-06
5.000000000000000000e+02,9.825431788256890672e-04,9.916359118324624428e-04,1.921633704183423104e-06
5.040000000000000000e+02,8.958191618346061100e-04,9.043219331390797092e-04,1.667016783123757957e-06
5.080000000000000000e+02,8.167466089751917015e-04,8.246959887174496731e-04,1.446136664425941767e-06
5.120000000000000000e+02,7.446507087864233463e-04,7.520811437645971622e-04,1.254523213784423708e-06
5.160000000000000000e+02,6.789161431685210952e-04,6.858600678850344497e-04,1.088298590748157512e-06
5.200000000000000000e+02,6.189818439200057108e-04,6.254697868964276004e-04,9.440987696445728804e-07
5.240000000000000000e+02,5.643362112802027776e-04,5.703968967410980766e-04,8.190054589996767690e-07
5.280000000000000000e+02,5.145127537794098307e-04,5.201731988147183456e-04,7.104870416511586076e-07
5.320000000000000000e+02,4.690861122832412048e-04,4.743717196062378948e-04,6.163473403104784669e-07
5.360000000000000000e+02,4.276684343863508086e-04,4.326030808102681365e-04,5.346811717001321623e-07
5.400000000000000000e+02,3.899060682915934939e-04,3.945121890526680176e-04,4.638357897782364290e-07
5.440000000000000000e+02,3.554765480290352072e-04,3.597752170872516074e-04,4.023774377450125941e-07
