x, lambda_eff
0.000000000000000000e+00,9.218427425588409108e+01
5.000000000000000000e+00,9.185960069988627197e+01
1.000000000000000000e+01,9.153363540702638090e+01
1.500000000000000000e+01,9.120640938890198868e+01
2.000000000000000000e+01,9.087795365467165709e+01
2.500000000000000000e+01,9.054829920936032295e+01
3.000000000000000000e+01,9.021747705218599833e+01
3.500000000000000000e+01,8.988551817490895246e+01
4.000000000000000000e+01,8.955245356020387248e+01
4.500000000000000000e+01,8.921831418005601222e+01
5.000000000000000000e+01,8.888313099418230934e+01
5.500000000000000000e+01,8.854693494847776947e+01
6.000000000000000000e+01,8.820975697348843880e+01
6.500000000000000000e+01,8.787162798291157628e+01
7.000000000000000000e+01,8.753257887212387800e+01
7.500000000000000000e+01,8.719264051673863491e+01
8.000000000000000000e+01,8.685184377119257704e+01
8.500000000000000000e+01,8.651021946736337043e+01
9.000000000000000000e+01,8.616779841321852018e+01
9.500000000000000000e+01,8.582461139149654628e+01
1.000000000000000000e+02,8.548068915842132753e+01
1.050000000000000000e+02,8.513606244245040955e+01
1.100000000000000000e+02,8.479076194305824288e+01
1.150000000000000000e+02,8.444481832955489153e+01
1.200000000000000000e+02,8.409826223994164707e+01
1.250000000000000000e+02,8.375112427980384666e+01
1.300000000000000000e+02,8.340343502124191843e+01
1.350000000000000000e+02,8.305522500184183343e+01
1.400000000000000000e+02,8.270652472368533381e+01
1.450000000000000000e+02,8.235736465240097459e+01
1.500000000000000000e+02,8.200777521625715849e+01
1.550000000000000000e+02,8.165778680529746225e+01
1.600000000000000000e+02,8.130742977051944820e+01
1.650000000000000000e+02,8.095673442309779944e+01
1.700000000000000000e+02,8.060573103365244663e+01
1.750000000000000000e+02,8.025444983156268108e+01
1.800000000000000000e+02,7.990292100432795053e+01
1.850000000000000000e+02,7.955117469697634647e+01
1.900000000000000000e+02,7.919924101152119533e+01
1.950000000000000000e+02,7.884715000646718863e+01
2.000000000000000000e+02,7.849493169636613743e+01
2.050000000000000000e+02,7.814261605142357325e+01
2.100000000000000000e+02,7.779023299715684914e+01
2.150000000000000000e+02,7.743781241410552241e+01
2.200000000000000000e+02,7.708538413759455921e+01
2.250000000000000000e+02,7.673297795755131290e+01
2.300000000000000000e+02,7.638062361837681635e+01
2.350000000000000000e+02,7.602835081887208446e+01
2.400000000000000000e+02,7.567618921222016581e+01
2.450000000000000000e+02,7.532416840602442676e+01
2.500000000000000000e+02,7.497231796240370727e+01
2.550000000000000000e+02,7.462066739814498817e+01
2.600000000000000000e+02,7.426924618491406704e+01
2.650000000000000000e+02,7.391808374952455551e+01
2.700000000000000000e+02,7.356720947426609314e+01
2.750000000000000000e+02,7.321665269729173531e+01
2.800000000000000000e+02,7.286644271306514042e+01
2.850000000000000000e+02,7.251660877286802531e+01
2.900000000000000000e+02,7.216718008536777518e+01
2.950000000000000000e+02,7.181818581724593287e+01
3.000000000000000000e+02,7.146965509388741111e+01
3.050000000000000000e+02,7.112161700013072618e+01
3.100000000000000000e+02,7.077410058107938085e+01
3.150000000000000000e+02,7.042713484297409821e+01
3.200000000000000000e+02,7.008074875412638960e+01
3.250000000000000000e+02,6.973497124591280283e+01
