x, o_total, cc
0.000000000000000000e+00,3.383011262387418117e-01,3.389744746146097221e-01
5.000000000000000000e-01,3.369574171870911572e-01,3.376290361361646841e-01
1.000000000000000000e+00,3.356168647009585282e-01,3.362867537775245941e-01
1.500000000000000000e+00,3.342794696584706626e-01,3.349480820319022945e-01
2.000000000000000000e+00,3.329452329130059285e-01,3.336122487028375661e-01
2.500000000000000000e+00,3.316141552931928249e-01,3.322798446222922086e-01
3.000000000000000000e+00,3.302862376029077618e-01,3.309501180667016595e-01
3.500000000000000000e+00,3.289614806212732279e-01,3.296237250910449834e-01
4.000000000000000000e+00,3.276398851026556258e-01,3.283005617683602551e-01
4.500000000000000000e+00,3.263214517766622746e-01,3.269805768893287445e-01
5.000000000000000000e+00,3.250061813481381900e-01,3.256636678564172049e-01
5.500000000000000000e+00,3.236940744971633643e-01,3.243501795918515285e-01
6.000000000000000000e+00,3.223851318790484921e-01,3.230395306114335341e-01
6.500000000000000000e+00,3.210793541243318616e-01,3.217321296205559733e-01
7.000000000000000000e+00,3.197767418387744143e-01,3.204280777748236830e-01
7.500000000000000000e+00,3.184772956033559144e-01,3.191269092146644670e-01
8.000000000000000000e+00,3.171810159742698421e-01,3.178289979491406569e-01
8.500000000000000000e+00,3.158879034829184529e-01,3.165344045957558805e-01
9.000000000000000000e+00,3.145979586359077262e-01,3.152428323938096799e-01
9.500000000000000000e+00,3.133111819150413702e-01,3.139544465285264985e-01
1.000000000000000000e+01,3.120275737773151592e-01,3.126691649805874440e-01
1.050000000000000000e+01,3.107471346549109947e-01,3.113872346983315165e-01
1.100000000000000000e+01,3.094698649551900771e-01,3.101086878706837968e-01
1.150000000000000000e+01,3.081957650606866883e-01,3.088326822725429022e-01
1.200000000000000000e+01,3.069248353291008091e-01,3.075602398476186550e-01
1.250000000000000000e+01,3.056570760932912911e-01,3.063532015890877425e-01
1.300000000000000000e+01,3.043924876612681407e-01,3.050246400505105537e-01
1.350000000000000000e+01,3.031310703161849140e-01,3.037616408009170543e-01
1.400000000000000000e+01,3.018728243163305569e-01,3.025018187290878235e-01
1.450000000000000000e+01,3.006177498951214666e-01,3.012451547727095780e-01
1.500000000000000000e+01,2.993658472610927213e-01,2.999916648177017309e-01
1.550000000000000000e+01,2.981171165978894200e-01,2.987414280598428284e-01
1.600000000000000000e+01,2.968715580642579122e-01,2.974942629567988162e-01
1.650000000000000000e+01,2.956291717940361385e-01,2.962502312972788432e-01
1.700000000000000000e+01,2.943899578961448604e-01,2.950095402517657339e-01
1.750000000000000000e+01,2.931539164545772791e-01,2.937720990572786350e-01
1.800000000000000000e+01,2.919210475283895434e-01,2.925373704402307040e-01
1.850000000000000000e+01,2.906913511516904247e-01,2.913060322090379461e-01
1.900000000000000000e+01,2.894648273336312139e-01,2.900779277692871472e-01
1.950000000000000000e+01,2.882414760583948965e-01,2.888530094488470645e-01
2.000000000000000000e+01,2.870212972851856614e-01,2.876310471806379221e-01
2.050000000000000000e+01,2.858042909482175764e-01,2.864126431741859102e-01
2.100000000000000000e+01,2.845904569567037079e-01,2.851972213874654494e-01
2.150000000000000000e+01,2.833797951948448524e-01,2.839849729816567581e-01
2.200000000000000000e+01,2.821723055218173792e-01,2.827758973132389331e-01
2.250000000000000000e+01,2.809679877717622398e-01,2.815699938195178054e-01
2.300000000000000000e+01,2.797668417537726437e-01,2.803672620399227378e-01
2.350000000000000000e+01,2.785688672518819020e-01,2.791677016098145780e-01
2.400000000000000000e+01,2.773740640250516032e-01,2.779713122386136548e-01
2.450000000000000000e+01,2.761824318071586237e-01,2.767780936816993664e-01
2.500000000000000000e+01,2.749939703069828045e-01,2.757127860117717377e-01
2.550000000000000000e+01,2.738086792081944054e-01,2.744011680999820513e-01
2.600000000000000000e+01,2.726265581693410045e-01,2.732174605893909480e-01
2.650000000000000000e+01,2.714476068238342865e-01,2.720369228928767869e-01
2.700000000000000000e+01,2.702718247799373308e-01,2.708595546827542444e-01
2.750000000000000000e+01,2.690992116207511775e-01,2.696853555900249888e-01
2.800000000000000000e+01,2.679297669042010610e-01,2.685143204865766964e-01
2.850000000000000000e+01,2.667634901630235866e-01,2.673462119844971507e-01
2.900000000000000000e+01,2.656003809047522424e-01,2.661817595862405184e-01
2.950000000000000000e+01,2.644404386117045203e-01,2.650202321063938604e-01
3.000000000000000000e+01,2.632836627409674835e-01,2.638618722049116405e-01
3.050000000000000000e+01,2.621300527243840550e-01,2.627066790514940853e-01
3.100000000000000000e+01,2.609796079685390291e-01,2.615546518189575398e-01
3.150000000000000000e+01,2.598323278547450266e-01,2.604057896951522122e-01
3.200000000000000000e+01,2.586882117390282287e-01,2.592600918880434424e-01
3.250000000000000000e+01,2.575472589521141664e-01,2.581175576255932413e-01
3.300000000000000000e+01,2.564094687994137312e-01,2.569781861520114563e-01
3.350000000000000000e+01,2.552748405610084648e-01,2.558419767217660623e-01
3.400000000000000000e+01,2.541433734916364595e-01,2.547089285925026592e-01
3.450000000000000000e+01,2.530150668206778142e-01,2.535790410177633514e-01
3.500000000000000000e+01,2.518899197521404232e-01,2.524523132401403913e-01
3.550000000000000000e+01,2.507679314646453772e-01,2.513308998138174544e-01
3.600000000000000000e+01,2.496491011114123915e-01,2.502083339569227682e-01
3.650000000000000000e+01,2.485334278202459002e-01,2.490910808331455728e-01
3.700000000000000000e+01,2.474209106935198466e-01,2.479769842636105615e-01
3.750000000000000000e+01,2.463115488081639715e-01,2.468660433678617205e-01
3.800000000000000000e+01,2.452053412156487977e-01,2.457582572344242933e-01
3.850000000000000000e+01,2.441022869419717800e-01,2.446536249205639724e-01
3.900000000000000000e+01,2.430023849876424558e-01,2.435521454525312879e-01
3.950000000000000000e+01,2.419056343276685395e-01,2.424538178261340104e-01
4.000000000000000000e+01,2.408120339115413788e-01,2.413586317380608803e-01
4.050000000000000000e+01,2.397215826632220215e-01,2.402662830207720202e-01
4.100000000000000000e+01,2.386342794811268653e-01,2.391777225899515136e-01
4.150000000000000000e+01,2.375501232381137251e-01,2.380919911407324285e-01
4.200000000000000000e+01,2.364691127814677607e-01,2.370094067435086771e-01
4.250000000000000000e+01,2.353912469328878487e-01,2.359299680912366193e-01
4.300000000000000000e+01,2.343165244884724274e-01,2.348536738576395555e-01
4.350000000000000000e+01,2.332449442187062016e-01,2.337805331889598881e-01
4.400000000000000000e+01,2.321765048684462651e-01,2.327105223076462726e-01
4.450000000000000000e+01,2.311112051569090275e-01,2.316436517130903983e-01
4.500000000000000000e+01,2.300490437776566699e-01,2.305799201090984740e-01
4.550000000000000000e+01,2.289900193985841270e-01,2.295193261745099578e-01
4.600000000000000000e+01,2.279341306619059870e-01,2.284618685631241153e-01
4.650000000000000000e+01,2.268813761841438070e-01,2.274075459036012103e-01
4.700000000000000000e+01,2.258317545561133732e-01,2.263563567993508996e-01
4.750000000000000000e+01,2.247852643429121833e-01,2.253082998284184346e-01
4.800000000000000000e+01,2.237419040839072615e-01,2.242633735433752218e-01
4.850000000000000000e+01,2.227016722927230297e-01,2.232215777452395966e-01
4.900000000000000000e+01,2.216645674572294278e-01,2.221829087886985354e-01
4.950000000000000000e+01,2.206305880395301178e-01,2.211473658831710487e-01
5.000000000000000000e+01,2.195997324759511871e-01,2.201149474955895469e-01
5.050000000000000000e+01,2.185719991770298520e-01,2.190856520683033826e-01
5.100000000000000000e+01,2.175473865275035501e-01,2.180594780180810655e-01
5.150000000000000000e+01,2.165258928862991428e-01,2.170364237353115122e-01
5.200000000000000000e+01,2.155075165865224518e-01,2.160164875833939790e-01
5.250000000000000000e+01,2.144922559354481284e-01,2.149996678982991072e-01
5.300000000000000000e+01,2.134801092145096335e-01,2.139859629882823189e-01
5.350000000000000000e+01,2.124710746792897176e-01,2.129753711337277478e-01
5.400000000000000000e+01,2.114651505595109282e-01,2.119678905871005825e-01
5.450000000000000000e+01,2.104623350590267838e-01,2.109635195729867019e-01
5.500000000000000000e+01,2.094626263558128643e-01,2.099622562881990340e-01
5.550000000000000000e+01,2.084660226019584284e-01,2.089640989019324602e-01
5.600000000000000000e+01,2.074725219236586149e-01,2.079690455559503881e-01
5.650000000000000000e+01,2.064821224212062822e-01,2.069770816417794146e-01
5.700000000000000000e+01,2.054948221689850141e-01,2.059877412410709152e-01
5.750000000000000000e+01,2.045106192154618752e-01,2.050024736712091622e-01
5.800000000000000000e+01,2.035295115831809998e-01,2.040198161477627670e-01
5.850000000000000000e+01,2.025514972687570414e-01,2.030402535307714307e-01
5.900000000000000000e+01,2.015765742428695384e-01,2.020637837329592457e-01
5.950000000000000000e+01,2.006047404502572795e-01,2.010904046405709855e-01
6.000000000000000000e+01,1.996359938097133635e-01,2.001201141150694973e-01
6.050000000000000000e+01,1.986703322140803973e-01,1.991529273280250312e-01
6.100000000000000000e+01,1.977077535302462774e-01,1.981888062886338064e-01
6.150000000000000000e+01,1.967482555991406368e-01,1.972277670926549098e-01
6.200000000000000000e+01,1.957918362357310982e-01,1.962698075660826713e-01
6.250000000000000000e+01,1.948384932290206373e-01,1.953149255091891356e-01
6.300000000000000000e+01,1.938882243420451124e-01,1.943631186965330548e-01
6.350000000000000000e+01,1.929410273118711272e-01,1.934143848769582785e-01
6.400000000000000000e+01,1.919968998495947266e-01,1.924687217735837619e-01
6.450000000000000000e+01,1.910558396403402581e-01,1.915261270837874119e-01
6.500000000000000000e+01,1.901178443432599285e-01,1.905865984791849377e-01
6.550000000000000000e+01,1.891829115915337201e-01,1.896501336056067577e-01
6.600000000000000000e+01,1.882510389923700012e-01,1.887167300830727701e-01
6.650000000000000000e+01,1.873222241270064425e-01,1.877863855057676501e-01
6.700000000000000000e+01,1.863964645507116824e-01,1.868590974420172579e-01
6.750000000000000000e+01,1.854737577927874081e-01,1.859348634342660178e-01
6.800000000000000000e+01,1.845541013565709099e-01,1.850136809990575171e-01
6.850000000000000000e+01,1.836374927194384110e-01,1.840955476270171587e-01
6.900000000000000000e+01,1.827239293328088710e-01,1.831804607828382281e-01
6.950000000000000000e+01,1.818134086221482038e-01,1.822684179052710407e-01
7.000000000000000000e+01,1.809059279869743020e-01,1.813594191471377126e-01
7.050000000000000000e+01,1.800014848008625878e-01,1.804534565729297158e-01
7.100000000000000000e+01,1.791000764114522026e-01,1.795505300488549061e-01
7.150000000000000000e+01,1.782017001404525569e-01,1.786506369191870891e-01
7.200000000000000000e+01,1.773063532836509637e-01,1.777537745022212679e-01
7.250000000000000000e+01,1.764140331109204096e-01,1.768599400900976171e-01
7.300000000000000000e+01,1.755247368662282703e-01,1.759691309486590138e-01
7.350000000000000000e+01,1.746384617676456918e-01,1.750813443173395711e-01
7.400000000000000000e+01,1.737552050073573606e-01,1.741965774090834806e-01
7.450000000000000000e+01,1.728749637516721060e-01,1.733148274102894737e-01
7.500000000000000000e+01,1.719977351410343358e-01,1.724360914807797629e-01
7.550000000000000000e+01,1.711235162900357487e-01,1.715603667537901056e-01
7.600000000000000000e+01,1.702523042874281578e-01,1.706876503359778807e-01
7.650000000000000000e+01,1.693840961961365632e-01,1.698179393074466526e-01
7.700000000000000000e+01,1.685188890532734463e-01,1.689512307217831688e-01
7.750000000000000000e+01,1.676566798701533134e-01,1.680875216061057942e-01
7.800000000000000000e+01,1.667974656323080451e-01,1.672268089611211039e-01
7.850000000000000000e+01,1.659412432995034381e-01,1.663690897611873054e-01
7.900000000000000000e+01,1.650880098057557754e-01,1.655143609543821837e-01
7.950000000000000000e+01,1.642377620593494236e-01,1.646626194625743778e-01
8.000000000000000000e+01,1.633904969428555676e-01,1.638138621814961837e-01
8.050000000000000000e+01,1.625462113131510011e-01,1.629673621512093273e-01
8.100000000000000000e+01,1.617049020014381111e-01,1.621246259607997398e-01
8.150000000000000000e+01,1.608665658132658050e-01,1.612854394523369206e-01
8.200000000000000000e+01,1.600311995285505773e-01,1.604485863048303318e-01
8.250000000000000000e+01,1.591987999015989086e-01,1.596147018560821196e-01
8.300000000000000000e+01,1.583693636611304689e-01,1.587837828122190542e-01
8.350000000000000000e+01,1.575428875103015991e-01,1.579558258533903803e-01
8.400000000000000000e+01,1.567193681267300964e-01,1.571308276342544274e-01
8.450000000000000000e+01,1.558988021625208331e-01,1.563088110852766388e-01
8.500000000000000000e+01,1.550811862442915412e-01,1.554897194774117752e-01
8.550000000000000000e+01,1.542665169732004848e-01,1.546735762281440385e-01
8.600000000000000000e+01,1.534547909249737718e-01,1.538603779247453007e-01
8.650000000000000000e+01,1.526460046499346079e-01,1.530501211291306340e-01
8.700000000000000000e+01,1.518401546730324680e-01,1.522428023778986672e-01
8.750000000000000000e+01,1.510372374938739881e-01,1.514384181823700271e-01
8.800000000000000000e+01,1.502372495867538016e-01,1.506369650286236150e-01
8.850000000000000000e+01,1.494401874006869302e-01,1.498384393775316348e-01
8.900000000000000000e+01,1.486460473594417575e-01,1.490428376647934816e-01
8.950000000000000000e+01,1.478548258615740574e-01,1.482501563009685497e-01
9.000000000000000000e+01,1.470665192804615495e-01,1.474603916715081509e-01
9.050000000000000000e+01,1.462811239643397321e-01,1.466735401367877389e-01
9.100000000000000000e+01,1.454986362363382968e-01,1.458895980321382735e-01
9.150000000000000000e+01,1.447190523945188767e-01,1.451085616678783330e-01
9.200000000000000000e+01,1.439423687119128770e-01,1.443304273293459505e-01
9.250000000000000000e+01,1.431685814365613041e-01,1.435551912769315597e-01
9.300000000000000000e+01,1.423976867915545397e-01,1.427828497461112178e-01
9.350000000000000000e+01,1.416296809750736130e-01,1.420133989474807734e-01
9.400000000000000000e+01,1.408645601604321396e-01,1.412468350667911154e-01
9.450000000000000000e+01,1.401023204961193147e-01,1.404831542649843668e-01
9.500000000000000000e+01,1.393429581058436562e-01,1.397223526782314096e-01
9.550000000000000000e+01,1.385864690885780792e-01,1.389644264179704103e-01
9.600000000000000000e+01,1.378328495186053049e-01,1.382093715709469539e-01
9.650000000000000000e+01,1.370820954455647389e-01,1.374571841992552335e-01
9.700000000000000000e+01,1.363342028945001561e-01,1.367078603403809323e-01
9.750000000000000000e+01,1.355891678659081334e-01,1.359613960072450500e-01
9.800000000000000000e+01,1.348469863357877330e-01,1.352177871882497828e-01
9.850000000000000000e+01,1.341076542556909890e-01,1.344770298473251802e-01
9.900000000000000000e+01,1.333711675527742280e-01,1.337391199239775785e-01
9.950000000000000000e+01,1.326375221298508045e-01,1.330040533333392561e-01
1.000000000000000000e+02,1.319067138654442806e-01,1.322718259662195028e-01
1.005000000000000000e+02,1.311787386138429101e-01,1.315424336891572454e-01
1.010000000000000000e+02,1.304535922051549557e-01,1.308158765794693867e-01
1.015000000000000000e+02,1.297312704453651155e-01,1.300921419568192294e-01
1.020000000000000000e+02,1.290117691163918390e-01,1.293712298410421013e-01
1.025000000000000000e+02,1.282950839761455852e-01,1.286531360066445751e-01
1.030000000000000000e+02,1.275812107585882482e-01,1.279378562040054956e-01
1.035000000000000000e+02,1.268701451737933583e-01,1.272253861594063173e-01
1.040000000000000000e+02,1.261618829080075055e-01,1.265157215750680464e-01
1.045000000000000000e+02,1.254564196237125118e-01,1.258088581291937347e-01
1.050000000000000000e+02,1.247537509596888944e-01,1.251047914760163027e-01
1.055000000000000000e+02,1.240538725310800505e-01,1.244035172458514971e-01
1.060000000000000000e+02,1.233567799294575662e-01,1.237050310451556778e-01
1.065000000000000000e+02,1.226624687228876770e-01,1.230093284565879491e-01
1.070000000000000000e+02,1.219709344559984227e-01,1.223164050390761204e-01
1.075000000000000000e+02,1.212821726500480646e-01,1.216262563278868031e-01
1.080000000000000000e+02,1.205961788029945303e-01,1.209388778346985327e-01
1.085000000000000000e+02,1.199129483895656351e-01,1.202542650476781105e-01
1.090000000000000000e+02,1.192324768613305108e-01,1.195724134315596932e-01
1.095000000000000000e+02,1.185547596467721176e-01,1.188933184277265742e-01
1.100000000000000000e+02,1.178797921513604630e-01,1.182169754542948814e-01
1.105000000000000000e+02,1.172075697576271669e-01,1.175433799061995355e-01
1.110000000000000000e+02,1.165380878252409158e-01,1.168725271552817496e-01
1.115000000000000000e+02,1.158713416910838456e-01,1.162044125503784719e-01
1.120000000000000000e+02,1.152073266693291465e-01,1.155390314174126187e-01
1.125000000000000000e+02,1.145460380515194720e-01,1.148763790594850287e-01
1.130000000000000000e+02,1.138874711066465845e-01,1.142164507569671805e-01
1.135000000000000000e+02,1.132316210812318036e-01,1.135592417675947569e-01
1.140000000000000000e+02,1.125784831994076085e-01,1.129047167666045320e-01
1.145000000000000000e+02,1.119280526630002937e-01,1.122529300805603647e-01
1.150000000000000000e+02,1.112803246516135824e-01,1.116038486761970205e-01
1.155000000000000000e+02,1.106352943227131291e-01,1.109574677057381942e-01
1.160000000000000000e+02,1.099929568117123529e-01,1.103137822987060451e-01
1.165000000000000000e+02,1.093533072320589661e-01,1.096727875621585357e-01
1.170000000000000000e+02,1.087163406753228201e-01,1.090344785809177763e-01
1.175000000000000000e+02,1.080820522112844739e-01,1.083988504177893220e-01
1.180000000000000000e+02,1.074504368880249972e-01,1.077658981137724625e-01
1.185000000000000000e+02,1.068214897320167167e-01,1.071356548050081958e-01
1.190000000000000000e+02,1.061952057482149492e-01,1.065080388926303301e-01
1.195000000000000000e+02,1.055715799201507044e-01,1.058830836555465921e-01
1.200000000000000000e+02,1.049506072100246379e-01,1.052607840660017280e-01
1.205000000000000000e+02,1.043322825588016700e-01,1.046411350749675423e-01
1.210000000000000000e+02,1.037166008863068950e-01,1.040241316122428594e-01
1.215000000000000000e+02,1.031035570913222954e-01,1.034097685865537075e-01
1.220000000000000000e+02,1.024931460516845805e-01,1.027980408856540295e-01
1.225000000000000000e+02,1.018853626243840516e-01,1.021889433764268107e-01
1.230000000000000000e+02,1.012802016456642584e-01,1.015824709049857055e-01
1.235000000000000000e+02,1.006776579311229602e-01,1.009786182967771229e-01
1.240000000000000000e+02,1.000777262758138497e-01,1.003773803566828382e-01
1.245000000000000000e+02,9.948040145434927650e-02,9.977875186912318894e-02
1.250000000000000000e+02,9.888567822100409466e-02,9.918272759816090800e-02
1.255000000000000000e+02,9.829355130982045385e-02,9.858930228760554026e-02
1.260000000000000000e+02,9.770401543471340933e-02,9.799847066111860849e-02
1.265000000000000000e+02,9.711706528957775308e-02,9.741022742231929266e-02
