x, lambda_eff
0.000000000000000000e+00,6.633154439228052013e+01
5.000000000000000000e+00,6.544971455605293897e+01
1.000000000000000000e+01,6.457330431259509851e+01
1.500000000000000000e+01,6.370261608449207813e+01
2.000000000000000000e+01,6.283795127108393075e+01
2.500000000000000000e+01,6.197960996716067683e+01
3.000000000000000000e+01,6.112789067474278681e+01
3.500000000000000000e+01,6.028309000775486481e+01
4.000000000000000000e+01,5.944550238938842313e+01
4.500000000000000000e+01,5.861541974194099680e+01
5.000000000000000000e+01,5.779313116891459856e+01
5.500000000000000000e+01,5.697892262915570427e+01
6.000000000000000000e+01,5.617307660282568094e+01
6.500000000000000000e+01,5.537587174900240683e+01
7.000000000000000000e+01,5.458758255473451726e+01
7.500000000000000000e+01,5.380847897539837987e+01
8.000000000000000000e+01,5.303882606624736695e+01
8.500000000000000000e+01,5.227888360509269461e+01
9.000000000000000000e+01,5.152890570611809551e+01
9.500000000000000000e+01,5.078914042490602299e+01
1.000000000000000000e+02,5.005982935484369989e+01
1.050000000000000000e+02,4.934120721518309693e+01
1.100000000000000000e+02,4.863350143115086155e+01
1.150000000000000000e+02,4.793693170664312220e+01
1.200000000000000000e+02,4.725170959019641259e+01
1.250000000000000000e+02,4.657803803509893470e+01
1.300000000000000000e+02,4.591611095469720993e+01
1.350000000000000000e+02,4.526611277415901213e+01
1.400000000000000000e+02,4.462821798017544239e+01
1.450000000000000000e+02,4.400259067031897331e+01
1.500000000000000000e+02,4.338938410401936352e+01
1.550000000000000000e+02,4.278874025737210474e+01
1.600000000000000000e+02,4.220078938424963155e+01
1.650000000000000000e+02,4.162564958644146174e+01
1.700000000000000000e+02,4.106342639579820997e+01
1.750000000000000000e+02,4.051421237159218691e+01
1.800000000000000000e+02,3.997808671652639845e+01
1.850000000000000000e+02,3.945511491501774515e+01
1.900000000000000000e+02,3.894534839754214062e+01
1.950000000000000000e+02,3.844882423495131718e+01
2.000000000000000000e+02,3.796556486674611364e+01
2.050000000000000000e+02,3.749557786731226372e+01
2.100000000000000000e+02,3.703885575408573771e+01
2.150000000000000000e+02,3.659537584150891831e+01
2.200000000000000000e+02,3.616510014446375010e+01
2.250000000000000000e+02,3.574797533461836707e+01
2.300000000000000000e+02,3.534393275279982305e+01
2.350000000000000000e+02,3.495288848010662264e+01
2.400000000000000000e+02,3.457474347000414383e+01
2.450000000000000000e+02,3.420938374310816954e+01
2.500000000000000000e+02,3.385668064576283598e+01
2.550000000000000000e+02,3.351649117286954294e+01
2.600000000000000000e+02,3.318865835473227577e+01
2.650000000000000000e+02,3.287301170696575525e+01
2.700000000000000000e+02,3.256936774178001315e+01
2.750000000000000000e+02,3.227753053822249285e+01
2.800000000000000000e+02,3.199729236824339651e+01
2.850000000000000000e+02,3.172843437476565498e+01
2.900000000000000000e+02,3.147072729730491503e+01
2.950000000000000000e+02,3.122393224010863122e+01
3.000000000000000000e+02,3.098780147728193768e+01
3.050000000000000000e+02,3.076207928895051680e+01
3.100000000000000000e+02,3.054650282218590007e+01
3.150000000000000000e+02,3.034080297019325911e+01
3.200000000000000000e+02,3.014470526313799326e+01
3.250000000000000000e+02,2.995793076396659416e+01
3.300000000000000000e+02,2.978019696265681659e+01
3.350000000000000000e+02,2.961121866250812928e+01
3.400000000000000000e+02,2.945070885234792613e+01
3.450000000000000000e+02,2.929837955887473200e+01
3.500000000000000000e+02,2.915394267377447690e+01
3.550000000000000000e+02,2.901711075072044821e+01
3.600000000000000000e+02,2.888759776788758415e+01
3.650000000000000000e+02,2.876511985216664158e+01
3.700000000000000000e+02,2.864939596183942783e+01
3.750000000000000000e+02,2.854014852506221445e+01
3.800000000000000000e+02,2.843710403208823578e+01
3.850000000000000000e+02,2.833999357973252131e+01
3.900000000000000000e+02,2.824855336713327958e+01
3.950000000000000000e+02,2.816252514238697913e+01
4.000000000000000000e+02,2.808165660012148024e+01
4.050000000000000000e+02,2.800570173051944067e+01
4.100000000000000000e+02,2.793442112070816918e+01
4.150000000000000000e+02,2.786758220979015377e+01
4.200000000000000000e+02,2.780495949909982301e+01
4.250000000000000000e+02,2.774633471953623953e+01
4.300000000000000000e+02,2.769149695803927713e+01
4.350000000000000000e+02,2.764024274545074533e+01
