x, o_total, cc
0.000000000000000000e+00,1.009590223812134591e+00,9.977957364129134976e-02
1.000000000000000000e+00,9.286544250259221034e-01,9.977957287644652340e-02
2.000000000000000000e+00,1.025172950782132775e+00,9.977957058191225248e-02
3.000000000000000000e+00,9.699297739161208964e-01,9.977956675768859252e-02
4.000000000000000000e+00,9.821500814495466303e-01,9.977956140377573779e-02
5.000000000000000000e+00,9.851931496346473249e-01,9.977955452017385485e-02
6.000000000000000000e+00,9.837249082212178308e-01,9.977954610688333226e-02
7.000000000000000000e+00,9.831863677662628920e-01,9.977953616390457248e-02
8.000000000000000000e+00,9.833361475122308626e-01,9.977952469123797796e-02
9.000000000000000000e+00,9.834661891121847521e-01,9.977951168888408995e-02
1.000000000000000000e+01,9.834742673710676897e-01,9.977949715684353293e-02
1.100000000000000000e+01,9.834497770949388595e-01,9.977948109511695918e-02
1.200000000000000000e+01,9.834385367816914636e-01,9.977946350370509032e-02
1.300000000000000000e+01,9.834394869135145711e-01,9.977944438260873128e-02
1.400000000000000000e+01,9.834426992930634936e-01,9.977942373182883962e-02
1.500000000000000000e+01,9.834440641237298664e-01,9.977940155136623412e-02
1.600000000000000000e+01,9.834439346570745810e-01,9.977937784122208054e-02
1.700000000000000000e+01,9.834434851308141434e-01,9.977935260139735030e-02
1.800000000000000000e+01,9.834432565669999349e-01,9.977932583189326465e-02
1.900000000000000000e+01,9.834432473393200924e-01,9.977929753271101709e-02
2.000000000000000000e+01,9.834433101105932717e-01,9.977926770385199540e-02
2.100000000000000000e+01,9.834433545626145579e-01,9.977923634531746244e-02
2.200000000000000000e+01,9.834433652209843002e-01,9.977920345710891703e-02
2.300000000000000000e+01,9.834433584435446907e-01,9.977916903922785796e-02
2.400000000000000000e+01,9.834433500491501778e-01,9.977913309167585343e-02
2.500000000000000000e+01,9.834433460874517641e-01,9.977909561445458264e-02
2.600000000000000000e+01,9.834433459320119919e-01,9.977905660756578032e-02
2.700000000000000000e+01,9.834433471782696445e-01,9.977901607101119508e-02
2.800000000000000000e+01,9.834433482176502261e-01,9.977897400479274204e-02
2.900000000000000000e+01,9.834433486116073153e-01,9.977893040891232246e-02
3.000000000000000000e+01,9.834433485598930158e-01,9.977888528337193474e-02
3.100000000000000000e+01,9.834433483730069536e-01,9.977883862817367444e-02
3.200000000000000000e+01,9.834433482340148025e-01,9.977879044331970648e-02
3.300000000000000000e+01,9.834433481845906710e-01,9.977874072881222356e-02
3.400000000000000000e+01,9.834433481941484700e-01,9.977868948465350163e-02
3.500000000000000000e+01,9.834433482214824940e-01,9.977863671084589992e-02
3.600000000000000000e+01,9.834433482422055839e-01,9.977858240739186091e-02
3.700000000000000000e+01,9.834433482502761281e-01,9.977852657429388261e-02
3.800000000000000000e+01,9.834433482494876477e-01,9.977846921155451854e-02
3.900000000000000000e+01,9.834433482455512410e-01,9.977841031917641934e-02
4.000000000000000000e+01,9.834433482421915951e-01,9.977834989716226344e-02
4.100000000000000000e+01,9.834433482406095273e-01,9.977828794551489577e-02
4.200000000000000000e+01,9.834433482404811855e-01,9.977822446423709191e-02
4.300000000000000000e+01,9.834433482410044336e-01,9.977815945333179393e-02
4.400000000000000000e+01,9.834433482415682048e-01,9.977809291280202719e-02
4.500000000000000000e+01,9.834433482419028261e-01,9.977802484265084482e-02
4.600000000000000000e+01,9.834433482419929762e-01,9.977795524288129991e-02
4.700000000000000000e+01,9.834433482419467909e-01,9.977788411349669540e-02
4.800000000000000000e+01,9.834433482418579731e-01,9.977781145450025091e-02
4.900000000000000000e+01,9.834433482417885841e-01,9.977773726589532488e-02
5.000000000000000000e+01,9.834433482417583861e-01,9.977766154768528961e-02
5.100000000000000000e+01,9.834433482417580530e-01,9.977758429987368394e-02
5.200000000000000000e+01,9.834433482417728190e-01,9.977750552246404669e-02
5.300000000000000000e+01,9.834433482417888062e-01,9.977742521545997223e-02
5.400000000000000000e+01,9.834433482418003525e-01,9.977734337886519367e-02
5.500000000000000000e+01,9.834433482418051264e-01,9.977726001268344413e-02
5.600000000000000000e+01,9.834433482418063477e-01,9.977717511691855390e-02
5.700000000000000000e+01,9.834433482418064587e-01,9.977708869157443650e-02
5.800000000000000000e+01,9.834433482418042383e-01,9.977700073665507485e-02
5.900000000000000000e+01,9.834433482418015737e-01,9.977691125216449353e-02
6.000000000000000000e+01,9.834433482418021288e-01,9.977682023810685585e-02
6.100000000000000000e+01,9.834433482418027950e-01,9.977672769448632517e-02
6.200000000000000000e+01,9.834433482418013517e-01,9.977663362130713420e-02
6.300000000000000000e+01,9.834433482418041272e-01,9.977653801857359894e-02
6.400000000000000000e+01,9.834433482418013517e-01,9.977644088629017416e-02
6.500000000000000000e+01,9.834433482418019068e-01,9.977634222446128687e-02
6.600000000000000000e+01,9.834433482418033501e-01,9.977624203309146123e-02
6.700000000000000000e+01,9.834433482418062367e-01,9.977614031218537405e-02
6.800000000000000000e+01,9.834433482418079020e-01,9.977603706174761888e-02
6.900000000000000000e+01,9.834433482418060146e-01,9.977593228178296969e-02
7.000000000000000000e+01,9.834433482418050154e-01,9.977582597229629757e-02
7.100000000000000000e+01,9.834433482418019068e-01,9.977571813329241812e-02
7.200000000000000000e+01,9.834433482418027950e-01,9.977560876477631346e-02
7.300000000000000000e+01,9.834433482418050154e-01,9.977549786675307675e-02
7.400000000000000000e+01,9.834433482418105665e-01,9.977538543922769010e-02
7.500000000000000000e+01,9.834433482418094563e-01,9.977527148220542708e-02
7.600000000000000000e+01,9.834433482418127870e-01,9.977515599569149185e-02
7.700000000000000000e+01,9.834433482418154515e-01,9.977503897969119961e-02
7.800000000000000000e+01,9.834433482418137862e-01,9.977492043420990719e-02
7.900000000000000000e+01,9.834433482418175609e-01,9.977480035925311019e-02
8.000000000000000000e+01,9.834433482418215577e-01,9.977467875482629034e-02
8.100000000000000000e+01,9.834433482418191153e-01,9.977455562093506813e-02
8.200000000000000000e+01,9.834433482418183381e-01,9.977443095758507796e-02
8.300000000000000000e+01,9.834433482418187822e-01,9.977430476478207910e-02
8.400000000000000000e+01,9.834433482418190042e-01,9.977417704253190023e-02
8.500000000000000000e+01,9.834433482418178940e-01,9.977404779084031450e-02
8.600000000000000000e+01,9.834433482418178940e-01,9.977391700971340038e-02
8.700000000000000000e+01,9.834433482418170058e-01,9.977378469915708370e-02
8.800000000000000000e+01,9.834433482418163397e-01,9.977365085917748455e-02
8.900000000000000000e+01,9.834433482418187822e-01,9.977351548978070916e-02
9.000000000000000000e+01,9.834433482418173389e-01,9.977337859097303030e-02
9.100000000000000000e+01,9.834433482418184491e-01,9.977324016276076235e-02
9.200000000000000000e+01,9.834433482418232231e-01,9.977310020515021971e-02
9.300000000000000000e+01,9.834433482418241113e-01,9.977295871814788331e-02
9.400000000000000000e+01,9.834433482418267758e-01,9.977281570176017855e-02
9.500000000000000000e+01,9.834433482418284411e-01,9.977267115599386393e-02
9.600000000000000000e+01,9.834433482418297734e-01,9.977252508085533711e-02
9.700000000000000000e+01,9.834433482418329930e-01,9.977237747635149534e-02
9.800000000000000000e+01,9.834433482418353245e-01,9.977222834248911099e-02
9.900000000000000000e+01,9.834433482418341033e-01,9.977207767927498416e-02
1.000000000000000000e+02,9.834433482418356576e-01,9.977192548671608152e-02
1.010000000000000000e+02,9.834433482418349914e-01,9.977177176481934195e-02
1.020000000000000000e+02,9.834433482418408756e-01,9.977161651359192640e-02
1.030000000000000000e+02,9.834433482418412087e-01,9.977145973304091253e-02
1.040000000000000000e+02,9.834433482418489803e-01,9.977130142317354455e-02
1.050000000000000000e+02,9.834433482418448724e-01,9.977114158399710830e-02
1.060000000000000000e+02,9.834433482418521999e-01,9.977098021551888962e-02
1.070000000000000000e+02,9.834433482418526440e-01,9.977081731774636864e-02
1.080000000000000000e+02,9.834433482418534211e-01,9.977065289068702547e-02
1.090000000000000000e+02,9.834433482418541983e-01,9.977048693434847904e-02
1.100000000000000000e+02,9.834433482418553085e-01,9.977031944873819558e-02
1.110000000000000000e+02,9.834433482418545314e-01,9.977015043386402993e-02
1.120000000000000000e+02,9.834433482418586392e-01,9.976997988973371201e-02
1.130000000000000000e+02,9.834433482418611927e-01,9.976980781635509665e-02
1.140000000000000000e+02,9.834433482418655226e-01,9.976963421373605256e-02
1.150000000000000000e+02,9.834433482418660777e-01,9.976945908188461498e-02
1.160000000000000000e+02,9.834433482418670769e-01,9.976928242080879139e-02
1.170000000000000000e+02,9.834433482418720729e-01,9.976910423051678356e-02
1.180000000000000000e+02,9.834433482418738492e-01,9.976892451101671000e-02
