x, lambda_eff
0.000000000000000000e+00,8.289470822987767917e+01
5.000000000000000000e-01,8.282402961588699952e+01
1.000000000000000000e+00,8.275335978044491014e+01
1.500000000000000000e+00,8.268269884402170078e+01
2.000000000000000000e+00,8.261204692706755282e+01
2.500000000000000000e+00,8.254140415001228348e+01
3.000000000000000000e+00,8.247077063326483426e+01
3.500000000000000000e+00,8.240014649721305773e+01
4.000000000000000000e+00,8.232953186222331965e+01
4.500000000000000000e+00,8.225892684864020055e+01
5.000000000000000000e+00,8.218833157678599832e+01
5.500000000000000000e+00,8.211774616696062878e+01
6.000000000000000000e+00,8.204717073944111405e+01
6.500000000000000000e+00,8.197660541448121307e+01
7.000000000000000000e+00,8.190605031231122268e+01
7.500000000000000000e+00,8.183550555313742336e+01
8.000000000000000000e+00,8.176497125714197978e+01
8.500000000000000000e+00,8.169444754448241497e+01
9.000000000000000000e+00,8.162393453529126930e+01
9.500000000000000000e+00,8.155343234967588728e+01
1.000000000000000000e+01,8.148294110771789178e+01
1.050000000000000000e+01,8.141246092947302770e+01
1.100000000000000000e+01,8.134199193497062197e+01
1.150000000000000000e+01,8.127153424421337036e+01
1.200000000000000000e+01,8.120108797717693960e+01
1.250000000000000000e+01,8.113065325380966897e+01
1.300000000000000000e+01,8.106023019403212970e+01
1.350000000000000000e+01,8.098981891773686925e+01
1.400000000000000000e+01,8.091941954478798493e+01
1.450000000000000000e+01,8.084903219502085392e+01
1.500000000000000000e+01,8.077865698824173535e+01
1.550000000000000000e+01,8.070829404422738662e+01
1.600000000000000000e+01,8.063794348272486445e+01
1.650000000000000000e+01,8.056760542345095644e+01
1.700000000000000000e+01,8.049727998609203894e+01
1.750000000000000000e+01,8.042696729030360814e+01
1.800000000000000000e+01,8.035666745570992475e+01
1.850000000000000000e+01,8.028638060190378667e+01
1.900000000000000000e+01,8.021610684844600314e+01
1.950000000000000000e+01,8.014584631486518163e+01
2.000000000000000000e+01,8.007559912065732988e+01
2.050000000000000000e+01,8.000536538528548647e+01
2.100000000000000000e+01,7.993514522817945078e+01
2.150000000000000000e+01,7.986493876873529985e+01
2.200000000000000000e+01,7.979474612631517516e+01
2.250000000000000000e+01,7.972456742024685639e+01
2.300000000000000000e+01,7.965440276982343448e+01
2.350000000000000000e+01,7.958425229430288539e+01
2.400000000000000000e+01,7.951411611290787107e+01
2.450000000000000000e+01,7.944399434482531319e+01
2.500000000000000000e+01,7.937388710920596679e+01
2.550000000000000000e+01,7.930379452516417871e+01
2.600000000000000000e+01,7.923371671177751807e+01
2.650000000000000000e+01,7.916365378808632158e+01
2.700000000000000000e+01,7.909360587309349455e+01
2.750000000000000000e+01,7.902357308576408457e+01
2.800000000000000000e+01,7.895355554502489781e+01
2.850000000000000000e+01,7.888355336976418641e+01
2.900000000000000000e+01,7.881356667883135003e+01
2.950000000000000000e+01,7.874359559103643846e+01
3.000000000000000000e+01,7.867364022514999533e+01
