x, current_density, J_max, J_min
0.000000000000000000e+00,5.494090911020721436e+10,7.901035213723507690e+10,2.923518477048280640e+11
1.000000000000000000e+00,7.416014083714373779e+11,7.822976094708319092e+10,2.818063176441780396e+11
2.000000000000000000e+00,8.466940569691633606e+10,7.745688169074327087e+10,2.716411792421856384e+11
3.000000000000000000e+00,8.391060335936759949e+10,7.669163817734373474e+10,2.618427112526789551e+11
4.000000000000000000e+00,9.377859173196954346e+10,7.593395496874887085e+10,2.523976873735579834e+11
5.000000000000000000e+00,9.804147443287910461e+10,7.518375737212200928e+10,2.432933583934868469e+11
6.000000000000000000e+00,9.709235558095597839e+10,7.444097143256234741e+10,2.345174349825787964e+11
7.000000000000000000e+00,9.464214004730668640e+10,7.370552392581440735e+10,2.260580711038449097e+11
8.000000000000000000e+00,9.248382414890846252e+10,7.297734235104949951e+10,2.179038480230143738e+11
9.000000000000000000e+00,9.089016162547192383e+10,7.225635492371868896e+10,2.100437588951423340e+11
1.000000000000000000e+01,8.965177891454702759e+10,7.154249056847602844e+10,2.024671939072000122e+11
1.100000000000000000e+01,8.854473416697041321e+10,7.083567891217207336e+10,1.951639259565915527e+11
1.200000000000000000e+01,8.744591463630024719e+10,7.013585027691642761e+10,1.881240968462666321e+11
1.300000000000000000e+01,8.631786254460690308e+10,6.944293567320878601e+10,1.813382039777941589e+11
1.400000000000000000e+01,8.516669736465505981e+10,6.875686679313800049e+10,1.747970875244346008e+11
1.500000000000000000e+01,8.401045842774070740e+10,6.807757600364818573e+10,1.684919180668975525e+11
1.600000000000000000e+01,8.286393384814002991e+10,6.740499633987143707e+10,1.624141846750941467e+11
1.700000000000000000e+01,8.173488357389509583e+10,6.673906149852642822e+10,1.565556834197970276e+11
1.800000000000000000e+01,8.062545445382728577e+10,6.607970583138209534e+10,1.509085062987002258e+11
1.900000000000000000e+01,7.953479082763237000e+10,6.542686433878612518e+10,1.454650305619314880e+11
2.000000000000000000e+01,7.846108998176992798e+10,6.478047266325717926e+10,1.402179084226076660e+11
2.100000000000000000e+01,7.740271938053149414e+10,6.414046708314049530e+10,1.351600571385445557e+11
2.200000000000000000e+01,7.635859680442938232e+10,6.350678450632621765e+10,1.302846494517329407e+11
2.300000000000000000e+01,7.532816083101493835e+10,6.287936246402967834e+10,1.255851043726757355e+11
2.400000000000000000e+01,7.431119103412788391e+10,6.225813910463323212e+10,1.210550782971468201e+11
2.500000000000000000e+01,7.330762604172348022e+10,6.164305318758889008e+10,1.166884564433803711e+11
2.600000000000000000e+01,7.231743790818830872e+10,6.103404407738117218e+10,1.124793445981324005e+11
2.700000000000000000e+01,7.134056846555329895e+10,6.043105173754962158e+10,1.084220611604733582e+11
2.800000000000000000e+01,7.037691099271542358e+10,5.983401672477040863e+10,1.045111294725717010e+11
2.900000000000000000e+01,6.942631674809655762e+10,5.924288018299633026e+10,1.007412704271168060e+11
3.000000000000000000e+01,6.848861046845365143e+10,5.865758383765480042e+10,9.710739534140209961e+10
3.100000000000000000e+01,6.756360546198763275e+10,5.807806998990305328e+10,9.360459908844970703e+10
3.200000000000000000e+01,6.665111433858289337e+10,5.750428151094020844e+10,9.022815347590487671e+10
3.300000000000000000e+01,6.575095483690762329e+10,5.693616183637544250e+10,8.697350086376272583e+10
3.400000000000000000e+01,6.486295183393310547e+10,5.637365496065184021e+10,8.383624801231225586e+10
3.500000000000000000e+01,6.398693704208962250e+10,5.581670543152540588e+10,8.081216015199342346e+10
3.600000000000000000e+01,6.312274768732981873e+10,5.526525834459844208e+10,7.789715526716250610e+10
