x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.905740803433657504e+01,9.902115380058347682e+01,9.745838478378109926e+01
2.000000000000000000e+00,9.812307618567601253e+01,9.805188899998809404e+01,9.498136764663533427e+01
3.000000000000000000e+00,9.719693636846554341e+01,9.709211181105561650e+01,9.256730675395563424e+01
4.000000000000000000e+00,9.627892103892079945e+01,9.614172936465986652e+01,9.021460200025306619e+01
5.000000000000000000e+00,9.536896319032220504e+01,9.520064970072058941e+01,8.792169394856330200e+01
6.000000000000000000e+00,9.446699634873412776e+01,9.426878175930525572e+01,8.568706279680921511e+01
7.000000000000000000e+00,9.357295456875668549e+01,9.334603537181804711e+01,8.350922737043445920e+01
8.000000000000000000e+00,9.268677242931666171e+01,9.243232125227500262e+01,8.138674414064065843e+01
9.000000000000000000e+00,9.180838502948650159e+01,9.152755098866465744e+01,7.931820626757696857e+01
1.000000000000000000e+01,9.093772798434297044e+01,9.063163703439309415e+01,7.730224266784834697e+01
1.100000000000000000e+01,9.007473742086247626e+01,8.974449269981296595e+01,7.533751710572383331e+01
1.200000000000000000e+01,8.921934997384349231e+01,8.886603214383522698e+01,7.342272730744325315e+01
1.300000000000000000e+01,8.837150278186925334e+01,8.799617036562304406e+01,7.155660409803435584e+01
1.400000000000000000e+01,8.753113348330043664e+01,8.713482319636706563e+01,6.973791056006919575e+01
1.500000000000000000e+01,8.669818021230855720e+01,8.628190729114112401e+01,6.796544121380134129e+01
1.600000000000000000e+01,8.587258159492523646e+01,8.543734012083770324e+01,6.623802121814105703e+01
1.700000000000000000e+01,8.505427674514446323e+01,8.460103996418231986e+01,6.455450559193846516e+01
1.800000000000000000e+01,8.424320526104540363e+01,8.377292589982607751e+01,6.291377845505887478e+01
1.900000000000000000e+01,8.343930722093723773e+01,8.295291779851562808e+01,6.131475228874685257e+01
2.000000000000000000e+01,8.264252317955872229e+01,8.214093631533975781e+01,5.975636721478912960e+01
2.100000000000000000e+01,8.185279416429648336e+01,8.133690288205190200e+01,5.823759029299839796e+01
2.200000000000000000e+01,8.107006167144245978e+01,8.054073969946784928e+01,5.675741483655232145e+01
2.300000000000000000e+01,8.029426766247451042e+01,7.975236972993765505e+01,5.531485974473402223e+01
2.400000000000000000e+01,7.952535456036061134e+01,7.897171668989156501e+01,5.390896885263172322e+01
2.500000000000000000e+01,7.876326524590032818e+01,7.819870504245857035e+01,5.253881029736652408e+01
2.600000000000000000e+01,7.800794305411594110e+01,7.743325999015753780e+01,5.120347590042827335e+01
2.700000000000000000e+01,7.725933177064815993e+01,7.667530746765956451e+01,4.990208056571000128e+01
2.800000000000000000e+01,7.651737562818054528e+01,7.592477413462145819e+01,4.863376169284209993e+01
2.900000000000000000e+01,7.578201930291409383e+01,7.518158736858914892e+01,4.739767860543718569e+01
3.000000000000000000e+01,7.505320791104934131e+01,7.444567525797070573e+01,4.619301199386686108e+01
3.100000000000000000e+01,7.433088700531045845e+01,7.371696659507810523e+01,4.501896337220091482e+01
3.200000000000000000e+01,7.361500257149403126e+01,7.299539086923704190e+01,4.387475454894904203e+01
3.300000000000000000e+01,7.290550102504585084e+01,7.228087825996428251e+01,4.275962711125424676e+01
3.400000000000000000e+01,7.220232920767249141e+01,7.157335963021175473e+01,4.167284192219614880e+01
3.500000000000000000e+01,7.150543438396846341e+01,7.087276651967671626e+01,4.061367863087076557e+01
3.600000000000000000e+01,7.081476423806951459e+01,7.017903113817752114e+01,3.958143519492230666e+01
3.700000000000000000e+01,7.013026687035218742e+01,6.949208635909414511e+01,3.857542741521033491e+01
3.800000000000000000e+01,6.945189079414760158e+01,6.881186571287290121e+01,3.759498848230386869e+01
3.900000000000000000e+01,6.877958493248235072e+01,6.813830338059484859e+01,3.663946853450188712e+01
4.000000000000000000e+01,6.811329861484797732e+01,6.747133418760699897e+01,3.570823422708725303e+01
4.100000000000000000e+01,6.745298157399282957e+01,6.681089359721600829e+01,3.480066831252851500e+01
4.200000000000000000e+01,6.679858394274205580e+01,6.615691770444344399e+01,3.391616923135141093e+01
4.300000000000000000e+01,6.615005625085169072e+01,6.550934322984238634e+01,3.305415071340883060e+01
4.400000000000000000e+01,6.550734942187837362e+01,6.486810751337435477e+01,3.221404138928490113e+01
4.500000000000000000e+01,6.487041477007095125e+01,6.423314850834627521e+01,3.139528441157577987e+01
4.600000000000000000e+01,6.423920399730634756e+01,6.360440477540675630e+01,3.059733708579596723e+01
4.700000000000000000e+01,6.361366919003575759e+01,6.298181547660119861e+01,2.981967051066559193e+01
4.800000000000000000e+01,6.299376281625026763e+01,6.236532036948496938e+01,2.906176922754016800e+01
4.900000000000000000e+01,6.237943772248664231e+01,6.175485980129432306e+01,2.832313087875058599e+01
5.000000000000000000e+01,6.177064713084748604e+01,6.115037470317435719e+01,2.760326587462666481e+01
5.100000000000000000e+01,6.116734463605023819e+01,6.055180658446338526e+01,2.690169706898379332e+01
5.200000000000000000e+01,6.056948420249712228e+01,5.995909752703332174e+01,2.621795944285738500e+01
5.300000000000000000e+01,5.997702016136554448e+01,5.937219017968552492e+01,2.555159979627562450e+01
5.400000000000000000e+01,5.938990720773600174e+01,5.879102775260132319e+01,2.490217644786611828e+01
5.500000000000000000e+01,5.880810039772147491e+01,5.821555401184708245e+01,2.426925894209747270e+01
5.600000000000000000e+01,5.823155514564305690e+01,5.764571327393284150e+01,2.365242776396155477e+01
5.700000000000000000e+01,5.766022722121269339e+01,5.708145040042441565e+01,2.305127406090752373e+01
5.800000000000000000e+01,5.709407274674151722e+01,5.652271079260804498e+01,2.246539937184317992e+01
5.900000000000000000e+01,5.653304819438071860e+01,5.596944038620740258e+01,2.189441536302406277e+01
6.000000000000000000e+01,5.597711038337417477e+01,5.542158564615233018e+01,2.133794357065527691e+01
6.100000000000000000e+01,5.542621647732701717e+01,5.487909356139859796e+01,2.079561515003529948e+01
6.200000000000000000e+01,5.488032398151511870e+01,5.434191163979861017e+01,2.026707063107567564e+01
6.300000000000000000e+01,5.433939074020928217e+01,5.380998790302216150e+01,1.975195968003442459e+01
6.400000000000000000e+01,5.380337493401435012e+01,5.328327088152694557e+01,1.924994086730524501e+01
6.500000000000000000e+01,5.327223507722788298e+01,5.276170960957831113e+01,1.876068144110867664e+01
6.600000000000000000e+01,5.274593001523133751e+01,5.224525362031777576e+01,1.828385710693509836e+01
6.700000000000000000e+01,5.222441892190118296e+01,5.173385294087978536e+01,1.781915181259351044e+01
6.800000000000000000e+01,5.170766129702799674e+01,5.122745808755625774e+01,1.736625753872348810e+01
6.900000000000000000e+01,5.119561696377132876e+01,5.072602006100852634e+01,1.692487409463153014e+01
7.000000000000000000e+01,5.068824606612921713e+01,5.022949034152608760e+01,1.649470891931648353e+01
7.100000000000000000e+01,5.018550906642376219e+01,4.973782088433176796e+01,1.607547688755212079e+01
7.200000000000000000e+01,4.968736674281520038e+01,4.925096411493289139e+01,1.566690012089834205e+01
7.300000000000000000e+01,4.919378018682701992e+01,4.876887292451787914e+01,1.526870780351577217e+01
7.400000000000000000e+01,4.870471080089717475e+01,4.829150066539797592e+01,1.488063600266161046e+01
7.500000000000000000e+01,4.822012029594576887e+01,4.781880114649352009e+01,1.450242749374781681e+01
7.600000000000000000e+01,4.773997068896779439e+01,4.735072862886453748e+01,1.413383158984560595e+01
7.700000000000000000e+01,4.726422430063779956e+01,4.688723782128486306e+01,1.377460397552333582e+01
7.800000000000000000e+01,4.679284375293871534e+01,4.642828387585983307e+01,1.342450654490754047e+01
