x, o_total, cc
0.000000000000000000e+00,1.011968611767381621e+00,1.013649974756005934e+00
1.000000000000000000e+00,1.008634746444907915e+00,1.010313278598959474e+00
2.000000000000000000e+00,1.005306481793752482e+00,1.006982176085471137e+00
3.000000000000000000e+00,1.001983831910379763e+00,1.003656673509436548e+00
4.000000000000000000e+00,9.986668107853623466e-01,1.000336808488381024e+00
5.000000000000000000e+00,9.953554323033279028e-01,9.970226480907868893e-01
6.000000000000000000e+00,9.920497102429073344e-01,9.937139681729265650e-01
7.000000000000000000e+00,9.887496582766859277e-01,9.904110207678771260e-01
8.000000000000000000e+00,9.854552899711562786e-01,9.871138125305359834e-01
9.000000000000000000e+00,9.821666187866761044e-01,9.838221977850759581e-01
1.000000000000000000e+01,9.788836580774245011e-01,9.805363474300516913e-01
1.100000000000000000e+01,9.756064210913644175e-01,9.772562051839532860e-01
1.200000000000000000e+01,9.723349209702057960e-01,9.739818005946825341e-01
1.300000000000000000e+01,9.690691707493706009e-01,9.707131331005739439e-01
1.400000000000000000e+01,9.658091833579629526e-01,9.674502167257448271e-01
1.500000000000000000e+01,9.625549716187383753e-01,9.641930850860196411e-01
1.600000000000000000e+01,9.593065482480780393e-01,9.609417552347867542e-01
1.700000000000000000e+01,9.560639258559635589e-01,9.576961584100862623e-01
1.800000000000000000e+01,9.528271169459567869e-01,9.544564008322042881e-01
1.900000000000000000e+01,9.495961339151790526e-01,9.512222500872761222e-01
2.000000000000000000e+01,9.463709890542949532e-01,9.479943500894915109e-01
2.100000000000000000e+01,9.431516945474986979e-01,9.447721046775737763e-01
2.200000000000000000e+01,9.399382624725010071e-01,9.415556995465568235e-01
2.300000000000000000e+01,9.367307048005203418e-01,9.383451714589059467e-01
2.400000000000000000e+01,9.335290333962760201e-01,9.351405022704504244e-01
2.500000000000000000e+01,9.303332600179835543e-01,9.319417385592696501e-01
2.600000000000000000e+01,9.271433963173518755e-01,9.287488786535502694e-01
2.700000000000000000e+01,9.239594538395853318e-01,9.255616532833710330e-01
2.800000000000000000e+01,9.207814440233850206e-01,9.223809064020876969e-01
2.900000000000000000e+01,9.176093782009552280e-01,9.192058391544157825e-01
3.000000000000000000e+01,9.144432675980099789e-01,9.160367185038473803e-01
