x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.078503161468596261e+01,9.014268637116569494e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.226885501016695912e+01,8.125703906210340222e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.441130698926535558e+01,7.324727787624748032e+01,5.763326600795585364e+01
2.000000000000000000e+01,6.717372954075541713e+01,6.602706397140200067e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.051894486721891298e+01,5.951856919582984062e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.441123522954859482e+01,5.365163716280213180e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.881631954252640071e+01,4.836302702066050330e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.370132720143737970e+01,4.359573176683611706e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.903476972823956004e+01,3.929836375779373725e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.478651090187563000e+01,3.542460079118785643e+01,1.593103912043601333e+01
5.500000000000000000e+01,3.092773607658081403e+01,3.193268678943794825e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.743092139391504247e+01,2.878498170248970922e+01,1.103298238770542206e+01
6.500000000000000000e+01,2.426980355620724694e+01,2.594755577807272218e+01,9.181578154112399304e+00
7.000000000000000000e+01,2.141935075445073977e+01,2.338982382601137999e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.885573523257370709e+01,2.108421553424962624e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.655630782838758819e+01,1.900587828285923564e+01,5.291643361287961866e+00
8.500000000000000000e+01,1.449957466402421424e+01,1.713240925260329561e+01,4.403672133066823591e+00
9.000000000000000000e+01,1.266517597489509228e+01,1.544361394039876245e+01,3.664708093787579557e+00
9.500000000000000000e+01,1.103386687507056507e+01,1.392128847866727881e+01,3.049746894603426739e+00
1.000000000000000000e+02,9.587499671675397295e+00,1.254902341215026951e+01,2.537980074568626510e+00
1.050000000000000000e+02,8.309007173289991499e+00,1.131202681705877389e+01,2.112090964107684155e+00
1.100000000000000000e+02,7.182386300977540827e+00,1.019696485592344715e+01,1.757668740336166158e+00
1.150000000000000000e+02,6.192681217553099415e+00,9.191818049453061690e+00,1.462720807605052187e+00
1.200000000000000000e+02,5.325965150054130959e+00,8.285751716126673827e+00,1.217267003674180614e+00
1.250000000000000000e+02,4.569320098569789046e+00,7.468999182961542971e+00,1.013001900656630205e+00
1.300000000000000000e+02,3.910813702512833778e+00,6.732756508561951847e+00,8.430137740007405123e-01
1.350000000000000000e+02,3.339472669013734407e+00,6.069087583647246653e+00,7.015507302546146740e-01
1.400000000000000000e+02,2.845252348166166456e+00,5.470838586118495606e+00,5.838260800710840526e-01
1.450000000000000000e+02,2.419002252428711142e+00,4.931560868557511412e+00,4.858563708535543202e-01
1.500000000000000000e+02,2.052427545667545594e+00,4.445441446946932551e+00,4.043265985483987524e-01
1.550000000000000000e+02,1.738046752829915720e+00,4.007240341335183587e+00,3.364780377511891740e-01
1.600000000000000000e+02,1.469146146537552600e+00,3.612234093028604320e+00,2.800148946306296738e-01
1.650000000000000000e+02,1.239731437077565834e+00,3.256164849471096634e+00,2.330266240823185842e-01
1.700000000000000000e+02,1.044477516589258803e+00,2.935194467986870226e+00,1.939232825554930706e-01
1.750000000000000000e+02,8.786770809086366096e-01,2.645863143661209893e+00,1.613817290843680141e-01
1.800000000000000000e+02,7.381889729163613190e-01,2.385052115400789763e+00,1.343008541267219358e-01
1.850000000000000000e+02,6.193870633902451850e-01,2.149950048174586570e+00,1.117643212865671448e-01
1.900000000000000000e+02,5.191104169270586155e-01,1.938022729062743421e+00,9.300956121143245936e-02
1.950000000000000000e+02,4.346153914494161330e-01,1.746985750460934961e+00,7.740196850981044541e-02
2.000000000000000000e+02,3.635302010800062211e-01,1.574779885986956174e+00,6.441342858907370128e-02
2.050000000000000000e+02,3.038123443629675013e-01,1.419548893661422451e+00,5.360444782581742090e-02
2.100000000000000000e+02,2.537091723278394051e-01,1.279619507098568532e+00,4.460928240665326672e-02
2.150000000000000000e+02,2.117217512450235151e-01,1.153483399028119027e+00,3.712356264358552399e-02
2.200000000000000000e+02,1.765720685006199886e-01,1.039780922729379053e+00,3.089399400754925390e-02
2.250000000000000000e+02,1.471735401016453226e-01,9.372864561231567526e-01,2.570978639366671911e-02
2.300000000000000000e+02,1.226047063062282033e-01,8.448951905425109432e-01,2.139552161000776373e-02
2.350000000000000000e+02,1.020846864491422173e-01,7.616112217757984304e-01,1.780521774685279654e-02
2.400000000000000000e+02,8.496406362057422335e-02,6.865368150129611546e-01,1.481738958233917713e-02
2.450000000000000000e+02,7.070655633922823258e-02,6.188627279797229708e-01,1.233093788328545187e-02
2.500000000000000000e+02,5.884154895978216393e-02,5.578594879508019799e-01,1.026172850733945117e-02
2.550000000000000000e+02,4.896756486591066770e-02,5.028695286152823352e-01,8.539745553424689384e-03
2.600000000000000000e+02,4.075049775688296266e-02,4.533001020358333188e-01,7.106722231549715378e-03
2.650000000000000000e+02,3.391230648247998275e-02,4.086168892983353396e-01,5.914169287649180887e-03
2.700000000000000000e+02,2.822160695613958742e-02,3.683382409798117152e-01,4.921734271207831024e-03
2.750000000000000000e+02,2.348584280453783202e-02,3.320299853515001898e-01,4.095836128155581901e-03
2.800000000000000000e+02,1.954476983173521545e-02,2.993007483536302415e-01,3.408528917711679297e-03
2.850000000000000000e+02,1.626503383143430848e-02,2.697977348949647802e-01,2.836556204729935755e-03
2.900000000000000000e+02,1.353565827662635279e-02,2.432029260028771567e-01,2.360564130989865547e-03
