x, current_density, J_max, J_min
0.000000000000000000e+00,9.907498665648135376e+10,1.372103697263805847e+11,2.923518477048280640e+11
5.000000000000000000e+00,9.478728592753460693e+10,1.258767779464120789e+11,2.432933583934868469e+11
1.000000000000000000e+01,9.599760900921107483e+10,1.154793421063417358e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.016733995134582367e+11,1.059407356215508575e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.104282051997217560e+11,9.719001909189941406e+10,1.402179084226076660e+11
2.500000000000000000e+01,1.197578325700499115e+11,8.916211271957839966e+10,1.166884564433803711e+11
3.000000000000000000e+01,1.259256632285997467e+11,8.179731230530657959e+10,9.710739534140209961e+10
3.500000000000000000e+01,1.255129318261126709e+11,7.504084522329490662e+10,8.081216015199342346e+10
4.000000000000000000e+01,1.178077498350617981e+11,6.884246307272843933e+10,6.725136850259112549e+10
4.500000000000000000e+01,1.051211428864076996e+11,6.315606797628079224e+10,5.596616347050759888e+10
5.000000000000000000e+01,9.066212639109558105e+10,5.793936974641304779e+10,4.657468722717367554e+10
5.500000000000000000e+01,7.634334090380874634e+10,5.315357136977439880e+10,3.875916010308897400e+10
6.000000000000000000e+01,6.353244542121824646e+10,4.876308047062612152e+10,3.225512786740505981e+10
6.500000000000000000e+01,5.287129923074537659e+10,4.473524460741895294e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.399916080380294800e+10,4.104010843390244293e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.661582332202539825e+10,3.765019091875369263e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.047145657000571442e+10,3.454028096688954163e+10,1.547021714067522812e+10
8.500000000000000000e+01,2.535815342268217850e+10,3.168724992248097229e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.110289488561088562e+10,2.906987955923946762e+10,1.071384182517637253e+10
9.500000000000000000e+01,1.756169564597730637e+10,2.666870427872474289e+10,8.915991396693733215e+09
1.000000000000000000e+02,1.461473203717805290e+10,2.446586634308981323e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.216228756176193428e+10,2.244498306561739349e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.012137878126646042e+10,2.059102497133274078e+10,5.138577038902958870e+09
1.150000000000000000e+02,8.422947403081321716e+09,1.889020402156341553e+10,4.276291307796353340e+09
1.200000000000000000e+02,7.009523552896522522e+09,1.732987107116282654e+10,3.558702576742664337e+09
1.250000000000000000e+02,5.833281164813743591e+09,1.589842179577848625e+10,2.961529773854685307e+09
1.300000000000000000e+02,4.854419689296833992e+09,1.458521038953836060e+10,2.464566344697368622e+09
1.350000000000000000e+02,4.039817360764095783e+09,1.338047039131794357e+10,2.050996522486080170e+09
1.400000000000000000e+02,3.361910455396774292e+09,1.227524205076638794e+10,1.706826332470483303e+09
1.450000000000000000e+02,2.797760616576089382e+09,1.126130569390704918e+10,1.420410077381987810e+09
1.500000000000000000e+02,2.328278689011191368e+09,1.033112059274673462e+10,1.182056281618326426e+09
1.550000000000000000e+02,1.937578798409768581e+09,9.477768884262079239e+09,9.836997604865504503e+08
1.600000000000000000e+02,1.612440820665432453e+09,8.694904121683853149e+09,8.186287183013732433e+08
1.650000000000000000e+02,1.341863052115395784e+09,7.976704075450874329e+09,6.812576411488422155e+08
1.700000000000000000e+02,1.116689944558314800e+09,7.317827432810436249e+09,5.669382996808384657e+08
1.750000000000000000e+02,9.293023086907489300e+08,6.713374074036469460e+09,4.718024668361498117e+08
1.800000000000000000e+02,7.733595033664761782e+08,6.158848629836569786e+09,3.926310285228374004e+08
1.850000000000000000e+02,6.435848871287716627e+08,5.650127048921208382e+09,3.267450583560395241e+08
1.900000000000000000e+02,5.355872723326112628e+08,5.183425927095432281e+09,2.719151707437758446e+08
1.950000000000000000e+02,4.457123403944871426e+08,4.755274369771049500e+09,2.262860850983400047e+08
2.000000000000000000e+02,3.709189905031188726e+08,4.362488178638366699e+09,1.883138486501869261e+08
2.050000000000000000e+02,3.086764377986121774e+08,4.002146170521765232e+09,1.567135936707477570e+08
2.100000000000000000e+02,2.568785791280194223e+08,3.671568452300390720e+09,1.304160613637156188e+08
2.150000000000000000e+02,2.137727287687612772e+08,3.368296490322848320e+09,1.085314213223816007e+08
2.200000000000000000e+02,1.779003127484120727e+08,3.090074826090425968e+09,9.031916231088910997e+07
2.250000000000000000e+02,1.480475150327390432e+08,2.834834302226923943e+09,7.516303556284913421e+07
2.300000000000000000e+02,1.232042055955561250e+08,2.600676673985255718e+09,6.255020275294347852e+07
2.350000000000000000e+02,1.025297606182402372e+08,2.385860491845283031e+09,5.205388307079210877e+07
2.400000000000000000e+02,8.532461827595941722e+07,2.188788150210667133e+09,4.331891222559129447e+07
2.450000000000000000e+02,7.100660764288383722e+07,2.007994005884775162e+09,3.604972474111963809e+07
2.500000000000000000e+02,5.909124975682472438e+07,1.842133477961817980e+09,3.000035289765995741e+07
2.550000000000000000e+02,4.917536428982434422e+07,1.689973048068167448e+09,2.496610391472797468e+07
2.600000000000000000e+02,4.092342712311038375e+07,1.550381086584870577e+09,2.077663375518538430e+07
2.650000000000000000e+02,3.405621720726268739e+07,1.422319436625199080e+09,1.729018318883384764e+07
2.700000000000000000e+02,2.834136855105362087e+07,1.304835693176576614e+09,1.438878108099784888e+07
2.750000000000000000e+02,2.358550764632065222e+07,1.197056119986255169e+09,1.197425259962473437e+07
2.800000000000000000e+02,1.962771028267686814e+07,1.098179151513012409e+09,9.964897270483473316e+06
2.850000000000000000e+02,1.633405635009929165e+07,1.007469431618367791e+09,8.292724475713913329e+06
2.900000000000000000e+02,1.359309838008430228e+07,9.242523446625549793e+08,6.901152853206289932e+06
2.950000000000000000e+02,1.131209049425908923e+07,8.479089983325855732e+08,5.743095751317271031e+06
3.000000000000000000e+02,9.413850159268343821e+06,7.778716208892694712e+08,4.779367956395060755e+06
3.050000000000000000e+02,7.834146559040675871e+06,7.136193386021358967e+08,3.977359781504015438e+06
3.100000000000000000e+02,6.519527214707541279e+06,6.546743019687073231e+08,3.309933651448292192e+06
3.150000000000000000e+02,5.425509311446565203e+06,6.005981319084894657e+08,2.754505847808167804e+06
3.200000000000000000e+02,4.515074532120632939e+06,5.509886595017274618e+08,2.292282342967663892e+06
3.250000000000000000e+02,3.757416467352630571e+06,5.054769350261101723e+08,1.907622866026043426e+06
3.300000000000000000e+02,3.126898218112407718e+06,4.637244840473691821e+08,1.587511682471983368e+06
3.350000000000000000e+02,2.602184919182913378e+06,4.254207901571040154e+08,1.321117180375956232e+06
3.400000000000000000e+02,2.165521830675577745e+06,3.902809856367374063e+08,1.099425360805380624e+06
3.450000000000000000e+02,1.802133570355562959e+06,3.580437328728880286e+08,9.149348308664532378e+05
3.500000000000000000e+02,1.499724158582741627e+06,3.284692807680687308e+08,7.614029788428805768e+05
3.550000000000000000e+02,1.248060958873846335e+06,3.013376816920742393e+08,6.336347427518932382e+05
3.600000000000000000e+02,1.038628435869906913e+06,2.764471557133846283e+08,5.273068248727038736e+05
