x, o_total, cc
0.000000000000000000e+00,1.178439944586642252e+00,7.026586423767228196e-02
1.000000000000000000e+00,5.204830274791982792e-01,7.026586397056823474e-02
2.000000000000000000e+00,1.126985473861273679e+00,7.026586316925612086e-02
3.000000000000000000e+00,9.584425855386000670e-01,7.026586183373589867e-02
4.000000000000000000e+00,9.161593080154133428e-01,7.026585996400763756e-02
5.000000000000000000e+00,9.298606587035227466e-01,7.026585756007139305e-02
6.000000000000000000e+00,9.404417341429379684e-01,7.026585462192723452e-02
7.000000000000000000e+00,9.418424025713628689e-01,7.026585114957514810e-02
8.000000000000000000e+00,9.402059835238407715e-01,7.026584714301528645e-02
9.000000000000000000e+00,9.390212690433862308e-01,7.026584260224771894e-02
1.000000000000000000e+01,9.387567437773172152e-01,7.026583752727255661e-02
1.100000000000000000e+01,9.389150849757351702e-01,7.026583191808992435e-02
1.200000000000000000e+01,9.390976105316575229e-01,7.026582577469991930e-02
1.300000000000000000e+01,9.391790088068889819e-01,7.026581909710266638e-02
1.400000000000000000e+01,9.391819184768087636e-01,7.026581188529838762e-02
1.500000000000000000e+01,9.391575169787002020e-01,7.026580413928719404e-02
1.600000000000000000e+01,9.391368978647347543e-01,7.026579585906927994e-02
1.700000000000000000e+01,9.391282583724205324e-01,7.026578704464482572e-02
1.800000000000000000e+01,9.391282410158283689e-01,7.026577769601403956e-02
1.900000000000000000e+01,9.391313933975289352e-01,7.026576781317712961e-02
2.000000000000000000e+01,9.391342378955942483e-01,7.026575739613433180e-02
2.100000000000000000e+01,9.391356489800367635e-01,7.026574644488586818e-02
2.200000000000000000e+01,9.391358643005686124e-01,7.026573495943198855e-02
2.300000000000000000e+01,9.391355099979176169e-01,7.026572293977297046e-02
2.400000000000000000e+01,9.391350783339489361e-01,7.026571038590907758e-02
2.500000000000000000e+01,9.391347967957497378e-01,7.026569729784062912e-02
2.600000000000000000e+01,9.391346938150659795e-01,7.026568367556786099e-02
2.700000000000000000e+01,9.391347077404661459e-01,7.026566951909112013e-02
2.800000000000000000e+01,9.391347660864857172e-01,7.026565482841071186e-02
2.900000000000000000e+01,9.391348209627127241e-01,7.026563960352702476e-02
3.000000000000000000e+01,9.391348533831718193e-01,7.026562384444033638e-02
3.100000000000000000e+01,9.391348637218072115e-01,7.026560755115106305e-02
3.200000000000000000e+01,9.391348603836011666e-01,7.026559072365949621e-02
3.300000000000000000e+01,9.391348520802245137e-01,7.026557336196609382e-02
3.400000000000000000e+01,9.391348444717715349e-01,7.026555546607128611e-02
3.500000000000000000e+01,9.391348398501204731e-01,7.026553703597533673e-02
3.600000000000000000e+01,9.391348382092477021e-01,7.026551807167882857e-02
3.700000000000000000e+01,9.391348385206692573e-01,7.026549857318209469e-02
3.800000000000000000e+01,9.391348396484830996e-01,7.026547854048557917e-02
3.900000000000000000e+01,9.391348407919493102e-01,7.026545797358979550e-02
4.000000000000000000e+01,9.391348415706990416e-01,7.026543687249520165e-02
4.100000000000000000e+01,9.391348419235437950e-01,7.026541523720222782e-02
4.200000000000000000e+01,9.391348419578170459e-01,7.026539306771140136e-02
4.300000000000000000e+01,9.391348418256637576e-01,7.026537036402324965e-02
4.400000000000000000e+01,9.391348416524258891e-01,7.026534712613821676e-02
4.500000000000000000e+01,9.391348415116439474e-01,7.026532335405692720e-02
4.600000000000000000e+01,9.391348414294070635e-01,7.026529904777986668e-02
4.700000000000000000e+01,9.391348414009428325e-01,7.026527420730760420e-02
4.800000000000000000e+01,9.391348414079301321e-01,7.026524883264072263e-02
4.900000000000000000e+01,9.391348414308403614e-01,7.026522292377976320e-02
5.000000000000000000e+01,9.391348414552849189e-01,7.026519648072533653e-02
5.100000000000000000e+01,9.391348414735621875e-01,7.026516950347803936e-02
5.200000000000000000e+01,9.391348414835418712e-01,7.026514199203851008e-02
5.300000000000000000e+01,9.391348414864565397e-01,7.026511394640735930e-02
5.400000000000000000e+01,9.391348414849024495e-01,7.026508536658519766e-02
5.500000000000000000e+01,9.391348414814378875e-01,7.026505625257274679e-02
5.600000000000000000e+01,9.391348414779029374e-01,7.026502660437060344e-02
5.700000000000000000e+01,9.391348414752722640e-01,7.026499642197946149e-02
5.800000000000000000e+01,9.391348414738223127e-01,7.026496570540002873e-02
5.900000000000000000e+01,9.391348414733665662e-01,7.026493445463299903e-02
6.000000000000000000e+01,9.391348414735700700e-01,7.026490266967908016e-02
6.100000000000000000e+01,9.391348414740691153e-01,7.026487035053896602e-02
6.200000000000000000e+01,9.391348414745985806e-01,7.026483749721347538e-02
6.300000000000000000e+01,9.391348414750209095e-01,7.026480410970327439e-02
6.400000000000000000e+01,9.391348414752677121e-01,7.026477018800916796e-02
6.500000000000000000e+01,9.391348414753636353e-01,7.026473573213190549e-02
6.600000000000000000e+01,9.391348414753567519e-01,7.026470074207233352e-02
6.700000000000000000e+01,9.391348414752924700e-01,7.026466521783114594e-02
6.800000000000000000e+01,9.391348414752124230e-01,7.026462915940924481e-02
6.900000000000000000e+01,9.391348414751373719e-01,7.026459256680742116e-02
7.000000000000000000e+01,9.391348414750865237e-01,7.026455544002649378e-02
7.100000000000000000e+01,9.391348414750645412e-01,7.026451777906732310e-02
7.200000000000000000e+01,9.391348414750666507e-01,7.026447958393075566e-02
7.300000000000000000e+01,9.391348414750747553e-01,7.026444085461769351e-02
7.400000000000000000e+01,9.391348414750908535e-01,7.026440159112899708e-02
7.500000000000000000e+01,9.391348414751010676e-01,7.026436179346556843e-02
7.600000000000000000e+01,9.391348414751098383e-01,7.026432146162830961e-02
7.700000000000000000e+01,9.391348414751217177e-01,7.026428059561812267e-02
7.800000000000000000e+01,9.391348414751180540e-01,7.026423919543600682e-02
7.900000000000000000e+01,9.391348414751202744e-01,7.026419726108280861e-02
8.000000000000000000e+01,9.391348414751178320e-01,7.026415479255955499e-02
8.100000000000000000e+01,9.391348414751211626e-01,7.026411178986718964e-02
8.200000000000000000e+01,9.391348414751191642e-01,7.026406825300669790e-02
8.300000000000000000e+01,9.391348414751179430e-01,7.026402418197910671e-02
8.400000000000000000e+01,9.391348414751209406e-01,7.026397957678535977e-02
8.500000000000000000e+01,9.391348414751247153e-01,7.026393443742648404e-02
8.600000000000000000e+01,9.391348414751278240e-01,7.026388876390358973e-02
8.700000000000000000e+01,9.391348414751288232e-01,7.026384255621759278e-02
8.800000000000000000e+01,9.391348414751338192e-01,7.026379581436967281e-02
8.900000000000000000e+01,9.391348414751367057e-01,7.026374853836078738e-02
9.000000000000000000e+01,9.391348414751349294e-01,7.026370072819206059e-02
9.100000000000000000e+01,9.391348414751417017e-01,7.026365238386458878e-02
9.200000000000000000e+01,9.391348414751429230e-01,7.026360350537948218e-02
9.300000000000000000e+01,9.391348414751482521e-01,7.026355409273783714e-02
9.400000000000000000e+01,9.391348414751486962e-01,7.026350414594079163e-02
9.500000000000000000e+01,9.391348414751465867e-01,7.026345366498945588e-02
9.600000000000000000e+01,9.391348414751533591e-01,7.026340264988503725e-02
9.700000000000000000e+01,9.391348414751553575e-01,7.026335110062864597e-02
9.800000000000000000e+01,9.391348414751613527e-01,7.026329901722148941e-02
9.900000000000000000e+01,9.391348414751633511e-01,7.026324639966474717e-02
1.000000000000000000e+02,9.391348414751692353e-01,7.026319324795961274e-02
1.010000000000000000e+02,9.391348414751696794e-01,7.026313956210730738e-02
1.020000000000000000e+02,9.391348414751723439e-01,7.026308534210902457e-02
1.030000000000000000e+02,9.391348414751699014e-01,7.026303058796604106e-02
1.040000000000000000e+02,9.391348414751784501e-01,7.026297529967960587e-02
1.050000000000000000e+02,9.391348414751788942e-01,7.026291947725095410e-02
1.060000000000000000e+02,9.391348414751784501e-01,7.026286312068140416e-02
1.070000000000000000e+02,9.391348414751840012e-01,7.026280622997217729e-02
1.080000000000000000e+02,9.391348414751842233e-01,7.026274880512459187e-02
1.090000000000000000e+02,9.391348414751861107e-01,7.026269084613996629e-02
1.100000000000000000e+02,9.391348414751919949e-01,7.026263235301966059e-02
1.110000000000000000e+02,9.391348414751944373e-01,7.026257332576493764e-02
1.120000000000000000e+02,9.391348414751972129e-01,7.026251376437717133e-02
1.130000000000000000e+02,9.391348414751927720e-01,7.026245366885774946e-02
1.140000000000000000e+02,9.391348414751963247e-01,7.026239303920800428e-02
1.150000000000000000e+02,9.391348414751957696e-01,7.026233187542935132e-02
1.160000000000000000e+02,9.391348414751983231e-01,7.026227017752315063e-02
1.170000000000000000e+02,9.391348414752028750e-01,7.026220794549084547e-02
1.180000000000000000e+02,9.391348414751978790e-01,7.026214517933382364e-02
1.190000000000000000e+02,9.391348414752022089e-01,7.026208187905352842e-02
1.200000000000000000e+02,9.391348414752056506e-01,7.026201804465141698e-02
1.210000000000000000e+02,9.391348414752014317e-01,7.026195367612893261e-02
1.220000000000000000e+02,9.391348414751991003e-01,7.026188877348753248e-02
1.230000000000000000e+02,9.391348414752070939e-01,7.026182333672868763e-02
1.240000000000000000e+02,9.391348414752070939e-01,7.026175736585393850e-02
1.250000000000000000e+02,9.391348414752084262e-01,7.026169086086475613e-02
1.260000000000000000e+02,9.391348414752122009e-01,7.026162382176266707e-02
1.270000000000000000e+02,9.391348414752094254e-01,7.026155624854918402e-02
1.280000000000000000e+02,9.391348414752067608e-01,7.026148814122587516e-02
1.290000000000000000e+02,9.391348414752125340e-01,7.026141949979429480e-02
1.300000000000000000e+02,9.391348414752056506e-01,7.026135032425596949e-02
1.310000000000000000e+02,9.391348414752096474e-01,7.026128061461252294e-02
1.320000000000000000e+02,9.391348414752120899e-01,7.026121037086546783e-02
1.330000000000000000e+02,9.391348414752053175e-01,7.026113959301651113e-02
1.340000000000000000e+02,9.391348414752118678e-01,7.026106828106722102e-02
1.350000000000000000e+02,9.391348414752089813e-01,7.026099643501917957e-02
1.360000000000000000e+02,9.391348414752070939e-01,7.026092405487410764e-02
1.370000000000000000e+02,9.391348414752189733e-01,7.026085114063361503e-02
1.380000000000000000e+02,9.391348414752180851e-01,7.026077769229932546e-02
1.390000000000000000e+02,9.391348414752211937e-01,7.026070370987295977e-02
1.400000000000000000e+02,9.391348414752268559e-01,7.026062919335619716e-02
1.410000000000000000e+02,9.391348414752322959e-01,7.026055414275075850e-02
1.420000000000000000e+02,9.391348414752350715e-01,7.026047855805832298e-02
1.430000000000000000e+02,9.391348414752397344e-01,7.026040243928062534e-02
1.440000000000000000e+02,9.391348414752409557e-01,7.026032578641941417e-02
1.450000000000000000e+02,9.391348414752415108e-01,7.026024859947642420e-02
1.460000000000000000e+02,9.391348414752437312e-01,7.026017087845339015e-02
1.470000000000000000e+02,9.391348414752418439e-01,7.026009262335214389e-02
1.480000000000000000e+02,9.391348414752488383e-01,7.026001383417443402e-02
1.490000000000000000e+02,9.391348414752458407e-01,7.025993451092206465e-02
1.500000000000000000e+02,9.391348414752455076e-01,7.025985465359682602e-02
1.510000000000000000e+02,9.391348414752489493e-01,7.025977426220056388e-02
1.520000000000000000e+02,9.391348414752519469e-01,7.025969333673509620e-02
1.530000000000000000e+02,9.391348414752540563e-01,7.025961187720226875e-02
1.540000000000000000e+02,9.391348414752574980e-01,7.025952988360396889e-02
1.550000000000000000e+02,9.391348414752588303e-01,7.025944735594202850e-02
1.560000000000000000e+02,9.391348414752652696e-01,7.025936429421833496e-02
1.570000000000000000e+02,9.391348414752640483e-01,7.025928069843481727e-02
1.580000000000000000e+02,9.391348414752674900e-01,7.025919656859333506e-02
1.590000000000000000e+02,9.391348414752698215e-01,7.025911190469584511e-02
1.600000000000000000e+02,9.391348414752794804e-01,7.025902670674426254e-02
1.610000000000000000e+02,9.391348414752824780e-01,7.025894097474051636e-02
1.620000000000000000e+02,9.391348414752878071e-01,7.025885470868657723e-02
1.630000000000000000e+02,9.391348414752880291e-01,7.025876790858442966e-02
1.640000000000000000e+02,9.391348414752940243e-01,7.025868057443601655e-02
1.650000000000000000e+02,9.391348414752958007e-01,7.025859270624336406e-02
1.660000000000000000e+02,9.391348414752999085e-01,7.025850430400844282e-02
1.670000000000000000e+02,9.391348414753017959e-01,7.025841536773329288e-02
1.680000000000000000e+02,9.391348414752996865e-01,7.025832589741994039e-02
1.690000000000000000e+02,9.391348414753017959e-01,7.025823589307043926e-02
1.700000000000000000e+02,9.391348414753080132e-01,7.025814535468678790e-02
1.710000000000000000e+02,9.391348414753116769e-01,7.025805428227110960e-02
1.720000000000000000e+02,9.391348414753215579e-01,7.025796267582545829e-02
1.730000000000000000e+02,9.391348414753248885e-01,7.025787053535192950e-02
1.740000000000000000e+02,9.391348414753215579e-01,7.025777786085260490e-02
1.750000000000000000e+02,9.391348414753222240e-01,7.025768465232962168e-02
1.760000000000000000e+02,9.391348414753311058e-01,7.025759090978506149e-02
1.770000000000000000e+02,9.391348414753332152e-01,7.025749663322114480e-02
1.780000000000000000e+02,9.391348414753368790e-01,7.025740182263995326e-02
1.790000000000000000e+02,9.391348414753413198e-01,7.025730647804366569e-02
1.800000000000000000e+02,9.391348414753469820e-01,7.025721059943448865e-02
1.810000000000000000e+02,9.391348414753530882e-01,7.025711418681455933e-02
1.820000000000000000e+02,9.391348414753563079e-01,7.025701724018611205e-02
1.830000000000000000e+02,9.391348414753578622e-01,7.025691975955133950e-02
1.840000000000000000e+02,9.391348414753616369e-01,7.025682174491242049e-02
1.850000000000000000e+02,9.391348414753650786e-01,7.025672319627167262e-02
1.860000000000000000e+02,9.391348414753640794e-01,7.025662411363133020e-02
1.870000000000000000e+02,9.391348414753670770e-01,7.025652449699364144e-02
1.880000000000000000e+02,9.391348414753679652e-01,7.025642434636086842e-02
1.890000000000000000e+02,9.391348414753699636e-01,7.025632366173521770e-02
1.900000000000000000e+02,9.391348414753716289e-01,7.025622244311915954e-02
1.910000000000000000e+02,9.391348414753755147e-01,7.025612069051485886e-02
1.920000000000000000e+02,9.391348414753774021e-01,7.025601840392470265e-02
1.930000000000000000e+02,9.391348414753798446e-01,7.025591558335099462e-02
1.940000000000000000e+02,9.391348414753840634e-01,7.025581222879609400e-02
1.950000000000000000e+02,9.391348414753852847e-01,7.025570834026234612e-02
1.960000000000000000e+02,9.391348414753882823e-01,7.025560391775215185e-02
1.970000000000000000e+02,9.391348414753956098e-01,7.025549896126782878e-02
1.980000000000000000e+02,9.391348414753993845e-01,7.025539347081183328e-02
1.990000000000000000e+02,9.391348414754081553e-01,7.025528744638653844e-02
2.000000000000000000e+02,9.391348414754167040e-01,7.025518088799440064e-02
2.010000000000000000e+02,9.391348414754194796e-01,7.025507379563777910e-02
2.020000000000000000e+02,9.391348414754258078e-01,7.025496616931921345e-02
2.030000000000000000e+02,9.391348414754291385e-01,7.025485800904106293e-02
2.040000000000000000e+02,9.391348414754329132e-01,7.025474931480582552e-02
2.050000000000000000e+02,9.391348414754310259e-01,7.025464008661599924e-02
2.060000000000000000e+02,9.391348414754294716e-01,7.025453032447406820e-02
2.070000000000000000e+02,9.391348414754357998e-01,7.025442002838253042e-02
2.080000000000000000e+02,9.391348414754387974e-01,7.025430919834395327e-02
2.090000000000000000e+02,9.391348414754440155e-01,7.025419783436075150e-02
2.100000000000000000e+02,9.391348414754483453e-01,7.025408593643553412e-02
2.110000000000000000e+02,9.391348414754486784e-01,7.025397350457089629e-02
2.120000000000000000e+02,9.391348414754510099e-01,7.025386053876929437e-02
2.130000000000000000e+02,9.391348414754584484e-01,7.025374703903340678e-02
2.140000000000000000e+02,9.391348414754557838e-01,7.025363300536574540e-02
2.150000000000000000e+02,9.391348414754545626e-01,7.025351843776891925e-02
2.160000000000000000e+02,9.391348414754679963e-01,7.025340333624564837e-02
2.170000000000000000e+02,9.391348414754716600e-01,7.025328770079840301e-02
2.180000000000000000e+02,9.391348414754779883e-01,7.025317153142990323e-02
2.190000000000000000e+02,9.391348414754823182e-01,7.025305482814278579e-02
2.200000000000000000e+02,9.391348414754823182e-01,7.025293759093972912e-02
2.210000000000000000e+02,9.391348414754849827e-01,7.025281981982338386e-02
2.220000000000000000e+02,9.391348414754906448e-01,7.025270151479644232e-02
2.230000000000000000e+02,9.391348414754925322e-01,7.025258267586161065e-02
2.240000000000000000e+02,9.391348414754978613e-01,7.025246330302158115e-02
2.250000000000000000e+02,9.391348414754965290e-01,7.025234339627908775e-02
2.260000000000000000e+02,9.391348414754947527e-01,7.025222295563687824e-02
2.270000000000000000e+02,9.391348414755003038e-01,7.025210198109765880e-02
2.280000000000000000e+02,9.391348414755017471e-01,7.025198047266423274e-02
2.290000000000000000e+02,9.391348414755070761e-01,7.025185843033933397e-02
2.300000000000000000e+02,9.391348414755058549e-01,7.025173585412577970e-02
2.310000000000000000e+02,9.391348414755124052e-01,7.025161274402634548e-02
2.320000000000000000e+02,9.391348414755157359e-01,7.025148910004384850e-02
2.330000000000000000e+02,9.391348414755188445e-01,7.025136492218109208e-02
2.340000000000000000e+02,9.391348414755203988e-01,7.025124021044092115e-02
2.350000000000000000e+02,9.391348414755168461e-01,7.025111496482616680e-02
2.360000000000000000e+02,9.391348414755210650e-01,7.025098918533970171e-02
2.370000000000000000e+02,9.391348414755236185e-01,7.025086287198441248e-02
2.380000000000000000e+02,9.391348414755259499e-01,7.025073602476313017e-02
2.390000000000000000e+02,9.391348414755221752e-01,7.025060864367876912e-02
2.400000000000000000e+02,9.391348414755262830e-01,7.025048072873428529e-02
2.410000000000000000e+02,9.391348414755327223e-01,7.025035227993249587e-02
2.420000000000000000e+02,9.391348414755348317e-01,7.025022329727637072e-02
2.430000000000000000e+02,9.391348414755419372e-01,7.025009378076889355e-02
2.440000000000000000e+02,9.391348414755441576e-01,7.024996373041300646e-02
2.450000000000000000e+02,9.391348414755487095e-01,7.024983314621160990e-02
2.460000000000000000e+02,9.391348414755524843e-01,7.024970202816774312e-02
2.470000000000000000e+02,9.391348414755570362e-01,7.024957037628440371e-02
2.480000000000000000e+02,9.391348414755645857e-01,7.024943819056454763e-02
2.490000000000000000e+02,9.391348414755659180e-01,7.024930547101122802e-02
2.500000000000000000e+02,9.391348414755679164e-01,7.024917221762745634e-02
2.510000000000000000e+02,9.391348414755760210e-01,7.024903843041625795e-02
