x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.038981175806432589e+01,8.974916848688516779e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.155550447070378084e+01,8.054913244087300939e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.344626652618957507e+01,7.229217658908339672e+01,5.763326600795585364e+01
2.000000000000000000e+01,6.601391154675276596e+01,6.488162736977301392e+01,4.796203941361032719e+01
2.500000000000000000e+01,5.921281047005935250e+01,5.823072106513057378e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.299981265012900877e+01,5.226158795987216621e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.733415348898292052e+01,4.690434063202736326e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.217735137538392820e+01,4.209625570150078033e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.749309691431620450e+01,3.778103945620993187e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.324713753024142449e+01,3.390816875765042226e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.940716052380494716e+01,3.043229950912102311e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.594267755920184371e+01,2.731273576087455623e+01,1.103298238770542206e+01
6.500000000000000000e+01,2.282491336298911833e+01,2.451295323640504265e+01,9.181578154112399304e+00
7.000000000000000000e+01,2.002670112254892842e+01,2.200017170125253330e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.752238668621033924e+01,1.974497116756116100e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.528774318966565282e+01,1.772094744086136586e+01,5.291643361287961866e+00
8.500000000000000000e+01,1.329989717349652167e+01,1.590440297617103305e+01,4.403672133066823591e+00
9.000000000000000000e+01,1.153726663055252644e+01,1.427406942391691835e+01,3.664708093787579557e+00
9.500000000000000000e+01,9.979510757560976941e+00,1.281085861720615249e+01,3.049746894603426739e+00
1.000000000000000000e+02,8.607490519308008459e+00,1.149763908497299880e+01,2.537980074568626510e+00
1.050000000000000000e+02,7.403238513151850775e+00,1.031903547438637503e+01,2.112090964107684155e+00
1.100000000000000000e+02,6.349936097504276233e+00,9.261248534128478482e+00,1.757668740336166158e+00
1.150000000000000000e+02,5.431895369448061395e+00,8.311893550884152049e+00,1.462720807605052187e+00
1.200000000000000000e+02,4.634543384044099490e+00,7.459855347433559380e+00,1.217267003674180614e+00
1.250000000000000000e+02,3.944406023954512897e+00,6.695158144646058851e+00,1.013001900656630205e+00
1.300000000000000000e+02,3.349089153509589245e+00,6.008848763701803541e+00,8.430137740007405123e-01
1.350000000000000000e+02,2.837255102698652554e+00,5.392891801056848067e+00,7.015507302546146740e-01
1.400000000000000000e+02,2.398593078166924020e+00,4.840075548845926612e+00,5.838260800710840526e-01
1.450000000000000000e+02,2.023782728974510281e+00,4.343927559226263391e+00,4.858563708535543202e-01
1.500000000000000000e+02,1.704450737104413971e+00,3.898638864078216137e+00,4.043265985483987524e-01
1.550000000000000000e+02,1.433120892447792727e+00,3.498995962816744409e+00,3.364780377511891740e-01
1.600000000000000000e+02,1.203158597831914811e+00,3.140319782017710004e+00,2.800148946306296738e-01
1.650000000000000000e+02,1.008711098310402843e+00,2.818410892190059691e+00,2.330266240823185842e-01
1.700000000000000000e+02,8.446449275282099656e-01,2.529500340284380311e+00,1.939232825554930706e-01
1.750000000000000000e+02,7.064821185453454833e-01,2.270205522278160970e+00,1.613817290843680141e-01
1.800000000000000000e+02,5.903366577375991353e-01,2.037490579187998474e+00,1.343008541267219358e-01
1.850000000000000000e+02,4.928524979242235315e-01,1.828630852819848274e+00,1.117643212865671448e-01
1.900000000000000000e+02,4.111442237182202364e-01,1.641180985100451739e+00,9.300956121143245936e-02
1.950000000000000000e+02,3.427412096869211777e-01,1.472946287492525652e+00,7.740196850981044541e-02
2.000000000000000000e+02,2.855358568887672588e-01,1.321957045282987409e+00,6.441342858907370128e-02
2.050000000000000000e+02,2.377297885764816654e-01,1.186445455895276835e+00,5.360444782581742090e-02
2.100000000000000000e+02,1.978513087931834391e-01,1.064824931216444392e+00,4.460928240665326672e-02
2.150000000000000000e+02,1.646506077492567444e-01,9.556715216078062181e-01,3.712356264358552399e-02
2.200000000000000000e+02,1.370211943381167974e-01,8.577072441089689248e-01,3.089399400754925390e-02
2.250000000000000000e+02,1.140281712560685667e-01,7.697851196395782969e-01,2.570978639366671911e-02
2.300000000000000000e+02,9.489352288025122706e-02,6.908757440122954563e-01,2.139552161000776373e-02
2.350000000000000000e+02,7.896978953038291671e-02,6.200552355286161887e-01,1.780521774685279654e-02
2.400000000000000000e+02,6.571815935573128986e-02,5.564944180463307077e-01,1.481738958233917713e-02
2.450000000000000000e+02,5.469023654221213254e-02,4.994491128725122575e-01,1.233093788328545187e-02
2.500000000000000000e+02,4.551286892946022899e-02,4.482514258182045408e-01,1.026172850733945117e-02
2.550000000000000000e+02,3.787552164985277803e-02,4.023019274024453584e-01,8.539745553424689384e-03
2.600000000000000000e+02,3.151976955071374847e-02,3.610626346504069439e-01,7.106722231549715378e-03
2.650000000000000000e+02,2.623055285454433186e-02,3.240507123155805247e-01,5.914169287649180887e-03
2.700000000000000000e+02,2.182890017479786893e-02,2.908328197790617797e-01,4.921734271207831024e-03
2.750000000000000000e+02,1.816587265558701828e-02,2.610200374386694167e-01,4.095836128155581901e-03
2.800000000000000000e+02,1.511752432309823591e-02,2.342633131853620321e-01,3.408528917711679297e-03
2.850000000000000000e+02,1.258070812189792699e-02,2.102493756536899516e-01,2.836556204729935755e-03
2.900000000000000000e+02,1.046958572486265948e-02,1.886970663980544471e-01,2.360564130989865547e-03
2.950000000000000000e+02,8.712723019099288466e-03,1.693540480513993640e-01,1.964446538102870322e-03
3.000000000000000000e+02,7.250672987686707267e-03,1.519938499250108321e-01,1.634799982937180365e-03
3.050000000000000000e+02,6.033964199151514024e-03,1.364132164589014207e-01,1.360470204901780347e-03
3.100000000000000000e+02,5.021426841133063215e-03,1.224297274780787592e-01,1.132174698888906714e-03
3.150000000000000000e+02,4.178799656185993965e-03,1.098796623923353061e-01,9.421886228642016754e-04
3.200000000000000000e+02,3.477570642570413685e-03,9.861608333331757514e-02,7.840834121500262193e-04
3.250000000000000000e+02,2.894012292780284018e-03,8.850711478598623227e-02,6.525092558854177910e-04
3.300000000000000000e+02,2.408378725147588759e-03,7.943439957215568670e-02,5.430140753120221101e-04
3.350000000000000000e+02,2.004237541842386790e-03,7.129171310855957067e-02,4.518928786486812814e-04
3.400000000000000000e+02,1.667913805327713838e-03,6.398371971498795219e-02,3.760623951709760526e-04
3.450000000000000000e+02,1.388027319079791462e-03,5.742485641118087736e-02,3.129567464852193179e-04
3.500000000000000000e+02,1.155107555532688696e-03,5.153833113382258468e-02,2.604406248226035620e-04
3.550000000000000000e+02,9.612732015485948812e-04,4.625522364462324870e-02,2.167370405647786906e-04
3.600000000000000000e+02,7.999654781838507270e-04,4.151367860279844835e-02,1.803671941916704373e-04
3.650000000000000000e+02,6.657262110864332200e-04,3.725818135432959477e-02,1.501004380967933696e-04
3.700000000000000000e+02,5.540131420841891505e-04,3.343890795884645745e-02,1.249126351264700249e-04
3.750000000000000000e+02,4.610462326563180427e-04,3.001114184415960146e-02,1.039515048195716783e-04
