x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.873076749484074810e+01,9.873076749476700797e+01,9.873076749476544478e+01
2.000000000000000000e+00,9.747764450120382662e+01,9.747764450105741219e+01,9.747764450105432843e+01
3.000000000000000000e+00,9.624042655193302664e+01,9.624042655171453475e+01,9.624042655170995886e+01
4.000000000000000000e+00,9.501891177503469521e+01,9.501891177474527694e+01,9.501891177473926575e+01
5.000000000000000000e+00,9.381290086074042733e+01,9.381290086038156062e+01,9.381290086037412834e+01
6.000000000000000000e+00,9.262219702898659079e+01,9.262219702855958303e+01,9.262219702855078651e+01
7.000000000000000000e+00,9.144660599730374884e+01,9.144660599681215274e+01,9.144660599680203461e+01
8.000000000000000000e+00,9.028593594912371145e+01,9.028593594856828020e+01,9.028593594855684046e+01
9.000000000000000000e+00,8.913999750247407405e+01,8.913999750185519133e+01,8.913999750184250104e+01
1.000000000000000000e+01,8.800860367907861814e+01,8.800860367839777609e+01,8.800860367838384946e+01
1.100000000000000000e+01,8.689156987385170794e+01,8.689156987310985869e+01,8.689156987309473834e+01
1.200000000000000000e+01,8.578871382477352370e+01,8.578871382397311152e+01,8.578871382395682588e+01
1.300000000000000000e+01,8.469985558315596563e+01,8.469985558229792844e+01,8.469985558228052014e+01
1.400000000000000000e+01,8.362481748427704531e+01,8.362481748336200837e+01,8.362481748334347742e+01
1.500000000000000000e+01,8.256342411839099782e+01,8.256342411742141962e+01,8.256342411740182285e+01
1.600000000000000000e+01,8.151550230211472581e+01,8.151550230108972528e+01,8.151550230106909112e+01
1.700000000000000000e+01,8.048088105015891358e+01,8.048088104908033813e+01,8.048088104905869500e+01
1.800000000000000000e+01,7.945939154744006316e+01,7.945939154630751489e+01,7.945939154628489121e+01
1.900000000000000000e+01,7.845086712152809127e+01,7.845086712034141385e+01,7.845086712031783804e+01
2.000000000000000000e+01,7.745514321545365988e+01,7.745514321421291015e+01,7.745514321418839643e+01
2.100000000000000000e+01,7.647205736085584249e+01,7.647205735956335104e+01,7.647205735953794203e+01
2.200000000000000000e+01,7.550144915148078439e+01,7.550144915013534330e+01,7.550144915010906743e+01
2.300000000000000000e+01,7.454316021699503381e+01,7.454316021559986893e+01,7.454316021557274041e+01
2.400000000000000000e+01,7.359703419715646078e+01,7.359703419571556537e+01,7.359703419568761262e+01
2.500000000000000000e+01,7.266291671629761595e+01,7.266291671481609171e+01,7.266291671478735736e+01
2.600000000000000000e+01,7.174065535814150962e+01,7.174065535662127502e+01,7.174065535659175907e+01
2.700000000000000000e+01,7.083009964092738642e+01,7.083009963936785880e+01,7.083009963933760389e+01
2.800000000000000000e+01,6.993110099285722470e+01,6.993110099125607348e+01,6.993110099122510803e+01
2.900000000000000000e+01,6.904351272785385163e+01,6.904351272620775148e+01,6.904351272617607549e+01
3.000000000000000000e+01,6.816719002162577112e+01,6.816719001993203619e+01,6.816719001989967808e+01
3.100000000000000000e+01,6.730198988803628879e+01,6.730198988629511803e+01,6.730198988626212042e+01
3.200000000000000000e+01,6.644777115578115456e+01,6.644777115398964895e+01,6.644777115395599765e+01
3.300000000000000000e+01,6.560439444535055031e+01,6.560439444350036808e+01,6.560439444346611992e+01
3.400000000000000000e+01,6.477172214627833569e+01,6.477172214436220088e+01,6.477172214432734165e+01
3.500000000000000000e+01,6.394961839468480491e+01,6.394961839270675341e+01,6.394961839267133996e+01
3.600000000000000000e+01,6.313794905113170586e+01,6.313794904909405403e+01,6.313794904905809346e+01
3.700000000000000000e+01,6.233658167871530509e+01,6.233658167662551364e+01,6.233658167658902016e+01
3.800000000000000000e+01,6.154538552146949826e+01,6.154538551933465840e+01,6.154538551929766754e+01
3.900000000000000000e+01,6.076423148302624355e+01,6.076423148085230252e+01,6.076423148081481429e+01
4.000000000000000000e+01,5.999299210555304285e+01,5.999299210334230992e+01,5.999299210330434562e+01
4.100000000000000000e+01,5.923154154895073731e+01,5.923154154670482541e+01,5.923154154666639926e+01
4.200000000000000000e+01,5.847975557032367533e+01,5.847975556804346553e+01,5.847975556800461305e+01
4.300000000000000000e+01,5.773751150370765828e+01,5.773751150139305821e+01,5.773751150135377941e+01
4.400000000000000000e+01,5.700468824005623247e+01,5.700468823770473392e+01,5.700468823766505722e+01
4.500000000000000000e+01,5.628116620747623244e+01,5.628116620508505719e+01,5.628116620504498258e+01
4.600000000000000000e+01,5.556682735171685295e+01,5.556682734928590861e+01,5.556682734924547162e+01
4.700000000000000000e+01,5.486155511691352160e+01,5.486155511444207633e+01,5.486155511440126986e+01
4.800000000000000000e+01,5.416523442656357901e+01,5.416523442405325284e+01,5.416523442401213373e+01
4.900000000000000000e+01,5.347775166475805264e+01,5.347775166220751686e+01,5.347775166216606380e+01
5.000000000000000000e+01,5.279899465763221400e+01,5.279899465504301048e+01,5.279899465500123767e+01
5.100000000000000000e+01,5.212885265506928789e+01,5.212885265244496935e+01,5.212885265240291233e+01
5.200000000000000000e+01,5.146721631262997931e+01,5.146721630997511454e+01,5.146721630993278040e+01
5.300000000000000000e+01,5.081397767371053220e+01,5.081397767103034369e+01,5.081397767098773244e+01
5.400000000000000000e+01,5.016903015193405935e+01,5.016903014922778681e+01,5.016903014918491976e+01
5.500000000000000000e+01,4.953226851374444806e+01,4.953226851101364048e+01,4.953226851097055317e+01
5.600000000000000000e+01,4.890358886125202531e+01,4.890358885849257575e+01,4.890358885844924686e+01
5.700000000000000000e+01,4.828288861526331743e+01,4.828288861247508379e+01,4.828288861243154884e+01
5.800000000000000000e+01,4.767006649855844103e+01,4.767006649574010879e+01,4.767006649569636778e+01
5.900000000000000000e+01,4.706502251935860670e+01,4.706502251650999824e+01,4.706502251646606538e+01
6.000000000000000000e+01,4.646765795501246288e+01,4.646765795213521955e+01,4.646765795209111616e+01
6.100000000000000000e+01,4.587787533589383315e+01,4.587787533298623543e+01,4.587787533294196152e+01
6.200000000000000000e+01,4.529557842948911173e+01,4.529557842654970301e+01,4.529557842650527277e+01
