x, current_density, J_max, J_min
0.000000000000000000e+00,1.803381364487784729e+11,1.803405355612951050e+11,2.861674076750986938e+11
4.000000000000000000e+00,1.647096233223966980e+11,1.647119000642695618e+11,2.478276520122780762e+11
8.000000000000000000e+00,1.504355949757821960e+11,1.504376702572275391e+11,2.146245290506687927e+11
1.200000000000000000e+01,1.373986494161668701e+11,1.374004709046016083e+11,1.858698498581556702e+11
1.600000000000000000e+01,1.254915621334768982e+11,1.254930987200612335e+11,1.609676267624437561e+11
2.000000000000000000e+01,1.146164036510949402e+11,1.146176408470781250e+11,1.394017205335171204e+11
2.400000000000000000e+01,1.046837336122050171e+11,1.046846697335531464e+11,1.207251425554271088e+11
2.800000000000000000e+01,9.561186475796295166e+10,9.561250778005754089e+10,1.045507902574556885e+11
3.200000000000000000e+01,8.732619073896745300e+10,8.732655571498147583e+10,9.054342378133807373e+10
3.600000000000000000e+01,7.975857221084010315e+10,7.975867917390144348e+10,7.841271758787454224e+10
4.000000000000000000e+01,7.284677616973980713e+10,7.284664843908401489e+10,6.790724298613334656e+10
4.400000000000000000e+01,6.653396390660231781e+10,6.653362673217301941e+10,5.880925686333877563e+10
4.800000000000000000e+01,6.076822335743019867e+10,6.076770285235365295e+10,5.093018860336283112e+10
5.200000000000000000e+01,5.550214200918920898e+10,5.550146431693464661e+10,4.410673165283809662e+10
5.600000000000000000e+01,5.069241683433856201e+10,5.069160749433628082e+10,3.819745872621836853e+10
6.000000000000000000e+01,4.629949804822589874e+10,4.629858152365539551e+10,3.307989049438606644e+10
6.400000000000000000e+01,4.228726375432844543e+10,4.228626309280213928e+10,2.864795700059154129e+10
6.800000000000000000e+01,3.862272279847770691e+10,3.862165940094881439e+10,2.480979918742542648e+10
7.200000000000000000e+01,3.527574338417181396e+10,3.527463686278771210e+10,2.148586496788115311e+10
7.600000000000000000e+01,3.221880521958536148e+10,3.221767332376643753e+10,1.860726037847178650e+10
8.000000000000000000e+01,2.942677315052649689e+10,2.942563174879700851e+10,1.611432163935775948e+10
8.400000000000000000e+01,2.687669041910064697e+10,2.687555352350891876e+10,1.395537852510023689e+10
8.800000000000000000e+01,2.454758984522687912e+10,2.454646966838773346e+10,1.208568341488005257e+10
9.200000000000000000e+01,2.242032137742694473e+10,2.241922841343628693e+10,1.046648382499948692e+10
9.600000000000000000e+01,2.047739459307896042e+10,2.047633771552625275e+10,9.064219200388769150e+09
1.000000000000000000e+02,1.870283485188152695e+10,1.870182142347949982e+10,7.849825317309986115e+09
1.040000000000000000e+02,1.708205191947305489e+10,1.708108790814244652e+10,6.798131879868694305e+09
