x, o_total, cc
0.000000000000000000e+00,1.330747662655505703e+00,1.331091995951448670e+00
5.000000000000000000e-01,1.330356735606526897e+00,1.331091589732160463e+00
1.000000000000000000e+00,1.329965255020832071e+00,1.330310052543294042e+00
1.500000000000000000e+00,1.329573221632918134e+00,1.329918230794327583e+00
2.000000000000000000e+00,1.329180636177517361e+00,1.329525897966783665e+00
2.500000000000000000e+00,1.328787499389592064e+00,1.329132991348338511e+00
3.000000000000000000e+00,1.328393812004341035e+00,1.328739493117182091e+00
3.500000000000000000e+00,1.327999574757189549e+00,1.328345527174573659e+00
4.000000000000000000e+00,1.327604788383794920e+00,1.327950971697697824e+00
4.500000000000000000e+00,1.327209453620042057e+00,1.327555869986420500e+00
5.000000000000000000e+00,1.326813571202037911e+00,1.327160213172065228e+00
5.500000000000000000e+00,1.326417141866119032e+00,1.326764011755884987e+00
6.000000000000000000e+00,1.326020166348840679e+00,1.326367179642381933e+00
6.500000000000000000e+00,1.325622645386987042e+00,1.325969926590001124e+00
7.000000000000000000e+00,1.325224579717555917e+00,1.325572132967965722e+00
7.500000000000000000e+00,1.324825970077770920e+00,1.325173749673087542e+00
8.000000000000000000e+00,1.324426817205068829e+00,1.324774822654919415e+00
8.500000000000000000e+00,1.324027121837107579e+00,1.324375276866453843e+00
9.000000000000000000e+00,1.323626884711754048e+00,1.323975348858375201e+00
9.500000000000000000e+00,1.323226106567097826e+00,1.323588521159427600e+00
1.000000000000000000e+01,1.322824788141429897e+00,1.323173695214249657e+00
1.050000000000000000e+01,1.322422930173264843e+00,1.322772060101947478e+00
1.100000000000000000e+01,1.322020533401316200e+00,1.322369887160294022e+00
1.150000000000000000e+01,1.321617598564511997e+00,1.321967175603959266e+00
1.200000000000000000e+01,1.321214126401985878e+00,1.321563928115024655e+00
1.250000000000000000e+01,1.320810117653078875e+00,1.321160139295974201e+00
1.300000000000000000e+01,1.320405573057332305e+00,1.320755728876890522e+00
1.350000000000000000e+01,1.320000493354495097e+00,1.320350960111941196e+00
1.400000000000000000e+01,1.319594879284513800e+00,1.319945567068933512e+00
1.450000000000000000e+01,1.319188731587538355e+00,1.319539635648755427e+00
1.500000000000000000e+01,1.318782051003915434e+00,1.319133179472256945e+00
1.550000000000000000e+01,1.318374838274189553e+00,1.318726185084111879e+00
1.600000000000000000e+01,1.317967094139105511e+00,1.318318660160781697e+00
1.650000000000000000e+01,1.317558819339597287e+00,1.317910605704807780e+00
1.700000000000000000e+01,1.317150014616793596e+00,1.317502020654298223e+00
1.750000000000000000e+01,1.316740680712017886e+00,1.317092902909554608e+00
1.800000000000000000e+01,1.316330818366782784e+00,1.316683264807769982e+00
1.850000000000000000e+01,1.315920428322787439e+00,1.316273085850339530e+00
1.900000000000000000e+01,1.315509511321923286e+00,1.315889851807794830e+00
1.950000000000000000e+01,1.315098068106264728e+00,1.315451158804690657e+00
2.000000000000000000e+01,1.314686099418075127e+00,1.315039405885438661e+00
2.050000000000000000e+01,1.314273605999800809e+00,1.314627127786764271e+00
2.100000000000000000e+01,1.313860588594068624e+00,1.314214325270654182e+00
2.150000000000000000e+01,1.313447047943689050e+00,1.313800997631601630e+00
2.200000000000000000e+01,1.313032984791651536e+00,1.313387147991540216e+00
2.250000000000000000e+01,1.312618399881122500e+00,1.312972776609049985e+00
2.300000000000000000e+01,1.312203293955447991e+00,1.312557885986091355e+00
2.350000000000000000e+01,1.311787667758150366e+00,1.312142472562817463e+00
2.400000000000000000e+01,1.311371522032922510e+00,1.311726541007367297e+00
2.450000000000000000e+01,1.310954857523633388e+00,1.311310087088526588e+00
2.500000000000000000e+01,1.310537674974323163e+00,1.310893117843505706e+00
2.550000000000000000e+01,1.310119975129202308e+00,1.310475634184094185e+00
2.600000000000000000e+01,1.309701758732652710e+00,1.310057624171524271e+00
2.650000000000000000e+01,1.309283026529217908e+00,1.309639098803800250e+00
2.700000000000000000e+01,1.308863779263614191e+00,1.309220061578632688e+00
2.750000000000000000e+01,1.308444017680719940e+00,1.308800509259031131e+00
2.800000000000000000e+01,1.308023742525576738e+00,1.308380442898158247e+00
2.850000000000000000e+01,1.307602954543391593e+00,1.307959863257327049e+00
2.900000000000000000e+01,1.307181654479525612e+00,1.307538771094512109e+00
2.950000000000000000e+01,1.306759843079507766e+00,1.307117167164060234e+00
3.000000000000000000e+01,1.306337521089019127e+00,1.306695052216951147e+00
3.050000000000000000e+01,1.305914689253902861e+00,1.306272427001387681e+00
3.100000000000000000e+01,1.305491348320151790e+00,1.305849289514578127e+00
3.150000000000000000e+01,1.305067499033919498e+00,1.305425645781066457e+00
3.200000000000000000e+01,1.304643142141509449e+00,1.305001497199515414e+00
3.250000000000000000e+01,1.304218278389374541e+00,1.304576838361538149e+00
3.300000000000000000e+01,1.303792908524120442e+00,1.304151672978467680e+00
3.350000000000000000e+01,1.303367033292501365e+00,1.303726001794985212e+00
3.400000000000000000e+01,1.302940653441418517e+00,1.303299825556355485e+00
3.450000000000000000e+01,1.302513769717919212e+00,1.302873146183874509e+00
3.500000000000000000e+01,1.302086382869198422e+00,1.302445959627813066e+00
3.550000000000000000e+01,1.301658493642589232e+00,1.302018275747471643e+00
3.600000000000000000e+01,1.301230102785573495e+00,1.301590097044016847e+00
3.650000000000000000e+01,1.300801211045766737e+00,1.301161400582977024e+00
3.700000000000000000e+01,1.300371819170931920e+00,1.300732203772394957e+00
3.750000000000000000e+01,1.299941927908964789e+00,1.300302513059694576e+00
3.800000000000000000e+01,1.299511538007897204e+00,1.299872323270910179e+00
3.850000000000000000e+01,1.299080650215899579e+00,1.299441635154506169e+00
3.900000000000000000e+01,1.298649265281275333e+00,1.299010449899831166e+00
3.950000000000000000e+01,1.298217383952463333e+00,1.298578767329088057e+00
4.000000000000000000e+01,1.297785006978029010e+00,1.298146588663480205e+00
4.050000000000000000e+01,1.297352135106673687e+00,1.297713914658568779e+00
4.100000000000000000e+01,1.296918769087223922e+00,1.297280746068699697e+00
4.150000000000000000e+01,1.296484909668631946e+00,1.296847083647004073e+00
4.200000000000000000e+01,1.296050557599980557e+00,1.296412928145479260e+00
4.250000000000000000e+01,1.295615713630477117e+00,1.295978280315133846e+00
4.300000000000000000e+01,1.295180378509448005e+00,1.295543140906159074e+00
4.350000000000000000e+01,1.294744552986345720e+00,1.295107507085877963e+00
4.400000000000000000e+01,1.294308237810746220e+00,1.294671386355119136e+00
4.450000000000000000e+01,1.293871433732340925e+00,1.294234776512208862e+00
4.500000000000000000e+01,1.293434141500939605e+00,1.293797682469523869e+00
4.550000000000000000e+01,1.292996361866469712e+00,1.293360096404359449e+00
4.600000000000000000e+01,1.292558095578974831e+00,1.292922023254349462e+00
4.650000000000000000e+01,1.292119343388614450e+00,1.292483463768497209e+00
4.700000000000000000e+01,1.291680106045656418e+00,1.292044418696034702e+00
4.750000000000000000e+01,1.291240384300485600e+00,1.291604888786455518e+00
4.800000000000000000e+01,1.290800178903593221e+00,1.291164874789529460e+00
4.850000000000000000e+01,1.290359490605582193e+00,1.290724377455301886e+00
4.900000000000000000e+01,1.289918320157163567e+00,1.290283398558540240e+00
4.950000000000000000e+01,1.289476668309149643e+00,1.289841933915020888e+00
5.000000000000000000e+01,1.289034535812467075e+00,1.289399997569292688e+00
5.050000000000000000e+01,1.288591923418135998e+00,1.288957569755252441e+00
5.100000000000000000e+01,1.288148831877285572e+00,1.288514681978400356e+00
5.150000000000000000e+01,1.287705261941144874e+00,1.288071308878752097e+00
5.200000000000000000e+01,1.287261214361044237e+00,1.287627432346407197e+00
5.250000000000000000e+01,1.286816689888406806e+00,1.287183096060206422e+00
5.300000000000000000e+01,1.286371689274761643e+00,1.286738281552089580e+00
5.350000000000000000e+01,1.285926213271725072e+00,1.286292992037464611e+00
5.400000000000000000e+01,1.285480262631014670e+00,1.285847228261296937e+00
5.450000000000000000e+01,1.285033838104437276e+00,1.285400991463567122e+00
5.500000000000000000e+01,1.284586940443895431e+00,1.284954284295928950e+00
5.550000000000000000e+01,1.284139570401379382e+00,1.284507085492149869e+00
5.600000000000000000e+01,1.283691728728968418e+00,1.284059428188145890e+00
5.650000000000000000e+01,1.283243416178833085e+00,1.283611299562853469e+00
5.700000000000000000e+01,1.282794633503226311e+00,1.283162700371958342e+00
5.750000000000000000e+01,1.282345381454491839e+00,1.282713631370755003e+00
5.800000000000000000e+01,1.281895660785051572e+00,1.282264093314140263e+00
5.850000000000000000e+01,1.281445472247416006e+00,1.281814086956623688e+00
5.900000000000000000e+01,1.280994816594172914e+00,1.281363613052351802e+00
5.950000000000000000e+01,1.280543694577995106e+00,1.280912672355140280e+00
6.000000000000000000e+01,1.280092106951631559e+00,1.280461265618515698e+00
6.050000000000000000e+01,1.279640054467906518e+00,1.280009393595759715e+00
6.100000000000000000e+01,1.279187537879726388e+00,1.279557057039955259e+00
6.150000000000000000e+01,1.278734557940065075e+00,1.279104251653840896e+00
6.200000000000000000e+01,1.278281115401977308e+00,1.278650987837732345e+00
6.250000000000000000e+01,1.277827211018586873e+00,1.278197261909551852e+00
6.300000000000000000e+01,1.277372845543090607e+00,1.277743074605058204e+00
6.350000000000000000e+01,1.276918019728751963e+00,1.277288432614777536e+00
6.400000000000000000e+01,1.276462734328909221e+00,1.276833324669770064e+00
6.450000000000000000e+01,1.276006990096962834e+00,1.276377757461252482e+00
6.500000000000000000e+01,1.275550787786379203e+00,1.275921731742121867e+00
6.550000000000000000e+01,1.275094128150693340e+00,1.275465248265368778e+00
6.600000000000000000e+01,1.274637011943495768e+00,1.275008307784088135e+00
6.650000000000000000e+01,1.274179439918451395e+00,1.274550911051487434e+00
6.700000000000000000e+01,1.273721412829276867e+00,1.274093058820891855e+00
6.750000000000000000e+01,1.273262931429749223e+00,1.273634751845744484e+00
6.800000000000000000e+01,1.272803996473709676e+00,1.273175990879607422e+00
6.850000000000000000e+01,1.272344608715048953e+00,1.272716776676158457e+00
6.900000000000000000e+01,1.271884768907721730e+00,1.272257109989188395e+00
6.950000000000000000e+01,1.271424477805730202e+00,1.271796991572592184e+00
7.000000000000000000e+01,1.270963736163130520e+00,1.271336419498082071e+00
7.050000000000000000e+01,1.270502544734033457e+00,1.270875419700630227e+00
7.100000000000000000e+01,1.270040904272601523e+00,1.270413936978810776e+00
7.150000000000000000e+01,1.269578815533044081e+00,1.269952015691266034e+00
7.200000000000000000e+01,1.269116279269618452e+00,1.269489673888511749e+00
7.250000000000000000e+01,1.268653296236628147e+00,1.269026852666755856e+00
7.300000000000000000e+01,1.268189867188427744e+00,1.268563589383168155e+00
7.350000000000000000e+01,1.267725992879407793e+00,1.268099881964352083e+00
7.400000000000000000e+01,1.267261674064007249e+00,1.267635733631136574e+00
7.450000000000000000e+01,1.266796911496705258e+00,1.267171137922538104e+00
7.500000000000000000e+01,1.266331705932023377e+00,1.266706099548918996e+00
7.550000000000000000e+01,1.265866058124518911e+00,1.266240619049219474e+00
7.600000000000000000e+01,1.265399968828788468e+00,1.265774697165138907e+00
7.650000000000000000e+01,1.264933438799468846e+00,1.265308334782546673e+00
7.700000000000000000e+01,1.264466468791226816e+00,1.264841533005561347e+00
7.750000000000000000e+01,1.263999059558766458e+00,1.264374293469041843e+00
7.800000000000000000e+01,1.263531211856822711e+00,1.263906619657753527e+00
7.850000000000000000e+01,1.263062926440164269e+00,1.263438526549073071e+00
7.900000000000000000e+01,1.262594204063586911e+00,1.262969917990220514e+00
7.950000000000000000e+01,1.262125045481921504e+00,1.262500922436695205e+00
8.000000000000000000e+01,1.261655451450021115e+00,1.262031491912584125e+00
8.050000000000000000e+01,1.261185422722766569e+00,1.261561626256986646e+00
8.100000000000000000e+01,1.260714960055067557e+00,1.261091326226335019e+00
8.150000000000000000e+01,1.260244064201849756e+00,1.260620592576912058e+00
8.200000000000000000e+01,1.259772735918070374e+00,1.260149426064856470e+00
8.250000000000000000e+01,1.259300975958701052e+00,1.259677827446163523e+00
8.300000000000000000e+01,1.258828785078741852e+00,1.259205797476690813e+00
8.350000000000000000e+01,1.258356164033202829e+00,1.258733336912164491e+00
8.400000000000000000e+01,1.257883113577116241e+00,1.258260446508190578e+00
8.450000000000000000e+01,1.257409634465532999e+00,1.257787127020263407e+00
8.500000000000000000e+01,1.256935727453514673e+00,1.257313379203771841e+00
8.550000000000000000e+01,1.256461393296139484e+00,1.256839203814017480e+00
8.600000000000000000e+01,1.255986632748496312e+00,1.256364601606217768e+00
8.650000000000000000e+01,1.255511446565688916e+00,1.255889573335521314e+00
8.700000000000000000e+01,1.255035835502829267e+00,1.255414119757017888e+00
8.750000000000000000e+01,1.254559800315038887e+00,1.254938233974520978e+00
8.800000000000000000e+01,1.254083341757442183e+00,1.254461931692626875e+00
8.850000000000000000e+01,1.253606460585177107e+00,1.253985206477502778e+00
8.900000000000000000e+01,1.253129157553384943e+00,1.253508059075508330e+00
8.950000000000000000e+01,1.252651433417207638e+00,1.253030498672495607e+00
9.000000000000000000e+01,1.252173288931794248e+00,1.252552509101823697e+00
9.050000000000000000e+01,1.251694724852292717e+00,1.252074099508037275e+00
9.100000000000000000e+01,1.251215741933853431e+00,1.251595270646046254e+00
9.150000000000000000e+01,1.250736340931620116e+00,1.251116023270761213e+00
9.200000000000000000e+01,1.250256522600741826e+00,1.250636358137102278e+00
9.250000000000000000e+01,1.249776287696358068e+00,1.250156275999997124e+00
9.300000000000000000e+01,1.249295636973609014e+00,1.249675777614384531e+00
9.350000000000000000e+01,1.248814571187625511e+00,1.249194863735214378e+00
9.400000000000000000e+01,1.248333091093530856e+00,1.248713535117449647e+00
9.450000000000000000e+01,1.247851197446441907e+00,1.248231792516065752e+00
9.500000000000000000e+01,1.247368891001463087e+00,1.247749636686048769e+00
9.550000000000000000e+01,1.246886172513691937e+00,1.247267068382396760e+00
9.600000000000000000e+01,1.246403042738211564e+00,1.246784088360116227e+00
9.650000000000000000e+01,1.245919502430088421e+00,1.246300697374221444e+00
9.700000000000000000e+01,1.245435552344381858e+00,1.245816896179734012e+00
9.750000000000000000e+01,1.244951193236128573e+00,1.245332685531677308e+00
9.800000000000000000e+01,1.244466425860351944e+00,1.244848066185077151e+00
9.850000000000000000e+01,1.243981250972058250e+00,1.244363038894958473e+00
9.900000000000000000e+01,1.243495669326228681e+00,1.243877604416343319e+00
9.950000000000000000e+01,1.243009681677828882e+00,1.243391763504246406e+00
1.000000000000000000e+02,1.242523288781800517e+00,1.242905516913674013e+00
1.005000000000000000e+02,1.242036491393062159e+00,1.242418865399622874e+00
1.010000000000000000e+02,1.241549290266509953e+00,1.241931809717073287e+00
1.015000000000000000e+02,1.241061686157011401e+00,1.241444350620990678e+00
1.020000000000000000e+02,1.240573679819406028e+00,1.240956518448028678e+00
1.025000000000000000e+02,1.240085272008514483e+00,1.240468247582252159e+00
1.030000000000000000e+02,1.239596463479115229e+00,1.239979604514318323e+00
1.035000000000000000e+02,1.239107254985964301e+00,1.239490510462905037e+00
1.040000000000000000e+02,1.238617647283786427e+00,1.239001043543960900e+00
1.045000000000000000e+02,1.238127641127266809e+00,1.238511183041551389e+00
1.050000000000000000e+02,1.237637237271066670e+00,1.238020919355445670e+00
1.055000000000000000e+02,1.237146436469800381e+00,1.237530258990503063e+00
1.060000000000000000e+02,1.236655239478055224e+00,1.237039202481393430e+00
1.065000000000000000e+02,1.236163647050374514e+00,1.236547750494720876e+00
1.070000000000000000e+02,1.235671659941268707e+00,1.236055903764757824e+00
1.075000000000000000e+02,1.235179278905200073e+00,1.235563663074370488e+00
1.080000000000000000e+02,1.234686504696598686e+00,1.235071029257690522e+00
1.085000000000000000e+02,1.234193338069843326e+00,1.234578003223178566e+00
1.090000000000000000e+02,1.233699779779275918e+00,1.234084586012287321e+00
1.095000000000000000e+02,1.233205830579185980e+00,1.233590778945112820e+00
1.100000000000000000e+02,1.232711491223824618e+00,1.233096584031564857e+00
1.105000000000000000e+02,1.232216762467390758e+00,1.232602005438866444e+00
1.110000000000000000e+02,1.231721645064035142e+00,1.232107057520527071e+00
1.115000000000000000e+02,1.231226139767862771e+00,1.231611913467512753e+00
1.120000000000000000e+02,1.230730247332921135e+00,1.231115697248091889e+00
1.125000000000000000e+02,1.230233968513209541e+00,1.230619648866584148e+00
1.130000000000000000e+02,1.229737304062673342e+00,1.230123186242820132e+00
1.135000000000000000e+02,1.229240254735202154e+00,1.229626271568063034e+00
1.140000000000000000e+02,1.228742821284632081e+00,1.229128972340915560e+00
1.145000000000000000e+02,1.228245004464739498e+00,1.228631289315951891e+00
1.150000000000000000e+02,1.227746805029243937e+00,1.228133223247630745e+00
1.155000000000000000e+02,1.227248223731804533e+00,1.227634774890290270e+00
1.160000000000000000e+02,1.226749261326023355e+00,1.227135944998150263e+00
1.165000000000000000e+02,1.226249918565437635e+00,1.226636734325309730e+00
1.170000000000000000e+02,1.225750196203519771e+00,1.226137143625751325e+00
1.175000000000000000e+02,1.225250094993681982e+00,1.225637173653339351e+00
1.180000000000000000e+02,1.224749615689270099e+00,1.225136825161821763e+00
1.185000000000000000e+02,1.224248759043560675e+00,1.224636098904831494e+00
1.190000000000000000e+02,1.223747525809766090e+00,1.224134995635888457e+00
1.195000000000000000e+02,1.223245916741027228e+00,1.223633516108399322e+00
1.200000000000000000e+02,1.222743932590418359e+00,1.223131661075662846e+00
1.205000000000000000e+02,1.222241574110937812e+00,1.222629431290868318e+00
1.210000000000000000e+02,1.221738842055514862e+00,1.222126827507098223e+00
1.215000000000000000e+02,1.221235737177002401e+00,1.221623850477331130e+00
1.220000000000000000e+02,1.220732260228182708e+00,1.221120500954442578e+00
1.225000000000000000e+02,1.220228411961759907e+00,1.220616467085743340e+00
1.230000000000000000e+02,1.219724193130359069e+00,1.220112687440299215e+00
1.235000000000000000e+02,1.219219604486529107e+00,1.219608214314890082e+00
1.240000000000000000e+02,1.218714646782739219e+00,1.219103381937961306e+00
1.245000000000000000e+02,1.218209320771376003e+00,1.218598180912136675e+00
1.250000000000000000e+02,1.217703627204748562e+00,1.218092611985481133e+00
1.255000000000000000e+02,1.217197566835076072e+00,1.217586675905896643e+00
1.260000000000000000e+02,1.216691140414502215e+00,1.217080385331355652e+00
1.265000000000000000e+02,1.216184348695077411e+00,1.216573717233577989e+00
1.270000000000000000e+02,1.215677192428771258e+00,1.216066684166107859e+00
1.275000000000000000e+02,1.215169672367461651e+00,1.215559286880780077e+00
1.280000000000000000e+02,1.214661789262938552e+00,1.215051526129340420e+00
1.285000000000000000e+02,1.214153543866904217e+00,1.214543402663444738e+00
1.290000000000000000e+02,1.213644936930967200e+00,1.214034917234660949e+00
1.295000000000000000e+02,1.213135969206646347e+00,1.213526070594466155e+00
1.300000000000000000e+02,1.212626641445365250e+00,1.213016863494248199e+00
1.305000000000000000e+02,1.212116954398448465e+00,1.212507296685306768e+00
1.310000000000000000e+02,1.211606908817133732e+00,1.211997370918848960e+00
1.315000000000000000e+02,1.211096505452553984e+00,1.211487086945993052e+00
1.320000000000000000e+02,1.210585745055750229e+00,1.210976445517765177e+00
1.325000000000000000e+02,1.210074628377659556e+00,1.210465447385098869e+00
1.330000000000000000e+02,1.209563156169119580e+00,1.209954093298836408e+00
1.335000000000000000e+02,1.209051329180865109e+00,1.209442384009723703e+00
1.340000000000000000e+02,1.208539148163535470e+00,1.208930320268413849e+00
1.345000000000000000e+02,1.208026613867655419e+00,1.208417902825463797e+00
1.350000000000000000e+02,1.207513727043652674e+00,1.207905132431331907e+00
1.355000000000000000e+02,1.207000488441843489e+00,1.207392009836379287e+00
1.360000000000000000e+02,1.206486898812441089e+00,1.206878535790867568e+00
1.365000000000000000e+02,1.205972958905545456e+00,1.206364711044957350e+00
1.370000000000000000e+02,1.205458669471151767e+00,1.205850536348706648e+00
1.375000000000000000e+02,1.204944031259140624e+00,1.205336012452070671e+00
1.380000000000000000e+02,1.204429045019285383e+00,1.204821140104898936e+00
1.385000000000000000e+02,1.203913711501239492e+00,1.204305920056934598e+00
1.390000000000000000e+02,1.203398031454548267e+00,1.203790353057813123e+00
