x, lambda_eff
0.000000000000000000e+00,7.807750557974128469e+01
1.000000000000000000e+00,7.807126611753463408e+01
2.000000000000000000e+00,7.808085743302706305e+01
3.000000000000000000e+00,7.807170666480368482e+01
4.000000000000000000e+00,7.807796236185140515e+01
5.000000000000000000e+00,7.807490110790033100e+01
6.000000000000000000e+00,7.807585859159348729e+01
7.000000000000000000e+00,7.807576515304127440e+01
8.000000000000000000e+00,7.807570079028950261e+01
9.000000000000000000e+00,7.807572455399126454e+01
1.000000000000000000e+01,7.807572847899362500e+01
1.100000000000000000e+01,7.807572500274086735e+01
1.200000000000000000e+01,7.807572465455878330e+01
1.300000000000000000e+01,7.807572517486737240e+01
1.400000000000000000e+01,7.807572524285315296e+01
1.500000000000000000e+01,7.807572516112716698e+01
1.600000000000000000e+01,7.807572514151397058e+01
1.700000000000000000e+01,7.807572515374411637e+01
1.800000000000000000e+01,7.807572515934535318e+01
1.900000000000000000e+01,7.807572515801183499e+01
2.000000000000000000e+01,7.807572515660669410e+01
2.100000000000000000e+01,7.807572515654936751e+01
2.200000000000000000e+01,7.807572515683294512e+01
2.300000000000000000e+01,7.807572515692574200e+01
2.400000000000000000e+01,7.807572515689074066e+01
2.500000000000000000e+01,7.807572515685811254e+01
2.600000000000000000e+01,7.807572515685518511e+01
2.700000000000000000e+01,7.807572515686175052e+01
2.800000000000000000e+01,7.807572515686504744e+01
2.900000000000000000e+01,7.807572515686470638e+01
3.000000000000000000e+01,7.807572515686382530e+01
3.100000000000000000e+01,7.807572515686349846e+01
3.200000000000000000e+01,7.807572515686366899e+01
3.300000000000000000e+01,7.807572515686392478e+01
3.400000000000000000e+01,7.807572515686399584e+01
3.500000000000000000e+01,7.807572515686403847e+01
3.600000000000000000e+01,7.807572515686408110e+01
3.700000000000000000e+01,7.807572515686415215e+01
3.800000000000000000e+01,7.807572515686418058e+01
3.900000000000000000e+01,7.807572515686419479e+01
4.000000000000000000e+01,7.807572515686433690e+01
4.100000000000000000e+01,7.807572515686445058e+01
4.200000000000000000e+01,7.807572515686452164e+01
4.300000000000000000e+01,7.807572515686446479e+01
4.400000000000000000e+01,7.807572515686452164e+01
4.500000000000000000e+01,7.807572515686446479e+01
4.600000000000000000e+01,7.807572515686452164e+01
4.700000000000000000e+01,7.807572515686443637e+01
4.800000000000000000e+01,7.807572515686446479e+01
4.900000000000000000e+01,7.807572515686446479e+01
5.000000000000000000e+01,7.807572515686439374e+01
5.100000000000000000e+01,7.807572515686446479e+01
