x, ell
0.000000000000000000e+00,8.217331505695239002e+01
4.000000000000000000e+00,8.217331987796949022e+01
8.000000000000000000e+00,8.217332951999772206e+01
1.200000000000000000e+01,8.217334398302521947e+01
1.600000000000000000e+01,8.217336326703431837e+01
2.000000000000000000e+01,8.217338737200140031e+01
2.400000000000000000e+01,8.217341629789692092e+01
2.800000000000000000e+01,8.217345004468523939e+01
3.200000000000000000e+01,8.217348861232517265e+01
3.600000000000000000e+01,8.217353200076954067e+01
4.000000000000000000e+01,8.217358020996495327e+01
4.400000000000000000e+01,8.217363323985219381e+01
4.800000000000000000e+01,8.217369109036661712e+01
5.200000000000000000e+01,8.217375376143698418e+01
5.600000000000000000e+01,8.217382125298662743e+01
6.000000000000000000e+01,8.217389356493261232e+01
6.400000000000000000e+01,8.217397069718647629e+01
6.800000000000000000e+01,8.217405264965343292e+01
7.200000000000000000e+01,8.217413942223328149e+01
7.600000000000000000e+01,8.217423101481962533e+01
8.000000000000000000e+01,8.217432742729987183e+01
8.400000000000000000e+01,8.217442865955602826e+01
8.800000000000000000e+01,8.217453471146393440e+01
9.200000000000000000e+01,8.217464558289344723e+01
9.600000000000000000e+01,8.217476127370866834e+01
1.000000000000000000e+02,8.217488178376778762e+01
1.040000000000000000e+02,8.217500711292305482e+01
1.080000000000000000e+02,8.217513726102092164e+01
1.120000000000000000e+02,8.217527222790161545e+01
1.160000000000000000e+02,8.217541201339963663e+01
1.200000000000000000e+02,8.217555661734374439e+01
1.240000000000000000e+02,8.217570603955635988e+01
1.280000000000000000e+02,8.217586027985453256e+01
1.320000000000000000e+02,8.217601933804881753e+01
1.360000000000000000e+02,8.217618321394444081e+01
1.400000000000000000e+02,8.217635190734034722e+01
1.440000000000000000e+02,8.217652541802969779e+01
1.480000000000000000e+02,8.217670374579969916e+01
1.520000000000000000e+02,8.217688689043170314e+01
1.560000000000000000e+02,8.217707485170089399e+01
1.600000000000000000e+02,8.217726762937705587e+01
1.640000000000000000e+02,8.217746522322350700e+01
1.680000000000000000e+02,8.217766763299823651e+01
1.720000000000000000e+02,8.217787485845272499e+01
1.760000000000000000e+02,8.217808689933289656e+01
1.800000000000000000e+02,8.217830375537867837e+01
1.840000000000000000e+02,8.217852542632410007e+01
1.880000000000000000e+02,8.217875191189733641e+01
1.920000000000000000e+02,8.217898321182073573e+01
1.960000000000000000e+02,8.217921932581035094e+01
2.000000000000000000e+02,8.217946025357646533e+01
2.040000000000000000e+02,8.217970599482387684e+01
2.080000000000000000e+02,8.217995654925087479e+01
2.120000000000000000e+02,8.218021191655027735e+01
2.160000000000000000e+02,8.218047209640873518e+01
2.200000000000000000e+02,8.218073708850715775e+01
2.240000000000000000e+02,8.218100689252052860e+01
2.280000000000000000e+02,8.218128150811772059e+01
2.320000000000000000e+02,8.218156093496183701e+01
2.360000000000000000e+02,8.218184517271023992e+01
2.400000000000000000e+02,8.218213422101393917e+01
2.440000000000000000e+02,8.218242807951853024e+01
2.480000000000000000e+02,8.218272674786328480e+01
2.520000000000000000e+02,8.218303022568186122e+01
2.560000000000000000e+02,8.218333851260190670e+01
2.600000000000000000e+02,8.218365160824525617e+01
2.640000000000000000e+02,8.218396951222750602e+01
2.680000000000000000e+02,8.218429222415873880e+01
2.720000000000000000e+02,8.218461974364282696e+01
2.760000000000000000e+02,8.218495207027797278e+01
2.800000000000000000e+02,8.218528920365625368e+01
2.840000000000000000e+02,8.218563114336396325e+01
2.880000000000000000e+02,8.218597788898156864e+01
2.920000000000000000e+02,8.218632944008351160e+01
2.960000000000000000e+02,8.218668579623810899e+01
3.000000000000000000e+02,8.218704695700820650e+01
3.040000000000000000e+02,8.218741292195049652e+01
3.080000000000000000e+02,8.218778369061568867e+01
3.120000000000000000e+02,8.218815926254883664e+01
3.160000000000000000e+02,8.218853963728872714e+01
3.200000000000000000e+02,8.218892481436853359e+01
3.240000000000000000e+02,8.218931479331536138e+01
3.280000000000000000e+02,8.218970957365056051e+01
3.320000000000000000e+02,8.219010915488946978e+01
3.360000000000000000e+02,8.219051353654150205e+01
3.400000000000000000e+02,8.219092271811011585e+01
3.440000000000000000e+02,8.219133669909302853e+01
3.480000000000000000e+02,8.219175547898181833e+01
3.520000000000000000e+02,8.219217905726237916e+01
3.560000000000000000e+02,8.219260743341467901e+01
3.600000000000000000e+02,8.219304060691258940e+01
3.640000000000000000e+02,8.219347857722421224e+01
3.680000000000000000e+02,8.219392134381153880e+01
3.720000000000000000e+02,8.219436890613101809e+01
3.760000000000000000e+02,8.219482126363294583e+01
3.800000000000000000e+02,8.219527841576162075e+01
3.840000000000000000e+02,8.219574036195589883e+01
3.880000000000000000e+02,8.219620710164797117e+01
3.920000000000000000e+02,8.219667863426469978e+01
3.960000000000000000e+02,8.219715495922706339e+01
4.000000000000000000e+02,8.219763607594960320e+01
4.040000000000000000e+02,8.219812198384141766e+01
4.080000000000000000e+02,8.219861268230560825e+01
4.120000000000000000e+02,8.219910817073925102e+01
4.160000000000000000e+02,8.219960844853366666e+01
4.200000000000000000e+02,8.220011351507419306e+01
4.240000000000000000e+02,8.220062336974019956e+01
4.280000000000000000e+02,8.220113801190511538e+01
4.320000000000000000e+02,8.220165744093669957e+01
4.360000000000000000e+02,8.220218165619654371e+01
4.400000000000000000e+02,8.220271065704044133e+01
4.440000000000000000e+02,8.220324444281830267e+01
4.480000000000000000e+02,8.220378301287387046e+01
4.520000000000000000e+02,8.220432636654541625e+01
4.560000000000000000e+02,8.220487450316510092e+01
4.600000000000000000e+02,8.220542742205910258e+01
4.640000000000000000e+02,8.220598512254764501e+01
4.680000000000000000e+02,8.220654760394525340e+01
4.720000000000000000e+02,8.220711486556041336e+01
4.760000000000000000e+02,8.220768690669578405e+01
4.800000000000000000e+02,8.220826372664788551e+01
4.840000000000000000e+02,8.220884532470766715e+01
4.880000000000000000e+02,8.220943170015985402e+01
4.920000000000000000e+02,8.221002285228348683e+01
4.960000000000000000e+02,8.221061878035143877e+01
5.000000000000000000e+02,8.221121948363114029e+01
5.040000000000000000e+02,8.221182496138359852e+01
5.080000000000000000e+02,8.221243521286416467e+01
5.120000000000000000e+02,8.221305023732229245e+01
5.160000000000000000e+02,8.221367003400135332e+01
5.200000000000000000e+02,8.221429460213920493e+01
5.240000000000000000e+02,8.221492394096721057e+01
5.280000000000000000e+02,8.221555804971140446e+01
5.320000000000000000e+02,8.221619692759149700e+01
5.360000000000000000e+02,8.221684057382154265e+01
5.400000000000000000e+02,8.221748898760932889e+01
5.440000000000000000e+02,8.221814216815751308e+01
5.480000000000000000e+02,8.221880011466173244e+01
5.520000000000000000e+02,8.221946282631290615e+01
5.560000000000000000e+02,8.222013030229479114e+01
5.600000000000000000e+02,8.222080254178635528e+01
5.640000000000000000e+02,8.222147954396010050e+01
5.680000000000000000e+02,8.222216130798263123e+01
5.720000000000000000e+02,8.222284783301466859e+01
5.760000000000000000e+02,8.222353911821117833e+01
5.800000000000000000e+02,8.222423516272101551e+01
5.840000000000000000e+02,8.222493596568747876e+01
5.880000000000000000e+02,8.222564152624742917e+01
5.920000000000000000e+02,8.222635184353215720e+01
5.960000000000000000e+02,8.222706691666704160e+01
6.000000000000000000e+02,8.222778674477146410e+01
6.040000000000000000e+02,8.222851132695895160e+01
6.080000000000000000e+02,8.222924066233703400e+01
6.120000000000000000e+02,8.222997475000751422e+01
6.160000000000000000e+02,8.223071358906614137e+01
6.200000000000000000e+02,8.223145717860272441e+01
6.240000000000000000e+02,8.223220551770133113e+01
6.280000000000000000e+02,8.223295860543981917e+01
6.320000000000000000e+02,8.223371644089056076e+01
6.360000000000000000e+02,8.223447902311968960e+01
6.400000000000000000e+02,8.223524635118759818e+01
6.440000000000000000e+02,8.223601842414861096e+01
6.480000000000000000e+02,8.223679524105124017e+01
6.520000000000000000e+02,8.223757680093817157e+01
6.560000000000000000e+02,8.223836310284593765e+01
6.600000000000000000e+02,8.223915414580551442e+01
6.640000000000000000e+02,8.223994992884169619e+01
6.680000000000000000e+02,8.224075045097364978e+01
6.720000000000000000e+02,8.224155571121407604e+01
6.760000000000000000e+02,8.224236570857036099e+01
6.800000000000000000e+02,8.224318044204382261e+01
6.840000000000000000e+02,8.224399991062959714e+01
6.880000000000000000e+02,8.224482411331722176e+01
6.920000000000000000e+02,8.224565304909016561e+01
6.960000000000000000e+02,8.224648671692631297e+01
7.000000000000000000e+02,8.224732511579702532e+01
7.040000000000000000e+02,8.224816824466842036e+01
7.080000000000000000e+02,8.224901610250013562e+01
7.120000000000000000e+02,8.224986868824636588e+01
7.160000000000000000e+02,8.225072600085493946e+01
7.200000000000000000e+02,8.225158803926832718e+01
7.240000000000000000e+02,8.225245480242256235e+01
7.280000000000000000e+02,8.225332628924833500e+01
7.320000000000000000e+02,8.225420249866967026e+01
7.360000000000000000e+02,8.225508342960544894e+01
7.400000000000000000e+02,8.225596908096805748e+01
7.440000000000000000e+02,8.225685945166448221e+01
7.480000000000000000e+02,8.225775454059531455e+01
7.520000000000000000e+02,8.225865434665566056e+01
7.560000000000000000e+02,8.225955886873447298e+01
7.600000000000000000e+02,8.226046810571480705e+01
7.640000000000000000e+02,8.226138205647394841e+01
7.680000000000000000e+02,8.226230071988318571e+01
7.720000000000000000e+02,8.226322409480793851e+01
7.760000000000000000e+02,8.226415218010750152e+01
7.800000000000000000e+02,8.226508497463565561e+01
7.840000000000000000e+02,8.226602247723994310e+01
7.880000000000000000e+02,8.226696468676240670e+01
7.920000000000000000e+02,8.226791160203859476e+01
7.960000000000000000e+02,8.226886322189849921e+01
8.000000000000000000e+02,8.226981954516639917e+01
8.040000000000000000e+02,8.227078057066003680e+01
8.080000000000000000e+02,8.227174629719206678e+01
8.120000000000000000e+02,8.227271672356849308e+01
8.160000000000000000e+02,8.227369184858991957e+01
8.200000000000000000e+02,8.227467167105091050e+01
8.240000000000000000e+02,8.227565618973999051e+01
8.280000000000000000e+02,8.227664540343988619e+01
8.320000000000000000e+02,8.227763931092736982e+01
8.360000000000000000e+02,8.227863791097333035e+01
8.400000000000000000e+02,8.227964120234288714e+01
8.440000000000000000e+02,8.228064918379490678e+01
8.480000000000000000e+02,8.228166185408288413e+01
8.520000000000000000e+02,8.228267921195367762e+01
8.560000000000000000e+02,8.228370125614917185e+01
8.600000000000000000e+02,8.228472798540448707e+01
8.640000000000000000e+02,8.228575939844930076e+01
8.680000000000000000e+02,8.228679549400730764e+01
8.720000000000000000e+02,8.228783627079606333e+01
8.760000000000000000e+02,8.228888172752753860e+01
8.800000000000000000e+02,8.228993186290772144e+01
8.840000000000000000e+02,8.229098667563663128e+01
8.880000000000000000e+02,8.229204616440837583e+01
8.920000000000000000e+02,8.229311032791132163e+01
8.960000000000000000e+02,8.229417916482771034e+01
9.000000000000000000e+02,8.229525267383388609e+01
9.040000000000000000e+02,8.229633085360052291e+01
9.080000000000000000e+02,8.229741370279215573e+01
9.120000000000000000e+02,8.229850122006752144e+01
9.160000000000000000e+02,8.229959340407951629e+01
9.200000000000000000e+02,8.230069025347482636e+01
9.240000000000000000e+02,8.230179176689463816e+01
9.280000000000000000e+02,8.230289794297409856e+01
9.320000000000000000e+02,8.230400878034224377e+01
9.360000000000000000e+02,8.230512427762261041e+01
9.400000000000000000e+02,8.230624443343239705e+01
9.440000000000000000e+02,8.230736924638300422e+01
9.480000000000000000e+02,8.230849871508023341e+01
9.520000000000000000e+02,8.230963283812371856e+01
9.560000000000000000e+02,8.231077161410719611e+01
9.600000000000000000e+02,8.231191504161868977e+01
9.640000000000000000e+02,8.231306311924008412e+01
9.680000000000000000e+02,8.231421584554743731e+01
9.720000000000000000e+02,8.231537321911092420e+01
9.760000000000000000e+02,8.231653523849489318e+01
9.800000000000000000e+02,8.231770190225762462e+01
9.840000000000000000e+02,8.231887320895168614e+01
9.880000000000000000e+02,8.232004915712371940e+01
9.920000000000000000e+02,8.232122974531414172e+01
9.960000000000000000e+02,8.232241497205809821e+01
1.000000000000000000e+03,8.232360483588398381e+01
1.004000000000000000e+03,8.232479933531521965e+01
1.008000000000000000e+03,8.232599846886868988e+01
1.012000000000000000e+03,8.232720223505562274e+01
1.016000000000000000e+03,8.232841063238097945e+01
1.020000000000000000e+03,8.232962365934456272e+01
1.024000000000000000e+03,8.233084131443965248e+01
1.028000000000000000e+03,8.233206359615370218e+01
1.032000000000000000e+03,8.233329050296867990e+01
1.036000000000000000e+03,8.233452203335998831e+01
