x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.459942562698626034e+01,9.425300884251005584e+01,8.633353589349992774e+01
8.000000000000000000e+00,8.944702976829070451e+01,8.883629675866279740e+01,7.453479419874238943e+01
1.200000000000000000e+01,8.453356462100136071e+01,8.373088263930092978e+01,6.434852330271755250e+01
1.600000000000000000e+01,7.985004412136022722e+01,7.891887621793202356e+01,5.555435546248882162e+01
2.000000000000000000e+01,7.538773796553914508e+01,7.438341538009703413e+01,4.796203941361032719e+01
2.400000000000000000e+01,7.113816632423736053e+01,7.010860707556383886e+01,4.140732451240383938e+01
2.800000000000000000e+01,6.709309467842578556e+01,6.607947162629183424e+01,3.574840737045416716e+01
3.200000000000000000e+01,6.324452877068882373e+01,6.228189023501276012e+01,3.086286410852562412e+01
3.600000000000000000e+01,5.958470966735153240e+01,5.870255551048899889e+01,2.664500186289606631e+01
4.000000000000000000e+01,5.610610892586871046e+01,5.532892483608056011e+01,2.300357224712710291e+01
4.400000000000000000e+01,5.280142386291109347e+01,5.214917641821676142e+01,1.985979730276065780e+01
4.800000000000000000e+01,4.966357291826999187e+01,4.915216786075801991e+01,1.714566523275520282e+01
5.200000000000000000e+01,4.668569110968662983e+01,4.632739712008564226e+01,1.480245904790005085e+01
5.600000000000000000e+01,4.386112557437162707e+01,4.366496570409906752e+01,1.277948629523941726e+01
6.000000000000000000e+01,4.118343119233598770e+01,4.115554398616348664e+01,1.103298238770542206e+01
6.400000000000000000e+01,3.864636628759229353e+01,3.879033851246177989e+01,9.525163809813189886e+00
6.800000000000000000e+01,3.624388840283044999e+01,3.656106118819019457e+01,8.223410716659733666e+00
7.200000000000000000e+01,3.397015014350167661e+01,3.445990023462041307e+01,7.099561242737349787e+00
7.600000000000000000e+01,3.181949508733295673e+01,3.247949281525692555e+01,6.129302253779657761e+00
8.000000000000000000e+01,2.978645375566340192e+01,3.061289923516652323e+01,5.291643361287961866e+00
8.400000000000000000e+01,2.786573964299940798e+01,2.885357862307019872e+01,4.568462820673548030e+00
8.800000000000000000e+01,2.605224530110802306e+01,2.719536601098295137e+01,3.944115489067396396e+00
9.200000000000000000e+01,2.434103847455720526e+01,2.563245073108473804e+01,3.405094361435090367e+00
9.600000000000000000e+01,2.272735828443081374e+01,2.415935605412133214e+01,2.939738362737104982e+00
1.000000000000000000e+02,2.120661145737132713e+01,2.277091999798446764e+01,2.537980074568626510e+00
1.040000000000000000e+02,1.977436859708357275e+01,2.146227723922119068e+01,2.191127938647580820e+00
1.080000000000000000e+02,1.842636049578891289e+01,2.022884206408717134e+01,1.891678225384814116e+00
1.120000000000000000e+02,1.715847448314695001e+01,1.906629229940147852e+01,1.633152699702120403e+00
1.160000000000000000e+02,1.596675081050148748e+01,1.797055416689369167e+01,1.409958472192993195e+00
1.200000000000000000e+02,1.484737906839550270e+01,1.693778800797037221e+01,1.217267003674180614e+00
1.240000000000000000e+02,1.379669463553356934e+01,1.596437482887792036e+01,1.050909645536780568e+00
1.280000000000000000e+02,1.281117515759624759e+01,1.504690361911375796e+01,9.072874560377490738e-01
1.320000000000000000e+02,1.188743705450645649e+01,1.418215939864725605e+01,7.832933415155723944e-01
1.360000000000000000e+02,1.102223205492829017e+01,1.336711195206587099e+01,6.762448381487415894e-01
1.400000000000000000e+02,1.021244375704708141e+01,1.259890521016886566e+01,5.838260800710840526e-01
1.440000000000000000e+02,9.455084214804166720e+00,1.187484724179992135e+01,5.040376983937829847e-01
1.480000000000000000e+02,8.747290549047214370e+00,1.119240082084824195e+01,4.351535672595674420e-01
1.520000000000000000e+02,8.086321583221792508e+00,1.054917453536326200e+01,3.756834611818838932e-01
1.560000000000000000e+02,7.469554503456338423e+00,9.942914407627757356e+00,3.243408158054045809e-01
1.600000000000000000e+02,6.894481543072727980e+00,9.371495995824592029e+00,2.800148946306296738e-01
1.640000000000000000e+02,6.358706691777786801e+00,8.832916949620027935e+00,2.417467595630805877e-01
1.680000000000000000e+02,5.859942429962458732e+00,8.325289993576935998e+00,2.087085254387651412e-01
1.720000000000000000e+02,5.396006488735946682e+00,7.846836313810674923e+00,1.801854497224706919e-01
1.760000000000000000e+02,4.964818636504228166e+00,7.395879324713266811e+00,1.555604699110134381e-01
1.800000000000000000e+02,4.564397493056130628e+00,6.970838793903368469e+00,1.343008541267219358e-01
