0,312.15
14,312.15
28,312.15
42,312.15
56,312.15
70,312.15
84,312.15
98,312.15
111,312.15
125,312.15
139,312.15
153,312.15
167,312.15
181,312.15
195,312.15
209,312.15
222,311.15
236,311.15
250,311.15
264,311.15
278,311.15
292,311.15
306,311.15
320,311.15
334,311.15
347,311.15
361,311.15
375,311.15
389,311.15
403,311.15
417,311.15
431,311.15
445,311.15
458,311.15
472,311.15
486,311.15
500,311.15
514,311.15
528,311.15
542,311.15
556,311.15
570,311.15
583,311.15
597,311.15
611,311.15
625,311.15
639,311.15
653,311.15
667,311.15
681,310.15
694,311.15
708,310.15
722,310.15
736,310.15
750,310.15
764,310.15
778,310.15
792,310.15
806,310.15
819,310.15
833,310.15
847,310.15
861,310.15
875,310.15
889,310.15
903,310.15
917,310.15
931,310.15
944,310.15
958,310.15
972,310.15
986,310.15
1000,310.15
1014,310.15
1028,310.15
1042,310.15
1055,310.15
1069,310.15
1083,310.15
1097,310.15
1111,310.15
1125,310.15
1139,310.15
1153,310.15
1167,310.15
1180,310.15
1194,310.15
1208,310.15
1222,310.15
1236,310.15
1250,310.15
1264,310.15
1278,310.15
1291,310.15
1305,310.15
1319,310.15
1333,310.15
1347,310.15
1361,310.15
1375,310.15
1389,310.15
1403,310.15
1416,310.15
1430,310.15
1444,310.15
1458,310.15
1472,310.15
1486,310.15
1500,310.15
1514,310.15
1528,310.15
1541,310.15
1555,310.15
1569,310.15
1583,310.15
1597,310.15
1611,310.15
1625,310.15
1639,310.15
1652,310.15
1666,310.15
1680,310.15
1694,310.15
1708,310.15
1722,310.15
1736,310.15
1750,310.15
1764,310.15
1777,310.15
1791,310.15
1805,310.15
1819,310.15
1833,310.15
1847,309.15
1861,309.15
1875,310.15
1888,309.15
1902,309.15
1916,309.15
1930,309.15
1944,309.15
1958,309.15
1972,309.15
1986,309.15
2000,309.15
2013,309.15
2027,309.15
2041,309.15
2055,309.15
2069,309.15
2083,309.15
2097,309.15
2111,309.15
2124,309.15
2138,309.15
2152,309.15
2166,309.15
2180,309.15
2194,309.15
2208,309.15
2222,309.15
2236,309.15
2249,309.15
2263,309.15
2277,309.15
2291,309.15
2305,309.15
2319,309.15
2333,309.15
2347,309.15
2360,309.15
2374,309.15
2388,309.15
2402,309.15
2416,309.15
2430,309.15
2444,309.15
2458,309.15
2472,309.15
2485,309.15
2499,309.15
2513,309.15
2527,309.15
2541,309.15
2555,309.15
2569,309.15
2583,309.15
2596,309.15
2610,309.15
2624,309.15
2638,309.15
2652,309.15
2666,309.15
2680,309.15
2694,309.15
2708,309.15
2721,309.15
2735,309.15
2749,309.15
2763,309.15
2777,309.15
2791,309.15
2805,309.15
2819,309.15
2832,309.15
2846,309.15
2860,309.15
2874,309.15
2888,309.15
2902,309.15
2916,309.15
2930,309.15
2944,309.15
2957,309.15
2971,309.15
2985,309.15
2999,309.15
3013,309.15
3027,309.15
3041,309.15
3055,309.15
3069,309.15
3082,309.15
3096,309.15
3110,309.15
3124,309.15
3138,309.15
3152,309.15
3166,309.15
3180,309.15
3193,308.15
3207,309.15
3221,308.15
3235,308.15
3249,308.15
3263,308.15
3277,308.15
