time,temperature
27544,539.15
27558,539.15
27572,540.15
27586,540.15
27600,540.15
27614,540.15
27628,541.15
27642,541.15
27655,541.15
27669,541.15
27683,542.15
27697,542.15
27711,542.15
27725,543.15
27739,543.15
27753,543.15
27767,543.15
27780,544.15
27794,544.15
27808,544.15
27822,544.15
27836,545.15
27850,545.15
27864,545.15
27878,545.15
27892,546.15
27905,546.15
27919,546.15
27933,547.15
27947,547.15
27961,547.15
27975,547.15
27989,547.15
28003,548.15
28016,548.15
28030,548.15
28044,549.15
28058,549.15
28072,549.15
28086,549.15
28100,549.15
28114,550.15
28128,550.15
28141,550.15
28155,551.15
28169,551.15
28183,551.15
28197,551.15
28211,551.15
28225,552.15
28239,552.15
28252,552.15
28266,553.15
28280,553.15
28294,553.15
28308,553.15
28322,554.15
28336,554.15
28350,554.15
28364,554.15
28377,555.15
28391,555.15
28405,555.15
28419,555.15
28433,556.15
28447,556.15
28461,556.15
28475,556.15
28488,557.15
28502,557.15
28516,557.15
28530,557.15
28544,558.15
28558,558.15
28572,558.15
28586,558.15
28600,559.15
28613,559.15
28627,559.15
28641,559.15
28655,560.15
28669,560.15
28683,560.15
28697,560.15
28711,561.15
28725,561.15
28738,561.15
28752,561.15
28766,562.15
28780,562.15
28794,562.15
28808,562.15
28822,563.15
28836,563.15
28849,563.15
28863,564.15
28877,564.15
28891,564.15
28905,564.15
28919,564.15
28933,565.15
28947,565.15
28961,565.15
28974,565.15
28988,566.15
29002,566.15
29016,566.15
29030,566.15
29044,566.15
29058,566.15
29072,566.15
29085,566.15
29099,567.15
29113,567.15
29127,567.15
29141,567.15
29155,567.15
29169,567.15
29183,567.15
29197,567.15
29210,567.15
29224,567.15
29238,567.15
29252,568.15
29266,568.15
29280,568.15
29294,568.15
29308,568.15
29321,568.15
29335,568.15
29349,568.15
29363,568.15
29377,568.15
29391,569.15
29405,569.15
29419,569.15
29433,569.15
29446,569.15
29460,569.15
29474,569.15
29488,569.15
29502,569.15
29516,569.15
29530,570.15
29544,570.15
29557,570.15
29571,570.15
29585,570.15
29599,570.15
29613,570.15
29627,570.15
29641,570.15
29655,570.15
29669,570.15
29682,570.15
29696,570.15
29710,570.15
29724,570.15
29738,570.15
29752,570.15
29766,570.15
29780,570.15
29794,570.15
29807,570.15
29821,570.15
29835,570.15
29849,570.15
29863,570.15
29877,570.15
29891,570.15
29905,570.15
29918,570.15
29932,570.15
29946,570.15
29960,570.15
29974,570.15
29988,570.15
30002,570.15
30016,570.15
30030,570.15
30043,570.15
30057,570.15
30071,570.15
30085,570.15
30099,570.15
30113,570.15
30127,570.15
30141,570.15
30154,570.15
30168,570.15
30182,570.15
30196,570.15
30210,570.15
30224,570.15
30238,570.15
30252,570.15
30266,570.15
30279,570.15
30293,570.15
30307,570.15
30321,570.15
30335,570.15
30349,570.15
30363,570.15
30377,570.15
30390,570.15
30404,570.15
30418,570.15
30432,570.15
30446,570.15
30460,570.15
30474,570.15
30488,569.15
30502,569.15
30515,569.15
30529,569.15
30543,569.15
30557,569.15
30571,569.15
30585,569.15
30599,569.15
30613,568.15
30626,569.15
30640,568.15
30654,568.15
30668,568.15
30682,568.15
30696,568.15
30710,568.15
30724,568.15
30738,568.15
30751,568.15
30765,568.15
30779,568.15
30793,568.15
30807,568.15
30821,568.15
30835,568.15
30849,568.15
30863,568.15
30876,568.15
30890,568.15
30904,568.15
30918,568.15
30932,567.15
30946,567.15
30960,567.15
30974,567.15
30987,567.15
31001,567.15
31015,567.15
31029,567.15
31043,567.15
31057,567.15
31071,567.15
31085,567.15
31099,567.15
31112,567.15
31126,567.15
31140,567.15
31154,567.15
31168,566.15
31182,566.15
31196,566.15
31210,566.15
31223,566.15
31237,566.15
31251,566.15
31265,566.15
31279,566.15
31293,566.15
31307,565.15
31321,565.15
31335,565.15
31348,565.15
31362,565.15
31376,565.15
31390,565.15
31404,565.15
31418,564.15
31432,564.15
31446,564.15
31460,564.15
31473,564.15
31487,564.15
31501,564.15
31515,563.15
31529,563.15
31543,563.15
31557,563.15
31571,563.15
31584,563.15
31598,562.15
31612,562.15
31626,562.15
31640,562.15
31654,562.15
31668,562.15
31682,561.15
31696,561.15
31709,561.15
31723,561.15
31737,561.15
31751,561.15
31765,561.15
31779,560.15
31793,560.15
31807,560.15
31820,560.15
31834,560.15
31848,560.15
31862,559.15
31876,559.15
31890,559.15
31904,559.15
31918,559.15
31932,559.15
31945,559.15
31959,559.15
31973,559.15
31987,558.15
32001,558.15
32015,558.15
32029,558.15
32043,558.15
32056,558.15
32070,558.15
32084,558.15
32098,558.15
32112,558.15
32126,558.15
32140,557.15
32154,558.15
32168,558.15
32181,557.15
32195,557.15
32209,557.15
32223,557.15
32237,557.15
32251,557.15
32265,557.15
32279,557.15
32292,557.15
32306,557.15
32320,557.15
32334,556.15
32348,556.15
32362,556.15
32376,556.15
32390,556.15
32404,556.15
32417,556.15
32431,556.15
32445,556.15
32459,556.15
32473,555.15
32487,555.15
32501,555.15
32515,555.15
32528,555.15
32542,555.15
32556,555.15
32570,554.15
32584,554.15
32598,554.15
32612,554.15
32626,554.15
32640,554.15
32653,554.15
32667,554.15
32681,553.15
32695,553.15
32709,553.15
32723,553.15
32737,553.15
32751,553.15
32765,553.15
32778,552.15
32792,552.15
32806,552.15
32820,552.15
32834,552.15
32848,552.15
32862,551.15
32876,551.15
32889,551.15
32903,551.15
32917,551.15
32931,551.15
32945,551.15
32959,550.15
32973,550.15
32987,550.15
33001,550.15
33014,550.15
33028,550.15
33042,549.15
33056,549.15
33070,549.15
33084,549.15
33098,549.15
33112,549.15
33125,548.15
33139,548.15
33153,548.15
33167,548.15
33181,548.15
33195,547.15
33209,547.15
33223,547.15
33237,547.15
33250,547.15
33264,547.15
33278,546.15
33292,546.15
33306,546.15
33320,546.15
33334,546.15
33348,546.15
33361,545.15
33375,545.15
33389,545.15
33403,545.15
33417,545.15
33431,544.15
33445,544.15
33459,544.15
33473,544.15
33486,544.15
33500,544.15
33514,543.15
33528,543.15
33542,543.15
33556,543.15
33570,543.15
33584,543.15
33597,542.15
33611,542.15
33625,542.15
33639,542.15
33653,542.15
33667,541.15
33681,541.15
33695,541.15
33709,541.15
33722,541.15
33736,540.15
33750,540.15
33764,540.15
33778,540.15
33792,540.15
33806,540.15
33820,539.15
33834,539.15
33847,539.15
33861,539.15
33875,539.15
33889,539.15
33903,538.15
33917,538.15
33931,538.15
33945,538.15
33958,538.15
33972,537.15
33986,537.15
34000,537.15
34014,537.15
34028,537.15
34042,537.15
34056,536.15
34070,536.15
34083,536.15
34097,536.15
34111,536.15
34125,535.15
34139,535.15
34153,535.15
34167,535.15
34181,535.15
34194,535.15
34208,534.15
34222,534.15
34236,534.15
34250,534.15
34264,534.15
34278,533.15
34292,533.15
34306,533.15
34319,533.15
34333,533.15
34347,532.15
34361,532.15
34375,532.15
34389,532.15
34403,532.15
34417,532.15
34430,531.15
34444,531.15
34458,531.15
34472,531.15
34486,531.15
34500,530.15
34514,530.15
34528,530.15
34542,530.15
34555,530.15
34569,530.15
34583,529.15
34597,529.15
34611,529.15
34625,529.15
34639,529.15
34653,528.15
34667,528.15
34680,528.15
34694,528.15
34708,528.15
34722,528.15
34736,527.15
34750,527.15
34764,527.15
34778,527.15
34791,527.15
34805,527.15
34819,526.15
34833,526.15
34847,526.15
34861,526.15
34875,526.15
34889,525.15
34903,525.15
34916,525.15
34930,525.15
34944,525.15
34958,525.15
34972,524.15
34986,524.15
35000,524.15
35014,524.15
35027,524.15
35041,523.15
35055,523.15
35069,523.15
35083,523.15
35097,523.15
35111,523.15
35125,522.15
35139,522.15
35152,522.15
35166,522.15
35180,522.15
35194,522.15
35208,521.15
35222,521.15
35236,521.15
35250,521.15
35263,521.15
35277,520.15
35291,520.15
35305,520.15
35319,520.15
35333,520.15
35347,520.15
35361,519.15
35375,519.15
35388,519.15
35402,519.15
35416,519.15
35430,519.15
35444,518.15
35458,518.15
35472,518.15
35486,518.15
35500,518.15
35513,518.15
35527,517.15
35541,517.15
35555,517.15
35569,517.15
35583,517.15
35597,517.15
35611,516.15
35624,516.15
35638,516.15
35652,516.15
35666,516.15
35680,516.15
35694,515.15
35708,515.15
35722,515.15
35736,515.15
35749,515.15
35763,515.15
35777,514.15
35791,514.15
35805,514.15
35819,514.15
35833,514.15
35847,514.15
35860,513.15
35874,513.15
35888,513.15
35902,513.15
35916,513.15
35930,513.15
35944,512.15
35958,512.15
35972,512.15
35985,512.15
35999,512.15
36013,512.15
36027,511.15
36041,511.15
36055,511.15
36069,511.15
36083,511.15
36096,511.15
36110,510.15
36124,510.15
36138,510.15
36152,510.15
36166,510.15
36180,510.15
36194,509.15
36208,509.15
36221,509.15
36235,509.15
36249,509.15
36263,509.15
36277,508.15
36291,508.15
36305,508.15
36319,508.15
36332,508.15
36346,508.15
36360,507.15
36374,507.15
36388,507.15
36402,507.15
36416,507.15
36430,507.15
36444,507.15
36457,506.15
36471,506.15
36485,506.15
36499,506.15
36513,506.15
36527,506.15
36541,506.15
36555,505.15
36568,505.15
36582,505.15
36596,505.15
36610,505.15
36624,505.15
36638,504.15
36652,504.15
36666,504.15
36680,504.15
36693,504.15
36707,504.15
36721,503.15
36735,503.15
36749,503.15
36763,503.15
36777,503.15
36791,503.15
36805,503.15
36818,502.15
36832,502.15
36846,502.15
36860,502.15
36874,502.15
36888,502.15
36902,501.15
36916,501.15
36929,501.15
36943,501.15
36957,501.15
36971,501.15
36985,501.15
36999,500.15
37013,500.15
37027,500.15
37041,500.15
37054,500.15
37068,500.15
37082,500.15
37096,499.15
37110,499.15
37124,499.15
37138,499.15
37152,499.15
37165,499.15
37179,498.15
37193,498.15
37207,498.15
37221,498.15
37235,498.15
37249,498.15
37263,498.15
37277,497.15
37290,497.15
37304,497.15
37318,497.15
37332,497.15
37346,497.15
37360,497.15
37374,496.15
37388,496.15
37401,496.15
37415,496.15
37429,496.15
37443,496.15
37457,496.15
37471,495.15
37485,495.15
37499,495.15
37513,495.15
37526,495.15
37540,495.15
37554,495.15
37568,494.15
37582,494.15
37596,494.15
37610,494.15
37624,494.15
37637,494.15
37651,494.15
37665,493.15
37679,493.15
37693,493.15
37707,493.15
37721,493.15
37735,493.15
37749,493.15
37762,492.15
37776,492.15
37790,492.15
37804,492.15
37818,492.15
37832,492.15
37846,492.15
37860,491.15
37874,491.15
37887,491.15
37901,491.15
37915,491.15
37929,491.15
37943,491.15
37957,490.15
37971,490.15
37985,490.15
37998,490.15
38012,490.15
38026,490.15
38040,490.15
38054,490.15
38068,489.15
38082,489.15
38096,489.15
38110,489.15
38123,489.15
38137,489.15
38151,489.15
38165,488.15
38179,488.15
38193,488.15
38207,488.15
38221,488.15
38234,488.15
38248,488.15
38262,487.15
38276,487.15
38290,487.15
38304,487.15
38318,487.15
38332,487.15
38346,486.15
38359,486.15
38373,486.15
38387,486.15
38401,486.15
38415,486.15
38429,486.15
38443,486.15
38457,485.15
38471,485.15
38484,485.15
38498,485.15
38512,485.15
38526,485.15
38540,485.15
38554,484.15
38568,484.15
38582,484.15
38595,484.15
38609,484.15
38623,484.15
38637,484.15
38651,484.15
38665,483.15
38679,483.15
38693,483.15
38707,483.15
38720,483.15
38734,483.15
38748,483.15
38762,483.15
38776,482.15
38790,482.15
38804,482.15
38818,482.15
38831,482.15
38845,482.15
38859,482.15
38873,481.15
38887,481.15
38901,481.15
38915,481.15
38929,481.15
38943,481.15
38956,481.15
38970,481.15
38984,480.15
38998,480.15
39012,480.15
39026,480.15
39040,480.15
39054,480.15
39067,480.15
39081,480.15
39095,479.15
39109,479.15
39123,479.15
39137,479.15
39151,479.15
39165,479.15
39179,479.15
39192,479.15
39206,478.15
39220,478.15
39234,478.15
39248,478.15
39262,478.15
39276,478.15
39290,478.15
39303,478.15
39317,477.15
39331,477.15
39345,477.15
39359,477.15
39373,477.15
39387,477.15
39401,477.15
39415,477.15
39428,476.15
39442,476.15
39456,476.15
39470,476.15
39484,476.15
39498,476.15
39512,476.15
39526,476.15
39539,475.15
39553,475.15
39567,475.15
39581,475.15
39595,475.15
39609,475.15
39623,475.15
39637,475.15
39651,474.15
39664,474.15
39678,474.15
39692,474.15
39706,474.15
39720,474.15
39734,474.15
39748,474.15
39762,474.15
39776,473.15
39789,473.15
39803,473.15
39817,473.15
39831,473.15
39845,473.15
39859,473.15
39873,473.15
39887,473.15
39900,472.15
39914,472.15
39928,472.15
39942,472.15
39956,472.15
39970,472.15
39984,472.15
39998,472.15
40012,471.15
40025,471.15
40039,471.15
40053,471.15
40067,471.15
40081,471.15
40095,471.15
40109,471.15
40123,470.15
40136,470.15
40150,470.15
40164,470.15
40178,470.15
40192,470.15
40206,470.15
40220,470.15
40234,470.15
40248,469.15
40261,469.15
40275,469.15
40289,469.15
40303,469.15
40317,469.15
40331,469.15
40345,469.15
40359,468.15
40372,468.15
40386,468.15
40400,468.15
40414,468.15
40428,468.15
40442,468.15
40456,468.15
40470,468.15
40484,467.15
40497,467.15
40511,467.15
40525,467.15
40539,467.15
40553,467.15
40567,467.15
40581,467.15
40595,467.15
40609,466.15
40622,466.15
40636,466.15
40650,466.15
40664,466.15
40678,466.15
40692,466.15
40706,466.15
40720,466.15
40733,466.15
40747,465.15
40761,465.15
40775,465.15
40789,465.15
40803,465.15
40817,465.15
40831,465.15
40845,465.15
40858,464.15
40872,464.15
40886,464.15
40900,464.15
40914,464.15
40928,464.15
40942,464.15
40956,464.15
40969,464.15
40983,464.15
40997,463.15
41011,463.15
41025,463.15
41039,463.15
41053,463.15
41067,463.15
41081,463.15
41094,463.15
41108,463.15
41122,462.15
41136,462.15
41150,462.15
41164,462.15
41178,462.15
41192,462.15
41205,462.15
41219,462.15
41233,462.15
41247,462.15
41261,461.15
41275,461.15
41289,461.15
41303,461.15
41317,461.15
41330,461.15
41344,461.15
41358,461.15
41372,461.15
41386,460.15
41400,460.15
41414,460.15
41428,460.15
41441,460.15
41455,460.15
41469,460.15
41483,460.15
41497,460.15
41511,459.15
41525,459.15
41539,459.15
41553,459.15
41566,459.15
41580,459.15
41594,459.15
41608,459.15
41622,459.15
41636,459.15
41650,458.15
41664,458.15
41678,458.15
41691,458.15
41705,458.15
41719,458.15
41733,458.15
41747,458.15
41761,458.15
41775,457.15
41789,457.15
41802,457.15
41816,457.15
41830,457.15
41844,457.15
41858,457.15
41872,457.15
41886,457.15
41900,457.15
41914,456.15
41927,456.15
41941,456.15
41955,456.15
41969,456.15
41983,456.15
41997,456.15
42011,456.15
42025,456.15
42038,455.15
42052,455.15
42066,455.15
42080,455.15
42094,455.15
42108,455.15
42122,455.15
42136,455.15
42150,455.15
42163,455.15
42177,454.15
42191,454.15
42205,454.15
42219,454.15
42233,454.15
42247,454.15
42261,454.15
42274,454.15
42288,454.15
42302,454.15
42316,453.15
42330,453.15
42344,453.15
42358,453.15
42372,453.15
42386,453.15
42399,453.15
42413,453.15
42427,453.15
42441,453.15
42455,453.15
42469,452.15
42483,452.15
42497,452.15
42511,452.15
42524,452.15
42538,452.15
42552,452.15
42566,452.15
42580,452.15
42594,452.15
42608,451.15
42622,451.15
42635,451.15
42649,451.15
42663,451.15
42677,451.15
42691,451.15
42705,451.15
42719,451.15
42733,450.15
42747,450.15
42760,450.15
42774,450.15
42788,450.15
42802,450.15
42816,450.15
42830,450.15
42844,450.15
42858,450.15
42871,449.15
42885,449.15
42899,449.15
42913,449.15
42927,449.15
42941,449.15
42955,449.15
42969,449.15
42983,449.15
42996,449.15
43010,449.15
43024,448.15
43038,448.15
43052,448.15
43066,448.15
43080,448.15
43094,448.15
43107,448.15
43121,448.15
43135,448.15
43149,448.15
43163,448.15
43177,447.15
43191,447.15
43205,447.15
43219,447.15
43232,447.15
43246,447.15
43260,447.15
43274,447.15
43288,447.15
43302,447.15
43316,446.15
43330,446.15
43343,446.15
43357,446.15
43371,446.15
43385,446.15
43399,446.15
43413,446.15
43427,446.15
43441,446.15
43455,445.15
43468,445.15
43482,445.15
43496,445.15
43510,445.15
43524,445.15
43538,445.15
43552,445.15
43566,445.15
43580,445.15
43593,445.15
43607,444.15
43621,444.15
43635,444.15
43649,444.15
43663,444.15
43677,444.15
43691,444.15
43704,444.15
43718,444.15
43732,444.15
43746,444.15
43760,443.15
43774,443.15
43788,443.15
43802,443.15
43816,443.15
43829,443.15
43843,443.15
43857,443.15
43871,443.15
43885,443.15
43899,442.15
43913,442.15
43927,442.15
43940,442.15
43954,442.15
43968,442.15
43982,442.15
43996,442.15
44010,442.15
44024,442.15
44038,442.15
44052,441.15
44065,441.15
44079,441.15
44093,441.15
44107,441.15
44121,441.15
44135,441.15
44149,441.15
44163,441.15
44176,441.15
44190,441.15
44204,440.15
44218,440.15
44232,440.15
44246,440.15
44260,440.15
44274,440.15
44288,440.15
44301,440.15
44315,440.15
44329,440.15
44343,440.15
44357,439.15
44371,439.15
44385,439.15
44399,439.15
44412,439.15
44426,439.15
44440,439.15
44454,439.15
44468,439.15
44482,439.15
44496,439.15
44510,439.15
44524,438.15
44537,438.15
44551,438.15
44565,438.15
44579,438.15
44593,438.15
44607,438.15
44621,438.15
44635,438.15
44649,438.15
44662,438.15
44676,437.15
44690,437.15
44704,437.15
44718,437.15
44732,437.15
44746,437.15
44760,437.15
44773,437.15
44787,437.15
44801,437.15
44815,437.15
44829,436.15
44843,436.15
44857,436.15
44871,436.15
44885,436.15
44898,436.15
44912,436.15
44926,436.15
44940,436.15
44954,436.15
44968,436.15
44982,436.15
44996,435.15
45009,435.15
45023,435.15
45037,435.15
45051,435.15
45065,435.15
45079,435.15
45093,435.15
45107,435.15
45121,435.15
45134,435.15
45148,434.15
45162,434.15
45176,434.15
45190,434.15
45204,434.15
45218,434.15
45232,434.15
45245,434.15
45259,434.15
45273,434.15
45287,434.15
45301,434.15
45315,433.15
45329,433.15
45343,433.15
45357,433.15
45370,433.15
45384,433.15
45398,433.15
45412,433.15
45426,433.15
45440,433.15
45454,433.15
45468,433.15
45481,432.15
45495,432.15
45509,432.15
45523,432.15
45537,432.15
45551,432.15
45565,432.15
45579,432.15
45593,432.15
45606,432.15
45620,432.15
45634,432.15
45648,431.15
45662,431.15
45676,431.15
45690,431.15
45704,431.15
45718,431.15
45731,431.15
45745,431.15
45759,431.15
45773,431.15
45787,431.15
45801,431.15
45815,430.15
45829,430.15
45842,430.15
45856,430.15
45870,430.15
45884,430.15
45898,430.15
45912,430.15
45926,430.15
45940,430.15
45954,430.15
45967,430.15
45981,429.15
45995,429.15
46009,429.15
46023,429.15
46037,429.15
46051,429.15
46065,429.15
46078,429.15
46092,429.15
46106,429.15
46120,429.15
46134,429.15
46148,429.15
46162,428.15
46176,428.15
46190,428.15
46203,428.15
46217,428.15
46231,428.15
46245,428.15
46259,428.15
46273,428.15
46287,428.15
46301,428.15
46314,428.15
46328,427.15
46342,427.15
46356,427.15
46370,427.15
46384,427.15
46398,427.15
46412,427.15
46426,427.15
46439,427.15
46453,427.15
46467,427.15
46481,427.15
46495,427.15
46509,426.15
46523,426.15
46537,426.15
46551,426.15
46564,426.15
46578,426.15
46592,426.15
46606,426.15
46620,426.15
46634,426.15
46648,426.15
46662,426.15
46675,426.15
46689,425.15
46703,425.15
46717,425.15
46731,425.15
46745,425.15
46759,425.15
46773,425.15
46787,425.15
46800,425.15
46814,425.15
46828,425.15
46842,425.15
46856,425.15
46870,424.15
46884,424.15
46898,424.15
46911,424.15
46925,424.15
46939,424.15
46953,424.15
46967,424.15
46981,424.15
46995,424.15
47009,424.15
47023,424.15
47036,423.15
47050,423.15
47064,423.15
47078,423.15
47092,423.15
47106,423.15
47120,423.15
47134,423.15
47147,423.15
47161,423.15
47175,423.15
47189,423.15
47203,423.15
47217,422.15
47231,422.15
47245,422.15
47259,422.15
47272,422.15
47286,422.15
47300,422.15
47314,422.15
47328,422.15
47342,422.15
47356,422.15
47370,422.15
47383,422.15
47397,422.15
47411,421.15
47425,421.15
47439,421.15
47453,421.15
47467,421.15
47481,421.15
47495,421.15
47508,421.15
47522,421.15
47536,421.15
47550,421.15
47564,421.15
47578,421.15
47592,420.15
47606,420.15
47620,420.15
47633,420.15
47647,420.15
47661,420.15
47675,420.15
47689,420.15
47703,420.15
47717,420.15
47731,420.15
47744,420.15
47758,420.15
47772,420.15
47786,419.15
47800,419.15
47814,419.15
47828,419.15
47842,419.15
47856,419.15
47869,419.15
47883,419.15
47897,419.15
47911,419.15
47925,419.15
47939,419.15
47953,419.15
47967,419.15
47980,418.15
47994,418.15
48008,418.15
48022,418.15
48036,418.15
48050,418.15
48064,418.15
48078,418.15
48092,418.15
48105,418.15
48119,418.15
48133,418.15
48147,418.15
48161,417.15
48175,417.15
48189,417.15
48203,417.15
48216,417.15
48230,417.15
48244,417.15
48258,417.15
48272,417.15
48286,417.15
48300,417.15
48314,417.15
48328,417.15
48341,417.15
48355,416.15
48369,416.15
48383,416.15
48397,416.15
48411,416.15
48425,416.15
48439,416.15
48452,416.15
48466,416.15
48480,416.15
48494,416.15
48508,416.15
48522,416.15
48536,416.15
48550,416.15
48564,415.15
48577,415.15
48591,415.15
48605,415.15
48619,415.15
48633,415.15
48647,415.15
48661,415.15
48675,415.15
48689,415.15
48702,415.15
48716,415.15
48730,415.15
48744,415.15
48758,414.15
48772,414.15
48786,414.15
48800,414.15
48813,414.15
48827,414.15
48841,414.15
48855,414.15
48869,414.15
48883,414.15
48897,414.15
48911,414.15
48925,414.15
48938,414.15
48952,413.15
48966,413.15
48980,413.15
48994,413.15
49008,413.15
49022,413.15
49036,413.15
49049,413.15
49063,413.15
49077,413.15
49091,413.15
49105,413.15
49119,413.15
49133,413.15
49147,412.15
49161,412.15
49174,412.15
49188,412.15
49202,412.15
49216,412.15
49230,412.15
49244,412.15
49258,412.15
49272,412.15
49285,412.15
49299,412.15
49313,412.15
49327,412.15
49341,412.15
49355,411.15
49369,411.15
49383,411.15
49397,411.15
49410,411.15
49424,411.15
49438,411.15
49452,411.15
49466,411.15
49480,411.15
49494,411.15
49508,411.15
49522,411.15
49535,411.15
49549,411.15
49563,411.15
49577,410.15
49591,410.15
49605,410.15
49619,410.15
49633,410.15
49646,410.15
49660,410.15
49674,410.15
49688,410.15
49702,410.15
49716,410.15
49730,410.15
49744,410.15
49758,410.15
49771,409.15
49785,409.15
49799,409.15
49813,409.15
49827,409.15
49841,409.15
49855,409.15
49869,409.15
49882,409.15
49896,409.15
49910,409.15
49924,409.15
49938,409.15
49952,409.15
49966,409.15
49980,408.15
49994,408.15
50007,408.15
50021,408.15
50035,408.15
50049,408.15
50063,408.15
50077,408.15
50091,408.15
50105,408.15
50118,408.15
50132,408.15
50146,408.15
50160,408.15
50174,408.15
50188,408.15
50202,407.15
50216,407.15
50230,407.15
50243,407.15
50257,407.15
50271,407.15
50285,407.15
50299,407.15
50313,407.15
50327,407.15
50341,407.15
50355,407.15
50368,407.15
50382,407.15
50396,407.15
50410,406.15
50424,406.15
50438,406.15
50452,406.15
50466,406.15
50479,406.15
50493,406.15
50507,406.15
50521,406.15
50535,406.15
50549,406.15
50563,406.15
50577,406.15
50591,406.15
50604,406.15
50618,406.15
50632,406.15
50646,405.15
50660,405.15
50674,405.15
50688,405.15
50702,405.15
50715,405.15
50729,405.15
50743,405.15
50757,405.15
50771,405.15
50785,405.15
50799,405.15
50813,405.15
50827,405.15
50840,405.15
50854,404.15
50868,404.15
50882,404.15
50896,404.15
50910,404.15
50924,404.15
50938,404.15
50951,404.15
50965,404.15
50979,404.15
50993,404.15
51007,404.15
51021,404.15
51035,404.15
51049,404.15
51063,404.15
51076,404.15
51090,403.15
51104,403.15
51118,403.15
51132,403.15
51146,403.15
51160,403.15
51174,403.15
51187,403.15
51201,403.15
51215,403.15
51229,403.15
51243,403.15
51257,403.15
51271,403.15
51285,403.15
51299,403.15
51312,403.15
51326,402.15
51340,402.15
51354,402.15
51368,402.15
51382,402.15
51396,402.15
51410,402.15
51424,402.15
51437,402.15
51451,402.15
51465,402.15
51479,402.15
51493,402.15
51507,402.15
51521,402.15
51535,402.15
51548,402.15
51562,401.15
51576,401.15
51590,401.15
51604,401.15
51618,401.15
51632,401.15
51646,401.15
51660,401.15
51673,401.15
51687,401.15
51701,401.15
51715,401.15
51729,401.15
51743,401.15
51757,401.15
51771,401.15
51784,401.15
51798,400.15
51812,400.15
51826,400.15
51840,400.15
51854,400.15
51868,400.15
51882,400.15
51896,400.15
51909,400.15
51923,400.15
51937,400.15
51951,400.15
51965,400.15
51979,400.15
51993,400.15
52007,400.15
52020,400.15
52034,400.15
52048,399.15
52062,399.15
52076,399.15
52090,399.15
52104,399.15
52118,399.15
52132,399.15
52145,399.15
52159,399.15
52173,399.15
52187,399.15
52201,399.15
52215,399.15
52229,399.15
52243,399.15
52256,399.15
52270,399.15
52284,399.15
52298,398.15
52312,398.15
52326,398.15
52340,398.15
52354,398.15
52368,398.15
52381,398.15
52395,398.15
52409,398.15
52423,398.15
52437,398.15
52451,398.15
52465,398.15
52479,398.15
52493,398.15
52506,397.15
52520,397.15
52534,397.15
52548,397.15
52562,397.15
52576,397.15
52590,397.15
52604,397.15
52617,397.15
52631,397.15
52645,397.15
52659,397.15
52673,397.15
52687,397.15
52701,397.15
52715,397.15
52729,397.15
52742,396.15
52756,396.15
52770,396.15
52784,396.15
52798,396.15
52812,396.15
52826,396.15
52840,396.15
52853,396.15
52867,396.15
52881,396.15
52895,396.15
52909,396.15
52923,396.15
52937,396.15
52951,396.15
52965,396.15
52978,396.15
52992,396.15
53006,395.15
53020,395.15
53034,395.15
53048,395.15
53062,395.15
53076,395.15
53089,395.15
53103,395.15
53117,395.15
53131,395.15
53145,395.15
53159,395.15
53173,395.15
53187,395.15
53201,395.15
53214,395.15
53228,395.15
53242,395.15
53256,395.15
53270,394.15
53284,394.15
53298,394.15
53312,394.15
53325,394.15
53339,394.15
53353,394.15
53367,394.15
53381,394.15
53395,394.15
53409,394.15
53423,394.15
53437,394.15
53450,394.15
53464,394.15
53478,394.15
53492,394.15
53506,394.15
53520,393.15
53534,393.15
53548,393.15
53562,393.15
53575,393.15
53589,393.15
53603,393.15
53617,393.15
53631,393.15
53645,393.15
53659,393.15
53673,393.15
53686,393.15
53700,393.15
53714,393.15
53728,393.15
53742,393.15
53756,393.15
53770,393.15
53784,392.15
53798,392.15
53811,392.15
53825,392.15
53839,392.15
53853,392.15
53867,392.15
53881,392.15
53895,392.15
53909,392.15
53922,392.15
53936,392.15
53950,392.15
53964,392.15
53978,392.15
53992,392.15
54006,392.15
54020,392.15
54034,392.15
54047,392.15
54061,391.15
54075,391.15
54089,391.15
54103,391.15
54117,391.15
54131,391.15
54145,391.15
54158,391.15
54172,391.15
54186,391.15
54200,391.15
54214,391.15
54228,391.15
54242,391.15
54256,391.15
54270,391.15
54283,391.15
54297,391.15
54311,391.15
54325,391.15
54339,390.15
54353,390.15
54367,390.15
54381,390.15
54394,390.15
54408,390.15
54422,390.15
54436,390.15
54450,390.15
54464,390.15
54478,390.15
54492,390.15
54506,390.15
54519,390.15
54533,390.15
54547,390.15
54561,390.15
54575,390.15
54589,390.15
54603,390.15
54617,389.15
54631,389.15
54644,389.15
54658,389.15
54672,389.15
54686,389.15
54700,389.15
54714,389.15
54728,389.15
54742,389.15
54755,389.15
54769,389.15
54783,389.15
54797,389.15
54811,389.15
54825,389.15
54839,389.15
54853,389.15
54867,389.15
54880,389.15
54894,388.15
54908,388.15
54922,388.15
54936,388.15
54950,388.15
54964,388.15
54978,388.15
54991,388.15
55005,388.15
55019,388.15
55033,388.15
55047,388.15
55061,388.15
55075,388.15
55089,388.15
55103,388.15
55116,388.15
55130,388.15
55144,388.15
55158,388.15
55172,388.15
55186,388.15
55200,387.15
55214,387.15
55227,387.15
55241,387.15
55255,387.15
55269,387.15
55283,387.15
