28.04424667	2.35E+03
33.08536148	2.27E+03
38.12646484	2.23E+03
43.16757965	2.20E+03
48.20869446	2.18E+03
53.24980545	2.16E+03
58.29091263	2.14E+03
63.33202744	2.13E+03
68.37314606	2.12E+03
73.41425323	2.11E+03
78.45536804	2.11E+03
83.49647522	2.08E+03
88.53759003	2.07E+03
93.57870483	2.06E+03
98.61981201	2.05E+03
103.6609268	2.04E+03
108.7020416	2.02E+03
113.7431488	2.03E+03
118.784256	2.02E+03
123.8253784	2.00E+03
128.8665009	1.99E+03
133.907608	1.98E+03
138.9487	1.97E+03
143.9898224	1.96E+03
149.0309448	1.95E+03
154.072052	1.95E+03
159.1131439	1.93E+03
164.1542816	1.93E+03
169.1953888	1.93E+03
174.236496	1.91E+03
179.2776031	1.91E+03
184.3187103	1.90E+03
189.3598175	1.89E+03
194.4009399	1.88E+03
199.4420471	1.87E+03
204.4831543	1.87E+03
209.5242767	1.87E+03
214.5653839	1.85E+03
219.6064911	1.85E+03
224.6476288	1.84E+03
229.6887207	1.83E+03
234.7298279	1.83E+03
239.7709503	1.82E+03
244.8120575	1.81E+03
249.8531647	1.80E+03
254.8942871	1.80E+03
259.9353943	1.79E+03
264.9765015	1.77E+03
270.0176086	1.77E+03
275.0587463	1.77E+03
280.0998535	1.75E+03
285.1409607	1.75E+03
290.1820679	1.75E+03
295.2232056	1.74E+03
300.2642822	1.73E+03
305.3053894	1.72E+03
310.3464966	1.71E+03
315.3876343	1.71E+03
320.4287415	1.70E+03
325.4698486	1.69E+03
330.5109558	1.68E+03
335.552063	1.68E+03
340.5931702	1.67E+03
345.6343079	1.66E+03
350.675415	1.65E+03
355.7165222	1.64E+03
360.7576294	1.64E+03
365.7987366	1.63E+03
370.8398438	1.62E+03
375.8809814	1.62E+03
380.9220886	1.61E+03
385.9631958	1.60E+03
391.004303	1.59E+03
396.0454102	1.58E+03
401.0865173	1.58E+03
406.127655	1.56E+03
411.1687622	1.56E+03
416.2098694	1.56E+03
421.2509766	1.54E+03
426.2920837	1.54E+03
431.3331909	1.53E+03
436.3743896	1.53E+03
441.4154358	1.51E+03
446.456543	1.51E+03
451.4976501	1.50E+03
456.5387573	1.49E+03
461.5798645	1.49E+03
466.6210022	1.48E+03
471.6621094	1.48E+03
476.7032166	1.47E+03
481.7443542	1.46E+03
486.7854309	1.45E+03
491.8265381	1.44E+03
496.8676758	1.44E+03
501.908783	1.42E+03
506.9498901	1.42E+03
511.9909363	1.41E+03
517.0321045	1.40E+03
522.0732422	1.40E+03
527.1143188	1.39E+03
532.1554565	1.38E+03
537.1965942	1.38E+03
542.2376709	1.37E+03
547.2788086	1.36E+03
552.3198853	1.34E+03
557.3610229	1.34E+03
562.4021606	1.33E+03
567.4432373	1.32E+03
572.484375	1.32E+03
577.5254517	1.31E+03
582.5665894	1.31E+03
587.6077271	1.30E+03
592.6487427	1.29E+03
597.6899414	1.28E+03
602.7310181	1.28E+03
607.7720947	1.26E+03
612.8132324	1.26E+03
617.8543701	1.25E+03
622.8954468	1.25E+03
627.9365845	1.24E+03
632.9776611	1.23E+03
638.0187988	1.21E+03
643.0599365	1.20E+03
648.1010132	1.21E+03
653.1420898	1.19E+03
658.1832275	1.19E+03
663.2243652	1.18E+03
668.2654419	1.17E+03
673.3066406	1.17E+03
678.3477173	1.16E+03
683.3887939	1.15E+03
688.4299316	1.14E+03
693.4710693	1.13E+03
698.512146	1.13E+03
703.5532227	1.12E+03
708.5943604	1.11E+03
713.635498	1.10E+03
718.6765747	1.10E+03
723.7176514	1.09E+03
728.758728	1.08E+03
733.7999268	1.08E+03
738.8410645	1.06E+03
743.8821411	1.06E+03
748.9232788	1.05E+03
753.9643555	1.05E+03
759.0054932	1.04E+03
764.0465698	1.03E+03
769.0877075	1.02E+03
774.1287842	1.01E+03
779.1699219	1.01E+03
784.2109985	1.00E+03
789.2521362	9.93E+02
794.2932129	9.86E+02
799.3344116	9.78E+02
804.3755493	9.79E+02
809.416626	9.62E+02
814.4577026	9.53E+02
819.4988403	9.49E+02
824.539978	9.47E+02
829.5810547	9.38E+02
834.6221313	9.25E+02
839.663269	9.25E+02
844.7044067	9.19E+02
849.7454834	9.12E+02
854.7865601	9.01E+02
859.8276978	8.93E+02
864.8688354	8.92E+02
869.9099731	8.84E+02
874.9510498	8.77E+02
879.9921265	8.73E+02
885.0332031	8.64E+02
890.0743408	8.56E+02
895.1154785	8.54E+02
900.1566162	8.41E+02
905.1976929	8.40E+02
910.2388306	8.33E+02
915.2799683	8.25E+02
920.3210449	8.13E+02
925.3621826	8.14E+02
930.4033203	8.02E+02
935.444458	7.95E+02
940.4855957	7.91E+02
945.5266113	7.86E+02
950.567749	7.79E+02
955.6088867	7.72E+02
960.6499634	7.69E+02
965.69104	7.59E+02
970.7321777	7.56E+02
975.7733154	7.52E+02
980.8143311	7.44E+02
985.8554688	7.39E+02
990.8966675	7.31E+02
995.9377441	7.23E+02
1000.978943	7.18E+02
1006.019897	7.17E+02
1011.061096	7.10E+02
1016.102173	6.98E+02
1021.14325	7.01E+02
1026.184326	6.91E+02
1031.225586	6.86E+02
1036.266602	6.74E+02
1041.307739	6.76E+02
1046.348877	6.69E+02
1051.390015	6.58E+02
1056.431274	6.57E+02
1061.47229	6.48E+02
1066.513306	6.49E+02
1071.554443	6.36E+02
1076.595581	6.39E+02
1081.636719	6.30E+02
1086.677734	6.24E+02
1091.718872	6.22E+02
1096.759888	6.15E+02
1101.801147	6.06E+02
1106.842163	6.07E+02
1111.883301	5.99E+02
1116.924438	5.98E+02
1121.965454	5.86E+02
1127.006592	5.84E+02
1132.047852	5.82E+02
1137.088867	5.71E+02
1142.130005	5.68E+02
1147.171143	5.63E+02
1152.21228	5.58E+02
1157.253296	5.57E+02
1162.294434	5.48E+02
1167.335571	5.48E+02
1172.376709	5.42E+02
1177.417847	5.36E+02
1182.458862	5.31E+02
1187.5	5.25E+02
1192.541138	5.22E+02
1197.582275	5.20E+02
1202.623291	5.13E+02
1207.664551	5.08E+02
1212.705566	5.06E+02
1217.746582	4.99E+02
1222.787842	4.96E+02
1227.828857	4.92E+02
1232.869995	4.90E+02
1237.911011	4.84E+02
1242.952271	4.82E+02
