27.50748634	2.76E+03
30.68024063	2.67E+03
33.85299683	2.63E+03
37.02575302	2.62E+03
40.19850922	2.59E+03
43.37126541	2.58E+03
46.54402161	2.57E+03
49.71677399	2.57E+03
52.88953018	2.55E+03
56.06228638	2.57E+03
59.23503876	2.54E+03
62.40779877	2.55E+03
65.58055878	2.53E+03
68.75331116	2.53E+03
71.92606354	2.51E+03
75.09881592	2.50E+03
78.27157593	2.52E+03
81.44433594	2.49E+03
84.61708832	2.50E+03
87.78984833	2.50E+03
90.96260834	2.48E+03
94.13535309	2.46E+03
97.3081131	2.46E+03
100.4808655	2.45E+03
103.6536331	2.45E+03
106.8263779	2.45E+03
109.9991302	2.43E+03
113.1718979	2.42E+03
116.3446503	2.41E+03
119.5174026	2.39E+03
122.6901627	2.37E+03
125.8629227	2.39E+03
129.035675	2.37E+03
132.2084198	2.36E+03
135.3811951	2.36E+03
138.5539398	2.34E+03
141.7266846	2.34E+03
144.8994598	2.32E+03
148.0722046	2.31E+03
151.2449493	2.31E+03
154.4177246	2.29E+03
157.5904694	2.28E+03
160.7632141	2.27E+03
163.9359894	2.26E+03
167.1087494	2.25E+03
170.2814941	2.24E+03
173.4542542	2.24E+03
176.6270142	2.22E+03
179.7997589	2.21E+03
182.9725189	2.19E+03
186.1452789	2.19E+03
189.3180389	2.18E+03
192.490799	2.16E+03
195.6635437	2.16E+03
198.8363037	2.15E+03
202.0090637	2.13E+03
205.1818237	2.12E+03
208.3545532	2.13E+03
211.5273132	2.10E+03
214.7000732	2.09E+03
217.8728333	2.09E+03
221.0455933	2.07E+03
224.2183533	2.08E+03
227.391098	2.05E+03
230.5638428	2.04E+03
233.7366028	2.01E+03
236.9093781	2.01E+03
240.0821381	2.00E+03
243.2548828	1.97E+03
246.4276428	1.99E+03
249.6004028	1.97E+03
252.7731323	1.96E+03
255.9458923	1.94E+03
259.1186523	1.93E+03
262.2914124	1.93E+03
265.4641724	1.93E+03
268.6369324	1.91E+03
271.8096619	1.89E+03
274.9824219	1.88E+03
278.1552124	1.88E+03
281.3279419	1.86E+03
284.5007019	1.85E+03
287.6734619	1.85E+03
290.8462219	1.84E+03
294.0189514	1.81E+03
297.1917419	1.81E+03
300.364502	1.80E+03
303.5372314	1.78E+03
306.7099915	1.78E+03
309.8827515	1.76E+03
313.0555115	1.74E+03
316.228302	1.73E+03
319.4010315	1.72E+03
322.573761	1.71E+03
325.746521	1.69E+03
328.919281	1.69E+03
332.092041	1.69E+03
335.264801	1.66E+03
338.437561	1.65E+03
341.610321	1.64E+03
344.7830505	1.63E+03
347.9558105	1.63E+03
351.1285706	1.61E+03
354.3013306	1.61E+03
357.4741211	1.59E+03
360.6468506	1.58E+03
363.8195801	1.57E+03
366.9923401	1.56E+03
370.1651001	1.55E+03
373.3378601	1.55E+03
376.5106506	1.51E+03
379.6833801	1.51E+03
382.8561401	1.50E+03
386.0289001	1.48E+03
389.2016296	1.47E+03
392.3743896	1.46E+03
395.5471802	1.46E+03
398.7199402	1.45E+03
401.8926697	1.44E+03
405.0654297	1.44E+03
408.2381897	1.42E+03
411.4109497	1.41E+03
414.5836792	1.39E+03
417.7564392	1.38E+03
420.9291992	1.38E+03
424.1019287	1.36E+03
427.2747498	1.35E+03
430.4475098	1.35E+03
433.6202393	1.34E+03
436.7929993	1.32E+03
439.9657288	1.31E+03
443.1384888	1.29E+03
446.3112488	1.31E+03
449.4840088	1.27E+03
452.6567688	1.27E+03
455.8294983	1.25E+03
459.0022583	1.25E+03
462.1749878	1.24E+03
465.3478088	1.24E+03
468.5205688	1.24E+03
471.6933289	1.21E+03
474.8660583	1.20E+03
478.0388184	1.18E+03
481.2115784	1.19E+03
484.3843384	1.18E+03
487.5570679	1.17E+03
490.7298279	1.15E+03
493.9025879	1.15E+03
497.0753479	1.13E+03
500.2481079	1.12E+03
503.4208374	1.11E+03
506.5936279	1.11E+03
509.7663879	1.10E+03
512.9391479	1.09E+03
516.1118774	1.09E+03
519.284668	1.07E+03
522.4573975	1.07E+03
525.630127	1.05E+03
528.8029175	1.05E+03
531.975647	1.03E+03
535.1484375	1.03E+03
538.321167	1.02E+03
541.4938965	1.01E+03
544.666687	1.00E+03
547.8394775	9.85E+02
551.012207	9.90E+02
554.1849976	9.74E+02
557.3577271	9.69E+02
560.5305176	9.53E+02
563.7032471	9.46E+02
566.8759766	9.39E+02
570.0487061	9.35E+02
573.2214966	9.20E+02
576.3942261	9.25E+02
579.5669556	9.08E+02
582.7397461	9.01E+02
585.9125366	8.98E+02
589.0852661	8.84E+02
592.2580566	8.85E+02
595.4307861	8.68E+02
598.6035156	8.67E+02
601.7763062	8.54E+02
604.9490356	8.51E+02
608.1218262	8.35E+02
611.2945557	8.37E+02
614.4672852	8.27E+02
617.6400757	8.17E+02
620.8128052	8.09E+02
623.9855957	8.05E+02
627.1583862	8.03E+02
630.3311157	7.81E+02
633.5038452	7.87E+02
636.6766357	7.78E+02
639.8493652	7.64E+02
643.0220947	7.58E+02
646.1948853	7.55E+02
649.3676147	7.50E+02
652.5404053	7.34E+02
655.7131348	7.32E+02
658.8858643	7.31E+02
662.0585938	7.25E+02
665.2314453	7.19E+02
668.4041748	7.14E+02
671.5769043	7.11E+02
674.7496948	7.01E+02
677.9224243	6.87E+02
681.0952148	6.91E+02
684.2679443	6.78E+02
687.4406738	6.68E+02
690.6134644	6.64E+02
693.7861938	6.60E+02
696.9589844	6.59E+02
700.1317139	6.52E+02
703.3045044	6.43E+02
706.4772339	6.25E+02
709.6499634	6.36E+02
712.8227539	6.27E+02
715.9954834	6.22E+02
719.1682739	6.14E+02
722.3410034	6.06E+02
725.5137329	5.99E+02
728.6865234	6.00E+02
731.8592529	5.88E+02
735.0320435	5.85E+02
738.2047729	5.81E+02
741.3775635	5.78E+02
744.550293	5.65E+02
747.7230225	5.63E+02
750.895813	5.57E+02
754.0686035	5.53E+02
757.241333	5.53E+02
760.4140625	5.43E+02
763.586853	5.35E+02
766.7595825	5.36E+02
769.932373	5.26E+02
773.1051025	5.29E+02
776.277832	5.16E+02
779.4506226	5.18E+02
782.6233521	5.13E+02
785.7961426	5.00E+02
788.9688721	4.96E+02
792.1416626	5.00E+02
795.3143921	4.94E+02
798.4871216	4.86E+02
801.6599121	4.87E+02
804.8326416	4.80E+02
808.0054321	4.76E+02
811.1781616	4.74E+02
814.3509521	4.61E+02
817.5236816	4.68E+02
820.6964111	4.58E+02
823.8692017	4.60E+02
827.0419312	4.51E+02
830.2146606	4.44E+02
833.3873901	4.48E+02
836.5601807	4.45E+02
839.7329102	4.36E+02
842.9057617	4.37E+02
846.0785522	4.23E+02
849.2512817	4.31E+02
852.4240723	4.22E+02
855.5968018	4.17E+02
858.7695313	4.12E+02
861.9422607	4.07E+02
865.1150513	4.10E+02
868.2877808	4.01E+02
871.4605103	3.97E+02
874.6333008	3.99E+02
877.8060303	3.95E+02
880.9787598	3.91E+02
884.1515503	3.93E+02
887.3243408	3.85E+02
890.4970703	3.77E+02
893.6697998	3.81E+02
896.8425903	3.73E+02
900.0153198	3.71E+02
903.1880493	3.70E+02
906.3608398	3.65E+02
909.5335693	3.66E+02
912.7062988	3.63E+02
915.8790894	3.56E+02
919.0518188	3.50E+02
922.2246704	3.47E+02
925.3973999	3.44E+02
928.5701904	3.44E+02
931.7429199	3.43E+02
934.9157104	3.35E+02
938.0884399	3.36E+02
941.2611694	3.36E+02
944.43396	3.32E+02
947.6066895	3.29E+02
950.7794189	3.22E+02
953.9521484	3.21E+02
957.124939	3.19E+02
960.2977295	3.17E+02
963.470459	3.19E+02
966.6431885	3.19E+02
969.815979	3.12E+02
972.9887085	3.12E+02
976.161438	3.14E+02
979.3342285	3.06E+02
982.506958	3.02E+02
985.6796875	2.99E+02
988.852478	2.99E+02
992.0252075	2.96E+02
995.197937	2.94E+02
998.3707275	2.95E+02
1001.543579	2.86E+02
1004.716309	2.86E+02
1007.889099	2.86E+02
1011.061829	2.85E+02
1014.234558	2.83E+02
1017.407349	2.77E+02
1020.580078	2.81E+02
1023.752808	2.76E+02
1026.925537	2.73E+02
1030.098267	2.75E+02
1033.270996	2.73E+02
1036.443848	2.68E+02
1039.616577	2.64E+02
1042.789307	2.67E+02
1045.962036	2.65E+02
1049.134888	2.61E+02
1052.307617	2.56E+02
1055.480347	2.55E+02
1058.653076	2.57E+02
1061.825806	2.62E+02
1064.998657	2.49E+02
1068.171387	2.55E+02
1071.344116	2.50E+02
1074.516846	2.50E+02
1077.689697	2.50E+02
1080.862549	2.49E+02
1084.035156	2.44E+02
1087.208008	2.43E+02
1090.380737	2.43E+02
1093.553467	2.41E+02
1096.726196	2.43E+02
1099.899048	2.40E+02
1103.071655	2.38E+02
1106.244385	2.37E+02
1109.417236	2.33E+02
1112.589966	2.33E+02
1115.762695	2.32E+02
1118.935425	2.32E+02
1122.108276	2.30E+02
1125.281006	2.32E+02
1128.453735	2.31E+02
1131.626465	2.25E+02
1134.799194	2.25E+02
1137.972046	2.27E+02
1141.144775	2.20E+02
1144.317505	2.21E+02
1147.490234	2.23E+02
1150.662964	2.23E+02
1153.835815	2.18E+02
1157.008545	2.17E+02
1160.181396	2.17E+02
1163.354126	2.09E+02
1166.526855	2.15E+02
