x, o_total, cc
0.000000000000000000e+00,2.278527851254389947e-01,2.330028533066604568e-01
5.000000000000000000e+00,2.172789516947792043e-01,2.226114992093259359e-01
1.000000000000000000e+01,2.063587361838201684e-01,2.118633858282448212e-01
1.500000000000000000e+01,1.951305792003435180e-01,2.007870221646446962e-01
2.000000000000000000e+01,1.836498457637766868e-01,1.894294398110328848e-01
2.500000000000000000e+01,1.719865117913675079e-01,1.778532329164616566e-01
3.000000000000000000e+01,1.602222829215524391e-01,1.661341708413360263e-01
3.500000000000000000e+01,1.484473015902120496e-01,1.543581147824705235e-01
4.000000000000000000e+01,1.367566159799152858e-01,1.426176531599568365e-01
4.500000000000000000e+01,1.252465906756844438e-01,1.310085376068497454e-01
5.000000000000000000e+01,1.140114336244746618e-01,1.196261317230074978e-01
5.500000000000000000e+01,1.031399982271477972e-01,1.085621483392315845e-01
6.000000000000000000e+01,9.271299476524104410e-02,9.790160240720799378e-02
6.500000000000000000e+01,8.280071412810117992e-02,8.772025149468742899e-02
7.000000000000000000e+01,7.346133155664767711e-02,7.808265230501421073e-02
7.500000000000000000e+01,6.473982156577852420e-02,6.904072561419588583e-02
8.000000000000000000e+01,5.666747993367823866e-02,6.063295167682692527e-02
8.500000000000000000e+01,4.926201691435060093e-02,5.288416165529360308e-02
9.000000000000000000e+01,4.252815942179038328e-02,4.580586774043089032e-02
9.500000000000000000e+01,3.645868005585221200e-02,3.939706220731555020e-02
1.000000000000000000e+02,3.103575808356483223e-02,3.364539982186187661e-02
1.050000000000000000e+02,2.623257185633707037e-02,2.852866688083665128e-02
1.100000000000000000e+02,2.201502311361437994e-02,2.401643692609456773e-02
1.150000000000000000e+02,1.834350026443929554e-02,2.007181667574883116e-02
1.200000000000000000e+02,1.517459883376641797e-02,1.665319430410459531e-02
1.250000000000000000e+02,1.246273144651362762e-02,1.371591454447320182e-02
1.300000000000000000e+02,1.016157561712967110e-02,1.121381991397273070e-02
1.350000000000000000e+02,8.225323926925546397e-03,9.100613374099321418e-03
1.400000000000000000e+02,6.609716795470966730e-03,7.331013735739109333e-03
1.450000000000000000e+02,5.272852111500843028e-03,5.861690075790681152e-03
1.500000000000000000e+02,4.175777871159174620e-03,4.651974586013467479e-03
1.550000000000000000e+02,3.282883328046167382e-03,3.664364116596475346e-03
1.600000000000000000e+02,2.562110882452665449e-03,2.864828952714319581e-03
1.650000000000000000e+02,1.985015121575034458e-03,2.222953042006283603e-03
1.700000000000000000e+02,1.526697319502731166e-03,1.711933128838350696e-03
1.750000000000000000e+02,1.165643671676330501e-03,1.308465338428032752e-03
1.800000000000000000e+02,8.834939860500213172e-04,9.925470686292176339e-04
1.850000000000000000e+02,6.647649084678482374e-04,7.472200082620677249e-04
1.900000000000000000e+02,4.965484275876531949e-04,5.582771279357545821e-04
1.950000000000000000e+02,3.682027434205670051e-04,4.139529714014780109e-04
2.000000000000000000e+02,2.710488895068652163e-04,3.046128492718957049e-04
2.050000000000000000e+02,1.980829992509002099e-04,2.224528741598844430e-04
2.100000000000000000e+02,1.437109605969228788e-04,1.612193792214611612e-04
2.150000000000000000e+02,1.035095055849102695e-04,1.159532657797137409e-04
2.200000000000000000e+02,7.401557406158005301e-05,8.276230491443094858e-05
2.250000000000000000e+02,5.254407281490128164e-05,5.862239705931616702e-05
2.300000000000000000e+02,3.703289020849940470e-05,4.120725821887069059e-05
2.350000000000000000e+02,2.591316907274105808e-05,2.874490930429968421e-05
2.400000000000000000e+02,1.800232314625738398e-05,1.989863712323512241e-05
2.450000000000000000e+02,1.241703729963217009e-05,1.366970442999053943e-05
2.500000000000000000e+02,8.503453929145878600e-06,9.318943753488336988e-06
2.550000000000000000e+02,5.781858246891355657e-06,6.304411108161919877e-06
2.600000000000000000e+02,3.903383083138880703e-06,4.232444157613562190e-06
2.650000000000000000e+02,2.616517972388645221e-06,2.819717074599872307e-06
2.700000000000000000e+02,1.741495726396889918e-06,1.864173036250915191e-06
2.750000000000000000e+02,1.150918980940070720e-06,1.223016146489127326e-06
2.800000000000000000e+02,7.552633419821441231e-07,7.962371014054397390e-07
2.850000000000000000e+02,4.921428624246911668e-07,5.144177225911468532e-07
2.900000000000000000e+02,3.184425318130852506e-07,3.298009001945168125e-07
2.950000000000000000e+02,2.046096602270082590e-07,2.098211792741811214e-07
3.000000000000000000e+02,1.305523258173122331e-07,1.324669722903340376e-07
3.050000000000000000e+02,8.272082376206468658e-08,8.299004024408066022e-08
3.100000000000000000e+02,5.205054792389884982e-08,5.159454016790014008e-08
3.150000000000000000e+02,3.252554222971123493e-08,3.183026795047000703e-08
3.200000000000000000e+02,2.018465073639957786e-08,1.948655343849452167e-08
3.250000000000000000e+02,1.244010803021202302e-08,1.183824738589161671e-08
3.300000000000000000e+02,7.614513126175754280e-09,7.136691361321571112e-09
3.350000000000000000e+02,4.628967634821406228e-09,4.269362812603121398e-09
3.400000000000000000e+02,2.794854400012885279e-09,2.534459770298462443e-09
3.450000000000000000e+02,1.676009087301673940e-09,1.493012722360405285e-09
3.500000000000000000e+02,9.982627310861741563e-10,8.727643216686008344e-10
3.550000000000000000e+02,5.905734118405983033e-10,5.062738021901607685e-10
3.600000000000000000e+02,3.470345936352337112e-10,2.914261835081845314e-10
3.650000000000000000e+02,2.025586770599491669e-10,1.664661729788727754e-10
3.700000000000000000e+02,1.174404089041913474e-10,9.435771660258199702e-11
3.750000000000000000e+02,6.763668974026108779e-11,5.307409012051766877e-11
3.800000000000000000e+02,3.869498975443068062e-11,2.962382430439527360e-11
3.850000000000000000e+02,2.199096513859024179e-11,1.640789465719258355e-11
3.900000000000000000e+02,1.241539692083531084e-11,9.018151329831376021e-12
3.950000000000000000e+02,6.963271551247040367e-12,4.918524848664121790e-12
4.000000000000000000e+02,3.879824995491378138e-12,2.661979414323174325e-12
4.050000000000000000e+02,2.147665948458355826e-12,1.429640292426035758e-12
4.100000000000000000e+02,1.181100504657768778e-12,7.619051943555476892e-13
4.150000000000000000e+02,6.453306220818589620e-13,4.029275574130939777e-13
4.200000000000000000e+02,3.503182620404685271e-13,2.114485511377993461e-13
4.250000000000000000e+02,1.889462076377812941e-13,1.101118337975763180e-13
4.300000000000000000e+02,1.012554275059899868e-13,5.690031337825201639e-14
4.350000000000000000e+02,5.391542377750424533e-14,2.917739751935785778e-14
