x, lambda_eff
0.000000000000000000e+00,5.222603212453233112e+01
5.000000000000000000e+00,5.151780336203864152e+01
1.000000000000000000e+01,5.081614830080602019e+01
1.500000000000000000e+01,5.012136839623168783e+01
2.000000000000000000e+01,4.943376473608554988e+01
2.500000000000000000e+01,4.875363762952948576e+01
3.000000000000000000e+01,4.808128616204608363e+01
3.500000000000000000e+01,4.741700771486132737e+01
4.000000000000000000e+01,4.676109744768054810e+01
4.500000000000000000e+01,4.611384774383376595e+01
5.000000000000000000e+01,4.547554761725091055e+01
5.500000000000000000e+01,4.484648208105689804e+01
6.000000000000000000e+01,4.422693147799592595e+01
6.500000000000000000e+01,4.361717077336205506e+01
7.000000000000000000e+01,4.301746881163047220e+01
7.500000000000000000e+01,4.242808753854745163e+01
8.000000000000000000e+01,4.184928119104768740e+01
8.500000000000000000e+01,4.128129545801789391e+01
9.000000000000000000e+01,4.072436661561241777e+01
9.500000000000000000e+01,4.017872064154143885e+01
1.000000000000000000e+02,3.964457231348649202e+01
1.050000000000000000e+02,3.912212429753933662e+01
1.100000000000000000e+02,3.861156623329519988e+01
1.150000000000000000e+02,3.811307382294576485e+01
1.200000000000000000e+02,3.762680793239054822e+01
1.250000000000000000e+02,3.715291371300125434e+01
1.300000000000000000e+02,3.669151975320885839e+01
1.350000000000000000e+02,3.624273726951867047e+01
1.400000000000000000e+02,3.580665934687005603e+01
1.450000000000000000e+02,3.538336023842637701e+01
1.500000000000000000e+02,3.497289473488560674e+01
1.550000000000000000e+02,3.457529761322719963e+01
1.600000000000000000e+02,3.419058317444137884e+01
1.650000000000000000e+02,3.381874487921492545e+01
1.700000000000000000e+02,3.345975508976783885e+01
1.750000000000000000e+02,3.311356492505057503e+01
1.800000000000000000e+02,3.278010423533038420e+01
1.850000000000000000e+02,3.245928170083279696e+01
1.900000000000000000e+02,3.215098505758401615e+01
1.950000000000000000e+02,3.185508145194847884e+01
2.000000000000000000e+02,3.157141792361104038e+01
2.050000000000000000e+02,3.129982201495142391e+01
2.100000000000000000e+02,3.104010250294523487e+01
2.150000000000000000e+02,3.079205024794429946e+01
2.200000000000000000e+02,3.055543915198574112e+01
2.250000000000000000e+02,3.033002721769657484e+01
2.300000000000000000e+02,3.011555769744014910e+01
2.350000000000000000e+02,2.991176032112684169e+01
2.400000000000000000e+02,2.971835259011419339e+01
2.450000000000000000e+02,2.953504112387204117e+01
2.500000000000000000e+02,2.936152304560067350e+01
2.550000000000000000e+02,2.919748739276908367e+01
2.600000000000000000e+02,2.904261653858392123e+01
2.650000000000000000e+02,2.889658761069586035e+01
2.700000000000000000e+02,2.875907389398160774e+01
2.750000000000000000e+02,2.862974620498237144e+01
2.800000000000000000e+02,2.850827422650441534e+01
2.850000000000000000e+02,2.839432779196229717e+01
2.900000000000000000e+02,2.828757811023682933e+01
2.950000000000000000e+02,2.818769892309197189e+01
3.000000000000000000e+02,2.809436758851508742e+01
3.050000000000000000e+02,2.800726608467948964e+01
3.100000000000000000e+02,2.792608193054869758e+01
3.150000000000000000e+02,2.785050902042083365e+01
3.200000000000000000e+02,2.778024837092744193e+01
3.250000000000000000e+02,2.771500878013504021e+01
3.300000000000000000e+02,2.765450739943550573e+01
3.350000000000000000e+02,2.759847021984309379e+01
3.400000000000000000e+02,2.754663247513496671e+01
3.450000000000000000e+02,2.749873896497565795e+01
3.500000000000000000e+02,2.745454430175417926e+01
3.550000000000000000e+02,2.741381308533846806e+01
3.600000000000000000e+02,2.737632001032007878e+01
3.650000000000000000e+02,2.734184991058965863e+01
3.700000000000000000e+02,2.731019774625829655e+01
3.750000000000000000e+02,2.728116853803013697e+01
3.800000000000000000e+02,2.725457725414705124e+01
3.850000000000000000e+02,2.723024865497554003e+01
3.900000000000000000e+02,2.721976008744079323e+01
3.950000000000000000e+02,2.721976008744079323e+01
4.000000000000000000e+02,2.721976008744079323e+01
4.050000000000000000e+02,2.721976008744079323e+01
4.100000000000000000e+02,2.721976008744079323e+01
4.150000000000000000e+02,2.721976008744079323e+01
4.200000000000000000e+02,2.721976008744079323e+01
4.250000000000000000e+02,2.721976008744079323e+01
