x, current_density, J_max, J_min
0.000000000000000000e+00,1.551619228565788651e+10,5.281050171821124268e+10,2.923518477048280640e+11
1.000000000000000000e+00,4.648142426592972412e+11,5.246119239295288086e+10,2.818063176441780396e+11
2.000000000000000000e+00,4.545855774727973633e+11,5.211419353627069092e+10,2.716411792421856384e+11
3.000000000000000000e+00,4.449705272058889160e+11,5.176948986582135010e+10,2.618427112526789551e+11
4.000000000000000000e+00,1.283259979724718018e+11,5.142706620034490204e+10,2.523976873735579834e+11
5.000000000000000000e+00,1.020576269566382904e+11,5.108690745899620056e+10,2.432933583934868469e+11
6.000000000000000000e+00,9.998135874079962158e+10,5.074899866068071747e+10,2.345174349825787964e+11
7.000000000000000000e+00,1.050499180664012756e+11,5.041332492339472961e+10,2.260580711038449097e+11
8.000000000000000000e+00,1.122175917130604706e+11,5.007987146356991577e+10,2.179038480230143738e+11
9.000000000000000000e+00,1.187262518246907501e+11,4.974862359542225647e+10,2.100437588951423340e+11
1.000000000000000000e+01,1.230046247673352661e+11,4.941956673030527496e+10,2.024671939072000122e+11
1.100000000000000000e+01,1.245898754387382202e+11,4.909268637606750488e+10,1.951639259565915527e+11
1.200000000000000000e+01,1.238644678512724152e+11,4.876796813641419983e+10,1.881240968462666321e+11
1.300000000000000000e+01,1.215861357358489075e+11,4.844539771027340698e+10,1.813382039777941589e+11
1.400000000000000000e+01,1.184955330325955811e+11,4.812496089116602325e+10,1.747970875244346008e+11
1.500000000000000000e+01,1.151349649004263306e+11,4.780664356658014679e+10,1.684919180668975525e+11
1.600000000000000000e+01,1.118292014936331787e+11,4.749043171734957886e+10,1.624141846750941467e+11
1.700000000000000000e+01,1.087357643634361572e+11,4.717631141703637695e+10,1.565556834197970276e+11
1.800000000000000000e+01,1.059052130102449341e+11,4.686426883131745911e+10,1.509085062987002258e+11
1.900000000000000000e+01,1.033287902014091034e+11,4.655429021737542725e+10,1.454650305619314880e+11
2.000000000000000000e+01,1.009701465586358337e+11,4.624636192329322815e+10,1.402179084226076660e+11
2.100000000000000000e+01,9.878437665141629028e+10,4.594047038745294189e+10,1.351600571385445557e+11
2.200000000000000000e+01,9.672841584422470093e+10,4.563660213793848419e+10,1.302846494517329407e+11
2.300000000000000000e+01,9.476597837100425720e+10,4.533474379194229889e+10,1.255851043726757355e+11
2.400000000000000000e+01,9.286921820795790100e+10,4.503488205517596436e+10,1.210550782971468201e+11
2.500000000000000000e+01,9.101852838862429810e+10,4.473700372128467560e+10,1.166884564433803711e+11
2.600000000000000000e+01,8.920138411284803772e+10,4.444109567126563263e+10,1.124793445981324005e+11
2.700000000000000000e+01,8.741081073941822815e+10,4.414714487289025879e+10,1.084220611604733582e+11
2.800000000000000000e+01,8.564382899112060547e+10,4.385513838013021851e+10,1.045111294725717010e+11
2.900000000000000000e+01,8.390007596496659851e+10,4.356506333258730316e+10,1.007412704271168060e+11
3.000000000000000000e+01,8.218069314283633423e+10,4.327690695492697144e+10,9.710739534140209961e+10
3.100000000000000000e+01,8.048750123699255371e+10,4.299065655631578827e+10,9.360459908844970703e+10
3.200000000000000000e+01,7.882243862030281067e+10,4.270629952986241913e+10,9.022815347590487671e+10
3.300000000000000000e+01,7.718721850324124146e+10,4.242382335206246948e+10,8.697350086376272583e+10
3.400000000000000000e+01,7.558315285265786743e+10,4.214321558224688721e+10,8.383624801231225586e+10
3.500000000000000000e+01,7.401109363580380249e+10,4.186446386203408813e+10,8.081216015199342346e+10
3.600000000000000000e+01,7.247144950575143433e+10,4.158755591478563690e+10,7.789715526716250610e+10
3.700000000000000000e+01,7.096424502909259033e+10,4.131247954506561279e+10,7.508729858605004883e+10
3.800000000000000000e+01,6.948919866461189270e+10,4.103922263810347748e+10,7.237879726947320557e+10
3.900000000000000000e+01,6.804580360717838287e+10,4.076777315926051331e+10,6.976799529113386536e+10
4.000000000000000000e+01,6.663340186596692657e+10,4.049811915349982452e+10,6.725136850259112549e+10
4.100000000000000000e+01,6.525124660863377380e+10,4.023024874485979462e+10,6.482551987624698639e+10
4.200000000000000000e+01,6.389855103288130188e+10,3.996415013593108368e+10,6.248717491992419434e+10
4.300000000000000000e+01,6.257452409357617950e+10,3.969981160733701324e+10,6.023317725684640503e+10
4.400000000000000000e+01,6.127839459996976471e+10,3.943722151721747589e+10,5.806048436505438995e+10
4.500000000000000000e+01,6.000942572938516998e+10,3.917636830071615601e+10,5.596616347050759888e+10
