x, lambda_eff
0.000000000000000000e+00,3.942532547560235656e+01
4.000000000000000000e+00,3.942531928858761603e+01
8.000000000000000000e+00,3.942530691456712333e+01
1.200000000000000000e+01,3.942528835355882677e+01
1.600000000000000000e+01,3.942526360558971277e+01
2.000000000000000000e+01,3.942523267069567794e+01
2.400000000000000000e+01,3.942519554892166411e+01
2.800000000000000000e+01,3.942515224032155885e+01
3.200000000000000000e+01,3.942510274495825229e+01
3.600000000000000000e+01,3.942504706290359451e+01
4.000000000000000000e+01,3.942498519423843817e+01
4.400000000000000000e+01,3.942491713905264561e+01
4.800000000000000000e+01,3.942484289744496806e+01
5.200000000000000000e+01,3.942476246952325170e+01
5.600000000000000000e+01,3.942467585540425290e+01
6.000000000000000000e+01,3.942458305521374484e+01
6.400000000000000000e+01,3.942448406908646064e+01
6.800000000000000000e+01,3.942437889716613597e+01
7.200000000000000000e+01,3.942426753960548069e+01
7.600000000000000000e+01,3.942414999656616459e+01
8.000000000000000000e+01,3.942402626821887424e+01
8.400000000000000000e+01,3.942389635474325615e+01
8.800000000000000000e+01,3.942376025632793812e+01
9.200000000000000000e+01,3.942361797317053629e+01
9.600000000000000000e+01,3.942346950547762674e+01
1.000000000000000000e+02,3.942331485346480235e+01
1.040000000000000000e+02,3.942315401735660885e+01
1.080000000000000000e+02,3.942298699738658740e+01
1.120000000000000000e+02,3.942281379379723916e+01
1.160000000000000000e+02,3.942263440684006071e+01
1.200000000000000000e+02,3.942244883677551570e+01
1.240000000000000000e+02,3.942225708387306327e+01
1.280000000000000000e+02,3.942205914841110825e+01
1.320000000000000000e+02,3.942185503067707941e+01
1.360000000000000000e+02,3.942164473096734412e+01
1.400000000000000000e+02,3.942142824958727942e+01
1.440000000000000000e+02,3.942120558685118681e+01
1.480000000000000000e+02,3.942097674308240585e+01
1.520000000000000000e+02,3.942074171861320764e+01
1.560000000000000000e+02,3.942050051378487296e+01
1.600000000000000000e+02,3.942025312894760702e+01
1.640000000000000000e+02,3.941999956446063180e+01
1.680000000000000000e+02,3.941973982069215765e+01
1.720000000000000000e+02,3.941947389801932644e+01
1.760000000000000000e+02,3.941920179682826841e+01
1.800000000000000000e+02,3.941892351751410217e+01
1.840000000000000000e+02,3.941863906048088495e+01
1.880000000000000000e+02,3.941834842614168366e+01
1.920000000000000000e+02,3.941805161491851095e+01
1.960000000000000000e+02,3.941774862724236783e+01
2.000000000000000000e+02,3.941743946355318684e+01
2.040000000000000000e+02,3.941712412429991730e+01
2.080000000000000000e+02,3.941680260994046137e+01
2.120000000000000000e+02,3.941647492094169536e+01
2.160000000000000000e+02,3.941614105777944133e+01
2.200000000000000000e+02,3.941580102093849547e+01
2.240000000000000000e+02,3.941545481091264236e+01
2.280000000000000000e+02,3.941510242820461940e+01
2.320000000000000000e+02,3.941474387332610263e+01
2.360000000000000000e+02,3.941437914679778487e+01
2.400000000000000000e+02,3.941400824914929046e+01
2.440000000000000000e+02,3.941363118091919659e+01
2.480000000000000000e+02,3.941324794265507592e+01
2.520000000000000000e+02,3.941285853491343971e+01
2.560000000000000000e+02,3.941246295825976631e+01
2.600000000000000000e+02,3.941206121326848688e+01
2.640000000000000000e+02,3.941165330052302807e+01
2.680000000000000000e+02,3.941123922061571960e+01
2.720000000000000000e+02,3.941081897414790092e+01
2.760000000000000000e+02,3.941039256172983585e+01
2.800000000000000000e+02,3.940995998398075528e+01
2.840000000000000000e+02,3.940952124152885006e+01
2.880000000000000000e+02,3.940907633501127094e+01
2.920000000000000000e+02,3.940862526507410024e+01
2.960000000000000000e+02,3.940816803237240862e+01
3.000000000000000000e+02,3.940770463757017694e+01
3.040000000000000000e+02,3.940723508134039577e+01
3.080000000000000000e+02,3.940675936436495164e+01
3.120000000000000000e+02,3.940627748733469815e+01
3.160000000000000000e+02,3.940578945094945595e+01
3.200000000000000000e+02,3.940529525591799143e+01
3.240000000000000000e+02,3.940479490295798826e+01
3.280000000000000000e+02,3.940428839279610429e+01
3.320000000000000000e+02,3.940377572616795021e+01
3.360000000000000000e+02,3.940325690381805401e+01
3.400000000000000000e+02,3.940273192649991074e+01
3.440000000000000000e+02,3.940220079497593275e+01
3.480000000000000000e+02,3.940166351001752076e+01
3.520000000000000000e+02,3.940112007240498571e+01
3.560000000000000000e+02,3.940057048292756292e+01
3.600000000000000000e+02,3.940001474238345480e+01
3.640000000000000000e+02,3.939945285157980948e+01
3.680000000000000000e+02,3.939888481133267106e+01
3.720000000000000000e+02,3.939831062246705784e+01
3.760000000000000000e+02,3.939773028581691250e+01
3.800000000000000000e+02,3.939714380222510215e+01
3.840000000000000000e+02,3.939655117254344674e+01
3.880000000000000000e+02,3.939595239763266932e+01
3.920000000000000000e+02,3.939534747836247419e+01
3.960000000000000000e+02,3.939473641561142614e+01
4.000000000000000000e+02,3.939411921026705699e+01
4.040000000000000000e+02,3.939349586322585850e+01
4.080000000000000000e+02,3.939286637539318292e+01
4.120000000000000000e+02,3.939223074768337085e+01
4.160000000000000000e+02,3.939158898101962336e+01
4.200000000000000000e+02,3.939094107633412278e+01
4.240000000000000000e+02,3.939028703456794034e+01
4.280000000000000000e+02,3.938962685667107166e+01
4.320000000000000000e+02,3.938896054360245813e+01
4.360000000000000000e+02,3.938828809632991579e+01
4.400000000000000000e+02,3.938760951583019931e+01
4.440000000000000000e+02,3.938692480308900201e+01
4.480000000000000000e+02,3.938623395910090608e+01
4.520000000000000000e+02,3.938553698486939680e+01
4.560000000000000000e+02,3.938483388140689812e+01
4.600000000000000000e+02,3.938412464973472993e+01
4.640000000000000000e+02,3.938340929088312947e+01
4.680000000000000000e+02,3.938268780589123708e+01
4.720000000000000000e+02,3.938196019580712459e+01
4.760000000000000000e+02,3.938122646168768881e+01
4.800000000000000000e+02,3.938048660459885753e+01
4.840000000000000000e+02,3.937974062561534794e+01
4.880000000000000000e+02,3.937898852582085851e+01
4.920000000000000000e+02,3.937823030630791976e+01
4.960000000000000000e+02,3.937746596817802924e+01
