x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.565796455290407607e+01,9.296911456265249285e+01,8.321936745175869987e+01
1.000000000000000000e+01,9.066946188600493883e+01,8.643256262563603798e+01,6.925463119070833784e+01
1.500000000000000000e+01,8.424398809515508901e+01,8.035558816686392447e+01,5.763326600795585364e+01
2.000000000000000000e+01,7.588747368120908732e+01,7.470587882034494953e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.601704935788897899e+01,6.945339406552284345e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.593677467419821170e+01,6.457020549642641072e+01,3.321593350743800244e+01
3.500000000000000000e+01,4.674840002234652303e+01,6.003034832131280751e+01,2.764208975808666935e+01
4.000000000000000000e+01,3.891568813246014003e+01,5.580968330320064297e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.238538951838465607e+01,5.188576840720614314e+01,1.914342731536748232e+01
5.000000000000000000e+01,2.695091631651421693e+01,4.823773947220803393e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.242838209148030160e+01,4.484619927235092263e+01,1.325770998451906912e+01
6.000000000000000000e+01,1.866475771486851443e+01,4.169311437850736013e+01,1.103298238770542206e+01
6.500000000000000000e+01,1.553269331393624952e+01,3.876171927129224315e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.292620913008725481e+01,3.603642719578143527e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.075710947854982180e+01,3.350274728393290502e+01,6.358668088117186201e+00
8.000000000000000000e+01,8.951998468303083101e+00,3.114720750403552429e+01,5.291643361287961866e+00
8.500000000000000000e+01,7.449796503075496901e+00,2.895728302749387950e+01,4.403672133066823591e+00
9.000000000000000000e+01,6.199673529184175358e+00,2.692132963206230656e+01,3.664708093787579557e+00
9.500000000000000000e+01,5.159329097459166569e+00,2.502852178742132594e+01,3.049746894603426739e+00
1.000000000000000000e+02,4.293561041655626909e+00,2.326879509388616896e+01,2.537980074568626510e+00
1.050000000000000000e+02,3.573074341681661270e+00,2.163279276818389363e+01,2.112090964107684155e+00
1.100000000000000000e+02,2.973489867110599150e+00,2.011181589175408746e+01,1.757668740336166158e+00
1.150000000000000000e+02,2.474519459801697074e+00,1.869777715703460785e+01,1.462720807605052187e+00
1.200000000000000000e+02,2.059279442874768051e+00,1.738315786579297395e+01,1.217267003674180614e+00
1.250000000000000000e+02,1.713719327220991184e+00,1.616096795085580595e+01,1.013001900656630205e+00
1.300000000000000000e+02,1.426146384674693346e+00,1.502470880866468583e+01,8.430137740007405123e-01
1.350000000000000000e+02,1.186830000814024455e+00,1.396833874503241368e+01,7.015507302546146740e-01
1.400000000000000000e+02,9.876724198641877450e-01,1.298624085036855824e+01,5.838260800710840526e-01
1.450000000000000000e+02,8.219347406884772722e-01,1.207319313356112467e+01,4.858563708535543202e-01
1.500000000000000000e+02,6.840088923851199709e-01,1.122434075571073642e+01,4.043265985483987524e-01
1.550000000000000000e+02,5.692278738212456224e-01,1.043517021607920725e+01,3.364780377511891740e-01
1.600000000000000000e+02,4.737078361733073617e-01,9.701485352994469125e+00,2.800148946306296738e-01
1.650000000000000000e+02,3.942166650160652264e-01,9.019385032104379363e+00,2.330266240823185842e-01
1.700000000000000000e+02,3.280646151682671263e-01,8.385242403343850626e+00,1.939232825554930706e-01
1.750000000000000000e+02,2.730132977029704477e-01,7.795685616320860767e+00,1.613817290843680141e-01
1.800000000000000000e+02,2.271999395131976407e-01,7.247579891581561462e+00,1.343008541267219358e-01
1.850000000000000000e+02,1.890743526015401521e-01,6.738010852424229924e+00,1.117643212865671448e-01
1.900000000000000000e+02,1.573464803216416408e-01,6.264269028634239511e+00,9.300956121143245936e-02
1.950000000000000000e+02,1.309427456921362087e-01,5.823835449743723913e+00,7.740196850981044541e-02
2.000000000000000000e+02,1.089697247396081009e-01,5.414368251212610339e+00,6.441342858907370128e-02
2.050000000000000000e+02,9.068391568437288164e-02,5.033690222313735418e+00,5.360444782581742090e-02
2.100000000000000000e+02,7.546658104809693401e-02,4.679777229511893566e+00,4.460928240665326672e-02
2.150000000000000000e+02,6.280281141488480712e-02,4.350747453781837137e+00,3.712356264358552399e-02
