x, o_total, cc
0.000000000000000000e+00,9.580787565827421359e-02,7.375033437331253439e-02
4.000000000000000000e+00,9.580787482397906674e-02,7.375032943180655221e-02
8.000000000000000000e+00,9.580787315569996854e-02,7.375031460729054855e-02
1.200000000000000000e+01,9.580787065287615922e-02,7.375028989977049088e-02
1.600000000000000000e+01,9.580786731623185115e-02,7.375025530925634343e-02
2.000000000000000000e+01,9.580786314500590317e-02,7.375021083576199787e-02
2.400000000000000000e+01,9.580785813991955779e-02,7.375015647930531493e-02
2.800000000000000000e+01,9.580785230038389721e-02,7.375009223990816598e-02
3.200000000000000000e+01,9.580784562685874806e-02,7.375001811759636372e-02
3.600000000000000000e+01,9.580783811904586278e-02,7.374993411239973151e-02
4.000000000000000000e+01,9.580782977714898119e-02,7.374984022435196462e-02
4.400000000000000000e+01,9.580782060107381759e-02,7.374973645349093554e-02
4.800000000000000000e+01,9.580781059088865070e-02,7.374962279985826374e-02
5.200000000000000000e+01,9.580779974658547304e-02,7.374949926349963492e-02
5.600000000000000000e+01,9.580778806819047200e-02,7.374936584446478705e-02
6.000000000000000000e+01,9.580777555571921844e-02,7.374922254280731615e-02
6.400000000000000000e+01,9.580776220919216823e-02,7.374906935858482893e-02
6.800000000000000000e+01,9.580774802863015194e-02,7.374890629185891500e-02
7.200000000000000000e+01,9.580773301405549891e-02,7.374873334269506364e-02
7.600000000000000000e+01,9.580771716549223160e-02,7.374855051116292748e-02
8.000000000000000000e+01,9.580770048296508024e-02,7.374835779733592001e-02
8.400000000000000000e+01,9.580768296650044036e-02,7.374815520129153479e-02
8.800000000000000000e+01,9.580766461612608142e-02,7.374794272311124832e-02
9.200000000000000000e+01,9.580764543187081372e-02,7.374772036288040900e-02
9.600000000000000000e+01,9.580762541376496022e-02,7.374748812068850079e-02
1.000000000000000000e+02,9.580760456183998186e-02,7.374724599662875468e-02
1.040000000000000000e+02,9.580758287612901880e-02,7.374699399079866213e-02
1.080000000000000000e+02,9.580756035666604387e-02,7.374673210329941997e-02
1.120000000000000000e+02,9.580753700348668134e-02,7.374646033423640223e-02
1.160000000000000000e+02,9.580751281662776286e-02,7.374617868371877161e-02
1.200000000000000000e+02,9.580748779612759114e-02,7.374588715185977084e-02
1.240000000000000000e+02,9.580746194202548194e-02,7.374558573877661172e-02
1.280000000000000000e+02,9.580743525436218044e-02,7.374527444459048897e-02
1.320000000000000000e+02,9.580740773318011105e-02,7.374495326942651086e-02
1.360000000000000000e+02,9.580737937852243369e-02,7.374462221341378243e-02
1.400000000000000000e+02,9.580735019043379319e-02,7.374428127668541944e-02
1.440000000000000000e+02,9.580732016896036096e-02,7.374393045937846503e-02
1.480000000000000000e+02,9.580728931414982108e-02,7.374356976163394528e-02
1.520000000000000000e+02,9.580725762605027396e-02,7.374319918359684145e-02
1.560000000000000000e+02,9.580722510471199882e-02,7.374281872541614546e-02
1.600000000000000000e+02,9.580719175018648226e-02,7.374242838724484606e-02
1.640000000000000000e+02,9.580715756252611293e-02,7.374202816923973447e-02
1.680000000000000000e+02,9.580712254178480602e-02,7.374161807156179305e-02
1.720000000000000000e+02,9.580708668801800332e-02,7.374119809437580664e-02
1.760000000000000000e+02,9.580705000128224291e-02,7.374076823785069568e-02
1.800000000000000000e+02,9.580701248163542294e-02,7.374032850215918311e-02
1.840000000000000000e+02,9.580697412913671829e-02,7.373987888747798869e-02
1.880000000000000000e+02,9.580693494384656672e-02,7.373941939398799550e-02
1.920000000000000000e+02,9.580689492582680766e-02,7.373895002187380587e-02
1.960000000000000000e+02,9.580685407514083485e-02,7.373847077132410222e-02
2.000000000000000000e+02,9.580681239185265263e-02,7.373798164253153598e-02
2.040000000000000000e+02,9.580676987602844419e-02,7.373748263569278316e-02
2.080000000000000000e+02,9.580672652773536413e-02,7.373697375100837781e-02
2.120000000000000000e+02,9.580668234704159403e-02,7.373645498868286463e-02
2.160000000000000000e+02,9.580663733401650894e-02,7.373592634892479902e-02
2.200000000000000000e+02,9.580659148873153785e-02,7.373538783194667767e-02
2.240000000000000000e+02,9.580654481125880362e-02,7.373483943796493856e-02
2.280000000000000000e+02,9.580649730167231648e-02,7.373428116720007197e-02
2.320000000000000000e+02,9.580644896004650302e-02,7.373371301987642623e-02
2.360000000000000000e+02,9.580639978645824617e-02,7.373313499622240197e-02
2.400000000000000000e+02,9.580634978098483134e-02,7.373254709647029947e-02
2.440000000000000000e+02,9.580629894370513988e-02,7.373194932085649911e-02
2.480000000000000000e+02,9.580624727469921886e-02,7.373134166962125313e-02
2.520000000000000000e+02,9.580619477404903050e-02,7.373072414300876898e-02
