x, ell
0.000000000000000000e+00,8.779134903051069472e+00
5.000000000000000000e+00,8.950568687859776773e+00
1.000000000000000000e+01,9.126908922142275671e+00
1.500000000000000000e+01,9.308318811231039547e+00
2.000000000000000000e+01,9.494967740662449529e+00
2.500000000000000000e+01,9.687031534104967534e+00
3.000000000000000000e+01,9.884692722983153601e+00
3.500000000000000000e+01,1.008814082836662429e+01
4.000000000000000000e+01,1.029757265572244052e+01
4.500000000000000000e+01,1.051319260316056514e+01
5.000000000000000000e+01,1.073521298383476896e+01
5.500000000000000000e+01,1.096385436319589957e+01
6.000000000000000000e+01,1.119934591183114847e+01
6.500000000000000000e+01,1.144192577466109739e+01
7.000000000000000000e+01,1.169184145730737079e+01
7.500000000000000000e+01,1.194935023048633660e+01
8.000000000000000000e+01,1.221471955332978787e+01
8.500000000000000000e+01,1.248822751658121888e+01
9.000000000000000000e+01,1.277016330666704036e+01
9.500000000000000000e+01,1.306082769169517199e+01
1.000000000000000000e+02,1.336053353049005388e+01
1.050000000000000000e+02,1.366960630583258052e+01
1.100000000000000000e+02,1.398838468313629591e+01
1.150000000000000000e+02,1.431722109585789759e+01
1.200000000000000000e+02,1.465648235901013585e+01
1.250000000000000000e+02,1.500655031221975122e+01
1.300000000000000000e+02,1.536782249385144716e+01
1.350000000000000000e+02,1.574071284780205637e+01
1.400000000000000000e+02,1.612565246465693036e+01
1.450000000000000000e+02,1.652309035899346767e+01
1.500000000000000000e+02,1.693349428471498541e+01
1.550000000000000000e+02,1.735735159040221731e+01
1.600000000000000000e+02,1.779517011677957328e+01
1.650000000000000000e+02,1.824747913851021153e+01
1.700000000000000000e+02,1.871483035265667993e+01
1.750000000000000000e+02,1.919779891627492674e+01
1.800000000000000000e+02,1.969698453574735453e+01
1.850000000000000000e+02,2.021301261060711951e+01
1.900000000000000000e+02,2.074653543476074447e+01
1.950000000000000000e+02,2.129823345818046221e+01
2.000000000000000000e+02,2.186881661231154794e+01
2.050000000000000000e+02,2.245902570262415310e+01
2.100000000000000000e+02,2.306963387193471249e+01
2.150000000000000000e+02,2.370144813832880359e+01
2.200000000000000000e+02,2.435531101173689095e+01
2.250000000000000000e+02,2.503210219344715881e+01
2.300000000000000000e+02,2.573274036308623636e+01
2.350000000000000000e+02,2.645818505786036212e+01
2.400000000000000000e+02,2.720943864912724308e+01
2.450000000000000000e+02,2.798754842166302481e+01
2.500000000000000000e+02,2.879360876130159141e+01
2.550000000000000000e+02,2.962876345695463343e+01
2.600000000000000000e+02,3.049420812337314857e+01
2.650000000000000000e+02,3.139119275138432741e+01
2.700000000000000000e+02,3.232102439273447203e+01
2.750000000000000000e+02,3.328506998708980547e+01
2.800000000000000000e+02,3.428475933919416718e+01
2.850000000000000000e+02,3.532158825465744201e+01
2.900000000000000000e+02,3.639712184335380840e+01
2.950000000000000000e+02,3.751299799994414030e+01
3.000000000000000000e+02,3.867093107160769705e+01
3.050000000000000000e+02,3.987271572367296812e+01
3.100000000000000000e+02,4.112023101448171047e+01
3.150000000000000000e+02,4.241544469150444741e+01
3.200000000000000000e+02,4.376041772145315889e+01
3.250000000000000000e+02,4.515730906791138466e+01
3.300000000000000000e+02,4.660838073082404520e+01
3.350000000000000000e+02,4.811600306306581132e+01
3.400000000000000000e+02,4.968266038023812570e+01
3.450000000000000000e+02,5.131095688083595974e+01
3.500000000000000000e+02,5.300362289498113455e+01
3.550000000000000000e+02,5.476352148104126627e+01
