x, lambda_eff
0.000000000000000000e+00,7.147457197571249310e+01
5.000000000000000000e+00,7.080313462281877435e+01
1.000000000000000000e+01,7.013386305551043165e+01
1.500000000000000000e+01,6.946688263828082199e+01
2.000000000000000000e+01,6.880231844075527192e+01
2.500000000000000000e+01,6.814029518609277147e+01
3.000000000000000000e+01,6.748093719879999242e+01
3.500000000000000000e+01,6.682436835195346703e+01
4.000000000000000000e+01,6.617071201382361778e+01
4.500000000000000000e+01,6.552009099389350411e+01
5.000000000000000000e+01,6.487262748826339021e+01
5.500000000000000000e+01,6.422844302443049003e+01
6.000000000000000000e+01,6.358765840543225778e+01
6.500000000000000000e+01,6.295039365333994397e+01
7.000000000000000000e+01,6.231676795208803554e+01
7.500000000000000000e+01,6.168689958962407616e+01
8.000000000000000000e+01,6.106090589936199819e+01
8.500000000000000000e+01,6.043890320092211255e+01
9.000000000000000000e+01,5.982100674013923225e+01
9.500000000000000000e+01,5.920733062832077565e+01
1.000000000000000000e+02,5.859798778073636782e+01
1.050000000000000000e+02,5.799308985432040231e+01
1.100000000000000000e+02,5.739274718456974966e+01
1.150000000000000000e+02,5.679706872161955999e+01
1.200000000000000000e+02,5.620616196548152033e+01
1.250000000000000000e+02,5.562013290043044833e+01
1.300000000000000000e+02,5.503908592852730663e+01
1.350000000000000000e+02,5.446312380226983407e+01
1.400000000000000000e+02,5.389234755636468321e+01
1.450000000000000000e+02,5.332685643861946545e+01
1.500000000000000000e+02,5.276674783995727580e+01
1.550000000000000000e+02,5.221211722356181184e+01
1.600000000000000000e+02,5.166305805316682864e+01
1.650000000000000000e+02,5.111966172051089785e+01
1.700000000000000000e+02,5.058201747198545917e+01
1.750000000000000000e+02,5.005021233451303431e+01
1.800000000000000000e+02,4.952433104070100711e+01
1.850000000000000000e+02,4.900445595332707427e+01
1.900000000000000000e+02,4.849066698922284502e+01
1.950000000000000000e+02,4.798304154263390586e+01
2.000000000000000000e+02,4.748165440814739924e+01
2.050000000000000000e+02,4.698657770329108274e+01
2.100000000000000000e+02,4.649788079092246562e+01
2.150000000000000000e+02,4.601563020154090111e+01
2.200000000000000000e+02,4.553988955567147912e+01
2.250000000000000000e+02,4.507071948648503223e+01
2.300000000000000000e+02,4.460817756283563540e+01
2.350000000000000000e+02,4.415231821291333603e+01
2.400000000000000000e+02,4.370319264872723153e+01
2.450000000000000000e+02,4.326084879165098585e+01
2.500000000000000000e+02,4.282533119927993681e+01
2.550000000000000000e+02,4.239668099386574340e+01
2.600000000000000000e+02,4.197493579261076491e+01
2.650000000000000000e+02,4.156012964011997468e+01
2.700000000000000000e+02,4.115229294332284837e+01
2.750000000000000000e+02,4.075145240919125200e+01
2.800000000000000000e+02,4.035763098559123563e+01
2.850000000000000000e+02,3.997084780561749540e+01
2.900000000000000000e+02,3.959111813576719641e+01
2.950000000000000000e+02,3.921845332831682640e+01
3.000000000000000000e+02,3.885286077826923901e+01
3.050000000000000000e+02,3.849434388523937400e+01
3.100000000000000000e+02,3.814290202064584179e+01
3.150000000000000000e+02,3.779853050057036512e+01
3.200000000000000000e+02,3.746122056463957506e+01
3.250000000000000000e+02,3.713095936127193397e+01
3.300000000000000000e+02,3.680772993961786455e+01
3.350000000000000000e+02,3.649151124850247641e+01
3.400000000000000000e+02,3.618227814265846831e+01
3.450000000000000000e+02,3.588000139651051512e+01
3.500000000000000000e+02,3.558464772574374280e+01
3.550000000000000000e+02,3.529617981685569816e+01
3.600000000000000000e+02,3.501455636485563616e+01
3.650000000000000000e+02,3.473973211923569693e+01
3.700000000000000000e+02,3.447165793829705649e+01
3.750000000000000000e+02,3.421028085186989642e+01
3.800000000000000000e+02,3.395554413242005154e+01
3.850000000000000000e+02,3.370738737448739641e+01
3.900000000000000000e+02,3.346574658235233812e+01
3.950000000000000000e+02,3.323055426577727189e+01
4.000000000000000000e+02,3.300173954362030315e+01
4.050000000000000000e+02,3.277922825506951909e+01
4.100000000000000000e+02,3.256294307819799627e+01
4.150000000000000000e+02,3.235280365549299830e+01
4.200000000000000000e+02,3.214872672596839465e+01
4.250000000000000000e+02,3.195062626342732770e+01
4.300000000000000000e+02,3.175841362040324611e+01
4.350000000000000000e+02,3.157199767727189865e+01
4.400000000000000000e+02,3.139128499599544497e+01
4.450000000000000000e+02,3.121617997793246246e+01
4.500000000000000000e+02,3.104658502512480922e+01
4.550000000000000000e+02,3.088240070445426255e+01
4.600000000000000000e+02,3.072352591404876065e+01
4.650000000000000000e+02,3.056985805130976175e+01
4.700000000000000000e+02,3.042129318192927201e+01
4.750000000000000000e+02,3.027772620926677760e+01
4.800000000000000000e+02,3.013905104346303787e+01
4.850000000000000000e+02,3.000516076967904411e+01
4.900000000000000000e+02,2.987594781486438578e+01
4.950000000000000000e+02,2.975130411247902273e+01
5.000000000000000000e+02,2.963112126461666307e+01
