x, current_density, J_max, J_min
0.000000000000000000e+00,9.632323579689959717e+10,1.354739821276049652e+11,2.923518477048280640e+11
5.000000000000000000e+00,9.263607616898313904e+10,1.244194843532983704e+11,2.432933583934868469e+11
1.000000000000000000e+01,9.477599854029022217e+10,1.142670189775599670e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.017094290209690552e+11,1.049429813496241913e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.119201275569510498e+11,9.637977286088418579e+10,1.402179084226076660e+11
2.500000000000000000e+01,1.224748259175155029e+11,8.851531085979473877e+10,1.166884564433803711e+11
3.000000000000000000e+01,1.290091832502248077e+11,8.129257855707109070e+10,9.710739534140209961e+10
3.500000000000000000e+01,1.278783002242193756e+11,7.465921165802818298e+10,8.081216015199342346e+10
4.000000000000000000e+01,1.189215772431996155e+11,6.856711872517428589e+10,6.725136850259112549e+10
4.500000000000000000e+01,1.051838743316398010e+11,6.297213251871503448e+10,5.596616347050759888e+10
5.000000000000000000e+01,9.015293731144982910e+10,5.783368978721118164e+10,4.657468722717367554e+10
5.500000000000000000e+01,7.539589753542117310e+10,5.311453718689508057e+10,3.875916010308897400e+10
6.000000000000000000e+01,6.274398904271601868e+10,4.878046119758217621e+10,3.225512786740505981e+10
6.500000000000000000e+01,5.221515081961779785e+10,4.480004007708686829e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.345311824626403809e+10,4.114441605582994843e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.616141015941291046e+10,3.778708612006483459e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.009329681028630066e+10,3.470370986691584015e+10,1.547021714067522812e+10
8.500000000000000000e+01,2.504345126254032135e+10,3.187193303819123077e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.084100173846208954e+10,2.927122545360373306e+10,1.071384182517637253e+10
9.500000000000000000e+01,1.734374982541927719e+10,2.688273216842587662e+10,8.915991396693733215e+09
1.000000000000000000e+02,1.443335890383781433e+10,2.468913677648390198e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.201134998739860153e+10,2.267453586744648361e+10,6.174736958775531769e+09
1.100000000000000000e+02,9.995769486575883865e+09,2.082432372823272324e+10,5.138577038902958870e+09
1.150000000000000000e+02,8.318416142530624390e+09,1.912508645263276291e+10,4.276291307796353340e+09
1.200000000000000000e+02,6.922533299036451340e+09,1.756450469144327927e+10,3.558702576742664337e+09
1.250000000000000000e+02,5.760888425773064613e+09,1.613126433806333160e+10,2.961529773854685307e+09
1.300000000000000000e+02,4.794174909758177757e+09,1.481497450202745056e+10,2.464566344697368622e+09
1.350000000000000000e+02,3.989682036286018848e+09,1.360609217578999329e+10,2.050996522486080170e+09
1.400000000000000000e+02,3.320188155476840019e+09,1.249585304860017204e+10,1.706826332470483303e+09
1.450000000000000000e+02,2.763039582480256557e+09,1.147620796587350845e+10,1.420410077381987810e+09
1.500000000000000000e+02,2.299384064050500393e+09,1.053976457339439774e+10,1.182056281618326426e+09
1.550000000000000000e+02,1.913532874278747082e+09,9.679733723274707794e+09,9.836997604865504503e+08
1.600000000000000000e+02,1.592429954696365833e+09,8.889880253115163803e+09,8.186287183013732433e+08
1.650000000000000000e+02,1.325210136026579142e+09,8.164477781522140503e+09,6.812576411488422155e+08
1.700000000000000000e+02,1.102831493120488405e+09,7.498267192250463486e+09,5.669382996808384657e+08
1.750000000000000000e+02,9.177693930602203608e+08,6.886418505985275269e+09,4.718024668361498117e+08
1.800000000000000000e+02,7.637618839255443811e+08,6.324495863336046219e+09,3.926310285228374004e+08
1.850000000000000000e+02,6.355978089358891249e+08,5.808425365172004700e+09,3.267450583560395241e+08
1.900000000000000000e+02,5.289404763795275092e+08,5.334465537143620491e+09,2.719151707437758446e+08
1.950000000000000000e+02,4.401809188439508677e+08,4.899180204260109901e+09,2.262860850983400047e+08
2.000000000000000000e+02,3.663157764755328298e+08,4.499413578865515709e+09,1.883138486501869261e+08
2.050000000000000000e+02,3.048456722006239891e+08,4.132267381403007984e+09,1.567135936707477570e+08
2.100000000000000000e+02,2.536906402273323834e+08,3.795079828094562531e+09,1.304160613637156188e+08
2.150000000000000000e+02,2.111197461796278954e+08,3.485406333198166370e+09,1.085314213223816007e+08
2.200000000000000000e+02,1.756925174181038737e+08,3.201001785935344219e+09,9.031916231088910997e+07
2.250000000000000000e+02,1.462102017233731151e+08,2.939804273597929478e+09,7.516303556284913421e+07
2.300000000000000000e+02,1.216752050806841403e+08,2.699920132827823162e+09,6.255020275294347852e+07
2.350000000000000000e+02,1.012573360608382821e+08,2.479610220692532063e+09,5.205388307079210877e+07
2.400000000000000000e+02,8.426571460749650002e+07,2.277277306022798061e+09,4.331891222559129447e+07
2.450000000000000000e+02,7.012539470765595138e+07,2.091454489600409985e+09,3.604972474111963809e+07
2.500000000000000000e+02,5.835790992588415742e+07,1.920794569243346930e+09,3.000035289765995741e+07
2.550000000000000000e+02,4.856508352096015960e+07,1.764060272685940981e+09,2.496610391472797468e+07
2.600000000000000000e+02,4.041555532734583318e+07,1.620115287443080902e+09,2.077663375518538430e+07
2.650000000000000000e+02,3.363356951116510481e+07,1.487916022625646830e+09,1.729018318883384764e+07
2.700000000000000000e+02,2.798964381164829805e+07,1.366504042980894566e+09,1.438878108099784888e+07
2.750000000000000000e+02,2.329280454288014770e+07,1.254999120305154085e+09,1.197425259962473437e+07
2.800000000000000000e+02,1.938412461136880144e+07,1.152592851852052927e+09,9.964897270483473316e+06
2.850000000000000000e+02,1.613134589513938315e+07,1.058542799470194459e+09,8.292724475713913329e+06
2.900000000000000000e+02,1.342440402162967809e+07,9.721671069794433117e+08,6.901152853206289932e+06
2.950000000000000000e+02,1.117170411616110057e+07,8.928395567621942759e+08,5.743095751317271031e+06
3.000000000000000000e+02,9.297021503372460604e+06,8.199850297302505970e+08,4.779367956395060755e+06
3.050000000000000000e+02,7.736922490556543693e+06,7.530753357524080276e+08,3.977359781504015438e+06
3.100000000000000000e+02,6.438617959866574965e+06,6.916253843136227131e+08,3.309933651448292192e+06
3.150000000000000000e+02,5.358177141326688230e+06,6.351896676433370113e+08,2.754505847808167804e+06
3.200000000000000000e+02,4.459041126029286534e+06,5.833590308158757687e+08,2.292282342967663892e+06
3.250000000000000000e+02,3.710785821220063139e+06,5.357577054063844681e+08,1.907622866026043426e+06
3.300000000000000000e+02,3.088092489344180562e+06,4.920405851965131164e+08,1.587511682471983368e+06
3.350000000000000000e+02,2.569891037151939701e+06,4.518907241789189577e+08,1.321117180375956232e+06
3.400000000000000000e+02,2.138647066311293282e+06,4.150170387212905288e+08,1.099425360805380624e+06
3.450000000000000000e+02,1.779768561437060125e+06,3.811521972307488918e+08,9.149348308664532378e+05
3.500000000000000000e+02,1.481112139621583512e+06,3.500506820188415051e+08,7.614029788428805768e+05
3.550000000000000000e+02,1.232572154417170212e+06,3.214870093157913089e+08,6.336347427518932382e+05
