x, current_density, J_max, J_min
0.000000000000000000e+00,1.660606562520533447e+11,1.793519935031145630e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.511452260394832458e+11,1.602379884702288818e+11,2.432933583934868469e+11
1.000000000000000000e+01,1.376933083999057007e+11,1.431610123058895874e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.255359934039012756e+11,1.279039735839851074e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.145170803281903839e+11,1.142729168722128448e+11,1.402179084226076660e+11
2.500000000000000000e+01,1.044941422767502441e+11,1.020945570694818573e+11,1.166884564433803711e+11
3.000000000000000000e+01,9.533912710391600037e+10,9.121407651534504700e+10,9.710739534140209961e+10
3.500000000000000000e+01,8.693863562447097778e+10,8.149315686716702271e+10,8.081216015199342346e+10
4.000000000000000000e+01,7.919398528032997131e+10,7.280822072522377014e+10,6.725136850259112549e+10
4.500000000000000000e+01,7.202111967461203003e+10,6.504886065235561371e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.535037228521127319e+10,5.811643561705200958e+10,4.657468722717367554e+10
5.500000000000000000e+01,5.912604317356530762e+10,5.192281701722072601e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.330570940644132996e+10,4.638926834344184875e+10,3.225512786740505981e+10
6.500000000000000000e+01,4.785917365012908173e+10,4.144544423940124512e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.276697075616342163e+10,3.702849623503830719e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.801840423843247223e+10,3.308227378402095032e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.360916867358289719e+10,2.955661044871993256e+10,1.547021714067522812e+10
8.500000000000000000e+01,2.953871288721087265e+10,2.640668615829344559e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.580758436694313049e+10,2.359245743257433701e+10,1.071384182517637253e+10
9.500000000000000000e+01,2.241503753444508362e+10,2.107814832846874619e+10,8.915991396693733215e+09
1.000000000000000000e+02,1.935716751384258652e+10,1.883179563751153564e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.662574752861165619e+10,1.682484255289238548e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.420782478513209724e+10,1.503177564043618774e+10,5.138577038902958870e+09
1.150000000000000000e+02,1.208600260618495941e+10,1.342980049852332878e+10,4.276291307796353340e+09
1.200000000000000000e+02,1.023923992088010979e+10,1.199855198376975822e+10,3.558702576742664337e+09
1.250000000000000000e+02,8.643952910736833572e+09,1.071983531870446014e+10,2.961529773854685307e+09
1.300000000000000000e+02,7.275208545182081223e+09,9.577394790270278931e+09,2.464566344697368622e+09
1.350000000000000000e+02,6.107841979046208382e+09,8.556707098722648621e+09,2.050996522486080170e+09
1.400000000000000000e+02,5.117392575292689323e+09,7.644796729869834900e+09,1.706826332470483303e+09
