x, lambda_eff
0.000000000000000000e+00,8.277403798475016572e+01
5.000000000000000000e+00,8.209648157093313614e+01
1.000000000000000000e+01,8.141977715009561223e+01
1.500000000000000000e+01,8.074403335613655486e+01
2.000000000000000000e+01,8.006935857863443573e+01
2.500000000000000000e+01,7.939586093392790644e+01
3.000000000000000000e+01,7.872364823610254803e+01
3.500000000000000000e+01,7.805282796788905841e+01
4.000000000000000000e+01,7.738350725147724063e+01
4.500000000000000000e+01,7.671579281925079385e+01
5.000000000000000000e+01,7.604979098444567853e+01
5.500000000000000000e+01,7.538560761173508240e+01
6.000000000000000000e+01,7.472334808774301962e+01
6.500000000000000000e+01,7.406311729148698930e+01
7.000000000000000000e+01,7.340501956475118561e+01
7.500000000000000000e+01,7.274915868238846883e+01
8.000000000000000000e+01,7.209563782255037268e+01
8.500000000000000000e+01,7.144455953684281724e+01
9.000000000000000000e+01,7.079602572040391806e+01
9.500000000000000000e+01,7.015013758190029591e+01
1.000000000000000000e+02,6.950699561343628829e+01
1.050000000000000000e+02,6.886669956037084717e+01
1.100000000000000000e+02,6.822934839103459126e+01
1.150000000000000000e+02,6.759504026633975116e+01
1.200000000000000000e+02,6.696387250927433854e+01
1.250000000000000000e+02,6.633594157427103255e+01
1.300000000000000000e+02,6.571134301644040931e+01
1.350000000000000000e+02,6.509017146065799864e+01
1.400000000000000000e+02,6.447252057049276175e+01
1.450000000000000000e+02,6.385848301696509566e+01
1.500000000000000000e+02,6.324815044712112666e+01
1.550000000000000000e+02,6.264161345240965773e+01
1.600000000000000000e+02,6.203896153684807757e+01
1.650000000000000000e+02,6.144028308496265822e+01
1.700000000000000000e+02,6.084566532948882411e+01
1.750000000000000000e+02,6.025519431881668453e+01
1.800000000000000000e+02,5.966895488416725613e+01
1.850000000000000000e+02,5.908703060648495864e+01
1.900000000000000000e+02,5.850950378303224397e+01
1.950000000000000000e+02,5.793645539367300046e+01
2.000000000000000000e+02,5.736796506683160857e+01
2.050000000000000000e+02,5.680411104511611597e+01
2.100000000000000000e+02,5.624497015059458960e+01
2.150000000000000000e+02,5.569061774971540757e+01
2.200000000000000000e+02,5.514112771786386702e+01
2.250000000000000000e+02,5.459657240354940910e+01
2.300000000000000000e+02,5.405702259221988015e+01
2.350000000000000000e+02,5.352254746970186972e+01
2.400000000000000000e+02,5.299321458526916473e+01
2.450000000000000000e+02,5.246908981434387442e+01
2.500000000000000000e+02,5.195023732083927825e+01
2.550000000000000000e+02,5.143671951915614216e+01
2.600000000000000000e+02,5.092859703584945663e+01
2.650000000000000000e+02,5.042592867098622378e+01
2.700000000000000000e+02,4.992877135922044829e+01
2.750000000000000000e+02,4.943718013061635475e+01
2.800000000000000000e+02,4.895120807125646678e+01
2.850000000000000000e+02,4.847090628367728016e+01
2.900000000000000000e+02,4.799632384718138667e+01
2.950000000000000000e+02,4.752750777808139304e+01
3.000000000000000000e+02,4.706450298993800629e+01
3.050000000000000000e+02,4.660735225386160607e+01
3.100000000000000000e+02,4.615609615895407103e+01
3.150000000000000000e+02,4.571077307297505143e+01
3.200000000000000000e+02,4.527141910332467489e+01
3.250000000000000000e+02,4.483806805844233168e+01
3.300000000000000000e+02,4.441075140972910873e+01
3.350000000000000000e+02,4.398949825410924319e+01
3.400000000000000000e+02,4.357433527735354062e+01
3.450000000000000000e+02,4.316528671829551911e+01
3.500000000000000000e+02,4.276237433407828803e+01
3.550000000000000000e+02,4.236561736657694155e+01
3.600000000000000000e+02,4.197503251014848757e+01
3.650000000000000000e+02,4.159063388086669733e+01
3.700000000000000000e+02,4.121243298740556327e+01
3.750000000000000000e+02,4.084043870373930218e+01
3.800000000000000000e+02,4.047465724383153685e+01
3.850000000000000000e+02,4.011509213848893296e+01
3.900000000000000000e+02,3.976174421455741737e+01
3.950000000000000000e+02,3.941461157663997739e+01
4.000000000000000000e+02,3.907368959151514076e+01
4.050000000000000000e+02,3.873897087543442552e+01
4.100000000000000000e+02,3.841044528447425677e+01
4.150000000000000000e+02,3.808809990811427326e+01
4.200000000000000000e+02,3.777191906620888062e+01
4.250000000000000000e+02,3.746188430951198001e+01
4.300000000000000000e+02,3.715797442390710614e+01
4.350000000000000000e+02,3.686016543848521110e+01
4.400000000000000000e+02,3.656843063760167922e+01
4.450000000000000000e+02,3.628274057703139732e+01
4.500000000000000000e+02,3.600306310432659274e+01
4.550000000000000000e+02,3.572936338346750773e+01
4.600000000000000000e+02,3.546160392387846372e+01
4.650000000000000000e+02,3.519974461386484421e+01
4.700000000000000000e+02,3.494374275850717027e+01
4.750000000000000000e+02,3.469355312202880981e+01
4.800000000000000000e+02,3.444912797463308607e+01
4.850000000000000000e+02,3.421041714378440446e+01
4.900000000000000000e+02,3.397736806988585556e+01
4.950000000000000000e+02,3.374992586628417257e+01
5.000000000000000000e+02,3.352803338351017715e+01
5.050000000000000000e+02,3.331163127764114051e+01
5.100000000000000000e+02,3.310065808264933196e+01
5.150000000000000000e+02,3.289505028657998054e+01
5.200000000000000000e+02,3.269474241138108539e+01
5.250000000000000000e+02,3.249966709618767879e+01
5.300000000000000000e+02,3.230975518384470746e+01
5.350000000000000000e+02,3.212493581043514013e+01
5.400000000000000000e+02,3.194513649756398976e+01
5.450000000000000000e+02,3.177028324713447560e+01
5.500000000000000000e+02,3.160030063834001623e+01
5.550000000000000000e+02,3.143511192658464637e+01
5.600000000000000000e+02,3.127463914403573142e+01
