x, o_total, cc
0.000000000000000000e+00,8.684626044963271729e-01,8.702934302028243474e-01
1.000000000000000000e+00,8.648208152970425777e-01,8.666473754146994946e-01
2.000000000000000000e+00,8.611875565590134673e-01,8.630098434413363551e-01
3.000000000000000000e+00,8.575628435427713470e-01,8.593806913916869350e-01
4.000000000000000000e+00,8.539466913190585373e-01,8.557604091741083385e-01
5.000000000000000000e+00,8.503391147687819895e-01,8.521484251146022038e-01
6.000000000000000000e+00,8.467401285829712076e-01,8.485449315014093052e-01
7.000000000000000000e+00,8.431497472627447198e-01,8.449503999826288858e-01
8.000000000000000000e+00,8.395679851192813237e-01,8.413642945729996603e-01
9.000000000000000000e+00,8.359948562737999911e-01,8.377868561325905183e-01
1.000000000000000000e+01,8.324303746575445473e-01,8.342179879996972636e-01
1.100000000000000000e+01,8.288745540117752331e-01,8.306578019849378824e-01
1.200000000000000000e+01,8.253274078877680386e-01,8.271062975540534046e-01
1.300000000000000000e+01,8.217889496468178123e-01,8.235633481107315079e-01
1.400000000000000000e+01,8.182591924602518052e-01,8.200293254921009467e-01
1.500000000000000000e+01,8.147381493094454363e-01,8.165038953880447981e-01
1.600000000000000000e+01,8.112258329858486050e-01,8.129871794381291483e-01
1.700000000000000000e+01,8.077222560910154447e-01,8.094792154661208938e-01
1.800000000000000000e+01,8.042274310366415158e-01,8.059800026008624441e-01
1.900000000000000000e+01,8.007413700446086580e-01,8.024910534807546680e-01
2.000000000000000000e+01,7.972640851470345069e-01,7.990078070976149860e-01
2.100000000000000000e+01,7.937955881863300034e-01,7.955348866991478474e-01
2.200000000000000000e+01,7.903358908152626761e-01,7.920707509351829767e-01
2.300000000000000000e+01,7.868850044970254753e-01,7.886154398183683467e-01
2.400000000000000000e+01,7.834429405053142670e-01,7.851689437077465916e-01
2.500000000000000000e+01,7.800097099244100995e-01,7.817312666900964047e-01
2.600000000000000000e+01,7.765853236492681333e-01,7.783024436497449905e-01
2.700000000000000000e+01,7.731697923856126753e-01,7.748824537843267413e-01
2.800000000000000000e+01,7.697631266500408742e-01,7.714713106262938158e-01
2.900000000000000000e+01,7.663653367701297459e-01,7.680690539747051515e-01
3.000000000000000000e+01,7.629764328845508592e-01,7.646756784306586452e-01
3.100000000000000000e+01,7.595964249431929050e-01,7.612911810312018579e-01
3.200000000000000000e+01,7.562253227072877060e-01,7.579156110142099001e-01
3.300000000000000000e+01,7.528631357495452203e-01,7.545489385528201254e-01
3.400000000000000000e+01,7.495098734542936514e-01,7.511911861820372849e-01
3.500000000000000000e+01,7.461655450176254423e-01,7.478423415027600774e-01
