x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.609416693746202043e+01,9.902714669661078517e+01,9.639286355005448570e+01
2.000000000000000000e+00,9.247408436953689659e+01,9.806375782872071056e+01,9.291584143379422756e+01
3.000000000000000000e+00,9.139244358263822221e+01,9.710974132125639358e+01,8.956424024966226227e+01
4.000000000000000000e+00,9.027770088122515801e+01,9.616500599489982903e+01,8.633353589349992774e+01
5.000000000000000000e+00,8.904529025759970295e+01,9.522946155737400886e+01,8.321936745175869987e+01
6.000000000000000000e+00,8.778222380964504623e+01,9.430301859481332372e+01,8.021753131499221467e+01
7.000000000000000000e+00,8.653640012723764130e+01,9.338558856321793655e+01,7.732397550368266081e+01
8.000000000000000000e+00,8.532251880927135801e+01,9.247708377999120444e+01,7.453479419874238943e+01
9.000000000000000000e+00,8.413584780406922903e+01,9.157741741555953752e+01,7.184622246930767631e+01
1.000000000000000000e+01,8.296947212349444101e+01,9.068650348507372883e+01,6.925463119070833784e+01
1.100000000000000000e+01,8.181946923464425936e+01,8.980425684019101595e+01,6.675652214575296739e+01
1.200000000000000000e+01,8.068418177331926699e+01,8.893059316093707878e+01,6.434852330271755250e+01
1.300000000000000000e+01,7.956342143168525638e+01,8.806542894764727691e+01,6.202738426366355640e+01
1.400000000000000000e+01,7.845751702458105115e+01,8.720868151298620319e+01,5.978997187694117343e+01
1.500000000000000000e+01,7.736676163321818933e+01,8.636026897404492786e+01,5.763326600795585364e+01
1.600000000000000000e+01,7.629119209353922315e+01,8.552011024451510934e+01,5.555435546248882162e+01
1.700000000000000000e+01,7.523071646314537020e+01,8.468812502693924671e+01,5.355043405706909709e+01
1.800000000000000000e+01,7.418511507941562400e+01,8.386423380503627811e+01,5.161879683109251715e+01
1.900000000000000000e+01,7.315413128212681215e+01,8.304835783610191413e+01,4.975683639557485805e+01
2.000000000000000000e+01,7.213751112103071250e+01,8.224041914348289595e+01,4.796203941361032719e+01
2.100000000000000000e+01,7.113502228976986430e+01,8.144034050912438261e+01,4.623198320778475079e+01
2.200000000000000000e+01,7.014645259014041301e+01,8.064804546618994152e+01,4.456433248996405894e+01
2.300000000000000000e+01,6.917160448672976258e+01,7.986345829175327538e+01,4.295683620904365085e+01
2.400000000000000000e+01,6.821029087840774707e+01,7.908650399956107435e+01,4.140732451240383938e+01
2.500000000000000000e+01,6.726232919422056966e+01,7.831710833286629736e+01,3.991370581696970277e+01
2.600000000000000000e+01,6.632753891325594964e+01,7.755519775733110066e+01,3.847396398592176325e+01
2.700000000000000000e+01,6.540573998930423727e+01,7.680069945399885967e+01,3.708615560724667404e+01
2.800000000000000000e+01,6.449675350722961298e+01,7.605354131233460180e+01,3.574840737045416716e+01
2.900000000000000000e+01,6.360040177021095786e+01,7.531365192333306879e+01,3.445891353791949996e+01
3.000000000000000000e+01,6.271650881972959013e+01,7.458096057269386847e+01,3.321593350743800244e+01
3.100000000000000000e+01,6.184490090858404443e+01,7.385539723406300538e+01,3.201778946270154336e+01
3.200000000000000000e+01,6.098540673001304668e+01,7.313689256234019354e+01,3.086286410852562412e+01
3.300000000000000000e+01,6.013785751622599207e+01,7.242537788705124058e+01,2.974959848776984117e+01
3.400000000000000000e+01,5.930208705069970421e+01,7.172078520578493510e+01,2.867648987700505714e+01
3.500000000000000000e+01,5.847793153424343160e+01,7.102304717769376907e+01,2.764208975808666935e+01
3.600000000000000000e+01,5.766522956087266749e+01,7.033209711705788436e+01,2.664500186289606631e+01
3.700000000000000000e+01,5.686382201259077362e+01,6.964786898691167494e+01,2.568388028861088301e+01
3.800000000000000000e+01,5.607355199376895882e+01,6.897029739273231996e+01,2.475742768096002422e+01
3.900000000000000000e+01,5.529426478120270616e+01,6.829931757618975041e+01,2.386439348301121655e+01
4.000000000000000000e+01,5.452580777992825034e+01,6.763486540895749499e+01,2.300357224712710291e+01
4.100000000000000000e+01,5.376803049907324805e+01,6.697687738658359535e+01,2.217380200781143174e+01
4.200000000000000000e+01,5.302078452483655013e+01,6.632529062242127793e+01,2.137396271324891117e+01
4.300000000000000000e+01,5.228392349524675353e+01,6.568004284161854400e+01,2.060297471342154907e+01
4.400000000000000000e+01,5.155730307767898069e+01,6.504107237516640794e+01,1.985979730276065780e+01
4.500000000000000000e+01,5.084078094417446891e+01,6.440831815400481730e+01,1.914342731536748232e+01
4.600000000000000000e+01,5.013421674565636010e+01,6.378171970318614825e+01,1.845289777090603778e+01
4.700000000000000000e+01,4.943747208568864693e+01,6.316121713609524591e+01,1.778727656934050216e+01
4.800000000000000000e+01,4.875041049350213029e+01,6.254675114872591024e+01,1.714566523275520282e+01
4.900000000000000000e+01,4.807289739633892367e+01,6.193826301401289669e+01,1.652719769255885751e+01
5.000000000000000000e+01,4.740480009315349008e+01,6.133569457621916854e+01,1.593103912043601333e+01
5.100000000000000000e+01,4.674598772780943534e+01,6.073898824537769059e+01,1.535638480146768536e+01
5.200000000000000000e+01,4.609633126302451700e+01,6.014808699178734486e+01,1.480245904790005085e+01
5.300000000000000000e+01,4.545570345479639940e+01,5.956293434056232172e+01,1.426851415209499052e+01
5.400000000000000000e+01,4.482397882736470507e+01,5.898347436623460993e+01,1.375382937724913823e+01
5.500000000000000000e+01,4.420103364842989890e+01,5.840965168740896019e+01,1.325770998451906912e+01
5.600000000000000000e+01,4.358674590514931424e+01,5.784141146146987467e+01,1.277948629523941726e+01
5.700000000000000000e+01,4.298099528014130044e+01,5.727869937934000433e+01,1.231851278696804286e+01
5.800000000000000000e+01,4.238366312802450864e+01,5.672146166028971948e+01,1.187416722213811937e+01
5.900000000000000000e+01,4.179463245223764289e+01,5.616964504679693704e+01,1.144584980814089192e+01
6.000000000000000000e+01,4.121378788216784272e+01,5.562319679945717610e+01,1.103298238770542206e+01
6.100000000000000000e+01,4.064101565058339816e+01,5.508206469194296773e+01,1.063500765848243113e+01
6.200000000000000000e+01,4.007620357135969158e+01,5.454619700601240595e+01,1.025138842077881840e+01
6.300000000000000000e+01,3.951924101753193952e+01,5.401554252656622879e+01,9.881606852427413656e+00
6.400000000000000000e+01,3.897001889959428667e+01,5.349005053675291776e+01,9.525163809813189886e+00
6.500000000000000000e+01,3.842842964414947460e+01,5.296967081312155301e+01,9.181578154112399304e+00
6.600000000000000000e+01,3.789436717282481482e+01,5.245435362082171338e+01,8.850386101835175268e+00
6.700000000000000000e+01,3.736772688148911215e+01,5.194404970885008055e+01,8.531140598794968000e+00
6.800000000000000000e+01,3.684840561975924800e+01,5.143871030534339184e+01,8.223410716659733666e+00
6.900000000000000000e+01,3.633630167079317630e+01,5.093828711291704536e+01,7.926781071270373680e+00
7.000000000000000000e+01,3.583131473136551648e+01,5.044273230404915154e+01,7.640851261941199013e+00
7.100000000000000000e+01,3.533334589221953337e+01,4.995199851650942691e+01,7.365235330985596462e+00
7.200000000000000000e+01,3.484229761869612929e+01,4.946603884883263191e+01,7.099561242737349787e+00
7.300000000000000000e+01,3.435807373162985101e+01,4.898480685583596284e+01,6.843470381364364918e+00
7.400000000000000000e+01,3.388057938851154205e+01,4.850825654418014210e+01,6.596617066796945927e+00
7.500000000000000000e+01,3.340972106491290816e+01,4.803634236797356749e+01,6.358668088117186201e+00
7.600000000000000000e+01,3.294540653616898851e+01,4.756901922441937813e+01,6.129302253779657761e+00
7.700000000000000000e+01,3.248754485931508640e+01,4.710624244950476225e+01,5.908209958056239941e+00
7.800000000000000000e+01,3.203604635527453581e+01,4.664796781373221535e+01,5.695092763119882662e+00
7.900000000000000000e+01,3.159082259129369774e+01,4.619415151789238649e+01,5.489662996203178658e+00
8.000000000000000000e+01,3.115178636362162123e+01,4.574475018887794420e+01,5.291643361287961866e+00
8.100000000000000000e+01,3.071885168042915382e+01,4.529972087553829851e+01,5.100766564801822334e+00
8.200000000000000000e+01,3.029193374496659175e+01,4.485902104457453277e+01,4.916774954816221843e+00
8.300000000000000000e+01,2.987094893895468317e+01,4.442260857647431749e+01,4.739420173259254021e+00
8.400000000000000000e+01,2.945581480620666426e+01,4.399044176148642293e+01,4.568462820673548030e+00
8.500000000000000000e+01,2.904645003647792834e+01,4.356247929563429722e+01,4.403672133066823591e+00
8.600000000000000000e+01,2.864277444954012708e+01,4.313868027676846850e+01,4.244825670418876484e+00
8.700000000000000000e+01,2.824470897947664128e+01,4.271900420065741599e+01,4.091709016424553980e+00
8.800000000000000000e+01,2.785217565919631966e+01,4.230341095711634125e+01,3.944115489067396396e+00
8.900000000000000000e+01,2.746509760516243759e+01,4.189186082617371909e+01,3.801845861633299073e+00
9.000000000000000000e+01,2.708339900233393394e+01,4.148431447427506669e+01,3.664708093787579557e+00
9.100000000000000000e+01,2.670700508931590633e+01,4.108073295052371776e+01,3.532517072352463927e+00
9.200000000000000000e+01,2.633584214371644805e+01,4.068107768295804050e+01,3.405094361435090367e+00
9.300000000000000000e+01,2.596983746770705181e+01,4.028531047486504946e+01,3.282267961568725134e+00
9.400000000000000000e+01,2.560891937378365668e+01,3.989339350112972227e+01,3.163872077542095873e+00
9.500000000000000000e+01,2.525301717072556684e+01,3.950528930461992161e+01,3.049746894603426739e+00
9.600000000000000000e+01,2.490206114974952811e+01,3.912096079260646064e+01,2.939738362737104982e+00
9.700000000000000000e+01,2.455598257085623004e+01,3.874037123321797793e+01,2.833697988721784800e+00
9.800000000000000000e+01,2.421471364936653003e+01,3.836348425193037315e+01,2.731482635689228555e+00
9.900000000000000000e+01,2.387818754264482024e+01,3.799026382809026359e+01,2.632954329913349767e+00
1.000000000000000000e+02,2.354633833700687617e+01,3.762067429147241171e+01,2.537980074568626510e+00
1.010000000000000000e+02,2.321910103480969312e+01,3.725468031887052689e+01,2.446431670206506759e+00
1.020000000000000000e+02,2.289641154172071680e+01,3.689224693072129213e+01,2.358185541707477295e+00
1.030000000000000000e+02,2.257820665416399564e+01,3.653333948776126761e+01,2.273122571475201692e+00
1.040000000000000000e+02,2.226442404694082455e+01,3.617792368771618072e+01,2.191127938647580820e+00
1.050000000000000000e+02,2.195500226102240404e+01,3.582596556202260274e+01,2.112090964107684155e+00
1.060000000000000000e+02,2.164988069151219108e+01,3.547743147258138663e+01,2.035904961085349907e+00
1.070000000000000000e+02,2.134899957577549756e+01,3.513228810854272410e+01,1.962467091147791498e+00
1.080000000000000000e+02,2.105229998173409101e+01,3.479050248312255178e+01,1.891678225384814116e+00
1.090000000000000000e+02,2.075972379632347042e+01,3.445204193044978780e+01,1.823442810601275887e+00
1.100000000000000000e+02,2.047121371411054014e+01,3.411687410244436336e+01,1.757668740336166158e+00
1.110000000000000000e+02,2.018671322606948593e+01,3.378496696572559443e+01,1.694267230534202140e+00
1.120000000000000000e+02,1.990616660851364017e+01,3.345628879855057392e+01,1.633152699702120403e+00
1.130000000000000000e+02,1.962951891218115819e+01,3.313080818778243497e+01,1.574242653387896151e+00
1.140000000000000000e+02,1.935671595147237412e+01,3.280849402588805219e+01,1.517457572826951928e+00
1.150000000000000000e+02,1.908770429383675449e+01,3.248931550796495316e+01,1.462720807605052187e+00
1.160000000000000000e+02,1.882243124930732137e+01,3.217324212879715617e+01,1.409958472192993195e+00
1.170000000000000000e+02,1.856084486018052360e+01,3.186024367993974948e+01,1.359099346213424653e+00
1.180000000000000000e+02,1.830289389083957019e+01,3.155029024683159733e+01,1.310074778305188925e+00
1.190000000000000000e+02,1.804852781771913683e+01,3.124335220593640727e+01,1.262818593455399707e+00
1.200000000000000000e+02,1.779769681940958392e+01,3.093940022191142702e+01,1.217267003674180614e+00
1.210000000000000000e+02,1.755035176689867882e+01,3.063840524480374583e+01,1.173358521891489703e+00
1.220000000000000000e+02,1.730644421394893939e+01,3.034033850727390202e+01,1.131033878959799788e+00
1.230000000000000000e+02,1.706592638760873726e+01,3.004517152184641304e+01,1.090235943650609274e+00
1.240000000000000000e+02,1.682875117885521021e+01,2.975287607818717461e+01,1.050909645536780568e+00
1.250000000000000000e+02,1.659487213336728217e+01,2.946342424040722818e+01,1.013001900656630205e+00
1.260000000000000000e+02,1.636424344242687212e+01,2.917678834439285041e+01,9.764615398594038709e-01
1.270000000000000000e+02,1.613681993394659031e+01,2.889294099516153835e+01,9.412392397354361062e-01
1.280000000000000000e+02,1.591255706362207611e+01,2.861185506424381231e+01,9.072874560377490738e-01
1.290000000000000000e+02,1.569141090620735568e+01,2.833350368709038491e+01,8.745603595052281465e-01
1.300000000000000000e+02,1.547333814691141640e+01,2.805786026050461501e+01,8.430137740007405123e-01
1.310000000000000000e+02,1.525829607291434264e+01,2.778489844009996546e+01,8.126051168806984748e-01
1.320000000000000000e+02,1.504624256500138557e+01,2.751459213778211677e+01,7.832933415155723944e-01
1.330000000000000000e+02,1.483713608931327954e+01,2.724691551925562649e+01,7.550388818837678873e-01
1.340000000000000000e+02,1.463093568921120813e+01,2.698184300155488557e+01,7.278035991640775526e-01
1.350000000000000000e+02,1.442760097725483170e+01,2.671934925059896315e+01,7.015507302546146740e-01
1.360000000000000000e+02,1.422709212729181338e+01,2.645940917877040377e+01,6.762448381487415894e-01
1.370000000000000000e+02,1.402936986665725172e+01,2.620199794251746894e+01,6.518517641010032060e-01
1.380000000000000000e+02,1.383439546848155643e+01,2.594709093997970939e+01,6.283385815185030809e-01
1.390000000000000000e+02,1.364213074410519866e+01,2.569466380863671517e+01,6.056735515154785254e-01
1.400000000000000000e+02,1.345253803559890748e+01,2.544469242297963518e+01,5.838260800710840526e-01
1.410000000000000000e+02,1.326558020838777274e+01,2.519715289220545529e+01,5.627666767325519848e-01
1.420000000000000000e+02,1.308122064397790396e+01,2.495202155793359822e+01,5.424669148079850345e-01
1.430000000000000000e+02,1.289942323278413738e+01,2.470927499194485222e+01,5.228993929950512820e-01
1.440000000000000000e+02,1.272015236705743568e+01,2.446888999394219155e+01,5.040376983937829847e-01
1.450000000000000000e+02,1.254337293391058239e+01,2.423084358933344618e+01,4.858563708535543202e-01
1.460000000000000000e+02,1.236905030844078368e+01,2.399511302703554350e+01,4.683308686061132819e-01
1.470000000000000000e+02,1.219715034694787370e+01,2.376167577730005220e+01,4.514375351382758361e-01
1.480000000000000000e+02,1.202763938024675383e+01,2.353050952955995001e+01,4.351535672595674420e-01
1.490000000000000000e+02,1.186048420707277451e+01,2.330159219029731332e+01,4.194569843217093585e-01
1.500000000000000000e+02,1.169565208757877883e+01,2.307490188093172279e+01,4.043265985483987524e-01
