x, current_density, J_max, J_min
0.000000000000000000e+00,5.189554458370894623e+10,7.779624432991749573e+10,2.923518477048280640e+11
1.000000000000000000e+00,7.222501985614302979e+11,7.703940099704115295e+10,2.818063176441780396e+11
2.000000000000000000e+00,8.887483246204598999e+10,7.628992063953016663e+10,2.716411792421856384e+11
3.000000000000000000e+00,8.438005041843801880e+10,7.554773162643548584e+10,2.618427112526789551e+11
4.000000000000000000e+00,9.464175455627528381e+10,7.481276302367208862e+10,2.523976873735579834e+11
5.000000000000000000e+00,1.003950005569686127e+11,7.408494458723954773e+10,2.432933583934868469e+11
6.000000000000000000e+00,1.002657942905125427e+11,7.336420675650851440e+10,2.345174349825787964e+11
7.000000000000000000e+00,9.784461588179624939e+10,7.265048064757252502e+10,2.260580711038449097e+11
8.000000000000000000e+00,9.541216271538450623e+10,7.194369804666445923e+10,2.179038480230143738e+11
9.000000000000000000e+00,9.354503077396270752e+10,7.124379140363711548e+10,2.100437588951423340e+11
1.000000000000000000e+01,9.212573602317861938e+10,7.055069382550711060e+10,2.024671939072000122e+11
1.100000000000000000e+01,9.092074358795419312e+10,6.986433907006166077e+10,1.951639259565915527e+11
1.200000000000000000e+01,8.976904158522428894e+10,6.918466153952751160e+10,1.881240968462666321e+11
1.300000000000000000e+01,8.860088926671856689e+10,6.851159627430157471e+10,1.813382039777941589e+11
1.400000000000000000e+01,8.740519583273597717e+10,6.784507894674234009e+10,1.747970875244346008e+11
1.500000000000000000e+01,8.619530183731132507e+10,6.718504585502193451e+10,1.684919180668975525e+11
1.600000000000000000e+01,8.498795873207878113e+10,6.653143391703778076e+10,1.624141846750941467e+11
1.700000000000000000e+01,8.379480548971255493e+10,6.588418066438366699e+10,1.565556834197970276e+11
1.800000000000000000e+01,8.262125077147799683e+10,6.524322423637929535e+10,1.509085062987002258e+11
1.900000000000000000e+01,8.146830542749612427e+10,6.460850337415803528e+10,1.454650305619314880e+11
2.000000000000000000e+01,8.033480367792646790e+10,6.397995741481220245e+10,1.402179084226076660e+11
2.100000000000000000e+01,7.921899915196101379e+10,6.335752628559518433e+10,1.351600571385445557e+11
2.200000000000000000e+01,7.811939138919410706e+10,6.274115049818008423e+10,1.302846494517329407e+11
2.300000000000000000e+01,7.703498565762959290e+10,6.213077114297413635e+10,1.255851043726757355e+11
2.400000000000000000e+01,7.596524543312046814e+10,6.152632988348851013e+10,1.210550782971468201e+11
2.500000000000000000e+01,7.490993460921517944e+10,6.092776895076284790e+10,1.166884564433803711e+11
2.600000000000000000e+01,7.386896144473561096e+10,6.033503113784400177e+10,1.124793445981324005e+11
2.700000000000000000e+01,7.284226912216754150e+10,5.974805979431857300e+10,1.084220611604733582e+11
2.800000000000000000e+01,7.182977780639009094e+10,5.916679882089857483e+10,1.045111294725717010e+11
2.900000000000000000e+01,7.083136550173818970e+10,5.859119266405980682e+10,1.007412704271168060e+11
3.000000000000000000e+01,6.984687139098054504e+10,5.802118631073236084e+10,9.710739534140209961e+10
3.100000000000000000e+01,6.887610838392370605e+10,5.745672528304278564e+10,9.360459908844970703e+10
3.200000000000000000e+01,6.791887653994969177e+10,5.689775563310743713e+10,9.022815347590487671e+10
3.300000000000000000e+01,6.697497340303098297e+10,5.634422393787642670e+10,8.697350086376272583e+10
3.400000000000000000e+01,6.604420025170679474e+10,5.579607729402777100e+10,8.383624801231225586e+10
3.500000000000000000e+01,6.512636484475484467e+10,5.525326331291122437e+10,8.081216015199342346e+10
3.600000000000000000e+01,6.422128180753994751e+10,5.471573011554121399e+10,7.789715526716250610e+10
3.700000000000000000e+01,6.332877177642271423e+10,5.418342632763864136e+10,7.508729858605004883e+10
3.800000000000000000e+01,6.244866013238137054e+10,5.365630107472075653e+10,7.237879726947320557e+10
3.900000000000000000e+01,6.158077582032907104e+10,5.313430397723886871e+10,6.976799529113386536e+10
4.000000000000000000e+01,6.072495047502362061e+10,5.261738514576342773e+10,6.725136850259112549e+10
4.100000000000000000e+01,5.988101789121844482e+10,5.210549517621583557e+10,6.482551987624698639e+10
4.200000000000000000e+01,5.904881377877485657e+10,5.159858514514672089e+10,6.248717491992419434e+10
4.300000000000000000e+01,5.822817570975758362e+10,5.109660660506005096e+10,6.023317725684640503e+10
4.400000000000000000e+01,5.741894316869319916e+10,5.059951157978293610e+10,5.806048436505438995e+10
4.500000000000000000e+01,5.662095763877788544e+10,5.010725255988019562e+10,5.596616347050759888e+10
4.600000000000000000e+01,5.583406268217926788e+10,4.961978249811383057e+10,5.394738758832683563e+10
4.700000000000000000e+01,5.505810399429031372e+10,4.913705480494638062e+10,5.200143170683491516e+10
4.800000000000000000e+01,5.429292942701566315e+10,4.865902334408829498e+10,5.012566910924414825e+10
4.900000000000000000e+01,5.353838898498619080e+10,4.818564242808839417e+10,4.831756782802552795e+10
5.000000000000000000e+01,5.279433480232211304e+10,4.771686681396742249e+10,4.657468722717367554e+10
5.100000000000000000e+01,5.206062110791812897e+10,4.725265169889389801e+10,4.489467470775417328e+10
5.200000000000000000e+01,5.133710418586238861e+10,4.679295271590220642e+10,4.327526253228630066e+10
5.300000000000000000e+01,5.062364233550311279e+10,4.633772592965219879e+10,4.171426476367458344e+10
5.400000000000000000e+01,4.992009583376255798e+10,4.588692783223013306e+10,4.020957431455730438e+10
5.500000000000000000e+01,4.922632690072004700e+10,4.544051533899045563e+10,3.875916010308897400e+10
5.600000000000000000e+01,4.854219966848102570e+10,4.499844578443801117e+10,3.736106431131771851e+10
5.700000000000000000e+01,4.786758015278968048e+10,4.456067691815029144e+10,3.601339974245658112e+10
5.800000000000000000e+01,4.720233622665904236e+10,4.412716690073947144e+10,3.471434727348184967e+10
5.900000000000000000e+01,4.654633759530110931e+10,4.369787429985354614e+10,3.346215339961941528e+10
6.000000000000000000e+01,4.589945577180210876e+10,4.327275808621656036e+10,3.225512786740505981e+10
6.100000000000000000e+01,4.526156405315562439e+10,4.285177762970716858e+10,3.109164139312335968e+10
6.200000000000000000e+01,4.463253749643709564e+10,4.243489269547555542e+10,2.997012346354566956e+10
6.300000000000000000e+01,4.401225289503543854e+10,4.202206344009795380e+10,2.888906021599844742e+10
6.400000000000000000e+01,4.340058875493505096e+10,4.161325040776864624e+10,2.784699239490045547e+10
6.500000000000000000e+01,4.279742527110408783e+10,4.120841452652904510e+10,2.684251338201044464e+10
6.600000000000000000e+01,4.220264430404425049e+10,4.080751710453338623e+10,2.587426729772644043e+10
6.700000000000000000e+01,4.161612935656911469e+10,4.041051982635080719e+10,2.494094717087382126e+10
6.800000000000000000e+01,4.103776555086386871e+10,4.001738474930339813e+10,2.404129317451157379e+10
6.900000000000000000e+01,4.046743960585314178e+10,3.962807429983982849e+10,2.317409092537550354e+10
7.000000000000000000e+01,3.990503981490378571e+10,3.924255126994430542e+10,2.233816984466276932e+10
7.100000000000000000e+01,3.935045602386167908e+10,3.886077881358043671e+10,2.153240157794520187e+10
7.200000000000000000e+01,3.880357960942308044e+10,3.848272044316974640e+10,2.075569847207849503e+10
7.300000000000000000e+01,3.826430345783504486e+10,3.810834002610432434e+10,2.000701210705136490e+10
7.400000000000000000e+01,3.773252194390504456e+10,3.773760178129357910e+10,1.928533188079290390e+10
7.500000000000000000e+01,3.720813091032082367e+10,3.737047027574439240e+10,1.858968364502785873e+10
7.600000000000000000e+01,3.669102764725977325e+10,3.700691042117472839e+10,1.791912839033850098e+10
7.700000000000000000e+01,3.618111087228739166e+10,3.664688747066004181e+10,1.727276097865806580e+10
7.800000000000000000e+01,3.567828071053235626e+10,3.629036701531239319e+10,1.664970892148492432e+10
7.900000000000000000e+01,3.518243867513504028e+10,3.593731498099185181e+10,1.604913120216821861e+10
8.000000000000000000e+01,3.469348764796501923e+10,3.558769762504988098e+10,1.547021714067522812e+10
8.100000000000000000e+01,3.421133186060477829e+10,3.524148153310441589e+10,1.491218529930821419e+10
8.200000000000000000e+01,3.373587687559214401e+10,3.489863361584631348e+10,1.437428242789344978e+10
8.300000000000000000e+01,3.326702956792580032e+10,3.455912110587684631e+10,1.385578244701879311e+10
8.400000000000000000e+01,3.280469810682315063e+10,3.422291155457604218e+10,1.335598546794722366e+10
8.500000000000000000e+01,3.234879193773276901e+10,3.388997282900138474e+10,1.287421684788347435e+10
8.600000000000000000e+01,3.189922176459612656e+10,3.356027310881673050e+10,1.240982627931844139e+10
8.700000000000000000e+01,3.145589953235693741e+10,3.323378088325116348e+10,1.196218691222223091e+10
8.800000000000000000e+01,3.101873840971292496e+10,3.291046494808732224e+10,1.153069450790085030e+10
8.900000000000000000e+01,3.058765277210563660e+10,3.259029440267910385e+10,1.111476662337449074e+10
9.000000000000000000e+01,3.016255818495330429e+10,3.227323864699836349e+10,1.071384182517637253e+10
9.100000000000000000e+01,2.974337138710850525e+10,3.195926737871035767e+10,1.032737893151092720e+10
9.200000000000000000e+01,2.933001027455290222e+10,3.164835059027758026e+10,9.954856281748403549e+09
9.300000000000000000e+01,2.892239388431537628e+10,3.134045856609186172e+10,9.595771032269763947e+09
9.400000000000000000e+01,2.852044237861367416e+10,3.103556187963430786e+10,9.249638477711448669e+09
9.500000000000000000e+01,2.812407702921842957e+10,3.073363139066287994e+10,8.915991396693733215e+09
9.600000000000000000e+01,2.773322020203206253e+10,3.043463824242735291e+10,8.594379421149587631e+09
9.700000000000000000e+01,2.734779534188302231e+10,3.013855385891133118e+10,8.284368428402688026e+09
9.800000000000000000e+01,2.696772695753329086e+10,2.984534994210117722e+10,7.985539955173996925e+09
9.900000000000000000e+01,2.659294060688973618e+10,2.955499846928137207e+10,7.697490632725953102e+09
1.000000000000000000e+02,2.622336288242573547e+10,2.926747169035633850e+10,7.419831642381752968e+09
1.010000000000000000e+02,2.585892139680167007e+10,2.898274212519820404e+10,7.152188190684808731e+09
1.020000000000000000e+02,2.549954476868741608e+10,2.870078256102042770e+10,6.894199003489918709e+09
1.030000000000000000e+02,2.514516260878172302e+10,2.842156604977698517e+10,6.645515838303253174e+09
1.040000000000000000e+02,2.479570550602449417e+10,2.814506590558678055e+10,6.405803014212914467e+09
1.050000000000000000e+02,2.445110501400197220e+10,2.787125570218320465e+10,6.174736958775531769e+09
1.060000000000000000e+02,2.411129363754078293e+10,2.760010927038846588e+10,5.952005771247281075e+09
1.070000000000000000e+02,2.377620481948752213e+10,2.733160069561244965e+10,5.737308801569761276e+09
1.080000000000000000e+02,2.344577292767209244e+10,2.706570431537603760e+10,5.530356244542406082e+09
1.090000000000000000e+02,2.311993324205430222e+10,2.680239471685834503e+10,5.330868748633678436e+09
1.100000000000000000e+02,2.279862194204536819e+10,2.654164673446796417e+10,5.138577038902958870e+09
1.110000000000000000e+02,2.248177609400922394e+10,2.628343544743779755e+10,4.953221553524159431e+09
1.120000000000000000e+02,2.216933363893563461e+10,2.602773617744322586e+10,4.774552093420431137e+09
