x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.272073512486319657e+01,9.098899547094097784e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.584999867223994841e+01,8.278997296810918272e+01,6.925463119070833784e+01
1.500000000000000000e+01,7.918404273867814425e+01,7.532976475434611530e+01,5.763326600795585364e+01
2.000000000000000000e+01,7.257553873507909259e+01,6.854179624060249409e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.593121723327537609e+01,6.236549187706339126e+01,3.991370581696970277e+01
3.000000000000000000e+01,5.922290471567946213e+01,5.674573457945128041e+01,3.321593350743800244e+01
3.500000000000000000e+01,5.249940509501170993e+01,5.163237386644910742e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.588628709907494851e+01,4.697977831888269407e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.956060591229040568e+01,4.274642836682628655e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.370221802785247434e+01,3.889454577068060104e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.844410101891232756e+01,3.538975648972763821e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.384722940751319697e+01,3.220078392961532643e+01,1.103298238770542206e+01
6.500000000000000000e+01,1.990472406253987003e+01,2.929916983132517316e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.657371807858323010e+01,2.665902031084776880e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.379254335464528936e+01,2.425677478323451197e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.147806734058020695e+01,2.207099570891360329e+01,5.291643361287961866e+00
8.500000000000000000e+01,9.551975040957353613e+00,2.008217728597497853e+01,4.403672133066823591e+00
9.000000000000000000e+01,7.949093211929186609e+00,1.827257138120210556e+01,3.664708093787579557e+00
9.500000000000000000e+01,6.615185092192787941e+00,1.662602914646644336e+01,3.049746894603426739e+00
1.000000000000000000e+02,5.505115192044566008e+00,1.512785690707567987e+01,2.537980074568626510e+00
1.050000000000000000e+02,4.581322042439482267e+00,1.376468503602952254e+01,2.112090964107684155e+00
1.100000000000000000e+02,3.812547226418139257e+00,1.252434864402219361e+01,1.757668740336166158e+00
1.150000000000000000e+02,3.172777687099401334e+00,1.139577902047421176e+01,1.462720807605052187e+00
1.200000000000000000e+02,2.640365523081860122e+00,1.036890485681772311e+01,1.217267003674180614e+00
1.250000000000000000e+02,2.197295487744311160e+00,9.434562370556058397e+00,1.013001900656630205e+00
1.300000000000000000e+02,1.828575406796743463e+00,8.584413528048351338e+00,8.430137740007405123e-01
1.350000000000000000e+02,1.521728887621948134e+00,7.810871636242759486e+00,7.015507302546146740e-01
1.400000000000000000e+02,1.266373155198258882e+00,7.107033639341938880e+00,5.838260800710840526e-01
1.450000000000000000e+02,1.053867729824689903e+00,6.466618516219088342e+00,4.858563708535543202e-01
1.500000000000000000e+02,8.770220589459418736e-01,5.883911228845618346e+00,4.043265985483987524e-01
1.550000000000000000e+02,7.298522102064265438e-01,5.353711721528525480e+00,3.364780377511891740e-01
1.600000000000000000e+02,6.073783929487679423e-01,4.871288515828826604e+00,2.800148946306296738e-01
1.650000000000000000e+02,5.054564568855499651e-01,4.432336487043960105e+00,2.330266240823185842e-01
1.700000000000000000e+02,4.206376663597316545e-01,4.032938445453293497e+00,1.939232825554930706e-01
1.750000000000000000e+02,3.500520053711063118e-01,3.669530179479333576e+00,1.613817290843680141e-01
1.800000000000000000e+02,2.913110647574276846e-01,3.338868648811263551e+00,1.343008541267219358e-01
1.850000000000000000e+02,2.424272255207906845e-01,3.038003043647548918e+00,1.117643212865671448e-01
1.900000000000000000e+02,2.017464037030189672e-01,2.764248451791517791e+00,9.300956121143245936e-02
1.950000000000000000e+02,1.678920810963573929e-01,2.515161898606140145e+00,7.740196850981044541e-02
2.000000000000000000e+02,1.397187279549213235e-01,2.288520546009573664e+00,6.441342858907370128e-02
2.050000000000000000e+02,1.162730416697708991e-01,2.082301855960204673e+00,5.360444782581742090e-02
2.100000000000000000e+02,9.676168983947640301e-02,1.894665541410950782e+00,4.460928240665326672e-02
2.150000000000000000e+02,8.052446625747138043e-02,1.723937143663888838e+00,3.712356264358552399e-02
2.200000000000000000e+02,6.701195149451862065e-02,1.568593089570205157e+00,3.089399400754925390e-02
2.250000000000000000e+02,5.576692217673730190e-02,1.427247095226527485e+00,2.570978639366671911e-02
2.300000000000000000e+02,4.640887990436541599e-02,1.298637794834801795e+00,2.139552161000776373e-02
2.350000000000000000e+02,3.862117631580974653e-02,1.181617484326165757e+00,1.780521774685279654e-02
2.400000000000000000e+02,3.214029864738360276e-02,1.075141879297381697e+00,1.481738958233917713e-02
2.450000000000000000e+02,2.674695324389033887e-02,9.782607958600845199e-01,1.233093788328545187e-02
2.500000000000000000e+02,2.225864531252864931e-02,8.901096712391235455e-01,1.026172850733945117e-02
2.550000000000000000e+02,1.852350384102630088e-02,8.099018484501732118e-01,8.539745553424689384e-03
2.600000000000000000e+02,1.541514273356902123e-02,7.369215562053953450e-01,7.106722231549715378e-03
2.650000000000000000e+02,1.282838428062430675e-02,6.705175214001150019e-01,5.914169287649180887e-03
2.700000000000000000e+02,1.067570025757828486e-02,6.100971571786164560e-01,4.921734271207831024e-03
2.750000000000000000e+02,8.884250229531678172e-03,5.551212747135910730e-01,4.095836128155581901e-03
