x, lambda_eff
0.000000000000000000e+00,9.277792137984936005e+01
5.000000000000000000e-01,9.276015757639591186e+01
1.000000000000000000e+00,9.274237345843070557e+01
1.500000000000000000e+00,9.272456904764955254e+01
2.000000000000000000e+00,9.270674436575070843e+01
2.500000000000000000e+00,9.268889943443522839e+01
3.000000000000000000e+00,9.267103427540652660e+01
3.500000000000000000e+00,9.265314891037077416e+01
4.000000000000000000e+00,9.263524336103650114e+01
4.500000000000000000e+00,9.261731764911495191e+01
5.000000000000000000e+00,9.259937179631975823e+01
5.500000000000000000e+00,9.258140582436718091e+01
6.000000000000000000e+00,9.256341975497579710e+01
6.500000000000000000e+00,9.254541360986695508e+01
7.000000000000000000e+00,9.252738741076422002e+01
7.500000000000000000e+00,9.250934117939374346e+01
8.000000000000000000e+00,9.249127493748410700e+01
8.500000000000000000e+00,9.247318870676637914e+01
9.000000000000000000e+00,9.245508250897383107e+01
9.500000000000000000e+00,9.243695636584243402e+01
1.000000000000000000e+01,9.241881029911040457e+01
1.050000000000000000e+01,9.240064433051836090e+01
1.100000000000000000e+01,9.238245848180935127e+01
1.150000000000000000e+01,9.236425277472864082e+01
1.200000000000000000e+01,9.234602723102398159e+01
1.250000000000000000e+01,9.232778187244547041e+01
1.300000000000000000e+01,9.230951672074539260e+01
1.350000000000000000e+01,9.229123179767847773e+01
1.400000000000000000e+01,9.227292712500160121e+01
1.450000000000000000e+01,9.225460272447409693e+01
1.500000000000000000e+01,9.223625861785750146e+01
1.550000000000000000e+01,9.221789482691558248e+01
1.600000000000000000e+01,9.219951137341431036e+01
1.650000000000000000e+01,9.218110827912198602e+01
1.700000000000000000e+01,9.216268556580902782e+01
1.750000000000000000e+01,9.214424325524822734e+01
1.800000000000000000e+01,9.212578136921436567e+01
1.850000000000000000e+01,9.210729992948454026e+01
1.900000000000000000e+01,9.208879895783793756e+01
1.950000000000000000e+01,9.207027847605600357e+01
2.000000000000000000e+01,9.205173850592214535e+01
2.050000000000000000e+01,9.203317906922210057e+01
2.100000000000000000e+01,9.201460018774361060e+01
2.150000000000000000e+01,9.199600188327652006e+01
2.200000000000000000e+01,9.197738417761289043e+01
2.250000000000000000e+01,9.195874709254664481e+01
2.300000000000000000e+01,9.194009064987400848e+01
2.350000000000000000e+01,9.192141487139303990e+01
2.400000000000000000e+01,9.190271977890394339e+01
2.450000000000000000e+01,9.188400539420901225e+01
2.500000000000000000e+01,9.186527173911241562e+01
2.550000000000000000e+01,9.184651883542038320e+01
2.600000000000000000e+01,9.182774670494121949e+01
2.650000000000000000e+01,9.180895536948503377e+01
2.700000000000000000e+01,9.179014485086408115e+01
2.750000000000000000e+01,9.177131517089240731e+01
2.800000000000000000e+01,9.175246635138606166e+01
2.850000000000000000e+01,9.173359841416304050e+01
2.900000000000000000e+01,9.171471138104318754e+01
2.950000000000000000e+01,9.169580527384832180e+01
3.000000000000000000e+01,9.167688011440209550e+01
3.050000000000000000e+01,9.165793592453010774e+01
3.100000000000000000e+01,9.163897272605966293e+01
3.150000000000000000e+01,9.161999054082004079e+01
3.200000000000000000e+01,9.160098939064234003e+01
3.250000000000000000e+01,9.158196929735943570e+01
3.300000000000000000e+01,9.156293028280605029e+01
3.350000000000000000e+01,9.154387236881866841e+01
3.400000000000000000e+01,9.152479557723550840e+01
3.450000000000000000e+01,9.150569992989673551e+01
3.500000000000000000e+01,9.148658544864409237e+01
3.550000000000000000e+01,9.146745215532108375e+01
3.600000000000000000e+01,9.144830007177307607e+01
3.650000000000000000e+01,9.142912921984704155e+01
3.700000000000000000e+01,9.140993962139160089e+01
3.750000000000000000e+01,9.139073129825723640e+01
3.800000000000000000e+01,9.137150427229597938e+01
3.850000000000000000e+01,9.135225856536155220e+01
3.900000000000000000e+01,9.133299419930938257e+01
3.950000000000000000e+01,9.131371119599637609e+01
4.000000000000000000e+01,9.129440957728138528e+01
4.050000000000000000e+01,9.127508936502448478e+01
4.100000000000000000e+01,9.125575058108762505e+01
4.150000000000000000e+01,9.123639324733426292e+01
4.200000000000000000e+01,9.121701738562933315e+01
4.250000000000000000e+01,9.119762301783944736e+01
4.300000000000000000e+01,9.117821016583276617e+01
4.350000000000000000e+01,9.115877885147899917e+01
4.400000000000000000e+01,9.113932909664929127e+01
4.450000000000000000e+01,9.111986092321630792e+01
4.500000000000000000e+01,9.110037435305429199e+01
4.550000000000000000e+01,9.108086940803886478e+01
4.600000000000000000e+01,9.106134611004723922e+01
4.650000000000000000e+01,9.104180448095802092e+01
4.700000000000000000e+01,9.102224454265126496e+01
4.750000000000000000e+01,9.100266631700844755e+01
4.800000000000000000e+01,9.098306982591245173e+01
4.850000000000000000e+01,9.096345509124755324e+01
4.900000000000000000e+01,9.094382213489947731e+01
4.950000000000000000e+01,9.092417097875531340e+01
5.000000000000000000e+01,9.090450164470345840e+01
5.050000000000000000e+01,9.088481415463375868e+01
5.100000000000000000e+01,9.086510853043732538e+01
5.150000000000000000e+01,9.084538479400666233e+01
5.200000000000000000e+01,9.082564296723543862e+01
5.250000000000000000e+01,9.080588307201880127e+01
5.300000000000000000e+01,9.078610513025316209e+01
5.350000000000000000e+01,9.076630916383611236e+01
5.400000000000000000e+01,9.074649519466650816e+01
5.450000000000000000e+01,9.072666324464452714e+01
5.500000000000000000e+01,9.070681333567165439e+01
