x, lambda_eff
0.000000000000000000e+00,9.192458089969139223e+01
5.000000000000000000e-01,9.189618741732449791e+01
1.000000000000000000e+00,9.186777972394945380e+01
1.500000000000000000e+00,9.183935784592239315e+01
2.000000000000000000e+00,9.181092180959808502e+01
2.500000000000000000e+00,9.178247164133016156e+01
3.000000000000000000e+00,9.175400736747079122e+01
3.500000000000000000e+00,9.172552901437084927e+01
4.000000000000000000e+00,9.169703660837994619e+01
4.500000000000000000e+00,9.166853017584624297e+01
5.000000000000000000e+00,9.164000974311666425e+01
5.500000000000000000e+00,9.161147533653655728e+01
6.000000000000000000e+00,9.158292698245001873e+01
6.500000000000000000e+00,9.155436470719969577e+01
7.000000000000000000e+00,9.152578853712674345e+01
7.500000000000000000e+00,9.149719849857089571e+01
8.000000000000000000e+00,9.146859461787042278e+01
8.500000000000000000e+00,9.143997692136215960e+01
9.000000000000000000e+00,9.141134543538130686e+01
9.500000000000000000e+00,9.138270018626161573e+01
1.000000000000000000e+01,9.135404120033543052e+01
1.050000000000000000e+01,9.132536850393331918e+01
1.100000000000000000e+01,9.129668212338440014e+01
1.150000000000000000e+01,9.126798208501622867e+01
1.200000000000000000e+01,9.123926841515475417e+01
1.250000000000000000e+01,9.121054114012423497e+01
1.300000000000000000e+01,9.118180028624739464e+01
1.350000000000000000e+01,9.115304587984530826e+01
1.400000000000000000e+01,9.112427794723730301e+01
1.450000000000000000e+01,9.109549651474108600e+01
1.500000000000000000e+01,9.106670160867264485e+01
1.550000000000000000e+01,9.103789325534619081e+01
1.600000000000000000e+01,9.100907148107441458e+01
1.650000000000000000e+01,9.098023631216798890e+01
1.700000000000000000e+01,9.095138777493612281e+01
1.750000000000000000e+01,9.092252589568596477e+01
1.800000000000000000e+01,9.089365070072302899e+01
1.850000000000000000e+01,9.086476221635095385e+01
1.900000000000000000e+01,9.083586046887168663e+01
1.950000000000000000e+01,9.080694548458509985e+01
2.000000000000000000e+01,9.077801728978940332e+01
2.050000000000000000e+01,9.074907591078084579e+01
2.100000000000000000e+01,9.072012137385378594e+01
2.150000000000000000e+01,9.069115370530070663e+01
2.200000000000000000e+01,9.066217293141218647e+01
2.250000000000000000e+01,9.063317907847678612e+01
2.300000000000000000e+01,9.060417217278116198e+01
2.350000000000000000e+01,9.057515224061003778e+01
2.400000000000000000e+01,9.054611930824606247e+01
2.450000000000000000e+01,9.051707340196993812e+01
2.500000000000000000e+01,9.048801454806030620e+01
2.550000000000000000e+01,9.045894277279386131e+01
2.600000000000000000e+01,9.042985810244506695e+01
2.650000000000000000e+01,9.040076056328652498e+01
2.700000000000000000e+01,9.037165018158860619e+01
2.750000000000000000e+01,9.034252698361966338e+01
2.800000000000000000e+01,9.031339099564581829e+01
2.850000000000000000e+01,9.028424224393118891e+01
2.900000000000000000e+01,9.025508075473771896e+01
2.950000000000000000e+01,9.022590655432507845e+01
3.000000000000000000e+01,9.019671966895090520e+01
3.050000000000000000e+01,9.016752012487047807e+01
3.100000000000000000e+01,9.013830794833701532e+01
3.150000000000000000e+01,9.010908316560143305e+01
3.200000000000000000e+01,9.007984580291234522e+01
3.250000000000000000e+01,9.005059588651620572e+01
3.300000000000000000e+01,9.002133344265708104e+01
3.350000000000000000e+01,8.999205849757683495e+01
3.400000000000000000e+01,8.996277107751498647e+01
3.450000000000000000e+01,8.993347120870866718e+01
3.500000000000000000e+01,8.990415891739276333e+01
3.550000000000000000e+01,8.987483422979973113e+01
3.600000000000000000e+01,8.984549717215969622e+01
3.650000000000000000e+01,8.981614777070025468e+01
3.700000000000000000e+01,8.978678605164679993e+01
3.750000000000000000e+01,8.975741204122213901e+01
3.800000000000000000e+01,8.972802576564676258e+01
3.850000000000000000e+01,8.969862725113853230e+01
3.900000000000000000e+01,8.966921652391297926e+01
3.950000000000000000e+01,8.963979361018307657e+01
4.000000000000000000e+01,8.961035853615933888e+01
4.050000000000000000e+01,8.958091132804973711e+01
4.100000000000000000e+01,8.955145201205965577e+01
4.150000000000000000e+01,8.952198061439192145e+01
4.200000000000000000e+01,8.949249716124693066e+01
4.250000000000000000e+01,8.946300167882226617e+01
4.300000000000000000e+01,8.943349419331308070e+01
4.350000000000000000e+01,8.940397473091178426e+01
4.400000000000000000e+01,8.937444331780831419e+01
4.450000000000000000e+01,8.934489998018975143e+01
4.500000000000000000e+01,8.931534474424064740e+01
4.550000000000000000e+01,8.928577763614279661e+01
4.600000000000000000e+01,8.925619868207537877e+01
4.650000000000000000e+01,8.922660790821473142e+01
4.700000000000000000e+01,8.919700534073449205e+01
4.750000000000000000e+01,8.916739100580562649e+01
4.800000000000000000e+01,8.913776492959624420e+01
4.850000000000000000e+01,8.910812713827172615e+01
4.900000000000000000e+01,8.907847765799463957e+01
4.950000000000000000e+01,8.904881651492469530e+01
5.000000000000000000e+01,8.901914373521876200e+01
5.050000000000000000e+01,8.898945934503097988e+01
5.100000000000000000e+01,8.895976337051249061e+01
5.150000000000000000e+01,8.893005583781162215e+01
5.200000000000000000e+01,8.890033677307370397e+01
5.250000000000000000e+01,8.887060620244132281e+01
5.300000000000000000e+01,8.884086415205403853e+01
5.350000000000000000e+01,8.881111064804842670e+01
5.400000000000000000e+01,8.878134571655820650e+01
5.450000000000000000e+01,8.875156938371398496e+01
5.500000000000000000e+01,8.872178167564349849e+01
5.550000000000000000e+01,8.869198261847135711e+01
5.600000000000000000e+01,8.866217223831924343e+01
5.650000000000000000e+01,8.863235056130571365e+01
5.700000000000000000e+01,8.860251761354639655e+01
5.750000000000000000e+01,8.857267342115368081e+01
5.800000000000000000e+01,8.854281801023694243e+01
5.850000000000000000e+01,8.851295140690247365e+01
5.900000000000000000e+01,8.848307363725332664e+01
5.950000000000000000e+01,8.845318472738958349e+01
6.000000000000000000e+01,8.842328470340801516e+01
6.050000000000000000e+01,8.839337359140229466e+01
6.100000000000000000e+01,8.836345141746291176e+01
6.150000000000000000e+01,8.833351820767717300e+01
6.200000000000000000e+01,8.830357398812901693e+01
6.250000000000000000e+01,8.827361878489932678e+01
6.300000000000000000e+01,8.824365262406560362e+01
6.350000000000000000e+01,8.821367553170213682e+01
6.400000000000000000e+01,8.818368753387993308e+01
6.450000000000000000e+01,8.815368865666667375e+01
6.500000000000000000e+01,8.812367892612672904e+01
6.550000000000000000e+01,8.809365836832111540e+01
6.600000000000000000e+01,8.806362700930749554e+01
6.650000000000000000e+01,8.803358487514019259e+01
6.700000000000000000e+01,8.800353199187016173e+01
6.750000000000000000e+01,8.797346838554487647e+01
6.800000000000000000e+01,8.794339408220847076e+01
6.850000000000000000e+01,8.791330910790165376e+01
6.900000000000000000e+01,8.788321348866161031e+01
