x, o_total, cc
0.000000000000000000e+00,3.336119477453916016e-01,3.389744746146097221e-01
4.000000000000000000e+00,3.230391877558569380e-01,3.283005617683602551e-01
8.000000000000000000e+00,3.126689590532052421e-01,3.178289979491406569e-01
1.200000000000000000e+01,3.025015337214808087e-01,3.075602398476186550e-01
1.600000000000000000e+01,2.925370821928081622e-01,2.974942629567988162e-01
2.000000000000000000e+01,2.827756730023345821e-01,2.876310471806379221e-01
2.400000000000000000e+01,2.732172724783496487e-01,2.779713122386136548e-01
2.800000000000000000e+01,2.638617443758877190e-01,2.685143204865766964e-01
3.200000000000000000e+01,2.547088494640126766e-01,2.592600918880434424e-01
3.600000000000000000e+01,2.457582450787265393e-01,2.502083339569227682e-01
4.000000000000000000e+01,2.370094846550588330e-01,2.413586317380608803e-01
4.400000000000000000e+01,2.284620172533265436e-01,2.327105223076462726e-01
4.800000000000000000e+01,2.201151870958066303e-01,2.242633735433752218e-01
5.200000000000000000e+01,2.119682331311114332e-01,2.160164875833939790e-01
5.600000000000000000e+01,2.040202886443933938e-01,2.079690455559503881e-01
6.000000000000000000e+01,1.962703809321152959e-01,2.001201141150694973e-01
6.400000000000000000e+01,1.887174310604965710e-01,1.924687217735837619e-01
6.800000000000000000e+01,1.813602537268921566e-01,1.850136809990575171e-01
7.200000000000000000e+01,1.741975572432583053e-01,1.777537745022212679e-01
7.600000000000000000e+01,1.672279436605270952e-01,1.706876503359778807e-01
8.000000000000000000e+01,1.604499090521427918e-01,1.638138621814961837e-01
8.400000000000000000e+01,1.538618439742194532e-01,1.571308276342544274e-01
8.800000000000000000e+01,1.474620341187692918e-01,1.506369650286236150e-01
9.200000000000000000e+01,1.412486611752328258e-01,1.443304273293459505e-01
9.600000000000000000e+01,1.352198039141419283e-01,1.382093715709469539e-01
1.000000000000000000e+02,1.293734395051621133e-01,1.322718259662195028e-01
1.040000000000000000e+02,1.237074450800307174e-01,1.265157215750680464e-01
1.080000000000000000e+02,1.182195995490340490e-01,1.209388778346985327e-01
1.120000000000000000e+02,1.129075856776877163e-01,1.155390314174126187e-01
1.160000000000000000e+02,1.077689924282042716e-01,1.103137822987060451e-01
1.200000000000000000e+02,1.028013175681948277e-01,1.052607840660017280e-01
1.240000000000000000e+02,9.800197054686018983e-02,1.003773803566828382e-01
1.280000000000000000e+02,9.336827563672188413e-02,9.566097476984877779e-02
1.320000000000000000e+02,8.889747533673775237e-02,9.110885087964580575e-02
1.360000000000000000e+02,8.458673403047148320e-02,8.671821241796823232e-02
1.400000000000000000e+02,8.043314189085618016e-02,8.248618700730689368e-02
1.440000000000000000e+02,7.643371902103730797e-02,7.840983013878441432e-02
1.480000000000000000e+02,7.258541981881605487e-02,7.448613411467154555e-02
1.520000000000000000e+02,6.888513755036207442e-02,7.071201187343691130e-02
1.560000000000000000e+02,6.532970911714132412e-02,6.708433535126352709e-02
1.600000000000000000e+02,6.191591999842619570e-02,6.359991632615558110e-02
1.640000000000000000e+02,5.864050935033705836e-02,6.025551741225862457e-02
1.680000000000000000e+02,5.550017524111452299e-02,5.704785732879892601e-02
1.720000000000000000e+02,5.249158000125617174e-02,5.397361628257286992e-02
1.760000000000000000e+02,4.961135566627078441e-02,5.102944142592449883e-02
1.800000000000000000e+02,4.685610948911909934e-02,4.821195236611460627e-02
1.840000000000000000e+02,4.422242949892179337e-02,4.551774670922323351e-02
1.880000000000000000e+02,4.170689008222481370e-02,4.294340562383093529e-02
1.920000000000000000e+02,3.930605756302001791e-02,4.048549940875664777e-02
1.960000000000000000e+02,3.701649575781879031e-02,3.814059304688727225e-02
2.000000000000000000e+02,3.483477148236670956e-02,3.590525172485195537e-02
2.040000000000000000e+02,3.275745998705725803e-02,3.377604629664542751e-02
2.080000000000000000e+02,3.078115029874754077e-02,3.174955866851849468e-02
2.120000000000000000e+02,2.890245044748540951e-02,2.982238708248936832e-02
2.160000000000000000e+02,2.711799255761540225e-02,2.799115127651161453e-02
2.200000000000000000e+02,2.542443778382780240e-02,2.625249750045910435e-02
2.240000000000000000e+02,2.381848107393629357e-02,2.460310336847863766e-02
2.280000000000000000e+02,2.229685574150117033e-02,2.303968252978787212e-02
2.320000000000000000e+02,2.085633783284152401e-02,2.155898914158251023e-02
2.360000000000000000e+02,1.949375027448584791e-02,2.015782212932241968e-02
2.400000000000000000e+02,1.820596678867964988e-02,1.883302922127826767e-02
2.440000000000000000e+02,1.698991556618587723e-02,1.758151074583686607e-02
2.480000000000000000e+02,1.584258268726286903e-02,1.640022318168736851e-02
2.520000000000000000e+02,1.476101528337012483e-02,1.528618245264307118e-02
2.560000000000000000e+02,1.374232443381884911e-02,1.423646696049116200e-02
2.600000000000000000e+02,1.278368779323863641e-02,1.324822035089835703e-02
2.640000000000000000e+02,1.188235194735890246e-02,1.231865400902327698e-02
2.680000000000000000e+02,1.103563449619190950e-02,1.144504928308352765e-02
2.720000000000000000e+02,1.024092586524128455e-02,1.062475943568388231e-02
2.760000000000000000e+02,9.495690846834662496e-03,9.855211324218130647e-03
2.800000000000000000e+02,8.797469875082541621e-03,9.133906813099128622e-03
2.840000000000000000e+02,8.143880039287898498e-03,8.458423921939215578e-03
2.880000000000000000e+02,7.532615841866517788e-03,7.826417715086575466e-03
2.920000000000000000e+02,6.961449707978907032e-03,7.235620939115902997e-03
2.960000000000000000e+02,6.428232255116884085e-03,6.683844415967413709e-03
3.000000000000000000e+02,5.930892331827245477e-03,6.168977200422578674e-03
3.040000000000000000e+02,5.467436835588946123e-03,5.688986511494957543e-03
3.080000000000000000e+02,5.035950320587130602e-03,5.241917448097938546e-03
3.120000000000000000e+02,4.634594406747074950e-03,4.825892500027509011e-03
3.160000000000000000e+02,4.261607001903823175e-03,4.439110865867266359e-03
3.200000000000000000e+02,3.915301349390933223e-03,4.079847589886032543e-03
3.240000000000000000e+02,3.594064913636580566e-03,3.746452530357566833e-03
3.280000000000000000e+02,3.296358116560379938e-03,3.437349171989858686e-03
3.320000000000000000e+02,3.020712937673942448e-03,3.151033295311729196e-03
3.360000000000000000e+02,2.765731390806860403e-03,2.886071515931535811e-03
3.400000000000000000e+02,2.530083890312526639e-03,2.641099706561080961e-03
3.440000000000000000e+02,2.312507519460878062e-03,2.414821314593149429e-03
3.480000000000000000e+02,2.111804213503483667e-03,2.206005587838824524e-03
3.520000000000000000e+02,1.926838869606917019e-03,2.013485720777341646e-03
3.560000000000000000e+02,1.756537395499388953e-03,1.836156933352812385e-03
3.600000000000000000e+02,1.599884708269937259e-03,1.672974493975409437e-03
3.640000000000000000e+02,1.455922694305554141e-03,1.522951697956180083e-03
3.680000000000000000e+02,1.323748140856398185e-03,1.385157812131110550e-03
3.720000000000000000e+02,1.202510649188978350e-03,1.258715995918141886e-03
