x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.620271128106139713e+01,9.406280749591053336e+01,8.633353589349992774e+01
8.000000000000000000e+00,9.228056040806461624e+01,8.847811754012721508e+01,7.453479419874238943e+01
1.200000000000000000e+01,8.792296970285060809e+01,8.322500137777531393e+01,6.434852330271755250e+01
1.600000000000000000e+01,8.284130319154650124e+01,7.828377283444567070e+01,5.555435546248882162e+01
2.000000000000000000e+01,7.682184451389726121e+01,7.363591454180053120e+01,4.796203941361032719e+01
2.400000000000000000e+01,6.986930796717548731e+01,6.926400854330701407e+01,4.140732451240383938e+01
2.800000000000000000e+01,6.231863387307869573e+01,6.515167102004190269e+01,3.574840737045416716e+01
3.200000000000000000e+01,5.472437840597618219e+01,6.128349089195094024e+01,3.086286410852562412e+01
3.600000000000000000e+01,4.757946992000418618e+01,5.764497206446966970e+01,2.664500186289606631e+01
4.000000000000000000e+01,4.114075755927057543e+01,5.422247910407350702e+01,2.300357224712710291e+01
4.400000000000000000e+01,3.551946409904883950e+01,5.100318613917497146e+01,1.985979730276065780e+01
4.800000000000000000e+01,3.066520929853329847e+01,4.797502879487307581e+01,1.714566523275520282e+01
5.200000000000000000e+01,2.647435948640999825e+01,4.512665898142910237e+01,1.480245904790005085e+01
5.600000000000000000e+01,2.285625065827255042e+01,4.244740236703768232e+01,1.277948629523941726e+01
6.000000000000000000e+01,1.973260937330515929e+01,3.992721837552121400e+01,1.103298238770542206e+01
6.400000000000000000e+01,1.703585940236093421e+01,3.755666255903833672e+01,9.525163809813189886e+00
6.800000000000000000e+01,1.470765979737216256e+01,3.532685120479693808e+01,8.223410716659733666e+00
7.200000000000000000e+01,1.269764275497947992e+01,3.322942804313488807e+01,7.099561242737349787e+00
7.600000000000000000e+01,1.096232396957469035e+01,3.125653293220607765e+01,6.129302253779657761e+00
8.000000000000000000e+01,9.464161902553540173e+00,2.940077240191688546e+01,5.291643361287961866e+00
8.400000000000000000e+01,8.170745616198111350e+00,2.765519194672587133e+01,4.568462820673548030e+00
8.800000000000000000e+01,7.054093601949869452e+00,2.601324996347329943e+01,3.944115489067396396e+00
9.200000000000000000e+01,6.090048434064915917e+00,2.446879323657190852e+01,3.405094361435090367e+00
9.600000000000000000e+01,5.257754152709939177e+00,2.301603387868901152e+01,2.939738362737104982e+00
1.000000000000000000e+02,4.539205070309616730e+00,2.164952764050479317e+01,2.537980074568626510e+00
1.040000000000000000e+02,3.918856240112458256e+00,2.036415350826196047e+01,2.191127938647580820e+00
1.080000000000000000e+02,3.383287159930147503e+00,1.915509451264815866e+01,1.891678225384814116e+00
1.120000000000000000e+02,2.920911435684542035e+00,1.801781967709196053e+01,1.633152699702120403e+00
1.160000000000000000e+02,2.521726123681704124e+00,1.694806703782329649e+01,1.409958472192993195e+00
