x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.579049400290732308e+01,9.523932877899893867e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.357557230399871173e+01,9.070529746274253569e+01,6.925463119070833784e+01
1.500000000000000000e+01,6.972173567474594336e+01,8.638711647051033538e+01,5.763326600795585364e+01
2.000000000000000000e+01,5.802198743187842922e+01,8.227450987804608928e+01,4.796203941361032719e+01
2.500000000000000000e+01,4.828553094619049091e+01,7.835769096406225742e+01,3.991370581696970277e+01
3.000000000000000000e+01,4.018291344281928446e+01,7.462733892089519827e+01,3.321593350743800244e+01
3.500000000000000000e+01,3.343996640634427564e+01,7.107457667388919731e+01,2.764208975808666935e+01
4.000000000000000000e+01,2.782852853237455193e+01,6.769094975672702219e+01,2.300357224712710291e+01
4.500000000000000000e+01,2.315872542653809063e+01,6.446840619243621973e+01,1.914342731536748232e+01
5.000000000000000000e+01,1.927254481881216819e+01,6.139927733219484907e+01,1.593103912043601333e+01
5.500000000000000000e+01,1.603848989752660970e+01,5.847625960633840947e+01,1.325770998451906912e+01
6.000000000000000000e+01,1.334712984773939404e+01,5.569239714414158016e+01,1.103298238770542206e+01
6.500000000000000000e+01,1.110739703741614548e+01,5.304106522101481858e+01,9.181578154112399304e+00
7.000000000000000000e+01,9.243505559189332033e+00,5.051595449372555890e+01,7.640851261941199013e+00
7.500000000000000000e+01,7.692386860300808316e+00,4.811105598612876832e+01,6.358668088117186201e+00
8.000000000000000000e+01,6.401555690059872461e+00,4.582064678967741855e+01,5.291643361287961866e+00
8.500000000000000000e+01,5.327334154815949852e+00,4.363927644468469680e+01,4.403672133066823591e+00
9.000000000000000000e+01,4.433373787739888883e+00,4.156175396992949800e+01,3.664708093787579557e+00
9.500000000000000000e+01,3.689425624643995150e+00,3.958313550973979034e+01,3.049746894603426739e+00
1.000000000000000000e+02,3.070316668858863451e+00,3.769871256915775604e+01,2.537980074568626510e+00
1.050000000000000000e+02,2.555098111777822645e+00,3.590400080918995229e+01,2.112090964107684155e+00
1.100000000000000000e+02,2.126336487381621065e+00,3.419472937547885039e+01,1.757668740336166158e+00
1.150000000000000000e+02,1.769523775517375608e+00,3.256683073500122561e+01,1.462720807605052187e+00
1.200000000000000000e+02,1.472586493578472489e+00,3.101643099660789815e+01,1.217267003674180614e+00
1.250000000000000000e+02,1.225477165705619820e+00,2.953984069237072774e+01,1.013001900656630205e+00
1.300000000000000000e+02,1.019834346039960149e+00,2.813354599779947662e+01,8.430137740007405123e-01
1.350000000000000000e+02,8.486996922246964337e-01,2.679420037003513855e+01,7.015507302546146740e-01
1.400000000000000000e+02,7.062825157626838601e-01,2.551861658412150646e+01,5.838260800710840526e-01
1.450000000000000000e+02,5.877638423132565126e-01,2.430375914840363194e+01,4.858563708535543202e-01
1.500000000000000000e+02,4.891333519105856564e-01,2.314673708100416860e+01,4.043265985483987524e-01
1.550000000000000000e+02,4.070536816447661854e-01,2.204479703018801473e+01,3.364780377511891740e-01
1.600000000000000000e+02,3.387474992113143069e-01,2.099531672224376067e+01,2.800148946306296738e-01
1.650000000000000000e+02,2.819035262333312586e-01,1.999579872128987645e+01,2.330266240823185842e-01
1.700000000000000000e+02,2.345983314646183371e-01,1.904386448615612437e+01,1.939232825554930706e-01
1.750000000000000000e+02,1.952312475879758868e-01,1.813724871019724816e+01,1.613817290843680141e-01
1.800000000000000000e+02,1.624702093864039409e-01,1.727379393056950363e+01,1.343008541267219358e-01
1.850000000000000000e+02,1.352066806117551145e-01,1.645144539414184592e+01,1.117643212865671448e-01
1.900000000000000000e+02,1.125181444099188632e-01,1.566824616782423263e+01,9.300956121143245936e-02
1.950000000000000000e+02,9.363688808991177392e-02,1.492233248167702264e+01,7.740196850981044541e-02
2.000000000000000000e+02,7.792402600615355723e-02,1.421192929371972724e+01,6.441342858907370128e-02
2.050000000000000000e+02,6.484788156540517712e-02,1.353534606588459255e+01,5.360444782581742090e-02
2.100000000000000000e+02,5.396599686967834542e-02,1.289097274106312518e+01,4.460928240665326672e-02
2.150000000000000000e+02,4.491016125485572386e-02,1.227727591167224119e+01,3.712356264358552399e-02
2.200000000000000000e+02,3.737395213522654719e-02,1.169279517062236096e+01,3.089399400754925390e-02
2.250000000000000000e+02,3.110236657311446842e-02,1.113613963600394108e+01,2.570978639366671911e-02
2.300000000000000000e+02,2.588319273670318388e-02,1.060598464122220719e+01,2.139552161000776373e-02
2.350000000000000000e+02,2.153982928181530365e-02,1.010106858270374985e+01,1.780521774685279654e-02
2.400000000000000000e+02,1.792530968684678816e-02,9.620189917673393154e+00,1.481738958233917713e-02
2.450000000000000000e+02,1.491732934209605461e-02,9.162204304857068493e+00,1.233093788328545187e-02
2.500000000000000000e+02,1.241410712495780687e-02,8.726021881306413874e+00,1.026172850733945117e-02
2.550000000000000000e+02,1.033094142897524916e-02,8.310604668864804978e+00,8.539745553424689384e-03
2.600000000000000000e+02,8.597344113000789101e-03,7.914964104102987896e+00,7.106722231549715378e-03
2.650000000000000000e+02,7.154655391815637443e-03,7.538158685846392260e+00,5.914169287649180887e-03
2.700000000000000000e+02,5.954058963189470810e-03,7.179291734695911309e+00,4.921734271207831024e-03
2.750000000000000000e+02,4.954930209173990380e-03,6.837509259210534651e+00,4.095836128155581901e-03
2.800000000000000000e+02,4.123461579667216277e-03,6.511997923674013755e+00,3.408528917711679297e-03
2.850000000000000000e+02,3.431518645310268484e-03,6.201983112609477544e+00,2.836556204729935755e-03
2.900000000000000000e+02,2.855688111943641746e-03,5.906727087436132173e+00,2.360564130989865547e-03
2.950000000000000000e+02,2.376485584259121348e-03,5.625527230881485430e+00,1.964446538102870322e-03
3.000000000000000000e+02,1.977696271721873875e-03,5.357714374971333626e+00,1.634799982937180365e-03
3.050000000000000000e+02,1.645826328208911411e-03,5.102651208618634193e+00,1.360470204901780347e-03
3.100000000000000000e+02,1.369646260326551302e-03,4.859730761021864076e+00,1.132174698888906714e-03
3.150000000000000000e+02,1.139810954700189779e-03,4.628374957263759804e+00,9.421886228642016754e-04
3.200000000000000000e+02,9.485434670882173219e-04,4.408033242673283780e+00,7.840834121500262193e-04
3.250000000000000000e+02,7.893718736826827072e-04,4.198181272677176779e+00,6.525092558854177910e-04
3.300000000000000000e+02,6.569102804261453283e-04,3.998319665023378100e+00,5.430140753120221101e-04
3.350000000000000000e+02,5.466765803502986968e-04,3.807972811406982405e+00,4.518928786486812814e-04
3.400000000000000000e+02,4.549407923858730398e-04,3.626687745670785556e+00,3.760623951709760526e-04
3.450000000000000000e+02,3.785988498795089005e-04,3.454033065887064158e+00,3.129567464852193179e-04
3.500000000000000000e+02,3.150675681957990971e-04,3.289597907755518413e+00,2.604406248226035620e-04
3.550000000000000000e+02,2.621972374200474726e-04,3.132990966874348082e+00,2.167370405647786906e-04
3.600000000000000000e+02,2.181988825583647284e-04,2.983839567557797778e+00,1.803671941916704373e-04
3.650000000000000000e+02,1.815837299362741027e-04,2.841788775984229964e+00,1.501004380967933696e-04
3.700000000000000000e+02,1.511128315185118818e-04,2.706500555564310240e+00,1.249126351264700249e-04
3.750000000000000000e+02,1.257551425865963840e-04,2.577652962519326518e+00,1.039515048195716783e-04
3.800000000000000000e+02,1.046526342472635552e-04,2.454939379755387563e+00,8.650778476743199090e-05
3.850000000000000000e+02,8.709126028265393366e-05,2.338067787210350801e+00,7.199123127998575912e-05
3.900000000000000000e+02,7.247679594667537904e-05,2.226760066937131466e+00,5.991064729193688876e-05
3.950000000000000000e+02,6.031473116415844634e-05,2.120751341269710544e+00,4.985726171260406955e-05
4.000000000000000000e+02,5.019353777837056021e-05,2.019789342496889351e+00,4.149089782599697676e-05
4.050000000000000000e+02,4.177074466023388141e-05,1.923633812543793287e+00,3.452846272085017388e-05
4.100000000000000000e+02,3.476134950229241755e-05,1.832055931232575485e+00,2.873436826710782125e-05
4.150000000000000000e+02,2.892817518694816090e-05,1.744837771761743150e+00,2.391255951314600006e-05
4.200000000000000000e+02,2.407384441710400409e-05,1.661771782108325768e+00,1.989988076836544766e-05
4.250000000000000000e+02,2.003410105454600249e-05,1.582660291118778373e+00,1.656055489908789859e-05
4.300000000000000000e+02,1.667225217998829251e-05,1.507315038113274941e+00,1.378158903352218293e-05
4.350000000000000000e+02,1.387454281059696846e-05,1.435556724883993773e+00,1.146895121849810416e-05
4.400000000000000000e+02,1.154630676916879438e-05,1.367214589021296112e+00,9.544388657384891223e-06
4.450000000000000000e+02,9.608763461807864163e-06,1.302125997552431302e+00,7.942779867813124018e-06
4.500000000000000000e+02,7.996352176568788928e-06,1.240136059925779577e+00,6.609931164079704096e-06
4.550000000000000000e+02,6.654513703648394226e-06,1.181097259419636725e+00,5.500742903743808434e-06
4.600000000000000000e+02,5.537844213740693809e-06,1.124869102098413842e+00,4.577683449643092630e-06
4.650000000000000000e+02,4.608558927280808357e-06,1.071317782480881498e+00,3.809519210736834095e-06
4.700000000000000000e+02,3.835213589707189705e-06,1.020315865124847399e+00,3.170257790128418180e-06
4.750000000000000000e+02,3.191640491261633328e-06,9.717419813705407972e-01,2.638268479534977024e-06
4.800000000000000000e+02,2.656063029396630276e-06,9.254805405210478897e-01,2.195550340348135258e-06
4.850000000000000000e+02,2.210358853211234105e-06,8.814214547724973370e-01,1.827123105322656349e-06
