x, ell
0.000000000000000000e+00,3.387113035519824678e+01
1.000000000000000000e+00,3.419978762041644416e+01
2.000000000000000000e+00,3.453493198619892723e+01
3.000000000000000000e+00,3.487675263995931374e+01
4.000000000000000000e+00,3.522544417603949540e+01
5.000000000000000000e+00,3.558120676725803833e+01
6.000000000000000000e+00,3.594424634360621695e+01
7.000000000000000000e+00,3.631477477837745482e+01
8.000000000000000000e+00,3.669301008202819503e+01
9.000000000000000000e+00,3.707917660407937888e+01
1.000000000000000000e+01,3.747350524338002487e+01
1.100000000000000000e+01,3.787623366706703365e+01
1.200000000000000000e+01,3.828760653856940621e+01
1.300000000000000000e+01,3.870787575501923783e+01
1.400000000000000000e+01,3.913730069444663684e+01
1.500000000000000000e+01,3.957614847315213780e+01
1.600000000000000000e+01,4.002469421366662061e+01
1.700000000000000000e+01,4.048322132372641846e+01
1.800000000000000000e+01,4.095202178670994897e+01
1.900000000000000000e+01,4.143139646400182841e+01
2.000000000000000000e+01,4.192165540977051563e+01
2.100000000000000000e+01,4.242311819866805678e+01
2.200000000000000000e+01,4.293611426698209499e+01
2.300000000000000000e+01,4.346098326779540599e+01
2.400000000000000000e+01,4.399807544073238574e+01
2.500000000000000000e+01,4.454775199689895970e+01
2.600000000000000000e+01,4.511038551964989551e+01
2.700000000000000000e+01,4.568636038184677517e+01
2.800000000000000000e+01,4.627607318030069194e+01
2.900000000000000000e+01,4.687993318812571175e+01
3.000000000000000000e+01,4.749836282576308832e+01
3.100000000000000000e+01,4.813179815147218932e+01
3.200000000000000000e+01,4.878068937212103151e+01
3.300000000000000000e+01,4.944550137514876553e+01
3.400000000000000000e+01,5.012671428261378281e+01
3.500000000000000000e+01,5.082482402828475898e+01
3.600000000000000000e+01,5.154034295877662686e+01
3.700000000000000000e+01,5.227380045978281231e+01
3.800000000000000000e+01,5.302574360850393020e+01
3.900000000000000000e+01,5.379673785342696135e+01
4.000000000000000000e+01,5.458736772266401971e+01
4.100000000000000000e+01,5.539823756211860228e+01
4.200000000000000000e+01,5.622997230480821429e+01
4.300000000000000000e+01,5.708321827273685756e+01
4.400000000000000000e+01,5.795864401277903966e+01
4.500000000000000000e+01,5.885694116810775256e+01
4.600000000000000000e+01,5.977882538677387458e+01
4.700000000000000000e+01,6.072503726912396615e+01
4.800000000000000000e+01,6.169634335582505713e+01
4.900000000000000000e+01,6.269353715835322305e+01
5.000000000000000000e+01,6.371744023389433664e+01
5.100000000000000000e+01,6.476890330670084950e+01
5.200000000000000000e+01,6.584880743805111081e+01
5.300000000000000000e+01,6.695806524706384266e+01
5.400000000000000000e+01,6.809762218473272810e+01
5.500000000000000000e+01,6.926845786366435220e+01
5.600000000000000000e+01,7.047158744612755754e+01
5.700000000000000000e+01,7.170806309315217675e+01
5.800000000000000000e+01,7.297897547755438552e+01
5.900000000000000000e+01,7.428545536391037274e+01
6.000000000000000000e+01,7.562867525865250684e+01
6.100000000000000000e+01,7.700985113362447976e+01
6.200000000000000000e+01,7.843024422660040784e+01
6.300000000000000000e+01,7.989116292245219597e+01
6.400000000000000000e+01,8.139396471883776485e+01
6.500000000000000000e+01,8.294005828048095452e+01
6.600000000000000000e+01,8.453090558632332829e+01
6.700000000000000000e+01,8.616802417404885261e+01
6.800000000000000000e+01,8.785298948671368180e+01
6.900000000000000000e+01,8.958743732646040314e+01
7.000000000000000000e+01,9.137306642055236239e+01
7.100000000000000000e+01,9.321164110523790214e+01
7.200000000000000000e+01,9.510499413324113505e+01
7.300000000000000000e+01,9.705502961097892012e+01
7.400000000000000000e+01,9.906372607192491841e+01
7.500000000000000000e+01,1.011331396928777338e+02
7.600000000000000000e+01,1.032654076602479876e+02
7.700000000000000000e+01,1.054627516938543437e+02
7.800000000000000000e+01,1.077274817361164168e+02
7.900000000000000000e+01,1.100619998149514913e+02
8.000000000000000000e+01,1.124688040891246033e+02
8.100000000000000000e+01,1.149504930852694002e+02
8.200000000000000000e+01,1.175097701362919480e+02
8.300000000000000000e+01,1.201494480313895110e+02
8.400000000000000000e+01,1.228724538884700763e+02
8.500000000000000000e+01,1.256818342603387322e+02
8.600000000000000000e+01,1.285807604866354836e+02
8.700000000000000000e+01,1.315725343041565338e+02
8.800000000000000000e+01,1.346605937288823611e+02
8.900000000000000000e+01,1.378485192237613717e+02
9.000000000000000000e+01,1.411400401670680367e+02
9.100000000000000000e+01,1.445390416369672266e+02
9.200000000000000000e+01,1.480495715287786993e+02
9.300000000000000000e+01,1.516758480223433594e+02
9.400000000000000000e+01,1.554222674178599277e+02
9.500000000000000000e+01,1.592934123595749440e+02
9.600000000000000000e+01,1.632940604677935710e+02
9.700000000000000000e+01,1.674291934008151941e+02
9.800000000000000000e+01,1.717040063696102550e+02
9.900000000000000000e+01,1.761239181293335321e+02
1.000000000000000000e+02,1.806945814731230655e+02
1.010000000000000000e+02,1.854218942550725728e+02
1.020000000000000000e+02,1.903120109707817278e+02
1.030000000000000000e+02,1.953713549255035105e+02
1.040000000000000000e+02,2.006066310216105251e+02
1.050000000000000000e+02,2.060248391989154015e+02
1.060000000000000000e+02,2.116332885632930925e+02
1.070000000000000000e+02,2.174396122410866496e+02
1.080000000000000000e+02,2.234517829989341635e+02
1.090000000000000000e+02,2.296781296709348794e+02
1.100000000000000000e+02,2.361273544374978712e+02
1.110000000000000000e+02,2.428085510027850091e+02
1.120000000000000000e+02,2.497312237203845200e+02
1.130000000000000000e+02,2.569053077197438029e+02
1.140000000000000000e+02,2.643411900889581716e+02
1.150000000000000000e+02,2.720497321727681879e+02
1.160000000000000000e+02,2.800422930480726791e+02
1.170000000000000000e+02,2.883307542429371324e+02
1.180000000000000000e+02,2.969275457689663540e+02
1.190000000000000000e+02,3.058456735410533724e+02
1.200000000000000000e+02,3.150987482629029728e+02
1.210000000000000000e+02,3.247010158613985595e+02
1.220000000000000000e+02,3.346673895578352358e+02
1.230000000000000000e+02,3.450134836693102329e+02
1.240000000000000000e+02,3.557556492391580036e+02
1.250000000000000000e+02,3.669110116012653862e+02
1.260000000000000000e+02,3.784975099894239747e+02
1.270000000000000000e+02,3.905339393096026015e+02
1.280000000000000000e+02,4.030399942001668592e+02
1.290000000000000000e+02,4.160363155126751735e+02
1.300000000000000000e+02,4.295445393539653764e+02
1.310000000000000000e+02,4.435873488388495502e+02
1.320000000000000000e+02,4.581885287118773249e+02
1.330000000000000000e+02,4.733730230063771955e+02
1.340000000000000000e+02,4.891669959193348518e+02
1.350000000000000000e+02,5.055978960917078098e+02
1.360000000000000000e+02,5.226945244955165890e+02
1.370000000000000000e+02,5.404871061415482245e+02
1.380000000000000000e+02,5.590073658348409253e+02
1.390000000000000000e+02,5.782886082192748063e+02
1.400000000000000000e+02,5.983658023677256779e+02
1.410000000000000000e+02,6.192756711903157338e+02
1.420000000000000000e+02,6.410567859504562875e+02
1.430000000000000000e+02,6.637496661966439433e+02
1.440000000000000000e+02,6.873968854374704733e+02
1.450000000000000000e+02,7.120431829080517900e+02
1.460000000000000000e+02,7.377355817982555664e+02
1.470000000000000000e+02,7.645235143366900274e+02
1.480000000000000000e+02,7.924589541496316087e+02
