x, o_total, cc
0.000000000000000000e+00,2.374925954438912024e-01,2.431020929195741864e-01
5.000000000000000000e+00,2.263924700584943328e-01,2.319228044084790108e-01
1.000000000000000000e+01,2.154536680667575033e-01,2.209031151977041141e-01
1.500000000000000000e+01,2.046819459291265852e-01,2.100475261187895182e-01
2.000000000000000000e+01,1.940854426354587658e-01,1.993629532371441471e-01
2.500000000000000000e+01,1.836744740199593995e-01,1.888584633604049046e-01
3.000000000000000000e+01,1.734612686141109306e-01,1.785458162144791805e-01
3.500000000000000000e+01,1.634596531874287217e-01,1.684372563447266435e-01
4.000000000000000000e+01,1.536846975693108852e-01,1.585482084287513083e-01
4.500000000000000000e+01,1.441523294326361448e-01,1.488933559433684994e-01
5.000000000000000000e+01,1.348789304172400560e-01,1.394887784403677500e-01
5.500000000000000000e+01,1.258809252619846053e-01,1.303518808919852667e-01
6.000000000000000000e+01,1.171743754982050439e-01,1.214979353813409046e-01
6.500000000000000000e+01,1.087745887520343013e-01,1.129429470317459550e-01
7.000000000000000000e+01,1.006957538411636793e-01,1.047016749036916994e-01
7.500000000000000000e+01,9.295061067907756103e-02,9.678763716223651170e-02
8.000000000000000000e+01,8.555016257367534238e-02,8.921274109457807966e-02
8.500000000000000000e+01,7.850343689222166743e-02,8.198700099241507111e-02
9.000000000000000000e+01,7.181729833007594044e-02,7.511841410044312051e-02
9.500000000000000000e+01,6.549631723716679843e-02,6.861273791874909767e-02
1.000000000000000000e+02,5.954269369229747005e-02,6.247340277271304365e-02
1.050000000000000000e+02,5.395623633473990016e-02,5.670145592089451819e-02
1.100000000000000000e+02,4.873439342148599973e-02,5.129556656659577801e-02
1.150000000000000000e+02,4.387233222384212539e-02,4.625208082513235230e-02
1.200000000000000000e+02,3.936306174484429515e-02,4.156512178496654664e-02
1.250000000000000000e+02,3.519759285372989210e-02,3.722672968730877940e-02
1.300000000000000000e+02,3.136512930813178945e-02,3.322703642834699822e-02
1.350000000000000000e+02,2.785328277011542633e-02,2.955446782039590492e-02
1.400000000000000000e+02,2.464830480951980818e-02,2.619596665362069338e-02
1.450000000000000000e+02,2.173532900901580661e-02,2.313722957146525580e-02
1.500000000000000000e+02,1.909861661402989519e-02,2.036295101151371773e-02
1.550000000000000000e+02,1.672179967569581427e-02,1.785706789157799623e-02
1.600000000000000000e+02,1.458811628098138566e-02,1.560299929422605779e-02
1.650000000000000000e+02,1.268063321390881272e-02,1.358387609181728808e-02
1.700000000000000000e+02,1.098245220806162714e-02,1.178275622837625901e-02
1.750000000000000000e+02,9.476896797565624933e-03,1.018282220097568164e-02
1.800000000000000000e+02,8.147677618517801951e-03,8.767558127512819696e-03
1.850000000000000000e+02,6.979034826400714632e-03,7.520904617992481972e-03
