x, current_density, J_max, J_min
0.000000000000000000e+00,1.394307833351345520e+11,1.502051446238912659e+11,2.923518477048280640e+11
1.000000000000000000e+00,1.374374530667285156e+11,1.473965620322232361e+11,2.818063176441780396e+11
2.000000000000000000e+00,1.354657517844976807e+11,1.446404951928883057e+11,2.716411792421856384e+11
3.000000000000000000e+00,1.335155258965963440e+11,1.419359621499876709e+11,2.618427112526789551e+11
4.000000000000000000e+00,1.315866224256962433e+11,1.392819993085398254e+11,2.523976873735579834e+11
5.000000000000000000e+00,1.296788890020249176e+11,1.366776610911625824e+11,2.432933583934868469e+11
6.000000000000000000e+00,1.277921738561284485e+11,1.341220196011740723e+11,2.345174349825787964e+11
7.000000000000000000e+00,1.259263258134934998e+11,1.316141642919938507e+11,2.260580711038449097e+11
8.000000000000000000e+00,1.240811942861127472e+11,1.291532016427249756e+11,2.179038480230143738e+11
9.000000000000000000e+00,1.222566292684985657e+11,1.267382548398026886e+11,2.100437588951423340e+11
1.000000000000000000e+01,1.204524813295370026e+11,1.243684634645954590e+11,2.024671939072000122e+11
1.100000000000000000e+01,1.186686016064949036e+11,1.220429831868473511e+11,1.951639259565915527e+11
1.200000000000000000e+01,1.169048417986821136e+11,1.197609854638526459e+11,1.881240968462666321e+11
1.300000000000000000e+01,1.151610541631850891e+11,1.175216572452552643e+11,1.813382039777941589e+11
1.400000000000000000e+01,1.134370915091172333e+11,1.153242006833679810e+11,1.747970875244346008e+11
1.500000000000000000e+01,1.117328071870514069e+11,1.131678328489082336e+11,1.684919180668975525e+11
1.600000000000000000e+01,1.100480550910673218e+11,1.110517854520490723e+11,1.624141846750941467e+11
1.700000000000000000e+01,1.083826896488570099e+11,1.089753045686861572e+11,1.565556834197970276e+11
1.800000000000000000e+01,1.067365658147478638e+11,1.069376503718228607e+11,1.509085062987002258e+11
1.900000000000000000e+01,1.051095390688022461e+11,1.049380968679783020e+11,1.454650305619314880e+11
2.000000000000000000e+01,1.035014654087432709e+11,1.029759316385238495e+11,1.402179084226076660e+11
2.100000000000000000e+01,1.019122013458928986e+11,1.010504555858564301e+11,1.351600571385445557e+11
2.200000000000000000e+01,1.003416039006868591e+11,9.916098268431764221e+10,1.302846494517329407e+11
2.300000000000000000e+01,9.878953059740524292e+10,9.730683973577064514e+10,1.255851043726757355e+11
2.400000000000000000e+01,9.725583946070375061e+10,9.548736612974714661e+10,1.210550782971468201e+11
2.500000000000000000e+01,9.574038900817359924e+10,9.370191360807913208e+10,1.166884564433803711e+11
2.600000000000000000e+01,9.424303824994148254e+10,9.194984603393179321e+10,1.124793445981324005e+11
2.700000000000000000e+01,9.276364668170486450e+10,9.023053916515510559e+10,1.084220611604733582e+11
2.800000000000000000e+01,9.130207428263192749e+10,8.854338043187316895e+10,1.045111294725717010e+11
2.900000000000000000e+01,8.985818150972921753e+10,8.688776871823257446e+10,1.007412704271168060e+11
3.000000000000000000e+01,8.843182929277601624e+10,8.526311414823132324e+10,9.710739534140209961e+10
3.100000000000000000e+01,8.702287903441995239e+10,8.366883787555274963e+10,9.360459908844970703e+10
3.200000000000000000e+01,8.563119260541888428e+10,8.210437187732891846e+10,9.022815347590487671e+10
3.300000000000000000e+01,8.425663233903254700e+10,8.056915875176049805e+10,8.697350086376272583e+10
3.400000000000000000e+01,8.289906102977696228e+10,7.906265151952059937e+10,8.383624801231225586e+10
3.500000000000000000e+01,8.155834192899829102e+10,7.758431342887226868e+10,8.081216015199342346e+10
3.600000000000000000e+01,8.023433874345190430e+10,7.613361776442973328e+10,7.789715526716250610e+10
3.700000000000000000e+01,7.892691563188690186e+10,7.471004765949557495e+10,7.508729858605004883e+10
3.800000000000000000e+01,7.763593719977055359e+10,7.331309591190695190e+10,7.237879726947320557e+10
