x, ell
0.000000000000000000e+00,7.687024717009605546e+00
1.000000000000000000e+00,7.687768650107743795e+00
2.000000000000000000e+00,7.688515541507489282e+00
3.000000000000000000e+00,7.689265387591593282e+00
4.000000000000000000e+00,7.690018184728691253e+00
5.000000000000000000e+00,7.690773929273254872e+00
6.000000000000000000e+00,7.691532617565640884e+00
7.000000000000000000e+00,7.692294245932030705e+00
8.000000000000000000e+00,7.693058810684447302e+00
9.000000000000000000e+00,7.693826308120728541e+00
1.000000000000000000e+01,7.694596734524522752e+00
1.100000000000000000e+01,7.695370086165268297e+00
1.200000000000000000e+01,7.696146359298206008e+00
1.300000000000000000e+01,7.696925550164337437e+00
1.400000000000000000e+01,7.697707654990436410e+00
1.500000000000000000e+01,7.698492669989022374e+00
1.600000000000000000e+01,7.699280591358361292e+00
1.700000000000000000e+01,7.700071415282440768e+00
1.800000000000000000e+01,7.700865137930972715e+00
1.900000000000000000e+01,7.701661755459376479e+00
2.000000000000000000e+01,7.702461264008762853e+00
2.100000000000000000e+01,7.703263659705934074e+00
2.200000000000000000e+01,7.704068938663344746e+00
2.300000000000000000e+01,7.704877096979145357e+00
2.400000000000000000e+01,7.705688130737097907e+00
2.500000000000000000e+01,7.706502036006622092e+00
2.600000000000000000e+01,7.707318808842767766e+00
2.700000000000000000e+01,7.708138445286196294e+00
2.800000000000000000e+01,7.708960941363153907e+00
2.900000000000000000e+01,7.709786293085509890e+00
3.000000000000000000e+01,7.710614496450695299e+00
3.100000000000000000e+01,7.711445547441719839e+00
3.200000000000000000e+01,7.712279442027145215e+00
3.300000000000000000e+01,7.713116176161079807e+00
3.400000000000000000e+01,7.713955745783168894e+00
3.500000000000000000e+01,7.714798146818588442e+00
3.600000000000000000e+01,7.715643375178005137e+00
3.700000000000000000e+01,7.716491426757615457e+00
3.800000000000000000e+01,7.717342297439079069e+00
3.900000000000000000e+01,7.718195983089556123e+00
4.000000000000000000e+01,7.719052479561648639e+00
4.100000000000000000e+01,7.719911782693441360e+00
4.200000000000000000e+01,7.720773888308443134e+00
4.300000000000000000e+01,7.721638792215605562e+00
4.400000000000000000e+01,7.722506490209289254e+00
4.500000000000000000e+01,7.723376978069276255e+00
4.600000000000000000e+01,7.724250251560735414e+00
4.700000000000000000e+01,7.725126306434242807e+00
4.800000000000000000e+01,7.726005138425728447e+00
4.900000000000000000e+01,7.726886743256494050e+00
5.000000000000000000e+01,7.727771116633192605e+00
5.100000000000000000e+01,7.728658254247832815e+00
5.200000000000000000e+01,7.729548151777731135e+00
5.300000000000000000e+01,7.730440804885545525e+00
5.400000000000000000e+01,7.731336209219213274e+00
5.500000000000000000e+01,7.732234360412006069e+00
5.600000000000000000e+01,7.733135254082445620e+00
5.700000000000000000e+01,7.734038885834348953e+00
5.800000000000000000e+01,7.734945251256796439e+00
5.900000000000000000e+01,7.735854345924105147e+00
6.000000000000000000e+01,7.736766165395845718e+00
6.100000000000000000e+01,7.737680705216816612e+00
6.200000000000000000e+01,7.738597960917032559e+00
6.300000000000000000e+01,7.739517928011710346e+00
6.400000000000000000e+01,7.740440602001279480e+00
6.500000000000000000e+01,7.741365978371338663e+00
6.600000000000000000e+01,7.742294052592664677e+00
6.700000000000000000e+01,7.743224820121207053e+00
6.800000000000000000e+01,7.744158276398057872e+00
6.900000000000000000e+01,7.745094416849449992e+00
7.000000000000000000e+01,7.746033236886760598e+00
7.100000000000000000e+01,7.746974731906473899e+00
7.200000000000000000e+01,7.747918897290189122e+00
7.300000000000000000e+01,7.748865728404598308e+00
7.400000000000000000e+01,7.749815220601491639e+00
7.500000000000000000e+01,7.750767369217727243e+00
7.600000000000000000e+01,7.751722169575223198e+00
7.700000000000000000e+01,7.752679616980970856e+00
7.800000000000000000e+01,7.753639706726998426e+00
7.900000000000000000e+01,7.754602434090362983e+00
8.000000000000000000e+01,7.755567794333155796e+00
8.100000000000000000e+01,7.756535782702479231e+00
8.200000000000000000e+01,7.757506394430420116e+00
8.300000000000000000e+01,7.758479624734081703e+00
8.400000000000000000e+01,7.759455468815540158e+00
8.500000000000000000e+01,7.760433921861855211e+00
8.600000000000000000e+01,7.761414979045014206e+00
8.700000000000000000e+01,7.762398635521992496e+00
8.800000000000000000e+01,7.763384886434689491e+00
8.900000000000000000e+01,7.764373726909942874e+00
9.000000000000000000e+01,7.765365152059494847e+00
9.100000000000000000e+01,7.766359156980018774e+00
9.200000000000000000e+01,7.767355736753079221e+00
9.300000000000000000e+01,7.768354886445121288e+00
9.400000000000000000e+01,7.769356601107488380e+00
9.500000000000000000e+01,7.770360875776384901e+00
9.600000000000000000e+01,7.771367705472880694e+00
9.700000000000000000e+01,7.772377085202884395e+00
9.800000000000000000e+01,7.773389009957168305e+00
9.900000000000000000e+01,7.774403474711315098e+00
1.000000000000000000e+02,7.775420474425739137e+00
1.010000000000000000e+02,7.776440004045670484e+00
1.020000000000000000e+02,7.777462058501131814e+00
1.030000000000000000e+02,7.778486632706944626e+00
1.040000000000000000e+02,7.779513721562715922e+00
1.050000000000000000e+02,7.780543319952825776e+00
1.060000000000000000e+02,7.781575422746428217e+00
1.070000000000000000e+02,7.782610024797409487e+00
1.080000000000000000e+02,7.783647120944428899e+00
1.090000000000000000e+02,7.784686706010869095e+00
1.100000000000000000e+02,7.785728774804843155e+00
1.110000000000000000e+02,7.786773322119183049e+00
1.120000000000000000e+02,7.787820342731443191e+00
1.130000000000000000e+02,7.788869831403872901e+00
1.140000000000000000e+02,7.789921782883395096e+00
1.150000000000000000e+02,7.790976191901661352e+00
1.160000000000000000e+02,7.792033053174951540e+00
1.170000000000000000e+02,7.793092361404239554e+00
1.180000000000000000e+02,7.794154111275148011e+00
1.190000000000000000e+02,7.795218297457962464e+00
1.200000000000000000e+02,7.796284914607589656e+00
1.210000000000000000e+02,7.797353957363593047e+00
1.220000000000000000e+02,7.798425420350146631e+00
1.230000000000000000e+02,7.799499298176031381e+00
1.240000000000000000e+02,7.800575585434666337e+00
1.250000000000000000e+02,7.801654276704049096e+00
1.260000000000000000e+02,7.802735366546770024e+00
1.270000000000000000e+02,7.803818849510017586e+00
1.280000000000000000e+02,7.804904720125548145e+00
1.290000000000000000e+02,7.805992972909684191e+00
1.300000000000000000e+02,7.807083602363326769e+00
1.310000000000000000e+02,7.808176602971915514e+00
1.320000000000000000e+02,7.809271969205430430e+00
1.330000000000000000e+02,7.810369695518422084e+00
1.340000000000000000e+02,7.811469776349934335e+00
1.350000000000000000e+02,7.812572206123559404e+00
1.360000000000000000e+02,7.813676979247405896e+00
1.370000000000000000e+02,7.814784090114091697e+00
1.380000000000000000e+02,7.815893533100728874e+00
1.390000000000000000e+02,7.817005302568937886e+00
1.400000000000000000e+02,7.818119392864823602e+00
1.410000000000000000e+02,7.819235798318971753e+00
1.420000000000000000e+02,7.820354513246457806e+00
1.430000000000000000e+02,7.821475531946810555e+00
1.440000000000000000e+02,7.822598848704033436e+00
1.450000000000000000e+02,7.823724457786584985e+00
1.460000000000000000e+02,7.824852353447365516e+00
1.470000000000000000e+02,7.825982529923734887e+00
1.480000000000000000e+02,7.827114981437483188e+00
1.490000000000000000e+02,7.828249702194835180e+00
1.500000000000000000e+02,7.829386686386444083e+00
1.510000000000000000e+02,7.830525928187387130e+00
1.520000000000000000e+02,7.831667421757149583e+00
1.530000000000000000e+02,7.832811161239632725e+00
1.540000000000000000e+02,7.833957140763139648e+00
1.550000000000000000e+02,7.835105354440375258e+00
1.560000000000000000e+02,7.836255796368429394e+00
1.570000000000000000e+02,7.837408460628793705e+00
1.580000000000000000e+02,7.838563341287348329e+00
1.590000000000000000e+02,7.839720432394328142e+00
1.600000000000000000e+02,7.840879727984360947e+00
1.610000000000000000e+02,7.842041222076438167e+00
1.620000000000000000e+02,7.843204908673921949e+00
1.630000000000000000e+02,7.844370781764520295e+00
1.640000000000000000e+02,7.845538835320309268e+00
1.650000000000000000e+02,7.846709063297715225e+00
1.660000000000000000e+02,7.847881459637512158e+00
1.670000000000000000e+02,7.849056018264813694e+00
1.680000000000000000e+02,7.850232733089073101e+00
1.690000000000000000e+02,7.851411598004077064e+00
1.700000000000000000e+02,7.852592606887956350e+00
1.710000000000000000e+02,7.853775753603152943e+00
1.720000000000000000e+02,7.854961031996444909e+00
1.730000000000000000e+02,7.856148435898930416e+00
1.740000000000000000e+02,7.857337959126024174e+00
1.750000000000000000e+02,7.858529595477447671e+00
1.760000000000000000e+02,7.859723338737252263e+00
1.770000000000000000e+02,7.860919182673778316e+00
1.780000000000000000e+02,7.862117121039693401e+00
1.790000000000000000e+02,7.863317147571958543e+00
1.800000000000000000e+02,7.864519255991821112e+00
1.810000000000000000e+02,7.865723440004853906e+00
1.820000000000000000e+02,7.866929693300919624e+00
1.830000000000000000e+02,7.868138009554158430e+00
1.840000000000000000e+02,7.869348382423025257e+00
1.850000000000000000e+02,7.870560805550249839e+00
1.860000000000000000e+02,7.871775272562854475e+00
1.870000000000000000e+02,7.872991777072155806e+00
1.880000000000000000e+02,7.874210312673755929e+00
1.890000000000000000e+02,7.875430872947532634e+00
1.900000000000000000e+02,7.876653451457660715e+00
1.910000000000000000e+02,7.877878041752590654e+00
1.920000000000000000e+02,7.879104637365039743e+00
1.930000000000000000e+02,7.880333231812028494e+00
1.940000000000000000e+02,7.881563818594853998e+00
1.950000000000000000e+02,7.882796391199081043e+00
1.960000000000000000e+02,7.884030943094566091e+00
1.970000000000000000e+02,7.885267467735433300e+00
1.980000000000000000e+02,7.886505958560094953e+00
1.990000000000000000e+02,7.887746408991248792e+00
2.000000000000000000e+02,7.888988812435854925e+00
2.010000000000000000e+02,7.890233162285163360e+00
2.020000000000000000e+02,7.891479451914704235e+00
2.030000000000000000e+02,7.892727674684294037e+00
2.040000000000000000e+02,7.893977823938007177e+00
2.050000000000000000e+02,7.895229893004236388e+00
2.060000000000000000e+02,7.896483875195644764e+00
2.070000000000000000e+02,7.897739763809163094e+00
2.080000000000000000e+02,7.898997552126026278e+00
2.090000000000000000e+02,7.900257233411760893e+00
2.100000000000000000e+02,7.901518800916174534e+00
2.110000000000000000e+02,7.902782247873365584e+00
2.120000000000000000e+02,7.904047567501744531e+00
2.130000000000000000e+02,7.905314753003983341e+00
2.140000000000000000e+02,7.906583797567080296e+00
2.150000000000000000e+02,7.907854694362334236e+00
2.160000000000000000e+02,7.909127436545342782e+00
2.170000000000000000e+02,7.910402017256016549e+00
2.180000000000000000e+02,7.911678429618558717e+00
2.190000000000000000e+02,7.912956666741499667e+00
2.200000000000000000e+02,7.914236721717682777e+00
2.210000000000000000e+02,7.915518587624269742e+00
2.220000000000000000e+02,7.916802257522752129e+00
2.230000000000000000e+02,7.918087724458939825e+00
2.240000000000000000e+02,7.919374981462988572e+00
2.250000000000000000e+02,7.920664021549375988e+00
2.260000000000000000e+02,7.921954837716921105e+00
2.270000000000000000e+02,7.923247422948797691e+00
2.280000000000000000e+02,7.924541770212530700e+00
2.290000000000000000e+02,7.925837872459976730e+00
2.300000000000000000e+02,7.927135722627379089e+00
2.310000000000000000e+02,7.928435313635326054e+00
2.320000000000000000e+02,7.929736638388796166e+00
2.330000000000000000e+02,7.931039689777119150e+00
2.340000000000000000e+02,7.932344460674018549e+00
2.350000000000000000e+02,7.933650943937618827e+00
2.360000000000000000e+02,7.934959132410408955e+00
2.370000000000000000e+02,7.936269018919313467e+00
