x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
5.000000000000000000e+00,9.368331737355173061e+01,9.157978048556586259e+01,8.321936745175869987e+01
1.000000000000000000e+01,8.753966369441499751e+01,8.386856193784430502e+01,6.925463119070833784e+01
1.500000000000000000e+01,8.127520839022403720e+01,7.680664491907864999e+01,5.763326600795585364e+01
2.000000000000000000e+01,7.467423948289801672e+01,7.033935681522025618e+01,4.796203941361032719e+01
2.500000000000000000e+01,6.761891261184339896e+01,6.441662856633762146e+01,3.991370581696970277e+01
3.000000000000000000e+01,6.014642406195408597e+01,5.899260703725429522e+01,3.321593350743800244e+01
3.500000000000000000e+01,5.248603159269774920e+01,5.402530002742997084e+01,2.764208975808666935e+01
4.000000000000000000e+01,4.500677332287405363e+01,4.947625117178871790e+01,2.300357224712710291e+01
4.500000000000000000e+01,3.807432893245493943e+01,4.531024221561131782e+01,1.914342731536748232e+01
5.000000000000000000e+01,3.192233844617506833e+01,4.149502035853503656e+01,1.593103912043601333e+01
5.500000000000000000e+01,2.661967246789301811e+01,3.800104855678724647e+01,1.325770998451906912e+01
6.000000000000000000e+01,2.215608945596848045e+01,3.480127685051905218e+01,1.103298238770542206e+01
6.500000000000000000e+01,1.843815750587252822e+01,3.187093294587940306e+01,9.181578154112399304e+00
7.000000000000000000e+01,1.534411805327778389e+01,2.918733043053824261e+01,7.640851261941199013e+00
7.500000000000000000e+01,1.276927799092383253e+01,2.672969313788368595e+01,6.358668088117186201e+00
8.000000000000000000e+01,1.062651237714248609e+01,2.447899430013924515e+01,5.291643361287961866e+00
8.500000000000000000e+01,8.843316386551052233e+00,2.241780924514169726e+01,4.403672133066823591e+00
9.000000000000000000e+01,7.359351962066015496e+00,2.053018049637366005e+01,3.664708093787579557e+00
9.500000000000000000e+01,6.124406154226455179e+00,1.880149423186945157e+01,3.049746894603426739e+00
1.000000000000000000e+02,5.096692064092697372e+00,1.721836714555236725e+01,2.537980074568626510e+00
1.050000000000000000e+02,4.241434898673275278e+00,1.576854283509565313e+01,2.112090964107684155e+00
1.100000000000000000e+02,3.529695295194587690e+00,1.444079691415302236e+01,1.757668740336166158e+00
1.150000000000000000e+02,2.937390099000673604e+00,1.322485011434770819e+01,1.462720807605052187e+00
1.200000000000000000e+02,2.444477461115102557e+00,1.211128870426473370e+01,1.217267003674180614e+00
1.250000000000000000e+02,2.034278681586298099e+00,1.109149160933877809e+01,1.013001900656630205e+00
1.300000000000000000e+02,1.692913851808932391e+00,1.015756366840741087e+01,8.430137740007405123e-01
1.350000000000000000e+02,1.408832199633399451e+00,9.302274510209095126e+00,7.015507302546146740e-01
1.400000000000000000e+02,1.172421245536535706e+00,8.519002576614237654e+00,5.838260800710840526e-01
1.450000000000000000e+02,9.756815448590164808e-01,7.801683859223018658e+00,4.858563708535543202e-01
1.500000000000000000e+02,8.119560103526048955e-01,7.144764952454261575e+00,4.043265985483987524e-01
1.550000000000000000e+02,6.757046561160305886e-01,6.543160059667258110e+00,3.364780377511891740e-01
1.600000000000000000e+02,5.623171409231977336e-01,5.992211619462495698e+00,2.800148946306296738e-01
1.650000000000000000e+02,4.679567679665984081e-01,5.487654247334326385e+00,2.330266240823185842e-01
1.700000000000000000e+02,3.894306624304983977e-01,5.025581713515605564e+00,1.939232825554930706e-01
1.750000000000000000e+02,3.240817340884823983e-01,4.602416701360331430e+00,1.613817290843680141e-01
1.800000000000000000e+02,2.696987692604772557e-01,4.214883112136813992e+00,1.343008541267219358e-01
1.850000000000000000e+02,2.244416099080642213e-01,3.859980701818079840e+00,1.117643212865671448e-01
1.900000000000000000e+02,1.867788881508465892e-01,3.534961853510202534e+00,9.300956121143245936e-02
1.950000000000000000e+02,1.554362093248066179e-01,3.237310305693134271e+00,7.740196850981044541e-02
2.000000000000000000e+02,1.293530302512168051e-01,2.964721671590372143e+00,6.441342858907370128e-02
2.050000000000000000e+02,1.076467736047771601e-01,2.715085598850461857e+00,5.360444782581742090e-02
2.100000000000000000e+02,8.958296411775899803e-02,2.486469431422464904e+00,4.460928240665326672e-02
2.150000000000000000e+02,7.455037611798480401e-02,2.277103247137389985e+00,3.712356264358552399e-02
2.200000000000000000e+02,6.204035146712928717e-02,2.085366155158114410e+00,3.089399400754925390e-02
2.250000000000000000e+02,5.162958807978947767e-02,1.909773747214086548e+00,2.570978639366671911e-02
2.300000000000000000e+02,4.296581663791922134e-02,1.748966605469625790e+00,2.139552161000776373e-02
