x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.263566580943711415e+01,9.217805502315422927e+01,8.633353589349992774e+01
8.000000000000000000e+00,8.573023372391507735e+01,8.496793827851647052e+01,7.453479419874238943e+01
1.200000000000000000e+01,7.926103040168908365e+01,7.832179289841063508e+01,6.434852330271755250e+01
1.600000000000000000e+01,7.320617477422834440e+01,7.219550535301785033e+01,5.555435546248882162e+01
2.000000000000000000e+01,6.754455999629205110e+01,6.654841264854904637e+01,4.796203941361032719e+01
2.400000000000000000e+01,6.225583823567858133e+01,6.134303242821527391e+01,4.140732451240383938e+01
2.800000000000000000e+01,5.732040567245230989e+01,5.654481418455160480e+01,3.574840737045416716e+01
3.200000000000000000e+01,5.271938768426894484e+01,5.212190993177630105e+01,3.086286410852562412e+01
3.600000000000000000e+01,4.843462419610562364e+01,4.804496281603164221e+01,2.664500186289606631e+01
4.000000000000000000e+01,4.444865517404085864e+01,4.428691226041563311e+01,2.300357224712710291e+01
4.400000000000000000e+01,4.074470624364155924e+01,4.082281435146195747e+01,1.985979730276065780e+01
4.800000000000000000e+01,3.730667441473396195e+01,3.762967627489070566e+01,1.714566523275520282e+01
5.200000000000000000e+01,3.411911389445437948e+01,3.468630370170356514e+01,1.480245904790005085e+01
5.600000000000000000e+01,3.116722197128175509e+01,3.197316011165469263e+01,1.277948629523941726e+01
6.000000000000000000e+01,2.843682495320324932e+01,2.947223712036225862e+01,1.103298238770542206e+01
6.400000000000000000e+01,2.591436414298888735e+01,2.716693494936200892e+01,9.525163809813189886e+00
6.800000000000000000e+01,2.358688183452993670e+01,2.504195224572742262e+01,8.223410716659733666e+00
7.200000000000000000e+01,2.144200731339375210e+01,2.308318451993863363e+01,7.099561242737349787e+00
7.600000000000000000e+01,1.946794284592209223e+01,2.127763052788525044e+01,6.129302253779657761e+00
8.000000000000000000e+01,1.765344964107827153e+01,1.961330597561752853e+01,5.291643361287961866e+00
8.400000000000000000e+01,1.598783376999119632e+01,1.807916397406432196e+01,4.568462820673548030e+00
8.800000000000000000e+01,1.446093202888243923e+01,1.666502171573928237e+01,3.944115489067396396e+00
9.200000000000000000e+01,1.306309773216700876e+01,1.536149288675475688e+01,3.405094361435090367e+00
9.600000000000000000e+01,1.178518642386932314e+01,1.415992536553072334e+01,2.939738362737104982e+00
1.000000000000000000e+02,1.061854149721273188e+01,1.305234379467647976e+01,2.537980074568626510e+00
1.040000000000000000e+02,9.554979714498957222e+00,1.203139664486814198e+01,2.191127938647580820e+00
1.080000000000000000e+02,8.586776621697758571e+00,1.109030741936048692e+01,1.891678225384814116e+00
1.120000000000000000e+02,7.706651855247836913e+00,1.022282967525506514e+01,1.633152699702120403e+00
1.160000000000000000e+02,6.907754341687984301e+00,9.423205562979953598e+00,1.409958472192993195e+00
1.200000000000000000e+02,6.183647394443112510e+00,8.686127608788591914e+00,1.217267003674180614e+00
1.240000000000000000e+02,5.528293715867466318e+00,8.006703486610538434e+00,1.050909645536780568e+00
1.280000000000000000e+02,4.936040316756707291e+00,7.380423545428669740e+00,9.072874560377490738e-01
1.320000000000000000e+02,4.401603369729851778e+00,6.803130876647070835e+00,7.832933415155723944e-01
1.360000000000000000e+02,3.920053017096194914e+00,6.270993722772927548e+00,6.762448381487415894e-01
1.400000000000000000e+02,3.486798157945170118e+00,5.780480044276177232e+00,5.838260800710840526e-01
1.440000000000000000e+02,3.097571243169635835e+00,5.328334075815345017e+00,5.040376983937829847e-01
1.480000000000000000e+02,2.748413110758222366e+00,4.911554716222544137e+00,4.351535672595674420e-01
1.520000000000000000e+02,2.435657896930773614e+00,4.527375608811944119e+00,3.756834611818838932e-01
1.560000000000000000e+02,2.155918061399801910e+00,4.173246779795537265e+00,3.243408158054045809e-01
1.600000000000000000e+02,1.906069567152153477e+00,3.846817712931942079e+00,2.800148946306296738e-01
1.640000000000000000e+02,1.683237256565796258e+00,3.545921748066849233e+00,2.417467595630805877e-01
1.680000000000000000e+02,1.484780466370367424e+00,3.268561700011052285e+00,2.087085254387651412e-01
1.720000000000000000e+02,1.308278923876539990e+00,3.012896602301932791e+00,1.801854497224706919e-01
1.760000000000000000e+02,1.151518966041659375e+00,2.777229487860618740e+00,1.555604699110134381e-01
1.800000000000000000e+02,1.012480121316784887e+00,2.559996125439425452e+00,1.343008541267219358e-01
1.840000000000000000e+02,8.893220918743767189e-01,2.359754637098169905e+00,1.159466761027704435e-01
1.880000000000000000e+02,7.803721708077362429e-01,2.175175927795784503e+00,1.001008652305054036e-01
1.920000000000000000e+02,6.841131253037258109e-01,2.005034863574004067e+00,8.642061641348235124e-02
1.960000000000000000e+02,5.991715727158236637e-01,1.848202139778670317e+00,7.460997389071773178e-02
2.000000000000000000e+02,5.243068720154534512e-01,1.703636785344295967e+00,6.441342858907370128e-02
2.040000000000000000e+02,4.584005483895222111e-01,1.570379253389361907e+00,5.561039049118188249e-02
2.080000000000000000e+02,4.004462639015820002e-01,1.447545052261443921e+00,4.801041643521997138e-02
2.120000000000000000e+02,3.495403422583352460e-01,1.334318874758500861e+00,4.144909010571941332e-02
