x, lambda_eff
0.000000000000000000e+00,7.819483132980003859e+01
4.000000000000000000e+00,7.816655887291786087e+01
8.000000000000000000e+00,7.813751664234486327e+01
1.200000000000000000e+01,7.810770716425015792e+01
1.600000000000000000e+01,7.807713298099336896e+01
2.000000000000000000e+01,7.804579665100177976e+01
2.400000000000000000e+01,7.801370074864701110e+01
2.800000000000000000e+01,7.798084786412162828e+01
3.200000000000000000e+01,7.794724060331583360e+01
3.600000000000000000e+01,7.791288158769366134e+01
4.000000000000000000e+01,7.787777345416942865e+01
4.400000000000000000e+01,7.784191885498377417e+01
4.800000000000000000e+01,7.780532045757973947e+01
5.200000000000000000e+01,7.776798094447869403e+01
5.600000000000000000e+01,7.772990301315620343e+01
6.000000000000000000e+01,7.769108937591759911e+01
6.400000000000000000e+01,7.765154275977384657e+01
6.800000000000000000e+01,7.761126590631680244e+01
7.200000000000000000e+01,7.757026157159485535e+01
7.600000000000000000e+01,7.752853252598816880e+01
8.000000000000000000e+01,7.748608155408386722e+01
8.400000000000000000e+01,7.744291145455143521e+01
8.800000000000000000e+01,7.739902504001764783e+01
9.200000000000000000e+01,7.735442513694157185e+01
9.600000000000000000e+01,7.730911458548969506e+01
1.000000000000000000e+02,7.726309623941072857e+01
1.040000000000000000e+02,7.721637296591039501e+01
1.080000000000000000e+02,7.716894764552631614e+01
1.120000000000000000e+02,7.712082317200268733e+01
1.160000000000000000e+02,7.707200245216495205e+01
1.200000000000000000e+02,7.702248840579451894e+01
1.240000000000000000e+02,7.697228396550322316e+01
1.280000000000000000e+02,7.692139207660801503e+01
1.320000000000000000e+02,7.686981569700543560e+01
1.360000000000000000e+02,7.681755779704617737e+01
1.400000000000000000e+02,7.676462135940941778e+01
1.440000000000000000e+02,7.671100937897745098e+01
1.480000000000000000e+02,7.665672486271002128e+01
1.520000000000000000e+02,7.660177082951879868e+01
1.560000000000000000e+02,7.654615031014182591e+01
1.600000000000000000e+02,7.648986634701783771e+01
1.640000000000000000e+02,7.643292199416082155e+01
