x, current_density, J_max, J_min
0.000000000000000000e+00,1.606918174121403503e+11,1.717256289495417175e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.474524996396559448e+11,1.541613263478376465e+11,2.432933583934868469e+11
1.000000000000000000e+01,1.351036803106550751e+11,1.383935216117776489e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.236002562694239197e+11,1.242384667922144165e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.128985135011976624e+11,1.115312078998833466e+11,1.402179084226076660e+11
2.500000000000000000e+01,1.029561445584703064e+11,1.001236626367198334e+11,1.166884564433803711e+11
3.000000000000000000e+01,9.373226109927343750e+10,8.988289473911611938e+10,9.710739534140209961e+10
3.500000000000000000e+01,8.518740037580134583e+10,8.068956482341184998e+10,8.081216015199342346e+10
4.000000000000000000e+01,7.728352521439517212e+10,7.243653968076029968e+10,6.725136850259112549e+10
4.500000000000000000e+01,6.998401741063699341e+10,6.502764381497746277e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.325366466488447571e+10,5.837653867459276581e+10,4.657468722717367554e+10
5.500000000000000000e+01,5.705864149493019867e+10,5.240571651838505554e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.136648477512434387e+10,4.704559718955442810e+10,3.225512786740505981e+10
6.500000000000000000e+01,4.614606472537394714e+10,4.223371727291128540e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.136755234697687531e+10,3.791400218603747559e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.700238437794361115e+10,3.403611272183349228e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.302322689765166473e+10,3.055485842747507095e+10,1.547021714067522812e+10
8.500000000000000000e+01,2.940393871057308578e+10,2.742967098367138290e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.611953555846208191e+10,2.462413144732210541e+10,1.071384182517637253e+10
9.500000000000000000e+01,2.314615612169526291e+10,2.210554584836072159e+10,8.915991396693733215e+09
1.000000000000000000e+02,2.046103059684359360e+10,1.984456419505994415e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.804245243208539200e+10,1.781483844792996216e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.586975357548520470e+10,1.599271547645518303e+10,5.138577038902958870e+09
1.150000000000000000e+02,1.392328332742155075e+10,1.435696142058300018e+10,4.276291307796353340e+09
1.200000000000000000e+02,1.218439062902758026e+10,1.288851424484893799e+10,3.558702576742664337e+09
1.250000000000000000e+02,1.063540936576119041e+10,1.157026160156168175e+10,2.961529773854685307e+09
1.300000000000000000e+02,9.259646039722070694e+09,1.038684141440709114e+10,2.464566344697368622e+09
1.350000000000000000e+02,8.041368981533396721e+09,9.324462858599536896e+09,2.050996522486080170e+09
1.400000000000000000e+02,6.965798145893125534e+09,8.370745651397369385e+09,1.706826332470483303e+09
1.450000000000000000e+02,6.019094473903840065e+09,7.514575780176561356e+09,1.420410077381987810e+09
1.500000000000000000e+02,5.188347814526502609e+09,6.745975986809435844e+09,1.182056281618326426e+09
1.550000000000000000e+02,4.461562476060704231e+09,6.055989499055963516e+09,9.836997604865504503e+08
1.600000000000000000e+02,3.827639619471342564e+09,5.436575654047332764e+09,8.186287183013732433e+08
1.650000000000000000e+02,3.276355896933772564e+09,4.880516197524379730e+09,6.812576411488422155e+08
1.700000000000000000e+02,2.798337964796917915e+09,4.381331166901932716e+09,5.669382996808384657e+08
1.750000000000000000e+02,2.385032742478772640e+09,3.933203377913868904e+09,4.718024668361498117e+08
1.800000000000000000e+02,2.028673528603610516e+09,3.530910634854399681e+09,3.926310285228374004e+08
1.850000000000000000e+02,1.722242305600656748e+09,3.169764874436887741e+09,3.267450583560395241e+08
1.900000000000000000e+02,1.459428750671853781e+09,2.845557534091547012e+09,2.719151707437758446e+08
1.950000000000000000e+02,1.234586613257631779e+09,2.554510508058941841e+09,2.262860850983400047e+08
2.000000000000000000e+02,1.042688212576333165e+09,2.293232119752885818e+09,1.883138486501869261e+08
2.050000000000000000e+02,8.792778520472834110e+08,2.058677597322677851e+09,1.567135936707477570e+08
2.100000000000000000e+02,7.404249442567641735e+08,1.848113591822081804e+09,1.304160613637156188e+08
2.150000000000000000e+02,6.226775966196762323e+08,1.659086324502401590e+09,1.085314213223816007e+08
2.200000000000000000e+02,5.230173328814438581e+08,1.489392992038488626e+09,9.031916231088910997e+07
2.250000000000000000e+02,4.388155283618899584e+08,1.337056096462417364e+09,7.516303556284913421e+07
2.300000000000000000e+02,3.677920268447588086e+08,1.200300400662231684e+09,6.255020275294347852e+07
2.350000000000000000e+02,3.079762926872197986e+08,1.077532240899819374e+09,5.205388307079210877e+07
2.400000000000000000e+02,2.576713403248110712e+08,9.673209552691950798e+08,4.331891222559129447e+07
2.450000000000000000e+02,2.154205802717466354e+08,8.683822116742603779e+08,3.604972474111963809e+07
2.500000000000000000e+02,1.799776297424996495e+08,7.795630410409393311e+08,3.000035289765995741e+07
2.550000000000000000e+02,1.502790593432124555e+08,6.998284013502557278e+08,2.496610391472797468e+07
2.600000000000000000e+02,1.254200436137789488e+08,6.282491159181759357e+08,2.077663375518538430e+07
2.650000000000000000e+02,1.045706994085846543e+08,5.639910453626023531e+08,1.729018318883384764e+07
2.700000000000000000e+02,8.702307462811331451e+07,5.063053670745300651e+08,1.438878108099784888e+07
2.750000000000000000e+02,7.242005227629353106e+07,4.545198489165100455e+08,1.197425259962473437e+07
2.800000000000000000e+02,6.026750944056674838e+07,4.080310154576665163e+08,9.964897270483473316e+06
2.850000000000000000e+02,5.015424015867003798e+07,3.662971154555599093e+08,8.292724475713913329e+06
2.900000000000000000e+02,4.173804142971283197e+07,3.288318086324113607e+08,6.901152853206289932e+06
2.950000000000000000e+02,3.473413408070366830e+07,2.951984981754009128e+08,5.743095751317271031e+06
3.000000000000000000e+02,2.890552668525566906e+07,2.650052429156119525e+08,4.779367956395060755e+06
3.050000000000000000e+02,2.405499647724054381e+07,2.379001898953922391e+08,3.977359781504015438e+06
3.100000000000000000e+02,2.001841591818496212e+07,2.135674740981869400e+08,3.309933651448292192e+06
3.150000000000000000e+02,1.665919910872165114e+07,1.917235375589045286e+08,2.754505847808167804e+06
3.200000000000000000e+02,1.386368012725582533e+07,1.721138249600748718e+08,2.292282342967663892e+06
3.250000000000000000e+02,1.153726691278878972e+07,1.545098172063821852e+08,1.907622866026043426e+06
