x, ell
0.000000000000000000e+00,4.134509746277362296e+01
4.000000000000000000e+00,4.134513825927601971e+01
8.000000000000000000e+00,4.134521985240136388e+01
1.200000000000000000e+01,4.134534224239072131e+01
1.600000000000000000e+01,4.134550542960570851e+01
2.000000000000000000e+01,4.134570941452854953e+01
2.400000000000000000e+01,4.134595419776196223e+01
2.800000000000000000e+01,4.134623978002922939e+01
3.200000000000000000e+01,4.134656616217421288e+01
3.600000000000000000e+01,4.134693334516127550e+01
4.000000000000000000e+01,4.134734133007540891e+01
4.400000000000000000e+01,4.134779011812214833e+01
4.800000000000000000e+01,4.134827971062763652e+01
5.200000000000000000e+01,4.134881010903853849e+01
5.600000000000000000e+01,4.134938131492211966e+01
6.000000000000000000e+01,4.134999332996627430e+01
6.400000000000000000e+01,4.135064615597952553e+01
6.800000000000000000e+01,4.135133979489097555e+01
7.200000000000000000e+01,4.135207424875031279e+01
7.600000000000000000e+01,4.135284951972793266e+01
8.000000000000000000e+01,4.135366561011480258e+01
8.400000000000000000e+01,4.135452252232265380e+01
8.800000000000000000e+01,4.135542025888373985e+01
9.200000000000000000e+01,4.135635882245112072e+01
9.600000000000000000e+01,4.135733821579845682e+01
1.000000000000000000e+02,4.135835844182023635e+01
1.040000000000000000e+02,4.135941950353149110e+01
1.080000000000000000e+02,4.136052140406816591e+01
1.120000000000000000e+02,4.136166414668680602e+01
1.160000000000000000e+02,4.136284773476488397e+01
1.200000000000000000e+02,4.136407217180045848e+01
1.240000000000000000e+02,4.136533746141252976e+01
1.280000000000000000e+02,4.136664360734093293e+01
1.320000000000000000e+02,4.136799061344621009e+01
1.360000000000000000e+02,4.136937848370986615e+01
1.400000000000000000e+02,4.137080722223421247e+01
1.440000000000000000e+02,4.137227683324253746e+01
1.480000000000000000e+02,4.137378732107897861e+01
1.520000000000000000e+02,4.137533869020860067e+01
1.560000000000000000e+02,4.137693094521745252e+01
1.600000000000000000e+02,4.137856409081255293e+01
1.640000000000000000e+02,4.138023813182195454e+01
1.680000000000000000e+02,4.138195307319470118e+01
1.720000000000000000e+02,4.138370892000084922e+01
1.760000000000000000e+02,4.138550567743165942e+01
1.800000000000000000e+02,4.138734335079936244e+01
1.840000000000000000e+02,4.138922194553737199e+01
1.880000000000000000e+02,4.139114146720022802e+01
1.920000000000000000e+02,4.139310192146367484e+01
1.960000000000000000e+02,4.139510331412467536e+01
2.000000000000000000e+02,4.139714565110139688e+01
2.040000000000000000e+02,4.139922893843330343e+01
2.080000000000000000e+02,4.140135318228108474e+01
2.120000000000000000e+02,4.140351838892687653e+01
2.160000000000000000e+02,4.140572456477397623e+01
2.200000000000000000e+02,4.140797171634735463e+01
2.240000000000000000e+02,4.141025985029307321e+01
2.280000000000000000e+02,4.141258897337890232e+01
2.320000000000000000e+02,4.141495909249393748e+01
2.360000000000000000e+02,4.141737021464891200e+01
2.400000000000000000e+02,4.141982234697599807e+01
2.440000000000000000e+02,4.142231549672899149e+01
2.480000000000000000e+02,4.142484967128336137e+01
2.520000000000000000e+02,4.142742487813614360e+01
2.560000000000000000e+02,4.143004112490616819e+01
2.600000000000000000e+02,4.143269841933390296e+01
2.640000000000000000e+02,4.143539676928165960e+01
2.680000000000000000e+02,4.143813618273348709e+01
2.720000000000000000e+02,4.144091666779532090e+01
2.760000000000000000e+02,4.144373823269501855e+01
2.800000000000000000e+02,4.144660088578226720e+01
2.840000000000000000e+02,4.144950463552881814e+01
2.880000000000000000e+02,4.145244949052835892e+01
2.920000000000000000e+02,4.145543545949665543e+01
2.960000000000000000e+02,4.145846255127161584e+01
3.000000000000000000e+02,4.146153077481313431e+01
3.040000000000000000e+02,4.146464013920347469e+01
3.080000000000000000e+02,4.146779065364696493e+01
3.120000000000000000e+02,4.147098232747027424e+01
3.160000000000000000e+02,4.147421517012240599e+01
3.200000000000000000e+02,4.147748919117462663e+01
3.240000000000000000e+02,4.148080440032074989e+01
3.280000000000000000e+02,4.148416080737691658e+01
3.320000000000000000e+02,4.148755842228189294e+01
3.360000000000000000e+02,4.149099725509687886e+01
3.400000000000000000e+02,4.149447731600573519e+01
3.440000000000000000e+02,4.149799861531490563e+01
3.480000000000000000e+02,4.150156116345362278e+01
3.520000000000000000e+02,4.150516497097383706e+01
3.560000000000000000e+02,4.150881004855024514e+01
3.600000000000000000e+02,4.151249640698052445e+01
3.640000000000000000e+02,4.151622405718510578e+01
3.680000000000000000e+02,4.151999301020750011e+01
3.720000000000000000e+02,4.152380327721413522e+01
3.760000000000000000e+02,4.152765486949462570e+01
3.800000000000000000e+02,4.153154779846160949e+01
3.840000000000000000e+02,4.153548207565092554e+01
3.880000000000000000e+02,4.153945771272168486e+01
3.920000000000000000e+02,4.154347472145627052e+01
3.960000000000000000e+02,4.154753311376037317e+01
4.000000000000000000e+02,4.155163290166314027e+01
4.040000000000000000e+02,4.155577409731721161e+01
4.080000000000000000e+02,4.155995671299865535e+01
4.120000000000000000e+02,4.156418076110721671e+01
4.160000000000000000e+02,4.156844625416626826e+01
4.200000000000000000e+02,4.157275320482287384e+01
4.240000000000000000e+02,4.157710162584782410e+01
4.280000000000000000e+02,4.158149153013585675e+01
4.320000000000000000e+02,4.158592293070549317e+01
4.360000000000000000e+02,4.159039584069928708e+01
