x, lambda_eff
0.000000000000000000e+00,4.237111697277470768e+01
4.000000000000000000e+00,4.237110455674471865e+01
8.000000000000000000e+00,4.237107972471066120e+01
1.200000000000000000e+01,4.237104247672433388e+01
1.600000000000000000e+01,4.237099281286347008e+01
2.000000000000000000e+01,4.237093073323169534e+01
2.400000000000000000e+01,4.237085623795852030e+01
2.800000000000000000e+01,4.237076932719939748e+01
3.200000000000000000e+01,4.237067000113565740e+01
3.600000000000000000e+01,4.237055825997456537e+01
4.000000000000000000e+01,4.237043410394925047e+01
4.400000000000000000e+01,4.237029753331877657e+01
4.800000000000000000e+01,4.237014854836809263e+01
5.200000000000000000e+01,4.236998714940804689e+01
5.600000000000000000e+01,4.236981333677543660e+01
6.000000000000000000e+01,4.236962711083288724e+01
6.400000000000000000e+01,4.236942847196895912e+01
6.800000000000000000e+01,4.236921742059812601e+01
7.200000000000000000e+01,4.236899395716072547e+01
7.600000000000000000e+01,4.236875808212302275e+01
8.000000000000000000e+01,4.236850979597716105e+01
8.400000000000000000e+01,4.236824909924116156e+01
8.800000000000000000e+01,4.236797599245898738e+01
9.200000000000000000e+01,4.236769047620043693e+01
9.600000000000000000e+01,4.236739255106124347e+01
1.000000000000000000e+02,4.236708221766297555e+01
1.040000000000000000e+02,4.236675947665315789e+01
1.080000000000000000e+02,4.236642432870512920e+01
1.120000000000000000e+02,4.236607677451816301e+01
1.160000000000000000e+02,4.236571681481737528e+01
1.200000000000000000e+02,4.236534445035380259e+01
1.240000000000000000e+02,4.236495968190434525e+01
1.280000000000000000e+02,4.236456251027172470e+01
1.320000000000000000e+02,4.236415293628461853e+01
1.360000000000000000e+02,4.236373096079753964e+01
1.400000000000000000e+02,4.236329658469086468e+01
1.440000000000000000e+02,4.236284980887082696e+01
1.480000000000000000e+02,4.236239063426954488e+01
1.520000000000000000e+02,4.236191906184499345e+01
1.560000000000000000e+02,4.236143509258101147e+01
1.600000000000000000e+02,4.236093872748728728e+01
1.640000000000000000e+02,4.236042996759935875e+01
1.680000000000000000e+02,4.235990881397861330e+01
1.720000000000000000e+02,4.235937526771233763e+01
1.760000000000000000e+02,4.235882932991356142e+01
1.800000000000000000e+02,4.235827100172125625e+01
1.840000000000000000e+02,4.235770028430019352e+01
1.880000000000000000e+02,4.235711717884097283e+01
1.920000000000000000e+02,4.235652168656005045e+01
1.960000000000000000e+02,4.235591380869969669e+01
2.000000000000000000e+02,4.235529354652802425e+01
2.040000000000000000e+02,4.235466090133893857e+01
2.080000000000000000e+02,4.235401587445222304e+01
2.120000000000000000e+02,4.235335846721341113e+01
2.160000000000000000e+02,4.235268868099392847e+01
2.200000000000000000e+02,4.235200651719090814e+01
2.240000000000000000e+02,4.235131197722741092e+01
2.280000000000000000e+02,4.235060506255219792e+01
2.320000000000000000e+02,4.234988577463990111e+01
