x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.811217966653494216e+01,9.789693619782177336e+01,9.639286355005448570e+01
2.000000000000000000e+00,9.626027704344723190e+01,9.583810116920386690e+01,9.291584143379422756e+01
3.000000000000000000e+00,9.444307518559308789e+01,9.382256475481939617e+01,8.956424024966226227e+01
4.000000000000000000e+00,9.265940162819259740e+01,9.184941635718556086e+01,8.633353589349992774e+01
5.000000000000000000e+00,9.090812627930444023e+01,8.991776452926562513e+01,8.321936745175869987e+01
6.000000000000000000e+00,8.918816064493103113e+01,8.802673657172277899e+01,8.021753131499221467e+01
7.000000000000000000e+00,8.749845704675148284e+01,8.617547813864409534e+01,7.732397550368266081e+01
8.000000000000000000e+00,8.583800783726917416e+01,8.436315285155626498e+01,7.453479419874238943e+01
9.000000000000000000e+00,8.420584461663224829e+01,8.258894192155889868e+01,7.184622246930767631e+01
1.000000000000000000e+01,8.260103745487531057e+01,8.085204377940459608e+01,6.925463119070833784e+01
1.100000000000000000e+01,8.102269412283713734e+01,7.915167371335863322e+01,6.675652214575296739e+01
1.200000000000000000e+01,7.946995933453227678e+01,7.748706351467477305e+01,6.434852330271755250e+01
1.300000000000000000e+01,7.794201400329339435e+01,7.585746113052680073e+01,6.202738426366355640e+01
1.400000000000000000e+01,7.643807451355537808e+01,7.426213032423927984e+01,5.978997187694117343e+01
1.500000000000000000e+01,7.495739200972090543e+01,7.270035034266378204e+01,5.763326600795585364e+01
1.600000000000000000e+01,7.349925170312910438e+01,7.117141559055045263e+01,5.555435546248882162e+01
1.700000000000000000e+01,7.206297219774400276e+01,6.967463531176775859e+01,5.355043405706909709e+01
1.800000000000000000e+01,7.064790483478581962e+01,6.820933327722627837e+01,5.161879683109251715e+01
1.900000000000000000e+01,6.925343305614619283e+01,6.677484747936583176e+01,4.975683639557485805e+01
2.000000000000000000e+01,6.787897178605626891e+01,6.537052983306756460e+01,4.796203941361032719e+01
2.100000000000000000e+01,6.652396683011467360e+01,6.399574588285620536e+01,4.623198320778475079e+01
2.200000000000000000e+01,6.518789429043037842e+01,6.264987451625989934e+01,4.456433248996405894e+01
2.300000000000000000e+01,6.387025999529333120e+01,6.133230768319835136e+01,4.295683620904365085e+01
2.400000000000000000e+01,6.257059894145364609e+01,6.004245012127243086e+01,4.140732451240383938e+01
2.500000000000000000e+01,6.128847474677006346e+01,5.877971908683102953e+01,3.991370581696970277e+01
2.600000000000000000e+01,6.002347911068059005e+01,5.754354409169384610e+01,3.847396398592176325e+01
2.700000000000000000e+01,5.877523127965519478e+01,5.633336664541095473e+01,3.708615560724667404e+01
2.800000000000000000e+01,5.754337751451446792e+01,5.514864000294298307e+01,3.574840737045416716e+01
2.900000000000000000e+01,5.632759055624242706e+01,5.398882891764750269e+01,3.445891353791949996e+01
3.000000000000000000e+01,5.512756908668919920e+01,5.285340939946052430e+01,3.321593350743800244e+01
3.100000000000000000e+01,5.394303718035523332e+01,5.174186847816341128e+01,3.201778946270154336e+01
3.200000000000000000e+01,5.277374374327663276e+01,5.065370397162849514e+01,3.086286410852562412e+01
3.300000000000000000e+01,5.161946193489727364e+01,4.958842425893865169e+01,2.974959848776984117e+01
3.400000000000000000e+01,5.047998856872266771e+01,4.854554805827834940e+01,2.867648987700505714e+01
3.500000000000000000e+01,4.935514348750967883e+01,4.752460420949565645e+01,2.764208975808666935e+01
3.600000000000000000e+01,4.824476890876031376e+01,4.652513146123729371e+01,2.664500186289606631e+01
3.700000000000000000e+01,4.714872873636498696e+01,4.554667826256017804e+01,2.568388028861088301e+01
3.800000000000000000e+01,4.606690783438548209e+01,4.458880255892568556e+01,2.475742768096002422e+01
3.900000000000000000e+01,4.499921125918681497e+01,4.365107159248420032e+01,2.386439348301121655e+01
4.000000000000000000e+01,4.394556344642606405e+01,4.273306170655976644e+01,2.300357224712710291e+01
4.100000000000000000e+01,4.290590734978872689e+01,4.183435815424662252e+01,2.217380200781143174e+01
4.200000000000000000e+01,4.188020352883255981e+01,4.095455491103106738e+01,2.137396271324891117e+01
4.300000000000000000e+01,4.086842918385776358e+01,4.009325449135396724e+01,2.060297471342154907e+01
4.400000000000000000e+01,3.987057713636942680e+01,3.925006776903110506e+01,1.985979730276065780e+01
4.500000000000000000e+01,3.888665475443235664e+01,3.842461380145019234e+01,1.914342731536748232e+01
4.600000000000000000e+01,3.791668282303445636e+01,3.761651965746511195e+01,1.845289777090603778e+01
4.700000000000000000e+01,3.696069436046609979e+01,3.682542024890970822e+01,1.778727656934050216e+01
4.800000000000000000e+01,3.601873338267832736e+01,3.605095816565487610e+01,1.714566523275520282e+01
4.900000000000000000e+01,3.509085361859133911e+01,3.529278351413456960e+01,1.652719769255885751e+01
5.000000000000000000e+01,3.417711718036794366e+01,3.455055375926768590e+01,1.593103912043601333e+01
5.100000000000000000e+01,3.327759319372891866e+01,3.382393356970439413e+01,1.535638480146768536e+01
5.200000000000000000e+01,3.239235639444457604e+01,3.311259466632713355e+01,1.480245904790005085e+01
5.300000000000000000e+01,3.152148569816820611e+01,3.241621567393760728e+01,1.426851415209499052e+01
5.400000000000000000e+01,3.066506275175632723e+01,3.173448197606300170e+01,1.375382937724913823e+01
5.500000000000000000e+01,2.982317047512215069e+01,3.106708557281564609e+01,1.325770998451906912e+01
5.600000000000000000e+01,2.899589160346681282e+01,3.041372494174202501e+01,1.277948629523941726e+01
5.700000000000000000e+01,2.818330724040177770e+01,2.977410490159819645e+01,1.231851278696804286e+01
5.800000000000000000e+01,2.738549543299208366e+01,2.914793647899011475e+01,1.187416722213811937e+01
5.900000000000000000e+01,2.660252978009229707e+01,2.853493677781856519e+01,1.144584980814089192e+01
