x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
4.000000000000000000e+00,9.629086176571550482e+01,9.413185036627240265e+01,8.633353589349992774e+01
8.000000000000000000e+00,9.242894025420753223e+01,8.860805253378298119e+01,7.453479419874238943e+01
1.200000000000000000e+01,8.809199278516342702e+01,8.340839942356863901e+01,6.434852330271755250e+01
1.600000000000000000e+01,8.297640159082756384e+01,7.851386973829644944e+01,5.555435546248882162e+01
2.000000000000000000e+01,7.686197575667765136e+01,7.390655837882323453e+01,4.796203941361032719e+01
2.400000000000000000e+01,6.977533110872261091e+01,6.956961094401565049e+01,4.140732451240383938e+01
2.800000000000000000e+01,6.210183940248653300e+01,6.548716207421868774e+01,3.574840737045416716e+01
3.200000000000000000e+01,5.443631396518939880e+01,6.164427741282182183e+01,3.086286410852562412e+01
3.600000000000000000e+01,4.727195138793679519e+01,5.802689897360730242e+01,2.664500186289606631e+01
4.000000000000000000e+01,4.085685718532202770e+01,5.462179371402407924e+01,2.300357224712710291e+01
4.400000000000000000e+01,3.527316947616150600e+01,5.141650512625912484e+01,1.985979730276065780e+01
4.800000000000000000e+01,3.045257444180003858e+01,4.839930766901701986e+01,1.714566523275520282e+01
5.200000000000000000e+01,2.629078429598184385e+01,4.555916387331090789e+01,1.480245904790005085e+01
5.600000000000000000e+01,2.269776370529377019e+01,4.288568396534985538e+01,1.277948629523941726e+01
6.000000000000000000e+01,1.959578198281783301e+01,4.036908785881560391e+01,1.103298238770542206e+01
6.400000000000000000e+01,1.691773147803849398e+01,3.800016937748934254e+01,9.525163809813189886e+00
6.800000000000000000e+01,1.460567578338908312e+01,3.577026257734834047e+01,8.223410716659733666e+00
7.200000000000000000e+01,1.260959634962902953e+01,3.367121004493227332e+01,7.099561242737349787e+00
7.600000000000000000e+01,1.088631039458025640e+01,3.169533305600892703e+01,6.129302253779657761e+00
8.000000000000000000e+01,9.398536695477389458e+00,2.983540348537400178e+01,5.291643361287961866e+00
8.400000000000000000e+01,8.114089054470770890e+00,2.808461736502587769e+01,4.568462820673548030e+00
8.800000000000000000e+01,7.005179988876784947e+00,2.643656999398630703e+01,3.944115489067396396e+00
9.200000000000000000e+01,6.047819582349955425e+00,2.488523250871406489e+01,3.405094361435090367e+00
9.600000000000000000e+01,5.221296491843635756e+00,2.342492982840169802e+01,2.939738362737104982e+00
1.000000000000000000e+02,4.507729882567972801e+00,2.205031989447540042e+01,2.537980074568626510e+00
1.040000000000000000e+02,3.891682597595875315e+00,2.075637412835198248e+01,2.191127938647580820e+00
1.080000000000000000e+02,3.359827193505799503e+00,1.953835903596396406e+01,1.891678225384814116e+00
1.120000000000000000e+02,2.900657617143443279e+00,1.839181889175866047e+01,1.633152699702120403e+00
1.160000000000000000e+02,2.504240285975218416e+00,1.731255943882608506e+01,1.409958472192993195e+00
1.200000000000000000e+02,2.161999186955789742e+00,1.629663254552773566e+01,1.217267003674180614e+00
1.240000000000000000e+02,1.866530344781679451e+00,1.534032176249741930e+01,1.050909645536780568e+00
1.280000000000000000e+02,1.611441645774336795e+00,1.444012872717879148e+01,9.072874560377490738e-01
1.320000000000000000e+02,1.391214552174684149e+00,1.359276036616505401e+01,7.832933415155723944e-01
1.360000000000000000e+02,1.201084715203920794e+00,1.279511684852447040e+01,6.762448381487415894e-01
1.400000000000000000e+02,1.036938904097480130e+00,1.204428024604276715e+01,5.838260800710840526e-01
1.440000000000000000e+02,8.952260212955318597e-01,1.133750385889947943e+01,5.040376983937829847e-01
1.480000000000000000e+02,7.728802787105070182e-01,1.067220216772962083e+01,4.351535672595674420e-01
1.520000000000000000e+02,6.672548730824212626e-01,1.004594137531332265e+01,3.756834611818838932e-01
1.560000000000000000e+02,5.760647255679358647e-01,9.456430503293388412e+00,3.243408158054045809e-01
1.600000000000000000e+02,4.973370468029090774e-01,8.901513011350669302e+00,2.800148946306296738e-01
1.640000000000000000e+02,4.293686579729129038e-01,8.379158908178881759e+00,2.417467595630805877e-01
