x, lambda_eff
0.000000000000000000e+00,9.107827133586233970e+01
1.000000000000000000e+00,9.098516212036804518e+01
2.000000000000000000e+00,9.089201738975167189e+01
3.000000000000000000e+00,9.079883755200197015e+01
4.000000000000000000e+00,9.070562301499784041e+01
5.000000000000000000e+00,9.061237418650665632e+01
6.000000000000000000e+00,9.051909147418243151e+01
7.000000000000000000e+00,9.042577528556397226e+01
8.000000000000000000e+00,9.033242602807310107e+01
9.000000000000000000e+00,9.023904410901278084e+01
1.000000000000000000e+01,9.014562993556545223e+01
1.100000000000000000e+01,9.005218391479105833e+01
1.200000000000000000e+01,8.995870645362525408e+01
1.300000000000000000e+01,8.986519795887781470e+01
1.400000000000000000e+01,8.977165883723051820e+01
1.500000000000000000e+01,8.967808949523551121e+01
1.600000000000000000e+01,8.958449033931351835e+01
1.700000000000000000e+01,8.949086177575196643e+01
1.800000000000000000e+01,8.939720421070315126e+01
1.900000000000000000e+01,8.930351805018254652e+01
2.000000000000000000e+01,8.920980370006694216e+01
2.100000000000000000e+01,8.911606156609259699e+01
2.200000000000000000e+01,8.902229205385340549e+01
2.300000000000000000e+01,8.892849556879933459e+01
2.400000000000000000e+01,8.883467251623426364e+01
2.500000000000000000e+01,8.874082330131446383e+01
2.600000000000000000e+01,8.864694832904663713e+01
2.700000000000000000e+01,8.855304800428623935e+01
2.800000000000000000e+01,8.845912273173556173e+01
2.900000000000000000e+01,8.836517291594198298e+01
3.000000000000000000e+01,8.827119896129623555e+01
3.100000000000000000e+01,8.817720127203047298e+01
3.200000000000000000e+01,8.808318025221653613e+01
3.300000000000000000e+01,8.798913630576424794e+01
3.400000000000000000e+01,8.789506983641942384e+01
3.500000000000000000e+01,8.780098124776228019e+01
3.600000000000000000e+01,8.770687094320547317e+01
3.700000000000000000e+01,8.761273932599246450e+01
3.800000000000000000e+01,8.751858679919551776e+01
3.900000000000000000e+01,8.742441376571412093e+01
4.000000000000000000e+01,8.733022062827308218e+01
4.100000000000000000e+01,8.723600778942078193e+01
4.200000000000000000e+01,8.714177565152732541e+01
4.300000000000000000e+01,8.704752461678282316e+01
4.400000000000000000e+01,8.695325508719561469e+01
4.500000000000000000e+01,8.685896746459032158e+01
4.600000000000000000e+01,8.676466215060634113e+01
4.700000000000000000e+01,8.667033954669577156e+01
4.800000000000000000e+01,8.657600005412179200e+01
4.900000000000000000e+01,8.648164407395692876e+01
5.000000000000000000e+01,8.638727200708112264e+01
5.100000000000000000e+01,8.629288425418002362e+01
5.200000000000000000e+01,8.619848121574327138e+01
5.300000000000000000e+01,8.610406329206259102e+01
5.400000000000000000e+01,8.600963088323008776e+01
5.500000000000000000e+01,8.591518438913652744e+01
5.600000000000000000e+01,8.582072420946941804e+01
5.700000000000000000e+01,8.572625074371138965e+01
5.800000000000000000e+01,8.563176439113831862e+01
5.900000000000000000e+01,8.553726555081760807e+01
6.000000000000000000e+01,8.544275462160638313e+01
6.100000000000000000e+01,8.534823200214974293e+01
6.200000000000000000e+01,8.525369809087899853e+01
6.300000000000000000e+01,8.515915328600991074e+01
6.400000000000000000e+01,8.506459798554089957e+01
6.500000000000000000e+01,8.497003258725126784e+01
6.600000000000000000e+01,8.487545748869952433e+01
6.700000000000000000e+01,8.478087308722155058e+01
6.800000000000000000e+01,8.468627977992881029e+01
6.900000000000000000e+01,8.459167796370674353e+01
7.000000000000000000e+01,8.449706803521276299e+01
7.100000000000000000e+01,8.440245039087474765e+01
7.200000000000000000e+01,8.430782542688915271e+01
7.300000000000000000e+01,8.421319353921929007e+01
7.400000000000000000e+01,8.411855512359358045e+01
