x, current_density, J_max, J_min
0.000000000000000000e+00,4.905566044585144043e+10,9.973787338593260193e+10,2.923518477048280640e+11
5.000000000000000000e-01,4.863689513085497284e+10,9.911479887270289612e+10,2.870306563037633667e+11
1.000000000000000000e+00,4.839699531012712097e+10,9.849561678103639221e+10,2.818063176441780396e+11
1.500000000000000000e+00,4.833283824779280090e+10,9.788030279450656128e+10,2.766770688777125244e+11
2.000000000000000000e+00,4.844291191938111115e+10,9.726883274859454346e+10,2.716411792421856384e+11
2.500000000000000000e+00,4.872726398454099274e+10,9.666118262974008179e+10,2.666969494775836792e+11
3.000000000000000000e+00,4.918746216384767151e+10,9.605732857439855957e+10,2.618427112526789551e+11
3.500000000000000000e+00,4.982656333284205627e+10,9.545724686810380554e+10,2.570768266020849915e+11
4.000000000000000000e+00,5.064908805712397766e+10,9.486091394453677368e+10,2.523976873735579834e+11
4.500000000000000000e+00,5.166099735086299133e+10,9.426830638460002136e+10,2.478037146853579407e+11
5.000000000000000000e+00,5.286966497814868927e+10,9.367940091549807739e+10,2.432933583934868469e+11
5.500000000000000000e+00,5.428384118761610413e+10,9.309417440982336426e+10,2.388650965686234436e+11
6.000000000000000000e+00,5.591359873176840973e+10,9.251260388464808655e+10,2.345174349825787964e+11
6.500000000000000000e+00,5.777025210670590210e+10,9.193466650062150574e+10,2.302489066040990601e+11
7.000000000000000000e+00,5.986623823772872925e+10,9.136033956107308960e+10,2.260580711038449097e+11
7.500000000000000000e+00,6.221494451427108002e+10,9.078960051112109375e+10,2.219435143683815918e+11
8.000000000000000000e+00,6.483046754016120148e+10,9.022242693678695679e+10,2.179038480230143738e+11
8.500000000000000000e+00,6.772728349953610992e+10,8.965879656411479187e+10,2.139377089633096313e+11
9.000000000000000000e+00,7.091980900270513916e+10,8.909868725829690552e+10,2.100437588951423340e+11
9.500000000000000000e+00,7.442183021622244263e+10,8.854207702280435181e+10,2.062206838831157532e+11
1.000000000000000000e+01,7.824577877497763062e+10,8.798894399852319336e+10,2.024671939072000122e+11
1.050000000000000000e+01,8.240183645376855469e+10,8.743926646289599609e+10,1.987820224274409790e+11
1.100000000000000000e+01,8.689685810799945068e+10,8.689302282906877136e+10,1.951639259565915527e+11
1.150000000000000000e+01,9.173311532569403076e+10,8.635019164504316711e+10,1.916116836405218506e+11
1.200000000000000000e+01,9.690688322836201477e+10,8.581075159283412170e+10,1.881240968462666321e+11
1.250000000000000000e+01,1.024069195064506836e+11,8.527468148763252258e+10,1.846999887575703125e+11
1.300000000000000000e+01,1.082129199991915131e+11,8.474196027697334290e+10,1.813382039777941589e+11
1.350000000000000000e+01,1.142940741470226746e+11,8.421256703990885925e+10,1.780376081400507202e+11
1.400000000000000000e+01,1.206078836583076477e+11,8.368648098618699646e+10,1.747970875244346008e+11
1.450000000000000000e+01,1.270994400540186157e+11,8.316368145543492126e+10,1.716155486822197876e+11
1.500000000000000000e+01,1.337013711668983154e+11,8.264414791634761047e+10,1.684919180668975525e+11
1.550000000000000000e+01,1.403346515348910217e+11,8.212785996588157654e+10,1.654251416719294739e+11
1.600000000000000000e+01,1.469104171801780090e+11,8.161479732845362854e+10,1.624141846750941467e+11
1.650000000000000000e+01,1.533328277339864197e+11,8.110493985514460754e+10,1.594580310893073120e+11
1.700000000000000000e+01,1.595028846214376221e+11,8.059826752290800476e+10,1.565556834197970276e+11
1.750000000000000000e+01,1.653229618413632507e+11,8.009476043378375244e+10,1.537061623275194397e+11
1.800000000000000000e+01,1.707016653769008179e+11,7.959439881411671448e+10,1.509085062987002258e+11
1.850000000000000000e+01,1.755585425087006531e+11,7.909716301378019714e+10,1.481617713203910217e+11
1.900000000000000000e+01,1.798281417173658142e+11,7.860303350540415955e+10,1.454650305619314880e+11
1.950000000000000000e+01,1.834629900086710510e+11,7.811199088360842896e+10,1.428173740622083130e+11
2.000000000000000000e+01,1.864351980039290466e+11,7.762401586424058533e+10,1.402179084226076660e+11
2.050000000000000000e+01,1.887365941470640564e+11,7.713908928361860657e+10,1.376657565055553589e+11
2.100000000000000000e+01,1.903774864131654358e+11,7.665719209777835083e+10,1.351600571385445557e+11
2.150000000000000000e+01,1.913843126585342407e+11,7.617830538172554016e+10,1.326999648235502472e+11
2.200000000000000000e+01,1.917965415549778137e+11,7.570241032869268799e+10,1.302846494517329407e+11
2.250000000000000000e+01,1.916632157393134155e+11,7.522948824940039062e+10,1.279132960233350677e+11
2.300000000000000000e+01,1.910394958489527588e+11,7.475952057132348633e+10,1.255851043726757355e+11
2.350000000000000000e+01,1.899834877042194519e+11,7.429248883796154785e+10,1.232992888981506500e+11
2.400000000000000000e+01,1.885535410026738281e+11,7.382837470811419678e+10,1.210550782971468201e+11
2.450000000000000000e+01,1.868061119881591187e+11,7.336715995516072083e+10,1.188517153057818604e+11
2.500000000000000000e+01,1.847942053251214600e+11,7.290882646634426880e+10,1.166884564433803711e+11
2.550000000000000000e+01,1.825663529297354431e+11,7.245335624206059265e+10,1.145645717616015167e+11
2.600000000000000000e+01,1.801660528294358215e+11,7.200073139515116882e+10,1.124793445981324005e+11
2.650000000000000000e+01,1.776315827516181641e+11,7.155093415020062256e+10,1.104320713348647919e+11
2.700000000000000000e+01,1.744949296606276855e+11,7.110394684283885193e+10,1.084220611604733582e+11
2.750000000000000000e+01,1.713188896874724731e+11,7.065975191904713440e+10,1.064486358373150635e+11
2.800000000000000000e+01,1.682006594651677856e+11,7.021833193446881104e+10,1.045111294725717010e+11
2.850000000000000000e+01,1.651391835872644958e+11,6.977966955372424316e+10,1.026088882935574951e+11
2.900000000000000000e+01,1.621334321836223755e+11,6.934374754973005676e+10,1.007412704271168060e+11
2.950000000000000000e+01,1.591823879177429199e+11,6.891054880302238464e+10,9.890764568303672791e+10
3.000000000000000000e+01,1.562850580683070068e+11,6.848005630108489227e+10,9.710739534140209961e+10
3.050000000000000000e+01,1.534404619955317383e+11,6.805225313768036652e+10,9.533991194382092285e+10
3.100000000000000000e+01,1.506476427869103088e+11,6.762712251218695831e+10,9.360459908844970703e+10
