x, current_density, J_max, J_min
0.000000000000000000e+00,1.560216109995744629e+11,1.676665709845133667e+11,2.923518477048280640e+11
5.000000000000000000e+00,1.437423013644039917e+11,1.509018004697389526e+11,2.432933583934868469e+11
1.000000000000000000e+01,1.322264838173693390e+11,1.358133183693021240e+11,2.024671939072000122e+11
1.500000000000000000e+01,1.214407365561020813e+11,1.222335147033605804e+11,1.684919180668975525e+11
2.000000000000000000e+01,1.113523701904910431e+11,1.100115386041092529e+11,1.402179084226076660e+11
2.500000000000000000e+01,1.019294513903004913e+11,9.901162259315029907e+10,1.166884564433803711e+11
3.000000000000000000e+01,9.314082430946966553e+10,8.911157441227029419e+10,9.710739534140209961e+10
3.500000000000000000e+01,8.495612829527928162e+10,8.020141965417041016e+10,8.081216015199342346e+10
4.000000000000000000e+01,7.734581120737469482e+10,7.218218011484997559e+10,6.725136850259112549e+10
4.500000000000000000e+01,7.028113790020169067e+10,6.496477429700602722e+10,5.596616347050759888e+10
5.000000000000000000e+01,6.373419372377142334e+10,5.846902785072116852e+10,4.657468722717367554e+10
5.500000000000000000e+01,5.767788320014807129e+10,5.262278295894823456e+10,3.875916010308897400e+10
6.000000000000000000e+01,5.208592423132747650e+10,4.736109677442530823e+10,3.225512786740505981e+10
6.500000000000000000e+01,4.693283849047128296e+10,4.262552000387991333e+10,2.684251338201044464e+10
7.000000000000000000e+01,4.219393880363585663e+10,3.836344762569560242e+10,2.233816984466276932e+10
7.500000000000000000e+01,3.784531451560395813e+10,3.452753452850606537e+10,1.858968364502785873e+10
8.000000000000000000e+01,3.386381590620148468e+10,3.107516957935457993e+10,1.547021714067522812e+10
8.500000000000000000e+01,3.022703879724828339e+10,2.796800227911976624e+10,1.287421684788347435e+10
9.000000000000000000e+01,2.691331045619070435e+10,2.517151674707272339e+10,1.071384182517637253e+10
9.500000000000000000e+01,2.390167781389252853e+10,2.265464830218484497e+10,8.915991396693733215e+09
1.000000000000000000e+02,2.117189887040069962e+10,2.038943838199071503e+10,7.419831642381752968e+09
1.050000000000000000e+02,1.870443794679719543e+10,1.835072396568181610e+10,6.174736958775531769e+09
1.100000000000000000e+02,1.648046517259642410e+10,1.651585805139623833e+10,5.138577038902958870e+09
1.150000000000000000e+02,1.448186030007400513e+10,1.486445808263429642e+10,4.276291307796353340e+09
1.200000000000000000e+02,1.269122061053005791e+10,1.337817952920181084e+10,3.558702576742664337e+09
1.250000000000000000e+02,1.109187235842885590e+10,1.204051210751143074e+10,2.961529773854685307e+09
1.300000000000000000e+02,9.667884900955997467e+09,1.083659637656088638e+10,2.464566344697368622e+09
1.350000000000000000e+02,8.404086412789087296e+09,9.753058672249753952e+09,2.050996522486080170e+09
1.400000000000000000e+02,7.286079904478433609e+09,8.777862546407232285e+09,1.706826332470483303e+09
1.450000000000000000e+02,6.300258166667350769e+09,7.900175060245527267e+09,1.420410077381987810e+09
1.500000000000000000e+02,5.433816258354491234e+09,7.110246446963434219e+09,1.182056281618326426e+09
1.550000000000000000e+02,4.674760247648322105e+09,6.399301806735524178e+09,9.836997604865504503e+08
1.600000000000000000e+02,4.011911090172756672e+09,5.759443630983773232e+09,8.186287183013732433e+08
1.650000000000000000e+02,3.434902778457556248e+09,5.183564073125214577e+09,6.812576411488422155e+08
1.700000000000000000e+02,2.934174194442298889e+09,4.665265991257719994e+09,5.669382996808384657e+08
1.750000000000000000e+02,2.500954421494510174e+09,4.198791885688749313e+09,4.718024668361498117e+08
1.800000000000000000e+02,2.127241596727708101e+09,3.778959941911652088e+09,3.926310285228374004e+08
1.850000000000000000e+02,1.805775685052288532e+09,3.401106468564685822e+09,3.267450583560395241e+08
1.900000000000000000e+02,1.530005812974617243e+09,3.061034090946440697e+09,2.719151707437758446e+08
1.950000000000000000e+02,1.294052999356815338e+09,2.754965124596801758e+09,2.262860850983400047e+08
2.000000000000000000e+02,1.092669253756674051e+09,2.479499610995177746e+09,1.883138486501869261e+08
2.050000000000000000e+02,9.211940801684836149e+08,2.231577549216708183e+09,1.567135936707477570e+08
2.100000000000000000e+02,7.755094285000600815e+08,2.008444903997905254e+09,1.304160613637156188e+08
2.150000000000000000e+02,6.519940875306454897e+08,1.807623012613228321e+09,1.085314213223816007e+08
2.200000000000000000e+02,5.474784219735920429e+08,1.626881050719793320e+09,9.031916231088910997e+07
2.250000000000000000e+02,4.592002359124318957e+08,1.464211251307770491e+09,7.516303556284913421e+07
2.300000000000000000e+02,3.847624071243848205e+08,1.317806601476930380e+09,6.255020275294347852e+07
2.350000000000000000e+02,3.220927933000623584e+08,1.186040769284559727e+09,5.205388307079210877e+07
2.400000000000000000e+02,2.694067709243046641e+08,1.067450037682739019e+09,4.331891222559129447e+07
2.450000000000000000e+02,2.251726376992011964e+08,9.607170448585973978e+08,3.604972474111963809e+07
2.500000000000000000e+02,1.880799946624543667e+08,8.646561503576047421e+08,3.000035289765995741e+07
2.550000000000000000e+02,1.570111272164487243e+08,7.782002644298576117e+08,2.496610391472797468e+07
2.600000000000000000e+02,1.310156048293764591e+08,7.003889942935565710e+08,2.077663375518538430e+07
2.650000000000000000e+02,1.090792368266563416e+08,6.303579756387424469e+08,1.729018318883384764e+07
2.700000000000000000e+02,9.077505095050279796e+07,5.673292708606306314e+08,1.438878108099784888e+07
2.750000000000000000e+02,7.554242324017652869e+07,5.106027273615612388e+08,1.197425259962473437e+07
2.800000000000000000e+02,6.286592680741547793e+07,4.595481999255279303e+08,9.964897270483473316e+06
2.850000000000000000e+02,5.231662665612325072e+07,4.135985507677314281e+08,8.292724475713913329e+06
2.900000000000000000e+02,4.353756579559185356e+07,3.722433495004214048e+08,6.901152853206289932e+06
2.950000000000000000e+02,3.623168687582454830e+07,3.350232030312604904e+08,5.743095751317271031e+06
3.000000000000000000e+02,3.015178064919046685e+07,3.015246524080566168e+08,4.779367956395060755e+06
3.050000000000000000e+02,2.509212114335174859e+07,2.713755799215970039e+08,3.977359781504015438e+06
3.100000000000000000e+02,2.088150450541003793e+07,2.442410754465242922e+08,3.309933651448292192e+06
3.150000000000000000e+02,1.737745597189239413e+07,2.198197161016080976e+08,2.754505847808167804e+06
3.200000000000000000e+02,1.446140894574311189e+07,1.978402179021328092e+08,2.292282342967663892e+06
3.250000000000000000e+02,1.203469305484211259e+07,1.780584222093672156e+08,1.907622866026043426e+06
3.300000000000000000e+02,1.001519543966032751e+07,1.602545835011815131e+08,1.587511682471983368e+06
3.350000000000000000e+02,8.334582297811663710e+06,1.442309283350826800e+08,1.321117180375956232e+06
3.400000000000000000e+02,6.935986671208051965e+06,1.298094583874813616e+08,1.099425360805380624e+06
3.450000000000000000e+02,5.772084237004796974e+06,1.168299731643100679e+08,9.149348308664532378e+05
3.500000000000000000e+02,4.803491993054312654e+06,1.051482904183331579e+08,7.614029788428805768e+05
3.550000000000000000e+02,3.997435654072905425e+06,9.463464450469997525e+07,6.336347427518932382e+05
3.600000000000000000e+02,3.326640667156793177e+06,8.517224488292275369e+07,5.273068248727038736e+05
3.650000000000000000e+02,2.768409321887828875e+06,7.665597875243534148e+07,4.388214041890170774e+05
3.700000000000000000e+02,2.303852727221915033e+06,6.899124340999968350e+07,3.651843968090252019e+05
3.750000000000000000e+02,1.917251667505243327e+06,6.209289535823196173e+07,3.039041450569911976e+05
3.800000000000000000e+02,1.595524710897209356e+06,5.588430449145264924e+07,2.529071071761032217e+05
3.850000000000000000e+02,1.327785572562217014e+06,5.029650285230825096e+07,2.104676948324945115e+05
3.900000000000000000e+02,1.104974755115680629e+06,4.526741850315357000e+07,1.751498843299000291e+05
3.950000000000000000e+02,9.195530021364520071e+05,4.074118600167473406e+07,1.457586258318297914e+05
4.000000000000000000e+02,7.652461921169767156e+05,3.666752582119125128e+07,1.212994064236245031e+05
4.050000000000000000e+02,6.368330408245046856e+05,3.300118582194585726e+07,1.009445987484782381e+05
4.100000000000000000e+02,5.299684285441742977e+05,2.970143856898000464e+07,8.400545655519950378e+04
4.150000000000000000e+02,4.410363741335149971e+05,2.673162891256610677e+07,6.990880957019896596e+04
4.200000000000000000e+02,3.670276809566807933e+05,2.405876680550557747e+07,5.817766911737412738e+04
4.250000000000000000e+02,3.054381146069545066e+05,2.165316083411591128e+07,4.841508823765589477e+04
4.300000000000000000e+02,2.541836670506306400e+05,1.948808839199513942e+07,4.029073018258805678e+04
4.350000000000000000e+02,2.115300399834940035e+05,1.753949883269884437e+07,3.352969079964460252e+04
4.400000000000000000e+02,1.760339613265355583e+05,1.578574630380916782e+07,2.790319659199476155e+04
4.450000000000000000e+02,1.464943491842884396e+05,1.420734929459106922e+07,2.322086370267876919e+04
4.500000000000000000e+02,1.219116708004098327e+05,1.278677422617708892e+07,1.932425589020426560e+04
4.550000000000000000e+02,1.014541213371326448e+05,1.150824068029877171e+07,1.608152351658723637e+04
4.600000000000000000e+02,8.442947806974702689e+04,1.035754610295322910e+07,1.338294214710969391e+04
4.650000000000000000e+02,7.026167762511997717e+04,9.321908035730836913e+06,1.113719980125951770e+04
4.700000000000000000e+02,5.847132370780088968e+04,8.389822122234731913e+06,9.268307226446680943e+03
4.750000000000000000e+02,4.865946575291854242e+04,7.550934312260776758e+06,7.713026647334579138e+03
4.800000000000000000e+02,4.049409962380547222e+04,6.795925844121466391e+06,6.418731987297414889e+03
4.850000000000000000e+02,3.369893357787790592e+04,6.116409727443415672e+06,5.341628158252618050e+03
4.900000000000000000e+02,2.804403937453581966e+04,5.504837576520173810e+06,4.445269164922848177e+03
4.950000000000000000e+02,2.333807218625899259e+04,4.954415759281537496e+06,3.699324880576876240e+03
5.000000000000000000e+02,1.942179605786686079e+04,4.459029930422374047e+06,3.078554765601609233e+03
5.050000000000000000e+02,1.616269583463855633e+04,4.013177110369492322e+06,2.561953802589626321e+03
5.100000000000000000e+02,1.345049324298980900e+04,3.611904555587510113e+06,2.132041748921369162e+03
5.150000000000000000e+02,1.119341540115922908e+04,3.250754741166333202e+06,1.774271657259773519e+03
5.200000000000000000e+02,9.315089497422348359e+03,2.925715844530804548e+06,1.476537650047421948e+03
5.250000000000000000e+02,7.751958560923092591e+03,2.633177180222288705e+06,1.228765292556524400e+03
5.300000000000000000e+02,6.451130882520298655e+03,2.369889090700584929e+06,1.022570703932293441e+03
5.350000000000000000e+02,5.368590316413540677e+03,2.132926847614382859e+06,8.509768715594491368e+02
5.400000000000000000e+02,4.467706904471938287e+03,1.919658162538457895e+06,7.081775696725397893e+02
5.450000000000000000e+02,3.717997427227967819e+03,1.727713946271617897e+06,5.893408939167240987e+02
5.500000000000000000e+02,3.094093942249960037e+03,1.554961991875804495e+06,4.904457640520388395e+02
5.550000000000000000e+02,2.574885408300575818e+03,1.399483289115181426e+06,4.081458625380508920e+02
5.600000000000000000e+02,2.142803350391153799e+03,1.259550707184792263e+06,3.396564050846910163e+02
5.650000000000000000e+02,1.783227394759468325e+03,1.133609808926514117e+06,2.826599118208634991e+02
5.700000000000000000e+02,1.483990558835076854e+03,1.020261583407512517e+06,2.352277906570210178e+02
5.750000000000000000e+02,1.234967556680341659e+03,9.182469050465709297e+05,1.957550794555203879e+02
5.800000000000000000e+02,1.027732189381540138e+03,8.264325466529137921e+05,1.629061388775713795e+02
5.850000000000000000e+02,8.552722274989317839e+02,7.437985910037793219e+05,1.355694583139986378e+02
5.900000000000000000e+02,7.117521380460005958e+02,6.694271011225747643e+05,1.128200456666851608e+02
5.950000000000000000e+02,5.923156273814977339e+02,6.024919234017451527e+05,9.388812836260082406e+01
6.000000000000000000e+02,4.929213186539162734e+02,5.422495102986091515e+05,7.813310653565150687e+01
6.050000000000000000e+02,4.102060036093214990e+02,4.880306606583627872e+05,6.502187702937801816e+01
6.100000000000000000e+02,3.413708416113859130e+02,4.392330859118324006e+05,5.411079476910867214e+01
6.150000000000000000e+02,2.840866551857601507e+02,3.953147195698135183e+05,4.503066112997163373e+01
6.200000000000000000e+02,2.364151175702617138e+02,3.557876956926895655e+05,3.747423135170729580e+01
6.250000000000000000e+02,1.967431654936779353e+02,3.202129294453421026e+05,3.118581828829950453e+01
6.300000000000000000e+02,1.637284179044189898e+02,2.881952395355826011e+05,2.595264071417768292e+01
6.350000000000000000e+02,1.362537537820603006e+02,2.593789583538633597e+05,2.159762343936629136e+01
6.400000000000000000e+02,1.133895120792676607e+02,2.334439810496194114e+05,1.797340561085342614e+01
6.450000000000000000e+02,9.436203475271464924e+01,2.101022096555249009e+05,1.495735445889109627e+01
6.500000000000000000e+02,7.852748847217350203e+01,1.890943527593088511e+05,1.244741576820661599e+01
