x, screening_profile, B_max, B_min
0.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,9.638984078461366778e+01,9.910895728017351303e+01,9.639286355005448570e+01
2.000000000000000000e+00,9.247643322510023722e+01,9.822585413163258750e+01,9.291584143379422756e+01
3.000000000000000000e+00,9.134728269760447006e+01,9.735061980940528770e+01,8.956424024966226227e+01
4.000000000000000000e+00,9.027050773247756865e+01,9.648318419888762776e+01,8.633353589349992774e+01
5.000000000000000000e+00,8.908573274996940938e+01,9.562347781022666027e+01,8.321936745175869987e+01
6.000000000000000000e+00,8.782998666262471943e+01,9.477143177275374342e+01,8.021753131499221467e+01
7.000000000000000000e+00,8.656566412152656653e+01,9.392697782946729035e+01,7.732397550368266081e+01
8.000000000000000000e+00,8.532178170040914722e+01,9.309004833156478753e+01,7.453479419874238943e+01
9.000000000000000000e+00,8.410839978501950043e+01,9.226057623302342847e+01,7.184622246930767631e+01
1.000000000000000000e+01,8.292173944024307275e+01,9.143849508522910696e+01,6.925463119070833784e+01
1.100000000000000000e+01,8.175640412714210470e+01,9.062373903165328670e+01,6.675652214575296739e+01
1.200000000000000000e+01,8.060836720317215054e+01,8.981624280257717885e+01,6.434852330271755250e+01
1.300000000000000000e+01,7.947593084647610340e+01,8.901594170986312804e+01,6.202738426366355640e+01
1.400000000000000000e+01,7.835823136475367789e+01,8.822277164177241104e+01,5.978997187694117343e+01
1.500000000000000000e+01,7.725530842550678301e+01,8.743666905782924914e+01,5.763326600795585364e+01
1.600000000000000000e+01,7.616735893488259990e+01,8.665757098373069311e+01,5.555435546248882162e+01
1.700000000000000000e+01,7.509453306570622999e+01,8.588541500630168457e+01,5.355043405706909709e+01
1.800000000000000000e+01,7.403681866706341452e+01,8.512013926849527934e+01,5.161879683109251715e+01
1.900000000000000000e+01,7.299410602661352243e+01,8.436168246443719454e+01,4.975683639557485805e+01
2.000000000000000000e+01,7.196619832287647966e+01,8.360998383451469351e+01,4.796203941361032719e+01
2.100000000000000000e+01,7.095285860105227016e+01,8.286498316050914070e+01,4.623198320778475079e+01
2.200000000000000000e+01,6.995384291399101073e+01,8.212662076077198492e+01,4.456433248996405894e+01
2.300000000000000000e+01,6.896891525915323484e+01,8.139483748544361674e+01,4.295683620904365085e+01
2.400000000000000000e+01,6.799785626209823874e+01,8.066957471171497218e+01,4.140732451240383938e+01
2.500000000000000000e+01,6.704045931860467533e+01,7.995077433913124310e+01,3.991370581696970277e+01
2.600000000000000000e+01,6.609652875528266236e+01,7.923837878493752385e+01,3.847396398592176325e+01
2.700000000000000000e+01,6.516587687685350261e+01,7.853233097946579733e+01,3.708615560724667404e+01
2.800000000000000000e+01,6.424832049881491969e+01,7.783257436156323195e+01,3.574840737045416716e+01
2.900000000000000000e+01,6.334367909551392728e+01,7.713905287406099376e+01,3.445891353791949996e+01
3.000000000000000000e+01,6.245177402422776680e+01,7.645171095928355953e+01,3.321593350743800244e+01
3.100000000000000000e+01,6.157242760085014055e+01,7.577049355459809021e+01,3.201778946270154336e+01
3.200000000000000000e+01,6.070546410002546622e+01,7.509534608800323952e+01,3.086286410852562412e+01
3.300000000000000000e+01,5.985070935240476331e+01,7.442621447375758237e+01,2.974959848776984117e+01
3.400000000000000000e+01,5.900799122418248999e+01,7.376304510804672532e+01,2.867648987700505714e+01
3.500000000000000000e+01,5.817713982662920813e+01,7.310578486468914150e+01,2.764208975808666935e+01
3.600000000000000000e+01,5.735798764959025675e+01,7.245438109088031808e+01,2.664500186289606631e+01
3.700000000000000000e+01,5.655036960584807559e+01,7.180878160297469037e+01,2.568388028861088301e+01
3.800000000000000000e+01,5.575412307308560145e+01,7.116893468230529152e+01,2.475742768096002422e+01
3.900000000000000000e+01,5.496908780029314556e+01,7.053478907104053519e+01,2.386439348301121655e+01
4.000000000000000000e+01,5.419510588090180647e+01,6.990629396807807439e+01,2.300357224712710291e+01
4.100000000000000000e+01,5.343202169065909146e+01,6.928339902497501157e+01,2.217380200781143174e+01
4.200000000000000000e+01,5.267968182515920006e+01,6.866605434191463075e+01,2.137396271324891117e+01
4.300000000000000000e+01,5.193793504924401816e+01,6.805421046370891247e+01,2.060297471342154907e+01
4.400000000000000000e+01,5.120663225357102988e+01,6.744781837583663275e+01,1.985979730276065780e+01
4.500000000000000000e+01,5.048562642082412566e+01,6.684682950051694661e+01,1.914342731536748232e+01
4.600000000000000000e+01,4.977477258571382634e+01,6.625119569281775966e+01,1.845289777090603778e+01
4.700000000000000000e+01,4.907392781966002815e+01,6.566086923679893061e+01,1.778727656934050216e+01
4.800000000000000000e+01,4.838295119544206813e+01,6.507580284168963658e+01,1.714566523275520282e+01
4.900000000000000000e+01,4.770170376483465446e+01,6.449594963810012871e+01,1.652719769255885751e+01
5.000000000000000000e+01,4.703004853311377076e+01,6.392126317426688331e+01,1.593103912043601333e+01
5.100000000000000000e+01,4.636785043349925672e+01,6.335169741233143981e+01,1.535638480146768536e+01
5.200000000000000000e+01,4.571497630132846268e+01,6.278720672465236419e+01,1.480245904790005085e+01
5.300000000000000000e+01,4.507129484777217243e+01,6.222774589014994717e+01,1.426851415209499052e+01
5.400000000000000000e+01,4.443667663435594761e+01,6.167327009068364418e+01,1.375382937724913823e+01
5.500000000000000000e+01,4.381099404591649460e+01,6.112373490746168159e+01,1.325770998451906912e+01
5.600000000000000000e+01,4.319412126528167306e+01,6.057909631748270840e+01,1.277948629523941726e+01
5.700000000000000000e+01,4.258593424755624568e+01,6.003931069000909559e+01,1.231851278696804286e+01
5.800000000000000000e+01,4.198631069485553979e+01,5.950433478307176927e+01,1.187416722213811937e+01
5.900000000000000000e+01,4.139513003147995107e+01,5.897412574000602348e+01,1.144584980814089192e+01
6.000000000000000000e+01,4.081227337949786715e+01,5.844864108601838382e+01,1.103298238770542206e+01
6.100000000000000000e+01,4.023762353473465936e+01,5.792783872478391061e+01,1.063500765848243113e+01
6.200000000000000000e+01,3.967106494318701237e+01,5.741167693507389913e+01,1.025138842077881840e+01
6.300000000000000000e+01,3.911248367766214784e+01,5.690011436741362161e+01,9.881606852427413656e+00
6.400000000000000000e+01,3.856176741505738903e+01,5.639311004076983380e+01,9.525163809813189886e+00
6.500000000000000000e+01,3.801880541367231103e+01,5.589062333926781889e+01,9.181578154112399304e+00
6.600000000000000000e+01,3.748348849101789426e+01,5.539261400893762755e+01,8.850386101835175268e+00
6.700000000000000000e+01,3.695570900188736374e+01,5.489904215448940761e+01,8.531140598794968000e+00
6.800000000000000000e+01,3.643536081673427418e+01,5.440986823611735446e+01,8.223410716659733666e+00
