x, lambda_eff
0.000000000000000000e+00,1.209703972601258499e+02
1.000000000000000000e+00,2.721976008744079323e+01
2.000000000000000000e+00,5.746628226716798338e+01
3.000000000000000000e+00,7.444175701574289405e+01
4.000000000000000000e+00,7.345046249520171955e+01
5.000000000000000000e+00,6.972874064571739439e+01
6.000000000000000000e+00,6.703757183234135653e+01
7.000000000000000000e+00,6.586399365880645007e+01
8.000000000000000000e+00,6.568899888952539357e+01
9.000000000000000000e+00,6.593687999824716428e+01
1.000000000000000000e+01,6.625321623100055035e+01
1.100000000000000000e+01,6.648871727057651526e+01
1.200000000000000000e+01,6.661501686897439356e+01
1.300000000000000000e+01,6.665572931149209523e+01
1.400000000000000000e+01,6.664646808836367597e+01
1.500000000000000000e+01,6.661692061042789703e+01
1.600000000000000000e+01,6.658583345401233089e+01
1.700000000000000000e+01,6.656212336250356998e+01
1.800000000000000000e+01,6.654801954507884432e+01
1.900000000000000000e+01,6.654216673142192917e+01
2.000000000000000000e+01,6.654189803860320751e+01
2.100000000000000000e+01,6.654457685105799669e+01
2.200000000000000000e+01,6.654820230218957988e+01
2.300000000000000000e+01,6.655154220635414219e+01
2.400000000000000000e+01,6.655402070100382161e+01
2.500000000000000000e+01,6.655551803400861388e+01
2.600000000000000000e+01,6.655617331276698678e+01
2.700000000000000000e+01,6.655623127304740194e+01
2.800000000000000000e+01,6.655594280814685249e+01
2.900000000000000000e+01,6.655551260449715301e+01
3.000000000000000000e+01,6.655508099192459781e+01
3.100000000000000000e+01,6.655472679939039438e+01
3.200000000000000000e+01,6.655448049837129076e+01
3.300000000000000000e+01,6.655434023477971550e+01
3.400000000000000000e+01,6.655428641676259360e+01
3.500000000000000000e+01,6.655429288175538716e+01
3.600000000000000000e+01,6.655433422905149143e+01
3.700000000000000000e+01,6.655438978274189310e+01
3.800000000000000000e+01,6.655444502365142512e+01
3.900000000000000000e+01,6.655449137829880613e+01
4.000000000000000000e+01,6.655452512625244310e+01
4.100000000000000000e+01,6.655454599057023302e+01
4.200000000000000000e+01,6.655455577575217774e+01
4.300000000000000000e+01,6.655455724883545088e+01
4.400000000000000000e+01,6.655455333494896308e+01
4.500000000000000000e+01,6.655454661854129483e+01
4.600000000000000000e+01,6.655453909814352187e+01
4.700000000000000000e+01,6.655453212625158699e+01
4.800000000000000000e+01,6.655452646708329212e+01
4.900000000000000000e+01,6.655452241573937044e+01
5.000000000000000000e+01,6.655451993680483724e+01
5.100000000000000000e+01,6.655451879494084722e+01
5.200000000000000000e+01,6.655451866237528691e+01
5.300000000000000000e+01,6.655451919758037604e+01
5.400000000000000000e+01,6.655452009569644645e+01
5.500000000000000000e+01,6.655452111492240874e+01
5.600000000000000000e+01,6.655452208465459307e+01
5.700000000000000000e+01,6.655452290132356552e+01
5.800000000000000000e+01,6.655452351716544968e+01
5.900000000000000000e+01,6.655452392605968726e+01
6.000000000000000000e+01,6.655452414934022443e+01
6.100000000000000000e+01,6.655452422338115070e+01
6.200000000000000000e+01,6.655452418984374674e+01
6.300000000000000000e+01,6.655452408880380233e+01
6.400000000000000000e+01,6.655452395453724534e+01
6.500000000000000000e+01,6.655452381350656310e+01
6.600000000000000000e+01,6.655452368398351837e+01
6.700000000000000000e+01,6.655452357676391273e+01
6.800000000000000000e+01,6.655452349650187216e+01
6.900000000000000000e+01,6.655452344327694902e+01
7.000000000000000000e+01,6.655452341414185469e+01
7.100000000000000000e+01,6.655452340447496340e+01
7.200000000000000000e+01,6.655452340905152653e+01
7.300000000000000000e+01,6.655452342281972733e+01
7.400000000000000000e+01,6.655452344139021648e+01
7.500000000000000000e+01,6.655452346128859631e+01
7.600000000000000000e+01,6.655452348002316398e+01
7.700000000000000000e+01,6.655452349602524009e+01
7.800000000000000000e+01,6.655452350851274446e+01
7.900000000000000000e+01,6.655452351731395311e+01
8.000000000000000000e+01,6.655452352268795835e+01
8.100000000000000000e+01,6.655452352515860071e+01
8.200000000000000000e+01,6.655452352537675154e+01
8.300000000000000000e+01,6.655452352401276528e+01
8.400000000000000000e+01,6.655452352168471464e+01
8.500000000000000000e+01,6.655452351891277374e+01
8.600000000000000000e+01,6.655452351609896766e+01
8.700000000000000000e+01,6.655452351352438711e+01
8.800000000000000000e+01,6.655452351136227662e+01
8.900000000000000000e+01,6.655452350969223119e+01
9.000000000000000000e+01,6.655452350852392840e+01
9.100000000000000000e+01,6.655452350781634152e+01
9.200000000000000000e+01,6.655452350749712309e+01
9.300000000000000000e+01,6.655452350748137746e+01
9.400000000000000000e+01,6.655452350768015890e+01
9.500000000000000000e+01,6.655452350801320449e+01
9.600000000000000000e+01,6.655452350841052578e+01
9.700000000000000000e+01,6.655452350881787993e+01
9.800000000000000000e+01,6.655452350919644289e+01
9.900000000000000000e+01,6.655452350952107565e+01
1.000000000000000000e+02,6.655452350977877529e+01
1.010000000000000000e+02,6.655452350996644384e+01
1.020000000000000000e+02,6.655452351008820244e+01
1.030000000000000000e+02,6.655452351015243551e+01
1.040000000000000000e+02,6.655452351016948853e+01
1.050000000000000000e+02,6.655452351015182444e+01
1.060000000000000000e+02,6.655452351011103929e+01
1.070000000000000000e+02,6.655452351005627065e+01
1.080000000000000000e+02,6.655452350999701139e+01
1.090000000000000000e+02,6.655452350993921584e+01
1.100000000000000000e+02,6.655452350988721832e+01
1.110000000000000000e+02,6.655452350984356258e+01
1.120000000000000000e+02,6.655452350980934284e+01
1.130000000000000000e+02,6.655452350978453069e+01
1.140000000000000000e+02,6.655452350976911191e+01
1.150000000000000000e+02,6.655452350976133857e+01
1.160000000000000000e+02,6.655452350976023013e+01
1.170000000000000000e+02,6.655452350976337073e+01
